SetPt	[mA]	I_m		[mA]	theta_l		[deg]	theta_c		[deg]	T_sea	[N.m]	T_acc	[N.m]	K_ff	Kp_A	Ki_A	Kp_F	Kd_F	Amp
0.717	   -1		0.000	0.000	0.000	0.165	1.000	4.560	5.790	1.531	0.020	100000
0.817	    0		0.000	0.000	0.000	0.108	1.000	4.560	5.790	1.531	0.020	100000
0.459	   -1		0.000	0.000	0.000	-0.082	1.000	4.560	5.790	1.531	0.020	100000
0.707	   -1		0.000	0.000	0.000	0.150	1.000	4.560	5.790	1.531	0.020	100000
1.870	   -1		0.000	0.000	0.000	0.571	1.000	4.560	5.790	1.531	0.020	100000
1.039	    1		0.000	0.000	0.000	-0.193	1.000	4.560	5.790	1.531	0.020	100000
0.476	   -1		0.000	0.000	0.000	-0.152	1.000	4.560	5.790	1.531	0.020	100000
0.672	    1		0.000	0.000	0.000	0.129	1.000	4.560	5.790	1.531	0.020	100000
0.312	    3		0.000	0.000	0.000	-0.096	1.000	4.560	5.790	1.531	0.020	100000
0.040	   -1		0.000	0.000	0.000	-0.090	1.000	4.560	5.790	1.531	0.020	100000
0.416	    1		0.000	0.000	0.000	0.168	1.000	4.560	5.790	1.531	0.020	100000
0.112	    1		0.000	0.000	0.000	-0.095	1.000	4.560	5.790	1.531	0.020	100000
-0.037	    0		0.000	0.000	0.000	-0.055	1.000	4.560	5.790	1.531	0.020	100000
-1.052	   -1		0.000	0.000	0.000	-0.446	1.000	4.560	5.790	1.531	0.020	100000
0.227	   -1		0.000	0.000	0.000	0.463	1.000	4.560	5.790	1.531	0.020	100000
1.176	    0		0.000	0.000	0.000	0.434	1.000	4.560	5.790	1.531	0.020	100000
1.204	    1		0.000	0.000	0.000	0.119	1.000	4.560	5.790	1.531	0.020	100000
0.695	   -2		0.000	0.000	0.000	-0.113	1.000	4.560	5.790	1.531	0.020	100000
0.397	   -2		0.000	0.000	0.000	-0.067	1.000	4.560	5.790	1.531	0.020	100000
0.686	    0		0.000	0.000	0.000	0.162	1.000	4.560	5.790	1.531	0.020	100000
0.795	   -1		0.000	0.000	0.000	0.110	1.000	4.560	5.790	1.531	0.020	100000
1.425	    0		0.000	0.000	0.000	0.347	1.000	4.560	5.790	1.531	0.020	100000
1.369	   -1		0.000	0.000	0.000	0.104	1.000	4.560	5.790	1.531	0.020	100000
1.280	   -1		0.000	0.000	0.000	0.085	1.000	4.560	5.790	1.531	0.020	100000
-0.438	   -1		0.000	0.000	0.000	-0.633	1.000	4.560	5.790	1.531	0.020	100000
0.034	   -1		0.000	0.000	0.000	0.166	1.000	4.560	5.790	1.531	0.020	100000
-0.066	   -2		0.000	0.000	0.000	-0.040	1.000	4.560	5.790	1.531	0.020	100000
-0.140	   -2		0.000	0.000	0.000	-0.038	1.000	4.560	5.790	1.531	0.020	100000
1.360	   -1		0.000	0.000	0.000	0.641	1.000	4.560	5.790	1.531	0.020	100000
-0.741	    0		0.000	0.000	0.000	-0.793	1.000	4.560	5.790	1.531	0.020	100000
0.960	   -1		0.000	0.000	0.000	0.675	1.000	4.560	5.790	1.531	0.020	100000
0.014	   -1		0.000	0.000	0.000	-0.326	1.000	4.560	5.790	1.531	0.020	100000
0.452	    1		0.000	0.000	0.000	0.192	1.000	4.560	5.790	1.531	0.020	100000
0.710	    1		0.000	0.000	0.000	0.154	1.000	4.560	5.790	1.531	0.020	100000
1.431	    0		0.000	0.000	0.000	0.379	1.000	4.560	5.790	1.531	0.020	100000
0.826	    0		0.000	0.000	0.000	-0.134	1.000	4.560	5.790	1.531	0.020	100000
-0.042	   -1		0.000	0.000	0.000	-0.304	1.000	4.560	5.790	1.531	0.020	100000
1.912	    0		0.000	0.000	0.000	0.848	1.000	4.560	5.790	1.531	0.020	100000
1.613	    0		0.000	0.000	0.000	0.043	1.000	4.560	5.790	1.531	0.020	100000
1.350	    0		0.000	0.000	0.000	0.031	1.000	4.560	5.790	1.531	0.020	100000
0.122	    0		0.000	0.000	0.000	-0.413	1.000	4.560	5.790	1.531	0.020	100000
0.452	    0		0.000	0.000	0.000	0.155	1.000	4.560	5.790	1.531	0.020	100000
0.620	    2		0.000	0.000	0.000	0.114	1.000	4.560	5.790	1.531	0.020	100000
0.230	   -2		0.000	0.000	0.000	-0.114	1.000	4.560	5.790	1.531	0.020	100000
0.502	   -1		0.000	0.000	0.000	0.139	1.000	4.560	5.790	1.531	0.020	100000
0.682	   -1		0.000	0.000	0.000	0.124	1.000	4.560	5.790	1.531	0.020	100000
1.699	   -2		0.000	0.000	0.000	0.505	1.000	4.560	5.790	1.531	0.020	100000
-0.628	   -1		0.000	0.000	0.000	-0.861	1.000	4.560	5.790	1.531	0.020	100000
0.490	    1		0.000	0.000	0.000	0.430	1.000	4.560	5.790	1.531	0.020	100000
1.194	    1		0.000	0.000	0.000	0.352	1.000	4.560	5.790	1.531	0.020	100000
1.093	    0		0.000	0.000	0.000	0.064	1.000	4.560	5.790	1.531	0.020	100000
1.426	    0		0.000	0.000	0.000	0.244	1.000	4.560	5.790	1.531	0.020	100000
0.686	   -1		0.000	0.000	0.000	-0.193	1.000	4.560	5.790	1.531	0.020	100000
1.726	    0		0.000	0.000	0.000	0.515	1.000	4.560	5.790	1.531	0.020	100000
1.284	    1		0.000	0.000	0.000	-0.037	1.000	4.560	5.790	1.531	0.020	100000
0.530	    1		0.000	0.000	0.000	-0.212	1.000	4.560	5.790	1.531	0.020	100000
-0.543	    1		0.000	0.000	0.000	-0.420	1.000	4.560	5.790	1.531	0.020	100000
0.382	   -1		0.000	0.000	0.000	0.354	1.000	4.560	5.790	1.531	0.020	100000
-0.021	   -1		0.000	0.000	0.000	-0.141	1.000	4.560	5.790	1.531	0.020	100000
1.225	    0		0.000	0.000	0.000	0.542	1.000	4.560	5.790	1.531	0.020	100000
1.055	   -1		0.000	0.000	0.000	0.037	1.000	4.560	5.790	1.531	0.020	100000
-0.591	    0		0.000	0.000	0.000	-0.622	1.000	4.560	5.790	1.531	0.020	100000
-1.033	    0		0.000	0.000	0.000	-0.246	1.000	4.560	5.790	1.531	0.020	100000
2.121	   -1		0.000	0.000	0.000	1.282	1.000	4.560	5.790	1.531	0.020	100000
-0.325	   -1		0.000	0.000	0.000	-0.875	1.000	4.560	5.790	1.531	0.020	100000
-0.450	    2		0.000	0.000	0.000	-0.084	1.000	4.560	5.790	1.531	0.020	100000
-0.387	   -1		0.000	0.000	0.000	-0.013	1.000	4.560	5.790	1.531	0.020	100000
0.664	   -1		0.000	0.000	0.000	0.423	1.000	4.560	5.790	1.531	0.020	100000
0.321	    1		0.000	0.000	0.000	-0.089	1.000	4.560	5.790	1.531	0.020	100000
0.108	    1		0.000	0.000	0.000	-0.064	1.000	4.560	5.790	1.531	0.020	100000
-0.083	   -2		0.000	0.000	0.000	-0.074	1.000	4.560	5.790	1.531	0.020	100000
0.316	   -1		0.000	0.000	0.000	0.167	1.000	4.560	5.790	1.531	0.020	100000
0.721	   -1		0.000	0.000	0.000	0.205	1.000	4.560	5.790	1.531	0.020	100000
0.383	   -1		0.000	0.000	0.000	-0.082	1.000	4.560	5.790	1.531	0.020	100000
0.681	   -2		0.000	0.000	0.000	0.165	1.000	4.560	5.790	1.531	0.020	100000
0.339	    0		0.000	0.000	0.000	-0.087	1.000	4.560	5.790	1.531	0.020	100000
1.050	    4		0.000	0.000	0.000	0.341	1.000	4.560	5.790	1.531	0.020	100000
0.177	    1		0.000	0.000	0.000	-0.286	1.000	4.560	5.790	1.531	0.020	100000
-0.897	    0		0.000	0.000	0.000	-0.452	1.000	4.560	5.790	1.531	0.020	100000
0.328	   -1		0.000	0.000	0.000	0.453	1.000	4.560	5.790	1.531	0.020	100000
-0.341	   -1		0.000	0.000	0.000	-0.262	1.000	4.560	5.790	1.531	0.020	100000
0.372	    1		0.000	0.000	0.000	0.280	1.000	4.560	5.790	1.531	0.020	100000
0.298	    0		0.000	0.000	0.000	0.001	1.000	4.560	5.790	1.531	0.020	100000
0.198	    0		0.000	0.000	0.000	-0.017	1.000	4.560	5.790	1.531	0.020	100000
0.245	    0		0.000	0.000	0.000	0.038	1.000	4.560	5.790	1.531	0.020	100000
1.805	    0		0.000	0.000	0.000	0.702	1.000	4.560	5.790	1.531	0.020	100000
0.530	    0		0.000	0.000	0.000	-0.393	1.000	4.560	5.790	1.531	0.020	100000
-0.122	   -1		0.000	0.000	0.000	-0.236	1.000	4.560	5.790	1.531	0.020	100000
1.455	   -1		0.000	0.000	0.000	0.677	1.000	4.560	5.790	1.531	0.020	100000
0.920	    0		0.000	0.000	0.000	-0.102	1.000	4.560	5.790	1.531	0.020	100000
1.044	    0		0.000	0.000	0.000	0.138	1.000	4.560	5.790	1.531	0.020	100000
0.168	   -1		0.000	0.000	0.000	-0.287	1.000	4.560	5.790	1.531	0.020	100000
1.109	   -3		0.000	0.000	0.000	0.425	1.000	4.560	5.790	1.531	0.020	100000
1.682	   -1		0.000	0.000	0.000	0.350	1.000	4.560	5.790	1.531	0.020	100000
0.990	    0		0.000	0.000	0.000	-0.150	1.000	4.560	5.790	1.531	0.020	100000
0.984	   -1		0.000	0.000	0.000	0.087	1.000	4.560	5.790	1.531	0.020	100000
-0.016	    1		0.000	0.000	0.000	-0.347	1.000	4.560	5.790	1.531	0.020	100000
-0.090	    1		0.000	0.000	0.000	-0.034	1.000	4.560	5.790	1.531	0.020	100000
0.359	    0		0.000	0.000	0.000	0.188	1.000	4.560	5.790	1.531	0.020	100000
0.656	   -1		0.000	0.000	0.000	0.162	1.000	4.560	5.790	1.531	0.020	100000
1.402	   -1		0.000	0.000	0.000	0.384	1.000	4.560	5.790	1.531	0.020	100000
-0.222	   -1		0.000	0.000	0.000	-0.581	1.000	4.560	5.790	1.531	0.020	100000
-0.194	   -1		0.000	0.000	0.000	-0.008	1.000	4.560	5.790	1.531	0.020	100000
1.262	    0		0.000	0.000	0.000	0.617	1.000	4.560	5.790	1.531	0.020	100000
0.790	    1		0.000	0.000	0.000	-0.092	1.000	4.560	5.790	1.531	0.020	100000
0.385	    0		0.000	0.000	0.000	-0.105	1.000	4.560	5.790	1.531	0.020	100000
1.130	   -1		0.000	0.000	0.000	0.359	1.000	4.560	5.790	1.531	0.020	100000
1.139	    0		0.000	0.000	0.000	0.106	1.000	4.560	5.790	1.531	0.020	100000
1.549	    1		0.000	0.000	0.000	0.282	1.000	4.560	5.790	1.531	0.020	100000
0.798	    1		0.000	0.000	0.000	-0.187	1.000	4.560	5.790	1.531	0.020	100000
1.344	    1		0.000	0.000	0.000	0.310	1.000	4.560	5.790	1.531	0.020	100000
1.255	   -1		0.000	0.000	0.000	0.083	1.000	4.560	5.790	1.531	0.020	100000
0.919	   -2		0.000	0.000	0.000	-0.033	1.000	4.560	5.790	1.531	0.020	100000
1.337	   -1		0.000	0.000	0.000	0.265	1.000	4.560	5.790	1.531	0.020	100000
1.585	    2		0.000	0.000	0.000	0.229	1.000	4.560	5.790	1.531	0.020	100000
-0.296	    0		0.000	0.000	0.000	-0.677	1.000	4.560	5.790	1.531	0.020	100000
-0.956	    1		0.000	0.000	0.000	-0.314	1.000	4.560	5.790	1.531	0.020	100000
0.157	    0		0.000	0.000	0.000	0.399	1.000	4.560	5.790	1.531	0.020	100000
0.451	    1		0.000	0.000	0.000	0.142	1.000	4.560	5.790	1.531	0.020	100000
0.053	   -1		0.000	0.000	0.000	-0.133	1.000	4.560	5.790	1.531	0.020	100000
0.321	   -1		0.000	0.000	0.000	0.122	1.000	4.560	5.790	1.531	0.020	100000
1.043	   -1		0.000	0.000	0.000	0.344	1.000	4.560	5.790	1.531	0.020	100000
0.006	    0		0.000	0.000	0.000	-0.358	1.000	4.560	5.790	1.531	0.020	100000
0.359	    0		0.000	0.000	0.000	0.154	1.000	4.560	5.790	1.531	0.020	100000
1.569	    1		0.000	0.000	0.000	0.560	1.000	4.560	5.790	1.531	0.020	100000
0.781	    0		0.000	0.000	0.000	-0.202	1.000	4.560	5.790	1.531	0.020	100000
0.286	   -2		0.000	0.000	0.000	-0.145	1.000	4.560	5.790	1.531	0.020	100000
0.982	    1		0.000	0.000	0.000	0.330	1.000	4.560	5.790	1.531	0.020	100000
0.993	    0		0.000	0.000	0.000	0.094	1.000	4.560	5.790	1.531	0.020	100000
0.827	   -1		0.000	0.000	0.000	0.018	1.000	4.560	5.790	1.531	0.020	100000
1.291	    2		0.000	0.000	0.000	0.277	1.000	4.560	5.790	1.531	0.020	100000
1.011	    2		0.000	0.000	0.000	-0.005	1.000	4.560	5.790	1.531	0.020	100000
1.289	   -1		0.000	0.000	0.000	0.212	1.000	4.560	5.790	1.531	0.020	100000
0.027	    0		0.000	0.000	0.000	-0.433	1.000	4.560	5.790	1.531	0.020	100000
0.746	   -2		0.000	0.000	0.000	0.316	1.000	4.560	5.790	1.531	0.020	100000
0.737	    0		0.000	0.000	0.000	0.064	1.000	4.560	5.790	1.531	0.020	100000
-0.868	   -1		0.000	0.000	0.000	-0.633	1.000	4.560	5.790	1.531	0.020	100000
-0.802	   -2		0.000	0.000	0.000	-0.050	1.000	4.560	5.790	1.531	0.020	100000
-0.225	   -2		0.000	0.000	0.000	0.179	1.000	4.560	5.790	1.531	0.020	100000
-0.297	    0		0.000	0.000	0.000	-0.052	1.000	4.560	5.790	1.531	0.020	100000
0.185	    0		0.000	0.000	0.000	0.183	1.000	4.560	5.790	1.531	0.020	100000
1.528	    1		0.000	0.000	0.000	0.602	1.000	4.560	5.790	1.531	0.020	100000
0.794	   -1		0.000	0.000	0.000	-0.182	1.000	4.560	5.790	1.531	0.020	100000
0.875	   -3		0.000	0.000	0.000	0.107	1.000	4.560	5.790	1.531	0.020	100000
0.334	   -1		0.000	0.000	0.000	-0.157	1.000	4.560	5.790	1.531	0.020	100000
0.559	    0		0.000	0.000	0.000	0.128	1.000	4.560	5.790	1.531	0.020	100000
0.186	   -1		0.000	0.000	0.000	-0.112	1.000	4.560	5.790	1.531	0.020	100000
-0.077	   -1		0.000	0.000	0.000	-0.098	1.000	4.560	5.790	1.531	0.020	100000
0.331	   -1		0.000	0.000	0.000	0.171	1.000	4.560	5.790	1.531	0.020	100000
-0.403	   -1		0.000	0.000	0.000	-0.290	1.000	4.560	5.790	1.531	0.020	100000
1.208	   -1		0.000	0.000	0.000	0.666	1.000	4.560	5.790	1.531	0.020	100000
-0.841	    1		0.000	0.000	0.000	-0.784	1.000	4.560	5.790	1.531	0.020	100000
0.414	    0		0.000	0.000	0.000	0.471	1.000	4.560	5.790	1.531	0.020	100000
0.753	   -1		0.000	0.000	0.000	0.185	1.000	4.560	5.790	1.531	0.020	100000
0.899	    0		0.000	0.000	0.000	0.132	1.000	4.560	5.790	1.531	0.020	100000
1.015	   -1		0.000	0.000	0.000	0.132	1.000	4.560	5.790	1.531	0.020	100000
0.616	   -1		0.000	0.000	0.000	-0.082	1.000	4.560	5.790	1.531	0.020	100000
1.380	    0		0.000	0.000	0.000	0.389	1.000	4.560	5.790	1.531	0.020	100000
1.679	    0		0.000	0.000	0.000	0.255	1.000	4.560	5.790	1.531	0.020	100000
0.438	    0		0.000	0.000	0.000	-0.389	1.000	4.560	5.790	1.531	0.020	100000
0.650	    1		0.000	0.000	0.000	0.132	1.000	4.560	5.790	1.531	0.020	100000
1.297	   -2		0.000	0.000	0.000	0.341	1.000	4.560	5.790	1.531	0.020	100000
0.594	   -1		0.000	0.000	0.000	-0.189	1.000	4.560	5.790	1.531	0.020	100000
0.697	    1		0.000	0.000	0.000	0.099	1.000	4.560	5.790	1.531	0.020	100000
0.160	    0		0.000	0.000	0.000	-0.171	1.000	4.560	5.790	1.531	0.020	100000
1.568	   -1		0.000	0.000	0.000	0.628	1.000	4.560	5.790	1.531	0.020	100000
1.146	    1		0.000	0.000	0.000	-0.042	1.000	4.560	5.790	1.531	0.020	100000
-0.018	   -1		0.000	0.000	0.000	-0.404	1.000	4.560	5.790	1.531	0.020	100000
0.826	    1		0.000	0.000	0.000	0.366	1.000	4.560	5.790	1.531	0.020	100000
-0.710	    0		0.000	0.000	0.000	-0.595	1.000	4.560	5.790	1.531	0.020	100000
-0.133	    0		0.000	0.000	0.000	0.187	1.000	4.560	5.790	1.531	0.020	100000
0.771	   -2		0.000	0.000	0.000	0.382	1.000	4.560	5.790	1.531	0.020	100000
0.352	   -2		0.000	0.000	0.000	-0.113	1.000	4.560	5.790	1.531	0.020	100000
0.461	    0		0.000	0.000	0.000	0.079	1.000	4.560	5.790	1.531	0.020	100000
0.718	   -1		0.000	0.000	0.000	0.154	1.000	4.560	5.790	1.531	0.020	100000
0.312	    0		0.000	0.000	0.000	-0.112	1.000	4.560	5.790	1.531	0.020	100000
