accBasedController [2021-03-27-21-56-05]
time[s]  vel_hum[rad/s]  vel_exo[rad/s]  acc_hum[rad/ss]  acc_exo[rad/ss]  theta_c[rad]  theta_l[rad]
16.085920  -1.271  -1.174  -7.257  -12.148  -0.217  -0.202
16.088921  -1.353  -1.284  -10.261  -13.789  -0.217  -0.202
16.091921  -1.353  -1.284  -10.261  -13.789  -0.223  -0.206
16.094919  -1.353  -1.284  -10.261  -13.789  -0.223  -0.212
16.097919  -1.377  -1.327  -3.006  -5.375  -0.230  -0.212
16.100920  -1.377  -1.327  -3.006  -5.375  -0.236  -0.218
16.103922  -1.390  -1.352  -1.627  -3.106  -0.236  -0.218
16.106920  -1.390  -1.352  -1.627  -3.106  -0.243  -0.224
16.109921  -1.413  -1.390  -2.865  -4.782  -0.243  -0.224
16.112921  -1.413  -1.390  -2.865  -4.782  -0.250  -0.230
16.115921  -1.413  -1.390  -2.865  -4.782  -0.250  -0.230
16.118921  -1.440  -1.446  -3.338  -7.050  -0.257  -0.236
16.121922  -1.440  -1.446  -3.338  -7.050  -0.257  -0.236
16.124922  -1.456  -1.509  -2.018  -7.850  -0.263  -0.245
16.127922  -1.456  -1.509  -2.018  -7.850  -0.263  -0.252
16.130922  -1.466  -1.569  -1.224  -7.529  -0.270  -0.252
16.133923  -1.466  -1.569  -1.224  -7.529  -0.276  -0.258
16.136923  -1.466  -1.569  -1.224  -7.529  -0.276  -0.258
16.139923  -1.468  -1.583  -0.271  -1.666  -0.281  -0.267
16.142923  -1.468  -1.583  -0.271  -1.666  -0.281  -0.267
16.145924  -1.475  -1.636  -0.884  -6.700  -0.286  -0.273
16.148924  -1.475  -1.636  -0.884  -6.700  -0.286  -0.273
16.151922  -1.472  -1.687  0.440  -6.276  -0.291  -0.282
16.154924  -1.472  -1.687  0.440  -6.276  -0.291  -0.282
16.157925  -1.472  -1.687  0.440  -6.276  -0.295  -0.288
16.160925  -1.457  -1.705  1.872  -2.247  -0.298  -0.288
16.163923  -1.457  -1.705  1.872  -2.247  -0.298  -0.295
16.166924  -1.453  -1.708  0.414  -0.497  -0.300  -0.301
16.169924  -1.453  -1.708  0.414  -0.497  -0.300  -0.301
16.172926  -1.430  -1.705  2.902  0.492  -0.302  -0.307
16.175924  -1.430  -1.705  2.902  0.492  -0.302  -0.307
16.178925  -1.430  -1.705  2.902  0.492  -0.302  -0.310
16.181925  -1.425  -1.704  0.642  0.109  -0.302  -0.310
16.184925  -1.425  -1.704  0.642  0.109  -0.302  -0.310
16.187925  -1.406  -1.698  2.368  0.764  -0.302  -0.310
16.190926  -1.406  -1.698  2.368  0.764  -0.302  -0.313
16.193926  -1.383  -1.735  2.884  -4.739  -0.301  -0.313
16.196926  -1.383  -1.735  2.884  -4.739  -0.301  -0.313
16.199926  -1.383  -1.735  2.884  -4.739  -0.300  -0.313
16.202927  -1.347  -1.858  4.472  -15.338  -0.300  -0.313
16.205927  -1.347  -1.858  4.472  -15.338  -0.298  -0.313
16.208927  -1.290  -1.907  7.119  -6.143  -0.298  -0.313
16.211927  -1.290  -1.907  7.119  -6.143  -0.296  -0.313
16.214928  -1.278  -1.918  1.576  -1.359  -0.296  -0.313
16.217928  -1.278  -1.918  1.576  -1.359  -0.293  -0.310
16.220926  -1.278  -1.918  1.576  -1.359  -0.293  -0.310
16.223928  -1.193  -1.394  10.620  65.535  -0.289  -0.307
16.226929  -1.193  -1.394  10.620  65.535  -0.289  -0.304
16.229927  -1.174  -1.278  2.350  14.503  -0.285  -0.304
16.232927  -1.174  -1.278  2.350  14.503  -0.280  -0.298
16.235928  -1.123  -1.025  6.328  31.600  -0.280  -0.298
16.238928  -1.123  -1.025  6.328  31.600  -0.276  -0.295
16.241928  -1.123  -1.025  6.328  31.600  -0.276  -0.295
16.244928  -1.059  -0.827  8.037  24.738  -0.273  -0.288
16.247929  -1.059  -0.827  8.037  24.738  -0.273  -0.288
16.250929  -0.992  -0.668  8.375  19.889  -0.270  -0.285
16.253929  -0.992  -0.668  8.375  19.889  -0.270  -0.285
16.256929  -0.977  -0.633  1.853  4.402  -0.268  -0.282
16.259930  -0.977  -0.633  1.853  4.402  -0.268  -0.279
16.262930  -0.977  -0.633  1.853  4.402  -0.266  -0.279
16.265930  -0.920  -0.521  7.183  14.010  -0.264  -0.279
16.269930  -0.920  -0.521  7.183  14.010  -0.264  -0.279
16.272930  -0.871  -0.419  6.066  12.699  -0.262  -0.276
16.275930  -0.871  -0.419  6.066  12.699  -0.262  -0.276
16.278931  -0.860  -0.397  1.342  2.810  -0.261  -0.276
16.281931  -0.860  -0.397  1.342  2.810  -0.259  -0.276
16.285931  -0.860  -0.397  1.342  2.810  -0.259  -0.276
16.289930  -0.858  -0.392  0.297  0.622  -0.259  -0.276
16.292931  -0.858  -0.392  0.297  0.622  -0.258  -0.276
16.295933  -0.857  -0.391  0.066  0.138  -0.258  -0.276
16.298931  -0.857  -0.391  0.066  0.138  -0.258  -0.276
16.301931  -0.857  -0.390  0.015  0.030  -0.258  -0.276
16.304932  -0.857  -0.390  0.015  0.030  -0.258  -0.276
16.307932  -0.857  -0.390  0.015  0.030  -0.258  -0.276
16.310932  -0.857  -0.390  0.003  0.007  -0.258  -0.279
16.313932  -0.857  -0.390  0.003  0.007  -0.258  -0.279
16.316933  -0.838  -0.355  2.370  4.384  -0.258  -0.279
16.319933  -0.838  -0.355  2.370  4.384  -0.258  -0.279
16.322933  -0.834  -0.378  0.593  -2.814  -0.258  -0.282
16.325933  -0.834  -0.378  0.593  -2.814  -0.258  -0.282
16.329933  -0.834  -0.378  0.593  -2.814  -0.258  -0.282
16.332933  -0.850  -0.432  -2.044  -6.758  -0.258  -0.282
16.335934  -0.850  -0.432  -2.044  -6.758  -0.258  -0.282
16.338934  -0.849  -0.505  0.118  -9.186  -0.258  -0.285
16.341934  -0.849  -0.505  0.118  -9.186  -0.258  -0.285
16.344934  -0.832  -0.627  2.078  -15.265  -0.258  -0.285
16.347935  -0.832  -0.627  2.078  -15.265  -0.258  -0.285
16.350935  -0.832  -0.627  2.078  -15.265  -0.258  -0.285
16.353935  -0.825  -0.695  0.969  -8.448  -0.258  -0.285
16.356936  -0.825  -0.695  0.969  -8.448  -0.258  -0.285
16.359936  -0.806  -0.752  2.357  -7.082  -0.258  -0.285
16.362934  -0.806  -0.752  2.357  -7.082  -0.258  -0.285
16.365936  -0.786  -0.757  2.473  -0.613  -0.258  -0.285
16.368937  -0.786  -0.757  2.473  -0.613  -0.258  -0.285
16.371937  -0.786  -0.757  2.473  -0.613  -0.258  -0.285
16.376936  -0.764  -0.735  2.724  2.666  -0.258  -0.285
16.380938  -0.764  -0.735  2.724  2.666  -0.258  -0.285
16.384937  -0.723  -0.658  5.115  9.641  -0.258  -0.285
16.390938  -0.723  -0.658  5.115  9.641  -0.258  -0.285
16.395937  -0.699  -0.606  2.978  6.501  -0.258  -0.285
16.398937  -0.699  -0.606  2.978  6.501  -0.258  -0.285
16.401937  -0.699  -0.606  2.978  6.501  -0.258  -0.285
16.404938  -0.680  -0.564  2.471  5.252  -0.258  -0.285
16.407938  -0.680  -0.564  2.471  5.252  -0.258  -0.285
16.410938  -0.659  -0.512  2.562  6.540  -0.258  -0.285
16.413939  -0.659  -0.512  2.562  6.540  -0.258  -0.285
16.416939  -0.638  -0.493  2.690  2.355  -0.258  -0.285
16.419939  -0.638  -0.493  2.690  2.355  -0.258  -0.285
16.422939  -0.638  -0.493  2.690  2.355  -0.258  -0.285
16.425940  -0.603  -0.470  4.284  2.859  -0.258  -0.285
16.428940  -0.603  -0.470  4.284  2.859  -0.258  -0.285
16.431938  -0.596  -0.465  0.948  0.633  -0.258  -0.285
16.434940  -0.596  -0.465  0.948  0.633  -0.258  -0.285
16.437941  -0.567  -0.440  3.580  3.147  -0.258  -0.285
16.440941  -0.567  -0.440  3.580  3.147  -0.258  -0.285
16.443939  -0.567  -0.440  3.580  3.147  -0.258  -0.285
16.446939  -0.533  -0.413  4.294  3.398  -0.258  -0.285
16.449940  -0.533  -0.413  4.294  3.398  -0.258  -0.285
16.452942  -0.487  -0.382  5.751  3.791  -0.258  -0.285
16.455940  -0.487  -0.382  5.751  3.791  -0.258  -0.285
16.458941  -0.430  -0.345  7.086  4.639  -0.258  -0.285
16.461941  -0.430  -0.345  7.086  4.639  -0.258  -0.285
16.464941  -0.430  -0.345  7.086  4.639  -0.258  -0.285
16.467941  -0.367  -0.304  7.946  5.207  -0.258  -0.285
16.470942  -0.367  -0.304  7.946  5.207  -0.258  -0.285
16.473942  -0.353  -0.294  1.759  1.152  -0.258  -0.285
16.476942  -0.353  -0.294  1.759  1.152  -0.258  -0.285
16.479942  -0.301  -0.256  6.417  4.735  -0.258  -0.285
16.482943  -0.301  -0.256  6.417  4.735  -0.258  -0.285
16.485943  -0.301  -0.256  6.417  4.735  -0.258  -0.285
16.488943  -0.248  -0.205  6.643  6.414  -0.258  -0.285
16.491943  -0.248  -0.205  6.643  6.414  -0.258  -0.285
16.494944  -0.192  -0.151  7.065  6.808  -0.258  -0.285
16.497944  -0.192  -0.151  7.065  6.808  -0.258  -0.285
16.500942  -0.128  -0.098  7.947  6.637  -0.258  -0.285
16.503944  -0.128  -0.098  7.947  6.637  -0.258  -0.285
16.506945  -0.128  -0.098  7.947  6.637  -0.258  -0.285
16.509945  -0.066  -0.044  7.797  6.718  -0.258  -0.282
16.512943  -0.066  -0.044  7.797  6.718  -0.258  -0.282
16.515944  -0.007  0.010  7.327  6.787  -0.258  -0.282
16.519943  -0.007  0.010  7.327  6.787  -0.258  -0.282
16.522945  0.006  0.022  1.622  1.502  -0.258  -0.282
16.525946  0.006  0.022  1.622  1.502  -0.258  -0.282
16.528946  0.006  0.022  1.622  1.502  -0.258  -0.282
16.531944  0.009  0.025  0.359  0.332  -0.258  -0.282
16.534945  0.009  0.025  0.359  0.332  -0.258  -0.282
16.537945  0.010  0.026  0.079  0.074  -0.258  -0.282
16.540945  0.010  0.026  0.079  0.074  -0.258  -0.282
16.544947  0.010  0.026  0.018  0.016  -0.258  -0.282
16.547947  0.010  0.026  0.018  0.016  -0.258  -0.279
16.550945  0.010  0.026  0.018  0.016  -0.258  -0.279
16.553946  0.010  0.026  0.004  0.004  -0.258  -0.279
16.556948  0.010  0.026  0.004  0.004  -0.258  -0.279
16.559946  0.056  0.066  5.801  5.006  -0.258  -0.279
16.562946  0.056  0.066  5.801  5.006  -0.258  -0.279
16.565947  0.112  0.108  6.996  5.308  -0.258  -0.279
16.568947  0.112  0.108  6.996  5.308  -0.258  -0.279
16.571947  0.112  0.108  6.996  5.308  -0.258  -0.279
16.574947  0.206  0.185  11.744  9.590  -0.258  -0.276
16.577948  0.206  0.185  11.744  9.590  -0.258  -0.276
16.580948  0.272  0.235  8.193  6.180  -0.258  -0.276
16.583948  0.272  0.235  8.193  6.180  -0.258  -0.276
16.586948  0.377  0.306  13.196  8.912  -0.257  -0.276
16.589949  0.377  0.306  13.196  8.912  -0.257  -0.273
16.592949  0.377  0.306  13.196  8.912  -0.256  -0.273
16.595949  0.439  0.353  7.711  5.916  -0.254  -0.273
16.598949  0.439  0.353  7.711  5.916  -0.254  -0.273
16.601950  0.488  0.397  6.207  5.479  -0.252  -0.270
16.604950  0.488  0.397  6.207  5.479  -0.252  -0.270
16.607948  0.575  0.469  10.842  8.975  -0.249  -0.270
16.610950  0.575  0.469  10.842  8.975  -0.249  -0.270
16.613951  0.575  0.469  10.842  8.975  -0.246  -0.267
16.616949  0.594  0.485  2.399  1.986  -0.246  -0.267
16.619949  0.594  0.485  2.399  1.986  -0.243  -0.264
16.622950  0.630  0.526  4.421  5.153  -0.243  -0.261
16.625952  0.630  0.526  4.421  5.153  -0.240  -0.261
16.628950  0.670  0.582  5.034  7.071  -0.236  -0.258
16.631950  0.670  0.582  5.034  7.071  -0.236  -0.258
16.634951  0.670  0.582  5.034  7.071  -0.233  -0.252
16.637951  0.716  0.651  5.748  8.555  -0.233  -0.252
16.640951  0.716  0.651  5.748  8.555  -0.229  -0.249
16.644953  0.765  0.729  6.115  9.808  -0.229  -0.245
16.647951  0.765  0.729  6.115  9.808  -0.225  -0.245
16.650951  0.815  0.807  6.275  9.660  -0.221  -0.239
16.653952  0.815  0.807  6.275  9.660  -0.221  -0.239
16.656952  0.815  0.807  6.275  9.660  -0.217  -0.236
16.659952  0.859  0.873  5.439  8.306  -0.217  -0.236
16.662952  0.859  0.873  5.439  8.306  -0.213  -0.233
16.665953  0.868  0.888  1.204  1.838  -0.213  -0.233
16.668953  0.868  0.888  1.204  1.838  -0.208  -0.227
16.671953  0.897  0.932  3.583  5.504  -0.208  -0.227
16.674953  0.897  0.932  3.583  5.504  -0.204  -0.224
16.677954  0.897  0.932  3.583  5.504  -0.200  -0.224
16.680954  0.934  0.971  4.646  4.841  -0.200  -0.221
16.683954  0.934  0.971  4.646  4.841  -0.195  -0.215
16.686954  0.972  0.995  4.684  3.045  -0.195  -0.215
16.689955  0.972  0.995  4.684  3.045  -0.191  -0.212
16.692953  0.998  1.015  3.296  2.495  -0.191  -0.212
16.695955  0.998  1.015  3.296  2.495  -0.187  -0.209
16.698956  0.998  1.015  3.296  2.495  -0.187  -0.209
16.701956  1.017  1.038  2.402  2.898  -0.182  -0.202
16.704954  1.017  1.038  2.402  2.898  -0.182  -0.202
16.707954  1.037  1.059  2.423  2.639  -0.178  -0.199
16.710955  1.037  1.059  2.423  2.639  -0.178  -0.193
16.713957  1.041  1.064  0.536  0.584  -0.173  -0.193
16.716955  1.041  1.064  0.536  0.584  -0.169  -0.190
16.719955  1.041  1.064  0.536  0.584  -0.169  -0.190
16.722956  1.057  1.074  1.964  1.225  -0.164  -0.187
16.725956  1.057  1.074  1.964  1.225  -0.164  -0.187
16.728956  1.066  1.078  1.201  0.567  -0.160  -0.181
16.731956  1.066  1.078  1.201  0.567  -0.160  -0.181
16.734957  1.061  1.078  -0.607  0.021  -0.156  -0.178
16.737957  1.061  1.078  -0.607  0.021  -0.156  -0.178
16.740957  1.061  1.078  -0.607  0.021  -0.152  -0.172
16.743958  1.048  1.079  -1.696  0.021  -0.152  -0.169
16.746958  1.048  1.079  -1.696  0.021  -0.148  -0.169
16.749958  1.030  1.077  -2.161  -0.234  -0.144  -0.166
16.752958  1.030  1.077  -2.161  -0.234  -0.144  -0.166
16.755959  1.027  1.076  -0.478  -0.052  -0.141  -0.163
16.758959  1.027  1.076  -0.478  -0.052  -0.141  -0.163
16.761957  1.027  1.076  -0.478  -0.052  -0.138  -0.160
16.764957  1.014  1.066  -1.621  -1.260  -0.138  -0.160
16.767960  1.014  1.066  -1.621  -1.260  -0.135  -0.156
16.770960  1.001  1.047  -1.551  -2.351  -0.135  -0.156
16.773958  1.001  1.047  -1.551  -2.351  -0.133  -0.153
16.776958  0.981  1.021  -2.570  -3.322  -0.133  -0.150
16.779961  0.981  1.021  -2.570  -3.322  -0.131  -0.150
16.782961  0.981  1.021  -2.570  -3.322  -0.129  -0.150
16.785959  0.976  1.015  -0.569  -0.735  -0.129  -0.150
16.788960  0.976  1.015  -0.569  -0.735  -0.128  -0.147
16.791960  0.975  1.014  -0.126  -0.163  -0.128  -0.147
16.794960  0.975  1.014  -0.126  -0.163  -0.126  -0.147
16.797960  0.975  1.013  -0.028  -0.036  -0.126  -0.147
16.801960  0.975  1.013  -0.028  -0.036  -0.125  -0.144
16.804960  0.975  1.013  -0.028  -0.036  -0.124  -0.144
16.808960  0.975  1.013  -0.006  -0.008  -0.124  -0.144
16.811960  0.975  1.013  -0.006  -0.008  -0.123  -0.144
16.814960  0.975  1.013  -0.001  -0.002  -0.123  -0.144
16.817963  0.975  1.013  -0.001  -0.002  -0.123  -0.141
16.820963  0.948  0.980  -3.303  -4.093  -0.122  -0.141
16.823961  0.948  0.980  -3.303  -4.093  -0.122  -0.141
16.826962  0.948  0.980  -3.303  -4.093  -0.121  -0.141
16.829962  0.867  0.877  -10.215  -12.901  -0.121  -0.141
16.832962  0.867  0.877  -10.215  -12.901  -0.121  -0.141
16.835964  0.808  0.796  -7.280  -10.137  -0.121  -0.141
16.838964  0.808  0.796  -7.280  -10.137  -0.121  -0.141
16.841965  0.754  0.720  -6.816  -9.517  -0.121  -0.141
16.844963  0.754  0.720  -6.816  -9.517  -0.122  -0.141
16.847963  0.754  0.720  -6.816  -9.517  -0.122  -0.141
16.850964  0.644  0.591  -13.773  -16.068  -0.122  -0.141
16.853964  0.644  0.591  -13.773  -16.068  -0.123  -0.141
16.856964  0.569  0.506  -9.399  -10.708  -0.123  -0.144
16.859964  0.569  0.506  -9.399  -10.708  -0.123  -0.144
16.862965  0.505  0.432  -7.910  -9.254  -0.123  -0.144
16.865965  0.505  0.432  -7.910  -9.254  -0.124  -0.144
16.868963  0.505  0.432  -7.910  -9.254  -0.124  -0.144
16.871964  0.385  0.309  -14.989  -15.375  -0.126  -0.147
16.874964  0.385  0.309  -14.989  -15.375  -0.126  -0.147
16.877964  0.293  0.227  -11.570  -10.201  -0.127  -0.147
16.880964  0.293  0.227  -11.570  -10.201  -0.127  -0.147
16.883965  0.210  0.155  -10.394  -9.064  -0.129  -0.147
16.886965  0.210  0.155  -10.394  -9.064  -0.129  -0.150
16.889965  0.210  0.155  -10.394  -9.064  -0.132  -0.150
16.892965  0.191  0.139  -2.300  -2.006  -0.135  -0.153
16.895966  0.191  0.139  -2.300  -2.006  -0.135  -0.153
16.898966  0.073  0.018  -14.768  -15.048  -0.139  -0.156
16.901966  0.073  0.018  -14.768  -15.048  -0.139  -0.156
16.904966  0.047  -0.008  -3.268  -3.330  -0.142  -0.160
16.908968  0.047  -0.008  -3.268  -3.330  -0.142  -0.163
16.912968  0.047  -0.008  -3.268  -3.330  -0.146  -0.163
16.915968  -0.023  -0.124  -8.790  -14.408  -0.151  -0.169
16.918968  -0.023  -0.124  -8.790  -14.408  -0.151  -0.169
16.921968  -0.113  -0.179  -11.170  -6.925  -0.155  -0.172
16.924969  -0.113  -0.179  -11.170  -6.925  -0.155  -0.172
16.927967  -0.227  -0.262  -14.311  -10.387  -0.159  -0.178
16.930967  -0.227  -0.262  -14.311  -10.387  -0.159  -0.181
16.933968  -0.227  -0.262  -14.311  -10.387  -0.164  -0.181
16.936968  -0.326  -0.375  -12.342  -14.057  -0.169  -0.181
16.939968  -0.326  -0.375  -12.342  -14.057  -0.169  -0.187
16.942968  -0.415  -0.489  -11.082  -14.285  -0.174  -0.193
16.945969  -0.415  -0.489  -11.082  -14.285  -0.174  -0.193
16.948969  -0.434  -0.514  -2.453  -3.161  -0.180  -0.196
16.951967  -0.434  -0.514  -2.453  -3.161  -0.180  -0.196
16.954967  -0.434  -0.514  -2.453  -3.161  -0.186  -0.202
16.957970  -0.510  -0.610  -9.515  -11.934  -0.186  -0.202
16.960970  -0.510  -0.610  -9.515  -11.934  -0.192  -0.209
16.964970  -0.679  -0.782  -21.059  -21.501  -0.198  -0.215
16.967970  -0.679  -0.782  -21.059  -21.501  -0.198  -0.215
16.970970  -0.716  -0.820  -4.661  -4.758  -0.204  -0.221
16.974970  -0.716  -0.820  -4.661  -4.758  -0.211  -0.221
16.979973  -0.716  -0.820  -4.661  -4.758  -0.211  -0.227
16.982971  -0.790  -0.896  -9.206  -9.487  -0.219  -0.233
16.985971  -0.790  -0.896  -9.206  -9.487  -0.226  -0.233
16.988972  -0.861  -0.982  -8.925  -10.797  -0.226  -0.242
16.991972  -0.861  -0.982  -8.925  -10.797  -0.233  -0.249
16.994972  -0.927  -1.066  -8.175  -10.453  -0.233  -0.249
16.997972  -0.927  -1.066  -8.175  -10.453  -0.240  -0.255
17.000973  -0.927  -1.066  -8.175  -10.453  -0.240  -0.255
17.003971  -0.994  -1.136  -8.418  -8.781  -0.248  -0.261
17.006971  -0.994  -1.136  -8.418  -8.781  -0.248  -0.261
17.009972  -1.062  -1.204  -8.463  -8.485  -0.255  -0.270
17.012972  -1.062  -1.204  -8.463  -8.485  -0.255  -0.270
17.015972  -1.124  -1.280  -7.764  -9.509  -0.262  -0.276
17.018972  -1.124  -1.280  -7.764  -9.509  -0.262  -0.282
17.021973  -1.124  -1.280  -7.764  -9.509  -0.268  -0.282
17.024973  -1.137  -1.297  -1.718  -2.105  -0.275  -0.291
17.028975  -1.137  -1.297  -1.718  -2.105  -0.275  -0.291
17.031975  -1.186  -1.351  -6.073  -6.799  -0.281  -0.298
17.034973  -1.186  -1.351  -6.073  -6.799  -0.281  -0.298
17.037973  -1.197  -1.363  -1.344  -1.505  -0.287  -0.304
17.040974  -1.197  -1.363  -1.344  -1.505  -0.287  -0.310
17.043974  -1.197  -1.363  -1.344  -1.505  -0.292  -0.310
17.046976  -1.199  -1.366  -0.297  -0.333  -0.296  -0.313
17.049976  -1.199  -1.366  -0.297  -0.333  -0.296  -0.313
17.052977  -1.200  -1.366  -0.066  -0.074  -0.299  -0.319
17.055977  -1.200  -1.366  -0.066  -0.074  -0.299  -0.319
17.058975  -1.200  -1.366  -0.015  -0.016  -0.302  -0.322
17.061975  -1.200  -1.366  -0.015  -0.016  -0.302  -0.322
17.064976  -1.200  -1.366  -0.015  -0.016  -0.303  -0.325
17.067976  -1.239  -1.400  -4.941  -4.143  -0.303  -0.325
17.070976  -1.239  -1.400  -4.941  -4.143  -0.304  -0.328
17.073977  -1.293  -1.449  -6.651  -6.228  -0.304  -0.328
17.076977  -1.293  -1.449  -6.651  -6.228  -0.304  -0.331
17.079975  -1.323  -1.462  -3.864  -1.618  -0.304  -0.331
17.082975  -1.323  -1.462  -3.864  -1.618  -0.304  -0.331
17.085976  -1.323  -1.462  -3.864  -1.618  -0.304  -0.331
17.088976  -1.358  -1.423  -4.375  4.972  -0.304  -0.331
17.091976  -1.358  -1.423  -4.375  4.972  -0.304  -0.331
17.094976  -1.351  -1.373  0.907  6.166  -0.304  -0.331
17.097979  -1.351  -1.373  0.907  6.166  -0.304  -0.331
17.100979  -1.337  -1.306  1.752  8.400  -0.304  -0.331
17.103977  -1.337  -1.306  1.752  8.400  -0.304  -0.331
17.106977  -1.337  -1.306  1.752  8.400  -0.304  -0.331
17.109978  -1.280  -1.142  7.106  20.545  -0.304  -0.331
17.112978  -1.280  -1.142  7.106  20.545  -0.304  -0.331
17.115980  -1.268  -1.105  1.573  4.547  -0.304  -0.331
17.118980  -1.268  -1.105  1.573  4.547  -0.304  -0.331
17.121981  -1.217  -1.024  6.353  10.189  -0.304  -0.331
17.124981  -1.217  -1.024  6.353  10.189  -0.304  -0.331
17.127979  -1.217  -1.024  6.353  10.189  -0.304  -0.331
17.130980  -1.174  -0.947  5.401  9.595  -0.304  -0.331
17.133980  -1.174  -0.947  5.401  9.595  -0.304  -0.331
17.136980  -1.136  -0.886  4.739  7.662  -0.304  -0.331
17.139980  -1.136  -0.886  4.739  7.662  -0.304  -0.331
17.142981  -1.083  -0.838  6.576  5.927  -0.304  -0.331
17.145981  -1.083  -0.838  6.576  5.927  -0.304  -0.331
17.148979  -1.083  -0.838  6.576  5.927  -0.304  -0.331
17.151979  -1.016  -0.805  8.408  4.203  -0.304  -0.331
17.154980  -1.016  -0.805  8.408  4.203  -0.304  -0.331
17.157980  -0.946  -0.780  8.759  3.047  -0.304  -0.331
17.160980  -0.946  -0.780  8.759  3.047  -0.304  -0.331
17.163980  -0.930  -0.775  1.939  0.674  -0.304  -0.331
17.166981  -0.930  -0.775  1.939  0.674  -0.304  -0.331
17.169983  -0.930  -0.775  1.939  0.674  -0.304  -0.334
17.172981  -0.881  -0.758  6.219  2.100  -0.304  -0.334
17.175982  -0.881  -0.758  6.219  2.100  -0.304  -0.334
17.178982  -0.826  -0.736  6.797  2.729  -0.304  -0.334
17.181982  -0.826  -0.736  6.797  2.729  -0.304  -0.334
17.184982  -0.764  -0.706  7.728  3.801  -0.304  -0.334
17.187984  -0.764  -0.706  7.728  3.801  -0.304  -0.334
17.190985  -0.764  -0.706  7.728  3.801  -0.304  -0.334
17.193983  -0.695  -0.663  8.680  5.404  -0.304  -0.334
17.196983  -0.695  -0.663  8.680  5.404  -0.304  -0.334
17.199984  -0.680  -0.653  1.921  1.196  -0.304  -0.334
17.202984  -0.680  -0.653  1.921  1.196  -0.304  -0.334
17.205984  -0.551  -0.534  16.125  14.840  -0.304  -0.334
17.208984  -0.551  -0.534  16.125  14.840  -0.304  -0.334
17.211985  -0.551  -0.534  16.125  14.840  -0.304  -0.331
17.214985  -0.522  -0.508  3.569  3.284  -0.304  -0.331
17.217983  -0.522  -0.508  3.569  3.284  -0.303  -0.331
17.220984  -0.453  -0.433  8.635  9.412  -0.303  -0.331
17.223984  -0.453  -0.433  8.635  9.412  -0.303  -0.331
17.226984  -0.378  -0.349  9.369  10.446  -0.303  -0.331
17.229984  -0.378  -0.349  9.369  10.446  -0.303  -0.331
17.232985  -0.378  -0.349  9.369  10.446  -0.303  -0.331
17.235985  -0.301  -0.266  9.668  10.395  -0.303  -0.328
17.238985  -0.301  -0.266  9.668  10.395  -0.303  -0.328
17.241985  -0.284  -0.248  2.140  2.301  -0.303  -0.328
17.244986  -0.284  -0.248  2.140  2.301  -0.303  -0.328
17.247986  -0.151  -0.119  16.552  16.042  -0.303  -0.328
17.250986  -0.151  -0.119  16.552  16.042  -0.303  -0.328
17.253986  -0.151  -0.119  16.552  16.042  -0.303  -0.328
17.256989  -0.122  -0.091  3.663  3.550  -0.303  -0.325
17.259989  -0.122  -0.091  3.663  3.550  -0.303  -0.325
17.262987  -0.048  -0.034  9.189  7.162  -0.302  -0.325
17.265987  -0.048  -0.034  9.189  7.162  -0.302  -0.325
17.268988  0.034  0.028  10.333  7.655  -0.302  -0.325
17.271988  0.034  0.028  10.333  7.655  -0.302  -0.322
17.274988  0.034  0.028  10.333  7.655  -0.302  -0.322
17.277988  0.110  0.089  9.514  7.635  -0.302  -0.322
17.280989  0.110  0.089  9.514  7.635  -0.302  -0.322
17.283989  0.176  0.149  8.215  7.512  -0.301  -0.322
17.287989  0.176  0.149  8.215  7.512  -0.301  -0.322
17.290989  0.191  0.162  1.818  1.662  -0.300  -0.319
17.293987  0.191  0.162  1.818  1.662  -0.299  -0.319
17.296988  0.191  0.162  1.818  1.662  -0.299  -0.319
17.299988  0.194  0.165  0.402  0.368  -0.298  -0.316
17.302988  0.194  0.165  0.402  0.368  -0.298  -0.316
17.305988  0.195  0.166  0.089  0.081  -0.298  -0.316
17.308990  0.195  0.166  0.089  0.081  -0.298  -0.316
17.311991  0.195  0.166  0.020  0.018  -0.297  -0.313
17.314989  0.195  0.166  0.020  0.018  -0.297  -0.313
17.317989  0.195  0.166  0.020  0.018  -0.297  -0.313
17.320990  0.195  0.166  0.004  0.004  -0.297  -0.313
17.323990  0.195  0.166  0.004  0.004  -0.297  -0.310
17.326992  0.242  0.217  5.943  6.438  -0.297  -0.310
17.329992  0.242  0.217  5.943  6.438  -0.297  -0.310
17.332993  0.302  0.281  7.450  7.962  -0.297  -0.310
17.335993  0.302  0.281  7.450  7.962  -0.297  -0.310
17.338991  0.302  0.281  7.450  7.962  -0.297  -0.307
17.341991  0.364  0.344  7.768  7.818  -0.297  -0.307
17.344992  0.364  0.344  7.768  7.818  -0.296  -0.307
17.347992  0.488  0.469  15.499  15.713  -0.296  -0.307
17.350992  0.488  0.469  15.499  15.713  -0.295  -0.304
17.353992  0.573  0.558  10.655  11.048  -0.295  -0.304
17.356993  0.573  0.558  10.655  11.048  -0.293  -0.304
17.359991  0.573  0.558  10.655  11.048  -0.293  -0.301
17.362991  0.719  0.680  18.244  15.342  -0.291  -0.301
17.365992  0.719  0.680  18.244  15.342  -0.288  -0.301
17.368992  0.804  0.743  10.528  7.772  -0.288  -0.301
17.371992  0.804  0.743  10.528  7.772  -0.284  -0.298
17.374992  0.868  0.784  8.088  5.121  -0.284  -0.298
