0.005000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005,0.0646,0.0004,-0.0057
0.009000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0005,0.0000,0.0028,-0.0229
0.012000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0011,-0.0000,0.0076,-0.0601
0.015000,0.0001,0.0000,0.0000,0.0005,0.0000,0.0009,-0.0254,0.0126,-0.0942
0.018001,0.0001,0.0000,0.0000,0.0008,0.0000,0.0009,0.0000,0.0166,-0.1224
0.021001,0.0001,0.0000,0.0000,0.0013,0.0000,0.0009,0.0000,0.0202,-0.1478
0.024001,0.0001,0.0000,0.0000,0.0018,0.0000,0.0009,-0.0000,0.0234,-0.1705
0.027001,0.0002,0.0000,0.0000,0.0024,0.0000,0.0011,0.0000,0.0272,-0.1986
0.030001,0.0002,0.0000,0.0000,0.0031,0.0000,0.0008,-0.0387,0.0304,-0.2204
0.033001,0.0002,0.0000,0.0000,0.0039,0.0000,0.0008,0.0000,0.0321,-0.2323
0.036002,0.0002,0.0000,0.0000,0.0047,0.0000,0.0006,0.0000,0.0327,-0.2366
0.039002,0.0002,0.0001,0.0000,0.0055,0.0001,0.0006,0.0000,0.0324,-0.2354
0.042002,0.0002,0.0001,0.0000,0.0062,0.0001,0.0006,0.0000,0.0317,-0.2321
0.045002,0.0003,0.0001,0.0000,0.0070,0.0001,0.0002,-0.0510,0.0303,-0.2210
0.048002,0.0003,0.0001,0.0000,0.0076,0.0001,0.0002,0.0000,0.0268,-0.1980
0.051002,0.0003,0.0001,0.0000,0.0082,0.0002,0.0002,0.0000,0.0228,-0.1712
0.054003,0.0003,0.0002,0.0000,0.0087,0.0002,0.0002,0.0000,0.0183,-0.1417
0.058003,0.0003,0.0002,0.0000,0.0091,0.0002,0.0005,0.0000,0.0149,-0.1223
0.061003,0.0003,0.0002,0.0000,0.0094,0.0003,0.0004,0.0000,0.0114,-0.0991
0.064003,0.0003,0.0003,0.0000,0.0096,0.0003,0.0004,0.0000,0.0074,-0.0738
0.067003,0.0003,0.0003,0.0000,0.0097,0.0004,0.0003,0.0000,0.0029,-0.0439
0.070004,0.0003,0.0003,0.0000,0.0097,0.0004,0.0004,0.0086,-0.0017,-0.0145
0.073004,0.0003,0.0003,0.0000,0.0096,0.0005,0.0004,0.0000,-0.0061,0.0131
0.077004,0.0003,0.0004,0.0000,0.0094,0.0005,0.0005,0.0000,-0.0101,0.0381
0.081004,0.0004,0.0004,0.0000,0.0091,0.0006,0.0001,-0.0404,-0.0140,0.0646
0.084004,0.0004,0.0004,0.0000,0.0087,0.0006,0.0001,0.0000,-0.0189,0.0969
0.087005,0.0004,0.0005,0.0000,0.0081,0.0006,-0.0004,0.0000,-0.0249,0.1388
0.091005,0.0003,0.0005,0.0000,0.0074,0.0007,-0.0004,0.0000,-0.0316,0.1840
0.095005,0.0003,0.0005,0.0000,0.0065,0.0007,-0.0006,0.0000,-0.0386,0.2318
0.098005,0.0003,0.0005,0.0000,0.0055,0.0008,-0.0007,-0.0116,-0.0452,0.2768
0.101005,0.0003,0.0005,0.0000,0.0043,0.0008,-0.0007,0.0000,-0.0515,0.3191
0.104006,0.0003,0.0005,0.0000,0.0030,0.0008,-0.0005,0.0000,-0.0567,0.3533
0.108006,0.0003,0.0005,0.0000,0.0016,0.0008,-0.0005,0.0000,-0.0607,0.3804
0.111006,0.0003,0.0005,0.0000,0.0001,0.0009,-0.0003,0.0000,-0.0630,0.3941
0.114006,0.0003,0.0005,0.0000,-0.0015,0.0009,-0.0000,0.0332,-0.0639,0.3986
0.117006,0.0003,0.0005,0.0000,-0.0030,0.0009,-0.0000,0.0000,-0.0629,0.3908
0.120006,0.0003,0.0005,0.0000,-0.0044,0.0009,0.0002,0.0000,-0.0602,0.3709
0.123007,0.0003,0.0005,0.0000,-0.0058,0.0009,0.0002,0.0000,-0.0560,0.3420
0.126007,0.0003,0.0005,0.0000,-0.0071,0.0008,0.0006,0.0000,-0.0495,0.2951
0.129007,0.0003,0.0005,0.0000,-0.0081,0.0008,0.0006,0.0000,-0.0419,0.2434
0.132007,0.0003,0.0004,0.0000,-0.0090,0.0008,0.0012,0.0000,-0.0313,0.1665
0.135007,0.0004,0.0004,0.0001,-0.0095,0.0007,0.0011,-0.0119,-0.0197,0.0878
0.138007,0.0004,0.0004,0.0001,-0.0098,0.0007,0.0011,0.0000,-0.0082,0.0094
0.141008,0.0004,0.0004,0.0001,-0.0099,0.0007,0.0007,0.0000,0.0025,-0.0607
0.144008,0.0004,0.0003,0.0001,-0.0096,0.0006,0.0007,0.0000,0.0122,-0.1260
0.147008,0.0004,0.0003,0.0001,-0.0092,0.0006,0.0008,0.0000,0.0219,-0.1916
0.150008,0.0005,0.0003,0.0001,-0.0085,0.0005,0.0008,-0.0046,0.0313,-0.2545
0.153008,0.0005,0.0003,0.0001,-0.0076,0.0005,0.0008,0.0000,0.0401,-0.3132
0.157009,0.0005,0.0002,0.0001,-0.0065,0.0004,0.0008,0.0000,0.0482,-0.3679
0.161009,0.0005,0.0002,0.0001,-0.0052,0.0004,0.0008,0.0000,0.0557,-0.4177
0.165009,0.0005,0.0002,0.0001,-0.0038,0.0003,0.0008,0.0000,0.0623,-0.4619
0.172009,0.0005,0.0002,0.0001,-0.0022,0.0003,0.0008,0.0000,0.0680,-0.4998
0.176010,0.0006,0.0002,0.0001,-0.0005,0.0003,0.0008,0.0000,0.0726,-0.5309
0.179010,0.0006,0.0002,0.0001,0.0013,0.0002,0.0008,0.0000,0.0761,-0.5547
0.182010,0.0006,0.0002,0.0001,0.0032,0.0002,0.0008,0.0000,0.0785,-0.5708
0.185010,0.0006,0.0002,0.0001,0.0051,0.0002,0.0008,0.0000,0.0797,-0.5790
0.191011,0.0006,0.0002,0.0001,0.0070,0.0002,0.0008,0.0000,0.0797,-0.5793
0.195011,0.0007,0.0002,0.0001,0.0089,0.0003,0.0008,0.0000,0.0785,-0.5716
0.199011,0.0007,0.0003,0.0001,0.0107,0.0003,0.0008,0.0000,0.0761,-0.5562
0.202011,0.0007,0.0003,0.0001,0.0125,0.0003,0.0008,0.0000,0.0725,-0.5332
0.207011,0.0007,0.0004,0.0001,0.0142,0.0004,0.0008,0.0000,0.0678,-0.5030
0.210012,0.0007,0.0004,0.0001,0.0157,0.0004,0.0008,0.0000,0.0622,-0.4662
