0.005000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0004,-0.0000,0.0000
0.008000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0002
0.011000,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0001,0.0000,0.0002,-0.0016
0.014000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0001,-0.0000,0.0005,-0.0042
0.017000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0015,-0.0115
0.020001,0.0000,0.0000,0.0000,0.0001,0.0000,0.0003,0.0128,0.0025,-0.0198
0.023001,0.0000,0.0000,0.0000,0.0002,0.0000,0.0003,0.0000,0.0040,-0.0301
0.026001,0.0000,0.0000,0.0000,0.0003,0.0000,0.0004,-0.0000,0.0057,-0.0424
0.029001,0.0000,0.0000,0.0000,0.0005,0.0000,0.0004,0.0000,0.0075,-0.0553
0.032001,0.0001,0.0000,0.0000,0.0007,0.0000,0.0005,0.0000,0.0093,-0.0687
0.035002,0.0001,0.0000,0.0000,0.0009,0.0000,0.0004,-0.0036,0.0111,-0.0809
0.038002,0.0001,0.0000,0.0000,0.0012,0.0000,0.0004,0.0000,0.0125,-0.0913
0.041002,0.0001,0.0000,0.0000,0.0015,0.0000,0.0003,0.0000,0.0134,-0.0967
0.044002,0.0001,0.0000,0.0000,0.0019,0.0000,0.0003,0.0000,0.0137,-0.0988
0.047002,0.0001,0.0000,0.0000,0.0022,0.0000,0.0002,0.0000,0.0133,-0.0957
0.050002,0.0001,0.0000,0.0000,0.0025,0.0000,0.0001,-0.0133,0.0125,-0.0901
0.053003,0.0001,0.0000,0.0000,0.0028,0.0000,0.0001,0.0000,0.0111,-0.0809
0.056003,0.0001,0.0000,0.0000,0.0030,0.0001,-0.0004,0.0000,0.0085,-0.0606
0.059003,0.0001,0.0001,0.0000,0.0031,0.0001,-0.0004,0.0000,0.0047,-0.0345
0.062003,0.0001,0.0001,0.0000,0.0032,0.0001,-0.0005,0.0000,0.0005,-0.0051
0.065003,0.0001,0.0001,0.0000,0.0031,0.0001,-0.0002,0.0361,-0.0036,0.0210
0.068003,0.0001,0.0001,0.0000,0.0030,0.0001,-0.0002,0.0000,-0.0065,0.0404
0.071004,0.0001,0.0001,0.0000,0.0028,0.0001,0.0001,0.0000,-0.0086,0.0531
0.074004,0.0001,0.0001,0.0000,0.0026,0.0001,0.0001,0.0000,-0.0100,0.0620
0.077004,0.0001,0.0001,0.0000,0.0023,0.0002,0.0004,0.0000,-0.0098,0.0576
0.080004,0.0001,0.0001,0.0000,0.0021,0.0002,0.0007,0.0319,-0.0090,0.0494
0.083004,0.0001,0.0001,0.0000,0.0019,0.0002,0.0007,0.0000,-0.0070,0.0348
0.086004,0.0001,0.0001,0.0000,0.0018,0.0002,0.0008,0.0000,-0.0047,0.0170
0.089005,0.0001,0.0001,0.0000,0.0017,0.0002,0.0008,0.0000,-0.0020,-0.0023
0.092005,0.0002,0.0001,0.0000,0.0017,0.0002,0.0008,0.0000,0.0007,-0.0219
0.095005,0.0002,0.0001,0.0000,0.0018,0.0002,0.0008,-0.0038,0.0033,-0.0410
0.098005,0.0002,0.0001,0.0000,0.0019,0.0002,0.0008,0.0000,0.0058,-0.0591
0.101005,0.0002,0.0002,0.0000,0.0021,0.0002,0.0006,0.0000,0.0079,-0.0730
