CACu_KF
time[s]  vel_hum[rad/s]  vel_adm[rad/s]  vel_motor[rad/s]  SetPt[mA]  I_m[mA]  T_Sea[N.m]
3.408194  0.012  0.000  -0.000   0.00     -2  -0.000
3.409195  0.013  0.000  -0.000   0.00     -2  -0.000
3.410195  0.013  0.000  -0.000   0.00     -2  -0.000
3.411195  0.013  0.000  -0.000   0.00     -2  -0.000
3.412195  0.013  0.000  -0.000   0.00     -2  -0.000
3.413195  0.013  0.000  -0.000   0.00     -2  -0.000
3.414195  0.013  0.000  -0.000   0.00     -2  -0.000
3.415195  0.013  0.000  -0.000   0.00      0  -0.000
3.417195  0.013  0.000  -0.000   0.00      0  -0.000
3.418195  0.013  -0.000  -0.000   0.00      0  -0.000
3.419195  0.013  -0.000  -0.000   0.00      0  -0.000
3.420195  0.013  -0.000  -0.000   0.00     -1  -0.000
3.421195  0.013  -0.000  -0.000   0.00     -1  -0.000
3.422195  0.013  -0.000  -0.000   0.00     -1  -0.000
3.423195  0.013  -0.000  -0.000   0.00     -1  -0.000
3.424195  0.013  -0.000  -0.000   0.00     -1  -0.000
3.425195  0.013  -0.000  -0.000   0.00     -1  -0.000
3.426196  0.013  -0.000  -0.000   0.00     -2  -0.000
3.427196  0.013  -0.000  -0.000   0.00     -2  -0.000
3.428196  0.013  0.000  -0.000   0.00     -2  -0.000
3.429196  0.013  0.000  -0.000   0.00     -2  -0.000
3.430196  0.013  0.000  -0.000   0.00     -2  -0.000
3.431196  0.013  0.000  -0.000   0.00     -1  -0.000
3.432196  0.013  0.000  -0.000   0.00     -1  -0.000
3.433196  0.013  0.000  -0.000   0.00     -1  -0.000
3.434196  0.013  -0.000  -0.000   0.00     -1  -0.000
3.435196  0.013  -0.000  -0.000   0.00     -1  -0.000
3.436196  0.013  -0.000  -0.000   0.00     -1  -0.000
3.437196  0.013  -0.000  -0.000   0.00      1  -0.000
3.438196  0.013  -0.000  -0.000   0.00      1  -0.000
3.439196  0.013  -0.000  -0.000   0.00      1  -0.000
3.440196  0.013  -0.000  0.000   0.00      1  -0.000
3.441196  0.013  -0.000  0.000   0.00      1  -0.000
3.442196  0.013  -0.000  0.000   0.00     -1  -0.000
3.443196  0.013  -0.000  -0.000   0.00     -1  -0.000
3.444197  0.013  -0.000  -0.000   0.00     -1  -0.000
3.445197  0.013  0.000  -0.000   0.00     -1  -0.000
3.446197  0.013  0.000  -0.000   0.00     -1  -0.000
3.447197  0.013  0.000  -0.000   0.00     -1  -0.000
3.448197  0.013  0.000  -0.000   0.00      0  -0.000
3.449197  0.013  0.000  -0.000   0.00      0  -0.000
3.450197  0.013  0.000  -0.000   0.00      0  -0.000
3.451197  0.013  -0.000  -0.000   0.00      0  -0.000
3.452197  0.013  -0.000  -0.000   0.00      0  -0.000
3.453197  0.013  -0.000  -0.000   0.00      0  -0.000
3.454197  0.012  -0.000  -0.000   0.00      0  -0.000
3.455197  0.012  -0.000  -0.000   0.00      0  -0.000
3.456197  0.012  -0.000  -0.000   0.00      0  -0.000
3.457197  0.012  -0.000  -0.000   0.00      0  -0.000
3.458197  0.012  -0.000  -0.000   0.00      0  -0.000
3.459197  0.012  -0.000  -0.000   0.00     -2  -0.000
3.460197  0.012  -0.000  -0.000   0.00     -2  -0.000
3.461198  0.013  0.000  -0.000   0.00     -2  -0.000
3.462198  0.013  0.000  -0.000   0.00     -2  -0.000
3.463198  0.013  0.000  -0.000   0.00     -2  -0.000
3.464198  0.013  0.000  -0.000   0.00      1  -0.000
3.465198  0.013  0.000  -0.000   0.00      1  -0.000
3.466198  0.013  -0.000  -0.000   0.00      1  -0.000
3.467198  0.013  -0.000  -0.000   0.00      1  -0.000
3.468198  0.013  -0.000  0.000   0.00      1  -0.000
3.469198  0.013  -0.000  0.000   0.00      1  -0.000
3.470198  0.013  -0.000  0.000   0.00      0  -0.000
3.471198  0.013  -0.000  0.000   0.00      0  -0.000
3.472198  0.013  -0.000  0.000   0.00      0  0.000
3.473198  0.013  -0.000  0.000   0.00      0  0.000
3.474198  0.013  -0.000  0.000   0.00      0  0.000
3.475198  0.013  -0.000  0.000   0.00      0  0.000
3.476198  0.013  0.000  0.000   0.00      0  0.000
3.477198  0.013  0.000  0.000   0.00      0  0.000
3.478199  0.013  0.000  0.000   0.00      0  0.000
3.479199  0.013  0.000  0.000   0.00      0  0.000
3.480199  0.013  0.000  0.000   0.00      0  0.000
3.481199  0.013  0.000  0.000   0.00      0  0.000
3.482199  0.013  0.000  0.000   0.00      0  0.000
3.483199  0.012  0.000  0.000   0.00      0  0.000
3.484199  0.012  0.000  0.000   0.00      0  0.000
3.485199  0.012  0.000  0.000   0.00      0  0.000
3.486199  0.012  0.000  0.000   0.00      0  0.000
3.487199  0.012  0.000  0.000   0.00      0  0.000
3.488199  0.012  0.000  0.000   0.00      0  0.000
3.489199  0.012  0.000  0.000   0.00      0  0.000
3.490199  0.012  0.000  0.000   0.00      0  0.000
3.491199  0.012  0.000  0.000   0.00      0  0.000
3.492199  0.012  -0.000  -0.000   0.00     -1  0.000
3.493199  0.012  -0.000  -0.000   0.00     -1  0.000
3.494199  0.012  0.000  -0.000   0.00     -1  -0.000
3.495199  0.012  0.000  -0.000   0.00     -1  -0.000
3.496200  0.012  0.000  -0.000   0.00     -1  -0.000
3.497200  0.012  0.000  -0.000   0.00     -1  -0.000
3.499200  0.012  0.000  -0.000   0.00     -2  -0.000
3.500200  0.012  0.000  -0.000   0.00     -2  -0.000
3.501200  0.012  0.000  -0.000   0.00     -2  -0.000
3.502200  0.012  0.000  -0.000   0.00     -2  -0.000
3.503200  0.012  0.000  -0.000   0.00      0  -0.000
3.504200  0.012  0.000  -0.000   0.00      0  -0.000
3.505200  0.012  0.000  -0.000   0.00      0  -0.000
3.506200  0.012  -0.000  -0.000   0.00      0  -0.000
3.507200  0.012  -0.000  -0.000   0.00      0  -0.000
3.508200  0.012  -0.000  -0.000   0.00      0  -0.000
3.509200  0.012  -0.000  -0.000   0.00      0  -0.000
3.510200  0.012  -0.000  -0.000   0.00      0  -0.000
3.511200  0.012  -0.000  -0.000   0.00      0  -0.000
3.512200  0.012  -0.000  -0.000   0.00      0  -0.000
3.513201  0.012  -0.000  -0.000   0.00      0  -0.000
3.514201  0.012  -0.000  -0.000   0.00     -1  -0.000
3.515201  0.012  -0.000  -0.000   0.00     -1  -0.000
3.516201  0.012  0.000  -0.000   0.00     -1  -0.000
3.517201  0.012  0.000  -0.000   0.00     -1  -0.000
3.518201  0.012  0.000  -0.000   0.00     -1  -0.000
3.519201  0.012  0.000  -0.000   0.00     -1  -0.000
3.520201  0.012  0.000  -0.000   0.00     -2  -0.000
3.521201  0.012  0.000  -0.000   0.00     -2  -0.000
3.522201  0.012  0.000  -0.000   0.00     -2  -0.000
3.523201  0.012  0.000  -0.000   0.00     -2  -0.000
3.524201  0.012  0.000  -0.000   0.00     -2  -0.000
3.525201  0.012  0.000  -0.000   0.00      1  -0.000
3.526201  0.012  0.000  -0.000   0.00      1  -0.000
3.527201  0.012  -0.000  -0.000   0.00      1  -0.000
3.529201  0.012  -0.000  -0.000   0.00      1  -0.000
3.530201  0.012  -0.000  0.000   0.00      1  -0.000
3.532202  0.012  -0.000  -0.000   0.00     -1  -0.000
3.533202  0.012  -0.000  -0.000   0.00     -1  -0.000
3.534202  0.012  -0.000  -0.000   0.00     -1  -0.000
3.535202  0.012  -0.000  -0.000   0.00     -1  -0.000
3.536202  0.012  0.000  -0.000   0.00     -2  -0.000
3.537202  0.012  0.000  -0.000   0.00     -2  -0.000
3.538202  0.012  0.000  -0.000   0.00     -2  -0.000
3.539202  0.012  0.000  -0.000   0.00     -2  -0.000
3.540202  0.012  0.000  -0.000   0.00     -2  -0.000
3.541202  0.012  0.000  -0.000   0.00     -2  -0.000
3.542202  0.012  0.000  -0.000   0.00     -1  -0.000
3.544202  0.012  0.000  -0.000   0.00     -1  -0.000
3.545202  0.012  0.000  -0.000   0.00     -1  -0.000
3.546202  0.012  0.000  -0.000   0.00     -1  -0.000
3.547202  0.012  0.000  -0.000   0.00      0  -0.000
3.548203  0.012  -0.000  -0.000   0.00      0  -0.000
3.549203  0.012  -0.000  -0.000   0.00      0  -0.000
3.551203  0.012  -0.000  -0.000   0.00      0  -0.000
3.552203  0.012  -0.000  -0.000   0.00      0  -0.000
3.553203  0.012  -0.000  -0.000   0.00      0  -0.000
3.554203  0.012  -0.000  -0.000   0.00      0  -0.000
3.555203  0.012  -0.000  -0.000   0.00      0  -0.000
3.556203  0.012  -0.000  -0.000   0.00      0  -0.000
3.557203  0.012  -0.000  -0.000   0.00      0  -0.000
3.558203  0.012  -0.000  -0.000   0.00     -1  -0.000
3.559203  0.012  -0.000  -0.000   0.00     -1  -0.000
3.560203  0.012  0.000  -0.000   0.00     -1  -0.000
3.561203  0.012  0.000  -0.000   0.00     -1  -0.000
3.562203  0.012  0.000  -0.000   0.00     -1  -0.000
3.563203  0.012  0.000  -0.000   0.00     -1  -0.000
3.564203  0.012  0.000  -0.000   0.00      0  -0.000
3.565203  0.012  0.000  -0.000   0.00      0  -0.000
3.567204  0.012  0.000  -0.000   0.00      0  -0.000
3.568204  0.012  -0.000  -0.000   0.00      0  -0.000
3.570204  0.012  -0.000  -0.000   0.00      0  -0.000
3.571204  0.012  -0.000  -0.000   0.00      0  -0.000
3.572204  0.012  -0.000  -0.000   0.00      0  -0.000
3.573204  0.012  -0.000  -0.000   0.00      0  -0.000
3.574204  0.012  -0.000  -0.000   0.00      0  -0.000
3.575204  0.012  -0.000  -0.000   0.00     -2  -0.000
3.576204  0.012  -0.000  -0.000   0.00     -2  -0.000
3.577204  0.012  0.000  -0.000   0.00     -2  -0.000
3.578204  0.012  0.000  -0.000   0.00     -2  -0.000
3.579204  0.012  0.000  -0.000   0.00     -2  -0.000
3.580204  0.012  0.000  -0.000   0.00     -1  -0.000
3.581204  0.012  0.000  -0.000   0.00     -1  -0.000
3.582204  0.012  0.000  -0.000   0.00     -1  -0.000
3.585205  0.012  0.000  -0.000   0.00     -1  -0.000
3.587205  0.012  -0.000  -0.000   0.00     -2  -0.000
3.588205  0.012  -0.000  -0.000   0.00     -2  -0.000
3.589205  0.012  0.000  -0.000   0.00     -2  -0.000
3.591205  0.012  0.000  -0.000   0.00     -1  -0.000
3.592205  0.012  0.000  -0.000   0.00     -1  -0.000
3.593205  0.012  0.000  -0.000   0.00     -1  -0.000
3.594205  0.012  -0.000  -0.000   0.00     -1  -0.000
3.596205  0.012  -0.000  -0.000   0.00     -1  -0.000
3.597205  0.012  -0.000  -0.000   0.00     -2  -0.000
3.605206  0.012  -0.000  -0.000   0.00     -1  -0.000
3.608206  0.012  0.000  -0.000   0.00     -1  -0.000
3.610206  0.012  -0.000  -0.000   0.00     -1  -0.000
3.612206  0.012  -0.000  -0.000   0.00     -1  -0.000
3.614206  0.012  0.000  -0.000   0.00      1  -0.000
3.617206  0.012  -0.000  -0.000   0.00      1  -0.000
3.619207  0.012  -0.000  -0.000   0.00     -1  -0.000
3.620207  0.012  -0.000  -0.000   0.00     -1  -0.000
3.622207  0.012  -0.000  -0.000   0.00     -1  -0.000
3.623207  0.012  -0.000  -0.000   0.00     -1  -0.000
3.625207  0.012  0.000  -0.000   0.00      0  -0.000
3.626207  0.012  0.000  -0.000   0.00      0  -0.000
3.627207  0.012  -0.000  -0.000   0.00      0  -0.000
3.628207  0.012  -0.000  -0.000   0.00      0  -0.000
3.629207  0.012  -0.000  -0.000   0.00      0  -0.000
3.630207  0.012  -0.000  -0.000   0.00      0  -0.000
3.631207  0.012  -0.000  -0.000   0.00      0  -0.000
3.632207  0.012  -0.000  -0.000   0.00      0  -0.000
3.634207  0.012  -0.000  -0.000   0.00      0  -0.000
3.635207  0.012  -0.000  -0.000   0.00     -1  -0.000
3.636208  0.012  -0.000  -0.000   0.00     -1  -0.000
3.637208  0.012  0.000  -0.000   0.00     -1  -0.000
3.638208  0.012  0.000  -0.000   0.00     -1  -0.000
3.640208  0.012  0.000  -0.000   0.00     -2  -0.000
3.641208  0.012  0.000  -0.000   0.00     -2  -0.000
3.643208  0.012  0.000  -0.000   0.00     -2  -0.000
3.644208  0.012  0.000  -0.000   0.00     -2  -0.000
3.645208  0.012  0.000  -0.000   0.00     -2  -0.000
3.646208  0.012  0.000  -0.000   0.00     -2  -0.000
3.647208  0.012  0.000  -0.000   0.00     -2  -0.000
3.648208  0.012  0.000  -0.000   0.00     -2  -0.000
3.649208  0.012  0.000  -0.000   0.00     -2  -0.000
3.650208  0.012  0.000  -0.000   0.00     -2  -0.000
3.651208  0.012  0.000  -0.000   0.00     -2  -0.000
3.652208  0.012  0.000  -0.000   0.00     -1  -0.000
3.653209  0.012  0.000  -0.000   0.00     -1  -0.000
3.654209  0.012  -0.000  -0.000   0.00     -1  -0.000
3.655209  0.012  -0.000  -0.000   0.00     -1  -0.000
3.656209  0.012  -0.000  -0.000   0.00     -1  -0.000
3.657209  0.012  0.000  -0.000   0.00      3  -0.000
3.658209  0.012  -0.000  0.000   0.00      3  -0.000
3.659209  0.012  -0.000  0.000   0.00      3  -0.000
3.660209  0.012  -0.000  0.000   0.00      3  -0.000
3.664209  0.012  -0.000  0.000   0.00     -1  -0.000
3.665209  0.012  -0.000  0.000   0.00     -1  0.000
3.667209  0.012  -0.000  0.000   0.00     -1  0.000
3.668209  0.012  -0.000  0.000   0.00      0  0.000
3.669209  0.012  0.000  0.000   0.00      0  0.000
3.670209  0.012  0.000  0.000   0.00      0  0.000
3.671210  0.012  0.000  0.000   0.00      0  0.000
3.672210  0.012  0.000  0.000   0.00      0  0.000
3.673210  0.012  0.000  0.000   0.00      0  0.000
3.674210  0.012  0.000  0.000   0.00      2  0.000
3.676210  0.012  0.000  0.000   0.00      2  0.000
3.677210  0.012  -0.000  0.000   0.00      2  0.000
3.678210  0.012  -0.000  0.000   0.00      2  0.000
3.679210  0.012  -0.000  0.000   0.00     -1  0.000
3.680210  0.012  -0.000  0.000   0.00     -1  0.000
3.681210  0.012  -0.000  0.000   0.00     -1  0.000
3.682210  0.012  0.000  -0.000   0.00     -1  0.000
3.683210  0.012  0.000  -0.000   0.00     -1  0.000
3.684210  0.012  0.000  -0.000   0.00     -1  0.000
3.685210  0.012  0.000  -0.000   0.00     -1  0.000
3.686210  0.012  0.000  -0.000   0.00     -1  -0.000
3.687210  0.012  0.000  -0.000   0.00     -1  -0.000
3.688211  0.012  0.000  -0.000   0.00     -1  -0.000
3.689211  0.012  0.000  -0.000   0.00     -1  -0.000
3.690211  0.012  0.000  -0.000   0.00     -1  -0.000
3.691211  0.012  0.000  -0.000   0.00     -1  -0.000
3.692211  0.012  0.000  -0.000   0.00     -1  -0.000
3.693211  0.012  0.000  -0.000   0.00     -1  -0.000
3.694211  0.012  0.000  -0.000   0.00     -1  -0.000
3.695211  0.012  0.000  -0.000   0.00     -1  -0.000
3.696211  0.012  0.000  -0.000   0.00     -1  -0.000
3.697211  0.012  0.000  -0.000   0.00     -1  -0.000
3.699211  0.012  0.000  -0.000   0.00     -1  -0.000
3.700211  0.012  0.000  -0.000   0.00     -1  -0.000
3.701211  0.012  0.000  -0.000   0.00      0  -0.000
3.702211  0.012  0.000  -0.000   0.00      0  -0.000
3.703211  0.012  -0.000  -0.000   0.00      0  -0.000
3.704211  0.012  -0.000  -0.000   0.00      0  -0.000
3.705211  0.012  -0.000  -0.000   0.00      0  -0.000
3.706212  0.012  -0.000  -0.000   0.00      0  -0.000
3.707212  0.012  -0.000  -0.000   0.00     -1  -0.000
3.708212  0.012  -0.000  -0.000   0.00     -1  -0.000
3.709212  0.012  -0.000  -0.000   0.00     -1  -0.000
3.710212  0.012  0.000  -0.000   0.00     -1  -0.000
3.711212  0.012  0.000  -0.000   0.00     -1  -0.000
3.712212  0.012  0.000  -0.000   0.00      0  -0.000
3.713212  0.012  0.000  -0.000   0.00      0  -0.000
3.714212  0.012  0.000  -0.000   0.00      0  -0.000
3.715212  0.012  -0.000  -0.000   0.00      0  -0.000
3.716212  0.012  -0.000  -0.000   0.00      0  -0.000
3.717212  0.012  -0.000  -0.000   0.00      0  -0.000
3.718212  0.012  -0.000  -0.000   0.00     -2  -0.000
3.719212  0.012  -0.000  -0.000   0.00     -2  -0.000
3.720212  0.012  0.000  -0.000   0.00     -2  -0.000
3.721212  0.012  0.000  -0.000   0.00     -2  -0.000
3.722212  0.012  0.000  -0.000   0.00     -2  -0.000
3.723213  0.012  0.000  -0.000   0.00     -1  -0.000
3.724213  0.012  0.000  -0.000   0.00     -1  -0.000
3.725213  0.012  0.000  -0.000   0.00     -1  -0.000
3.726213  0.012  0.000  -0.000   0.00     -1  -0.000
3.727213  0.012  0.000  -0.000   0.00     -1  -0.000
3.728213  0.012  -0.000  -0.000   0.00     -1  -0.000
3.729213  0.012  0.000  -0.000   0.00      0  -0.000
3.730213  0.012  -0.000  -0.000   0.00      0  -0.000
3.731213  0.012  -0.000  -0.000   0.00      0  -0.000
3.732213  0.012  -0.000  -0.000   0.00      0  -0.000
3.733213  0.012  -0.000  -0.000   0.00      0  -0.000
3.734213  0.012  -0.000  -0.000   0.00      0  -0.000
3.735213  0.012  -0.000  -0.000   0.00      0  -0.000
3.736213  0.012  -0.000  -0.000   0.00      0  -0.000
3.737213  0.012  -0.000  -0.000   0.00      0  -0.000
3.738213  0.012  -0.000  -0.000   0.00      0  -0.000
3.739213  0.012  -0.000  -0.000   0.00      0  -0.000
3.740213  0.012  -0.000  -0.000   0.00     -2  -0.000
3.741214  0.012  -0.000  -0.000   0.00     -2  -0.000
3.742214  0.012  0.000  -0.000   0.00     -2  -0.000
3.743214  0.012  0.000  -0.000   0.00     -2  -0.000
3.744214  0.012  0.000  -0.000   0.00     -2  -0.000
3.745214  0.012  0.000  -0.000   0.00      0  -0.000
3.746214  0.012  0.000  -0.000   0.00      0  -0.000
3.747214  0.012  0.000  -0.000   0.00      0  -0.000
3.748214  0.012  -0.000  -0.000   0.00      0  -0.000
3.750214  0.012  -0.000  -0.000   0.00      0  -0.000
3.751214  0.012  -0.000  -0.000   0.00      0  -0.000
3.752214  0.012  -0.000  -0.000   0.00      0  -0.000
3.753214  0.012  -0.000  -0.000   0.00      0  -0.000
3.754214  0.012  -0.000  -0.000   0.00      0  -0.000
3.755214  0.012  -0.000  -0.000   0.00      0  -0.000
3.756214  0.012  -0.000  -0.000   0.00     -1  -0.000
3.757214  0.012  -0.000  -0.000   0.00     -1  -0.000
3.758215  0.012  0.000  -0.000   0.00     -1  -0.000
3.759215  0.012  0.000  -0.000   0.00     -1  -0.000
3.760215  0.012  0.000  -0.000   0.00     -1  -0.000
3.761215  0.012  0.000  -0.000   0.00      0  -0.000
3.762215  0.012  0.000  -0.000   0.00      0  -0.000
3.763215  0.012  0.000  -0.000   0.00      0  -0.000
3.764215  0.012  -0.000  -0.000   0.00      0  -0.000
3.765215  0.012  -0.000  -0.000   0.00      0  -0.000
3.767215  0.012  -0.000  -0.000   0.00     -1  -0.000
3.768215  0.012  -0.000  -0.000   0.00     -1  -0.000
3.769215  0.012  0.000  -0.000   0.00     -1  -0.000
3.770215  0.012  0.000  -0.000   0.00     -1  -0.000
3.771215  0.012  0.000  -0.000   0.00     -1  -0.000
3.772215  0.012  0.000  -0.000   0.00      1  -0.000
3.773215  0.012  0.000  -0.000   0.00      1  -0.000
3.774215  0.012  -0.000  0.000   0.00      1  -0.000
3.775215  0.012  -0.000  0.000   0.00      1  -0.000
3.776216  0.012  -0.000  0.000   0.00      1  -0.000
3.777216  0.012  -0.000  0.000   0.00      1  -0.000
3.778216  0.012  -0.000  0.000   0.00      0  0.000
3.779216  0.012  -0.000  0.000   0.00      0  0.000
3.780216  0.012  -0.000  0.000   0.00      0  0.000
3.781216  0.012  -0.000  0.000   0.00      0  0.000
3.782216  0.012  0.000  0.000   0.00      0  0.000
3.784216  0.012  0.000  0.000   0.00      0  0.000
3.785216  0.012  0.000  0.000   0.00      0  0.000
3.786216  0.012  0.000  0.000   0.00      0  0.000
3.787216  0.012  0.000  0.000   0.00      0  0.000
3.788216  0.012  0.000  0.000   0.00      0  0.000
3.789216  0.012  0.000  0.000   0.00      0  0.000
3.790216  0.012  0.000  0.000   0.00      0  0.000
3.791216  0.012  0.000  0.000   0.00      0  0.000
3.792216  0.012  0.000  0.000   0.00      0  0.000
3.793217  0.012  0.000  0.000   0.00      0  0.000
3.794217  0.012  -0.000  -0.000   0.00     -1  0.000
3.795217  0.012  0.000  -0.000   0.00     -1  0.000
3.796217  0.012  0.000  -0.000   0.00     -1  -0.000
3.797217  0.012  0.000  -0.000   0.00     -1  -0.000
3.798217  0.012  0.000  -0.000   0.00     -1  -0.000
3.801217  0.012  0.000  -0.000   0.00     -1  -0.000
3.802217  0.012  0.000  -0.000   0.00     -1  -0.000
3.803217  0.012  0.000  -0.000   0.00     -1  -0.000
3.804217  0.012  0.000  -0.000   0.00     -1  -0.000
3.805217  0.012  0.000  -0.000   0.00     -1  -0.000
3.806217  0.012  0.000  -0.000   0.00      0  -0.000
3.807217  0.012  0.000  -0.000   0.00      0  -0.000
3.809217  0.012  -0.000  -0.000   0.00      0  -0.000
3.811218  0.012  -0.000  -0.000   0.00     -1  -0.000
3.812218  0.012  -0.000  -0.000   0.00     -1  -0.000
3.814218  0.012  -0.000  -0.000   0.00     -1  -0.000
3.816218  0.012  0.000  -0.000   0.00     -1  -0.000
3.818218  0.012  0.000  -0.000   0.00     -1  -0.000
3.819218  0.012  0.000  -0.000   0.00     -1  -0.000
3.821218  0.012  0.000  -0.000   0.00     -1  -0.000
3.823218  0.012  0.000  -0.000   0.00     -1  -0.000
3.824218  0.012  0.000  -0.000   0.00     -1  -0.000
3.825218  0.012  0.000  -0.000   0.00     -1  -0.000
3.826218  0.012  0.000  -0.000   0.00     -1  -0.000
3.827218  0.012  0.000  -0.000   0.00     -1  -0.000
3.828219  0.012  0.000  -0.000   0.00      0  -0.000
3.830219  0.012  0.000  -0.000   0.00      0  -0.000
3.831219  0.012  -0.000  -0.000   0.00      0  -0.000
3.832219  0.012  -0.000  -0.000   0.00      0  -0.000
3.834219  0.012  -0.000  -0.000   0.00     -2  -0.000
3.835219  0.012  -0.000  -0.000   0.00     -2  -0.000
3.836219  0.012  0.000  -0.000   0.00     -2  -0.000
3.837219  0.012  0.000  -0.000   0.00     -2  -0.000
3.839219  0.012  0.000  -0.000   0.00     -1  -0.000
3.840219  0.012  0.000  -0.000   0.00     -1  -0.000
3.841219  0.012  0.000  -0.000   0.00     -1  -0.000
3.842219  0.012  0.000  -0.000   0.00     -1  -0.000
3.843219  0.012  0.000  -0.000   0.00     -1  -0.000
3.844219  0.012  -0.000  -0.000   0.00     -2  -0.000
3.845219  0.012  -0.000  -0.000   0.00     -2  -0.000
3.846220  0.012  0.000  -0.000   0.00     -2  -0.000
3.847220  0.012  0.000  -0.000   0.00     -2  -0.000
3.849220  0.012  0.000  -0.000   0.00     -2  -0.000
3.850220  0.012  0.000  -0.000   0.00      0  -0.000
3.851220  0.012  0.000  -0.000   0.00      0  -0.000
3.852220  0.012  -0.000  -0.000   0.00      0  -0.000
3.853220  0.012  -0.000  -0.000   0.00      0  -0.000
3.854220  0.012  -0.000  -0.000   0.00      0  -0.000
3.855220  0.012  -0.000  -0.000   0.00      0  -0.000
3.856220  0.012  -0.000  -0.000   0.00      0  -0.000
3.857220  0.012  -0.000  -0.000   0.00      0  -0.000
3.858220  0.012  -0.000  -0.000   0.00      0  -0.000
3.859220  0.012  -0.000  -0.000   0.00      0  -0.000
3.860220  0.012  -0.000  -0.000   0.00      0  -0.000
3.861220  0.012  -0.000  -0.000   0.00     -1  -0.000
3.862220  0.012  -0.000  -0.000   0.00     -1  -0.000
3.863221  0.012  0.000  -0.000   0.00     -1  -0.000
3.864221  0.012  0.000  -0.000   0.00     -1  -0.000
3.865221  0.012  0.000  -0.000   0.00     -1  -0.000
3.866221  0.012  0.000  -0.000   0.00     -1  -0.000
3.867221  0.012  0.000  -0.000   0.00     -1  -0.000
3.868221  0.012  0.000  -0.000   0.00     -1  -0.000
3.869221  0.012  0.000  -0.000   0.00     -1  -0.000
3.870221  0.012  0.000  -0.000   0.00     -1  -0.000
3.871221  0.012  0.000  -0.000   0.00      0  -0.000
3.872221  0.012  0.000  -0.000   0.00      0  -0.000
3.873221  0.012  -0.000  -0.000   0.00      0  -0.000
3.875221  0.012  -0.000  -0.000   0.00      0  -0.000
3.876221  0.012  -0.000  -0.000   0.00      0  -0.000
3.877221  0.012  -0.000  -0.000   0.00      0  -0.000
3.878221  0.012  -0.000  -0.000   0.00      0  -0.000
3.879221  0.012  -0.000  -0.000   0.00      0  -0.000
3.880221  0.012  -0.000  -0.000   0.00      0  -0.000
3.881222  0.012  -0.000  -0.000   0.00      0  -0.000
3.883222  0.012  -0.000  -0.000   0.00      0  -0.000
3.884222  0.012  -0.000  -0.000   0.00      0  -0.000
3.885222  0.012  -0.000  -0.000   0.00      0  -0.000
3.886222  0.012  -0.000  -0.000   0.00      0  -0.000
3.887222  0.012  -0.000  -0.000   0.00      0  -0.000
3.888222  0.012  -0.000  -0.000   0.00     -1  -0.000
3.889222  0.012  -0.000  -0.000   0.00     -1  -0.000
3.890222  0.012  0.000  -0.000   0.00     -1  -0.000
3.891222  0.012  0.000  -0.000   0.00     -1  -0.000
3.892222  0.012  0.000  -0.000   0.00     -1  -0.000
3.893222  0.012  0.000  -0.000   0.00     -1  -0.000
3.894222  0.012  0.000  -0.000   0.00     -1  -0.000
3.895222  0.012  0.000  -0.000   0.00     -1  -0.000
3.896222  0.012  0.000  -0.000   0.00     -1  -0.000
3.897222  0.012  0.000  -0.000   0.00     -1  -0.000
3.898223  0.012  0.000  -0.000   0.00     -1  -0.000
3.900223  0.012  0.000  -0.000   0.00      0  -0.000
3.901223  0.012  0.000  -0.000   0.00      0  -0.000
3.902223  0.012  -0.000  -0.000   0.00      0  -0.000
3.903223  0.012  -0.000  -0.000   0.00      0  -0.000
3.904223  0.012  -0.000  -0.000   0.00     -1  -0.000
3.905223  0.012  -0.000  -0.000   0.00     -1  -0.000
3.906223  0.012  -0.000  -0.000   0.00     -1  -0.000
3.907223  0.012  0.000  -0.000   0.00     -1  -0.000
3.908223  0.012  0.000  -0.000   0.00     -1  -0.000
3.909223  0.012  0.000  -0.000   0.00     -1  -0.000
3.910223  0.012  0.000  -0.000   0.00     -1  -0.000
3.911223  0.012  0.000  -0.000   0.00     -1  -0.000
3.912223  0.012  0.000  -0.000   0.00     -1  -0.000
3.913223  0.012  0.000  -0.000   0.00     -1  -0.000
3.914223  0.012  0.000  -0.000   0.00     -1  -0.000
3.916224  0.012  0.000  -0.000   0.00      0  -0.000
3.917224  0.012  0.000  -0.000   0.00      0  -0.000
3.918224  0.012  -0.000  -0.000   0.00      0  -0.000
3.919224  0.012  -0.000  -0.000   0.00      0  -0.000
3.920224  0.012  -0.000  -0.000   0.00      0  -0.000
3.921224  0.012  -0.000  -0.000   0.00      1  -0.000
3.922224  0.012  -0.000  0.000   0.00      1  -0.000
3.923224  0.012  -0.000  0.000   0.00      1  -0.000
3.924224  0.012  -0.000  0.000   0.00      1  -0.000
3.925224  0.012  -0.000  0.000   0.00      1  -0.000
3.926224  0.012  -0.000  0.000   0.00      1  0.000
3.927224  0.012  -0.000  0.000   0.00      1  0.000
3.928224  0.012  -0.000  0.000   0.00      1  0.000
3.929224  0.012  -0.000  0.000   0.00      1  0.000
3.930224  0.012  -0.000  0.000   0.00      1  0.000
3.931224  0.012  -0.000  0.000   0.00      1  0.000
3.932224  0.012  -0.000  0.000   0.00      0  0.000
3.933225  0.012  -0.000  0.000   0.00      0  0.000
3.934225  0.012  0.000  0.000   0.00      0  0.000
3.935225  0.012  0.000  0.000   0.00      0  0.000
