14758465203, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.000000, 0.000, 0.000
14758470160, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.000000, 0.000, 1.600
14758475152, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.000000, 0.000, 1.600
14758480153, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.000000, 0.000, 1.600
14758485160, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.000000, 0.000, 1.600
14758490155, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.000000, 0.000, 1.600
14758495154, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.000000, 0.000, 1.600
14758500154, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.000000, 0.000, 1.600
14758505154, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.000000, 0.000, 1.600
14758510154, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.000000, 0.000, 1.600
14758515154, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.000000, 0.000, 1.600
14758520158, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.000000, 0.000, 1.600
14758525154, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.000000, 0.000, 1.600
14758530153, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.000000, 0.000, 1.600
14758535155, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.000000, 0.000, 1.600
14758540154, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.000000, 0.000, 1.600
14758545154, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.000000, 0.000, 1.600
14758550156, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.000000, 0.000, 1.600
14758555155, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.000000, 0.000, 1.600
14758560155, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.000000, 0.000, 1.600
14758565156, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.000000, 0.000, 1.600
14758570155, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.000000, 0.000, 1.600
14758575155, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.000000, 0.000, 1.600
14758580155, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.000000, 0.000, 1.600
14758585158, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.000000, 0.000, 1.600
14758590157, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.000000, 0.000, 1.600
14758595161, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.000000, 0.000, 1.600
14758600158, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.000000, 0.000, 1.600
14758605157, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.000000, 0.000, 1.600
14758610157, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.000000, 0.000, 1.600
14758615157, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.000000, 0.000, 1.600
14758620157, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.000000, 0.000, 1.600
14758625158, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.000000, 0.000, 1.600
14758630158, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.000000, 0.000, 1.600
14758635161, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.000000, 0.000, 1.600
14758640159, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.000000, 0.000, 1.600
14758645158, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.000000, 0.000, 1.600
14758650159, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.000000, 0.000, 1.600
14758655161, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.000000, 0.000, 1.600
14758660159, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.000000, 0.000, 1.600
14758665159, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.000000, 0.000, 1.600
14758670160, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.000000, 0.000, 1.600
14758675161, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.000000, 0.000, 1.600
14758680160, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.000000, 0.000, 1.600
14758685162, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.000000, 0.000, 1.600
14758690159, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.000000, 0.000, 1.600
14758695167, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.000000, 0.000, 1.600
14758700166, 0.0058, -0.0054, 178.5637, 0.0000, 0.0000, 1.6636, 0.0000, 0.0000, -0.4706, 0.0000, -0.000000, 0.000, 1.600
14758705160, 0.0021, -0.0055, -148.3985, 0.0000, 0.0000, 20.8785, 0.0000, 0.0000, -0.4726, 0.0000, -0.000000, 0.000, 1.600
14758710159, 0.0060, -0.0049, 150.4694, 0.0000, 0.0000, 50.0362, 0.0000, 0.0000, -0.4200, 0.0000, -0.000000, 0.000, 1.600
14758715198, 0.0060, -0.0049, 150.4694, 0.0000, 0.0000, 73.4544, 0.0000, 0.0000, -0.4200, 0.0000, -0.000000, 0.000, 1.600
14758720161, 0.0061, -0.0045, 152.5201, 0.0000, 0.0000, 98.3219, 0.0000, 0.0000, -0.3848, 0.0000, -0.000000, 0.000, 1.600
14758725161, 0.0023, -0.0045, -153.6488, 0.0000, 0.0000, 116.5192, 0.0000, 0.0000, -0.3877, 0.0000, -0.000000, 0.000, 1.600
14758730192, 0.0054, -0.0038, 139.3283, 0.0000, 0.0000, 128.2120, 0.0000, 0.0000, -0.3294, 0.0000, -0.000000, 0.000, 1.600
14758735167, 0.0054, -0.0038, 139.3283, 0.0000, 0.0000, 133.6985, 0.0000, 0.0000, -0.3294, 0.0000, -0.000000, 0.000, 1.600
14758740162, 0.0014, -0.0032, 43.0335, 0.0000, 0.0000, 137.2506, 0.0000, 0.0000, -0.2784, 0.0000, -0.000000, 0.000, 1.600
14758745161, 0.0023, -0.0033, 36.0780, 0.0000, 0.0000, 138.8223, 0.0000, 0.0000, -0.2817, 0.0000, -0.000000, 0.000, 1.600
14758750162, 0.0004, -0.0036, -55.4266, 0.0000, 0.0000, 139.0466, 0.0000, 0.0000, -0.3110, 0.0000, -0.000000, 0.000, 1.600
14758755163, 0.0004, -0.0036, -55.4266, 0.0000, 0.0000, 138.2714, 0.0000, 0.0000, -0.3110, 0.0000, -0.000000, 0.000, 1.600
14758760162, 0.0012, -0.0045, -53.1384, 0.0000, 0.0000, 136.7496, 0.0000, 0.0000, -0.3864, 0.0000, -0.000000, 0.000, 1.600
14758765162, 0.0020, -0.0045, 35.5839, 0.0000, 0.0000, 135.1778, 0.0000, 0.0000, -0.3881, 0.0000, -0.000000, 0.000, 1.600
14758770162, 0.0041, -0.0048, 24.1553, 0.0000, 0.0000, 134.3516, 0.0000, 0.0000, -0.4166, 0.0000, -0.000000, 0.000, 1.600
14758775165, 0.0041, -0.0048, 24.1553, 0.0000, 0.0000, 134.2817, 0.0000, 0.0000, -0.4166, 0.0000, -0.000000, 0.000, 1.600
14758780164, 0.0055, -0.0046, 108.4968, 0.0000, 0.0000, 134.5884, 0.0000, 0.0000, -0.3932, 0.0000, -0.000000, 0.000, 1.600
14758785164, 0.0021, -0.0046, -135.4421, 0.0000, 0.0000, 135.0684, 0.0000, 0.0000, -0.3957, 0.0000, -0.000000, 0.000, 1.600
14758790163, 0.0051, -0.0037, 127.0989, 0.0000, 0.0000, 135.5484, 0.0000, 0.0000, -0.3179, 0.0000, -0.000000, 0.000, 1.600
14758795169, 0.0051, -0.0037, 127.0989, 0.0000, 0.0000, 135.7190, 0.0000, 0.0000, -0.3179, 0.0000, -0.000000, 0.000, 1.600
14758800165, 0.0051, -0.0037, 127.0989, 0.0000, 0.0000, 135.7190, 0.0000, 0.0000, -0.3179, 0.0000, -0.000000, 0.000, 1.600
14758805183, 0.0051, -0.0037, 127.0989, 0.0000, 0.0000, 135.7190, 0.0000, 0.0000, -0.3179, 0.0000, -0.000000, 0.000, 1.600
14758810164, 0.0051, -0.0037, 127.0989, 0.0000, 0.0000, 135.7190, 0.0000, 0.0000, -0.3179, 0.0000, -0.000000, 0.000, 1.600
14758815166, 0.0051, -0.0037, 127.0989, 0.0000, 0.0000, 135.7190, 0.0000, 0.0000, -0.3179, 0.0000, -0.000000, 0.000, 1.600
14758820169, 0.0051, -0.0037, 127.0989, 0.0000, 0.0000, 135.7190, 0.0000, 0.0000, -0.3179, 0.0000, -0.000000, 0.000, 1.600
14758825166, 0.0051, -0.0037, 127.0989, 0.0000, 0.0000, 135.7190, 0.0000, 0.0000, -0.3179, 0.0000, -0.000000, 0.000, 1.600
14758830164, 0.0051, -0.0037, 127.0989, 0.0000, 0.0000, 135.7190, 0.0000, 0.0000, -0.3179, 0.0000, -0.000000, 0.000, 1.600
14758835170, 0.0051, -0.0037, 127.0989, 0.0000, 0.0000, 135.7190, 0.0000, 0.0000, -0.3179, 0.0000, -0.000000, 0.000, 1.600
14758840165, 0.0051, -0.0037, 127.0989, 0.0000, 0.0000, 135.7190, 0.0000, 0.0000, -0.3179, 0.0000, -0.000000, 0.000, 1.600
14758845165, 0.0051, -0.0037, 127.0989, 0.0000, 0.0000, 135.7190, 0.0000, 0.0000, -0.3179, 0.0000, -0.000000, 0.000, 1.600
14758850165, 0.0051, -0.0037, 127.0989, 0.0000, 0.0000, 135.7190, 0.0000, 0.0000, -0.3179, 0.0000, -0.000000, 0.000, 1.600
14758855169, 0.0051, -0.0037, 127.0989, 0.0000, 0.0000, 135.7190, 0.0000, 0.0000, -0.3179, 0.0000, -0.000000, 0.000, 1.600
14758860166, 0.0051, -0.0037, 127.0989, 0.0000, 0.0000, 135.7190, 0.0000, 0.0000, -0.3179, 0.0000, -0.000000, 0.000, 1.600
14758865166, 0.0051, -0.0037, 127.0989, 0.0000, 0.0000, 135.7190, 0.0000, 0.0000, -0.3179, 0.0000, -0.000000, 0.000, 1.600
14758870166, 0.0051, -0.0037, 127.0989, 0.0000, 0.0000, 135.7190, 0.0000, 0.0000, -0.3179, 0.0000, -0.000000, 0.000, 1.600
14758875170, 0.0051, -0.0037, 127.0989, 0.0000, 0.0000, 135.7190, 0.0000, 0.0000, -0.3179, 0.0000, -0.000000, 0.000, 1.600
14758880168, 0.0051, -0.0037, 127.0989, 0.0000, 0.0000, 135.7190, 0.0000, 0.0000, -0.3179, 0.0000, -0.000000, 0.000, 1.600
14758885167, 0.0051, -0.0037, 127.0989, 0.0000, 0.0000, 135.7190, 0.0000, 0.0000, -0.3179, 0.0000, -0.000000, 0.000, 1.600
14758890166, 0.0051, -0.0037, 127.0989, 0.0000, 0.0000, 135.7190, 0.0000, 0.0000, -0.3179, 0.0000, -0.000000, 0.000, 1.600
14758895168, 0.0051, -0.0037, 127.0989, 0.0000, 0.0000, 135.7190, 0.0000, 0.0000, -0.3179, 0.0000, -0.000000, 0.000, 1.600
14758900168, 0.0051, -0.0037, 127.0989, 0.0000, 0.0000, 135.7190, 0.0000, 0.0000, -0.3179, 0.0000, -0.000000, 0.000, 1.600
14758905167, 0.0025, -0.0049, -26.1245, 0.0000, 0.0000, 135.8943, 0.0000, 0.0000, -0.4231, 0.0000, -0.000000, 0.000, 1.600
14758910166, 0.0015, -0.0047, -7.8028, 0.0000, 0.0000, 135.5211, 0.0000, 0.0000, -0.4099, 0.0000, -0.000000, 0.000, 1.600
14758915172, 0.0015, -0.0047, -7.8028, 0.0000, 0.0000, 135.4872, 0.0000, 0.0000, -0.4099, 0.0000, -0.000000, 0.000, 1.600
14758920170, 0.0015, -0.0047, -7.8028, 0.0000, 0.0000, 135.4872, 0.0000, 0.0000, -0.4099, 0.0000, -0.000000, 0.000, 1.600
14758925168, 0.0015, -0.0047, -7.8028, 0.0000, 0.0000, 135.4872, 0.0000, 0.0000, -0.4099, 0.0000, -0.000000, 0.000, 1.600
14758930169, 0.0015, -0.0047, -7.8028, 0.0000, 0.0000, 135.4872, 0.0000, 0.0000, -0.4099, 0.0000, -0.000000, 0.000, 1.600
14758935173, 0.0015, -0.0047, -7.8028, 0.0000, 0.0000, 135.4872, 0.0000, 0.0000, -0.4099, 0.0000, -0.000000, 0.000, 1.600
14758940168, 0.0015, -0.0047, -7.8028, 0.0000, 0.0000, 135.4872, 0.0000, 0.0000, -0.4099, 0.0000, -0.000000, 0.000, 1.600
14758945169, 0.0015, -0.0047, -7.8028, 0.0000, 0.0000, 135.4872, 0.0000, 0.0000, -0.4099, 0.0000, -0.000000, 0.000, 1.600
14758950169, 0.0015, -0.0047, -7.8028, 0.0000, 0.0000, 135.4872, 0.0000, 0.0000, -0.4099, 0.0000, -0.000000, 0.000, 1.600
14758955171, 0.0015, -0.0047, -7.8028, 0.0000, 0.0000, 135.4872, 0.0000, 0.0000, -0.4099, 0.0000, -0.000000, 0.000, 1.600
14758960169, 0.0015, -0.0047, -7.8028, 0.0000, 0.0000, 135.4872, 0.0000, 0.0000, -0.4099, 0.0000, -0.000000, 0.000, 1.600
14758965169, 0.0015, -0.0047, -7.8028, 0.0000, 0.0000, 135.4872, 0.0000, 0.0000, -0.4099, 0.0000, -0.000000, 0.000, 1.600
14758970170, 0.0015, -0.0047, -7.8028, 0.0000, 0.0000, 135.4872, 0.0000, 0.0000, -0.4099, 0.0000, -0.000000, 0.000, 1.600
14758975174, 0.0015, -0.0047, -7.8028, 0.0000, 0.0000, 135.4872, 0.0000, 0.0000, -0.4099, 0.0000, -0.000000, 0.000, 1.600
14758980171, 0.0015, -0.0047, -7.8028, 0.0000, 0.0000, 135.4872, 0.0000, 0.0000, -0.4099, 0.0000, -0.000000, 0.000, 1.600
14758985170, 0.0015, -0.0047, -7.8028, 0.0000, 0.0000, 135.4872, 0.0000, 0.0000, -0.4099, 0.0000, -0.000000, 0.000, 1.600
14758990170, 0.0015, -0.0047, -7.8028, 0.0000, 0.0000, 135.4872, 0.0000, 0.0000, -0.4099, 0.0000, -0.000000, 0.000, 1.600
14758995172, 0.0015, -0.0047, -7.8028, 0.0000, 0.0000, 135.4872, 0.0000, 0.0000, -0.4099, 0.0000, -0.000000, 0.000, 1.600
14759000172, 0.0015, -0.0047, -7.8028, 0.0000, 0.0000, 135.4872, 0.0000, 0.0000, -0.4099, 0.0000, -0.000000, 0.000, 1.600
14759005173, 0.0015, -0.0047, -7.8028, 0.0000, 0.0000, 135.4872, 0.0000, 0.0000, -0.4099, 0.0000, -0.000000, 0.000, 1.600
14759010171, 0.0015, -0.0047, -7.8028, 0.0000, 0.0000, 135.4872, 0.0000, 0.0000, -0.4099, 0.0000, -0.000000, 0.000, 1.600
14759015173, 0.0015, -0.0047, -7.8028, 0.0000, 0.0000, 135.4872, 0.0000, 0.0000, -0.4099, 0.0000, -0.000000, 0.000, 1.600
14759020172, 0.0065, -0.0034, 137.2901, 0.0000, 0.0000, 135.4669, 0.0000, 0.0000, -0.2969, 0.0000, -0.000000, 0.000, 1.600
14759025173, 0.0065, -0.0034, 137.2901, 0.0000, 0.0000, 135.2581, 0.0000, 0.0000, -0.2969, 0.0000, -0.000000, 0.000, 1.600
14759030171, 0.0081, -0.0039, 193.9968, 0.0000, 0.0000, 134.4522, 0.0000, 0.0000, -0.3347, 0.0000, -0.000000, 0.000, 1.600
14759035174, 0.0081, -0.0039, 193.9968, 0.0000, 0.0000, 133.8310, 0.0000, 0.0000, -0.3347, 0.0000, -0.000000, 0.000, 1.600
14759040172, 0.0099, -0.0048, 256.7369, 0.0000, 0.0000, 133.0121, 0.0000, 0.0000, -0.4115, 0.0000, -0.000000, 0.000, 1.600
14759045174, 0.0099, -0.0048, 256.7369, 0.0000, 0.0000, 132.5976, 0.0000, 0.0000, -0.4115, 0.0000, -0.000000, 0.000, 1.600
14759050172, 0.0028, -0.0048, -289.3335, 0.0000, 0.0000, 132.2867, 0.0000, 0.0000, -0.4137, 0.0000, -0.000000, 0.000, 1.600
14759055177, 0.0062, -0.0046, 210.9366, 0.0000, 0.0000, 132.7085, 0.0000, 0.0000, -0.3987, 0.0000, -0.000000, 0.000, 1.600
14759060172, 0.0007, -0.0032, 22.9383, 0.0000, 0.0000, 133.5786, 0.0000, 0.0000, -0.2779, 0.0000, -0.000000, 0.000, 1.600
14759065174, 0.0007, -0.0032, 22.9383, 0.0000, 0.0000, 134.3337, 0.0000, 0.0000, -0.2779, 0.0000, -0.000000, 0.000, 1.600
14759070174, 0.0028, -0.0032, 84.9882, 0.0000, 0.0000, 135.1718, 0.0000, 0.0000, -0.2796, 0.0000, -0.000000, 0.000, 1.600
14759075175, -0.0003, -0.0024, -103.8749, 0.0000, 0.0000, 135.4459, 0.0000, 0.0000, -0.2107, 0.0000, -0.000000, 0.000, 1.600
14759080174, 0.0021, -0.0029, -71.7734, 0.0000, 0.0000, 135.3465, 0.0000, 0.0000, -0.2547, 0.0000, -0.000000, 0.000, 1.600
14759085174, 0.0021, -0.0029, -71.7734, 0.0000, 0.0000, 135.2146, 0.0000, 0.0000, -0.2547, 0.0000, -0.000000, 0.000, 1.600
14759090173, 0.0027, -0.0030, 22.6414, 0.0000, 0.0000, 134.6196, 0.0000, 0.0000, -0.2567, 0.0000, -0.000000, 0.000, 1.600
14759095179, 0.0028, -0.0032, -212.1405, 0.0000, 0.0000, 133.8706, 0.0000, 0.0000, -0.2799, 0.0000, -0.000000, 0.000, 1.600
14759100174, 0.0074, -0.0028, 196.4637, 0.0000, 0.0000, 133.1787, 0.0000, 0.0000, -0.2456, 0.0000, -0.000000, 0.000, 1.600
14759105175, 0.0074, -0.0028, 196.4637, 0.0000, 0.0000, 132.7321, 0.0000, 0.0000, -0.2456, 0.0000, -0.000000, 0.000, 1.600
14759110173, 0.0029, -0.0029, -180.9672, 0.0000, 0.0000, 132.3782, 0.0000, 0.0000, -0.2487, 0.0000, -0.000000, 0.000, 1.600
14759115174, 0.0029, -0.0030, -41.8317, 0.0000, 0.0000, 132.7626, 0.0000, 0.0000, -0.2590, 0.0000, -0.000000, 0.000, 1.600
14759120175, 0.0008, -0.0036, -21.1067, 0.0000, 0.0000, 133.6047, 0.0000, 0.0000, -0.3101, 0.0000, -0.000000, 0.000, 1.600
14759125175, 0.0008, -0.0036, -21.1067, 0.0000, 0.0000, 134.3445, 0.0000, 0.0000, -0.3101, 0.0000, -0.000000, 0.000, 1.600
14759130180, 0.0027, -0.0036, 80.5963, 0.0000, 0.0000, 134.6442, 0.0000, 0.0000, -0.3130, 0.0000, -0.000000, 0.000, 1.600
14759135177, 0.0027, -0.0036, 80.5963, 0.0000, 0.0000, 134.6442, 0.0000, 0.0000, -0.3130, 0.0000, -0.000000, 0.000, 1.600
14759140175, 0.0027, -0.0036, 80.5963, 0.0000, 0.0000, 134.6442, 0.0000, 0.0000, -0.3130, 0.0000, -0.000000, 0.000, 1.600
14759145176, 0.0027, -0.0036, 80.5963, 0.0000, 0.0000, 134.6442, 0.0000, 0.0000, -0.3130, 0.0000, -0.000000, 0.000, 1.600
14759150177, 0.0027, -0.0036, 80.5963, 0.0000, 0.0000, 134.6442, 0.0000, 0.0000, -0.3130, 0.0000, -0.000000, 0.000, 1.600
14759155176, 0.0027, -0.0036, 80.5963, 0.0000, 0.0000, 134.6442, 0.0000, 0.0000, -0.3130, 0.0000, -0.000000, 0.000, 1.600
14759160175, 0.0027, -0.0036, 80.5963, 0.0000, 0.0000, 134.6442, 0.0000, 0.0000, -0.3130, 0.0000, -0.000000, 0.000, 1.600
14759165177, 0.0027, -0.0036, 80.5963, 0.0000, 0.0000, 134.6442, 0.0000, 0.0000, -0.3130, 0.0000, -0.000000, 0.000, 1.600
