qASGD: [2021-12-07-17-59-51]

0.012000,0.00269,-0.88919,-0.00002
0.019001,0.00332,-1.31101,-0.00048
0.025001,0.00179,-1.59849,-0.00076
0.031001,0.00052,-1.81826,-0.00079
0.037002,-0.00091,-1.99037,-0.00078
0.043002,-0.00273,-2.13922,-0.00187
0.050002,-0.00387,-2.26548,-0.00153
0.057003,-0.00654,-2.38269,-0.00228
0.064003,-0.00886,-2.48687,-0.00270
0.070004,-0.01004,-2.57864,-0.00309
0.077004,-0.01176,-2.66609,-0.00310
0.083004,-0.01397,-2.74841,-0.00390
0.090005,-0.01533,-2.82493,-0.00430
0.096005,-0.01691,-2.89827,-0.00511
0.102005,-0.01945,-2.97098,-0.00595
0.107006,-0.02068,-3.03703,-0.00594
0.114006,-0.02271,-3.10245,-0.00597
0.120006,-0.02454,-3.16682,-0.00637
0.127007,-0.02657,-3.22887,-0.00679
0.134007,-0.02841,-3.28969,-0.00721
0.141008,-0.03026,-3.34897,-0.00723
0.147008,-0.03150,-3.40589,-0.00764
0.153008,-0.03350,-3.46351,-0.00849
0.160009,-0.03520,-3.51994,-0.00805
0.166009,-0.03722,-3.57632,-0.00889
0.172009,-0.03886,-3.63097,-0.00931
0.178010,-0.04071,-3.68561,-0.00975
0.185010,-0.04259,-3.73997,-0.01017
0.191010,-0.04420,-3.79400,-0.01100
0.197011,-0.04563,-3.84717,-0.01185
0.204011,-0.04747,-3.90037,-0.01272
0.252014,-0.04955,-3.95271,-0.01275
0.259014,-0.05147,-4.00524,-0.01275
0.266015,-0.05352,-4.05770,-0.01318
0.272015,-0.05540,-4.10994,-0.01361
0.279015,-0.05729,-4.16189,-0.01404
0.286016,-0.05917,-4.21318,-0.01450
0.293016,-0.06038,-4.26429,-0.01534
0.299017,-0.06311,-4.31645,-0.01491
0.306017,-0.06452,-4.36742,-0.01621
0.313017,-0.06643,-4.41814,-0.01625
0.319018,-0.06846,-4.46946,-0.01710
0.326018,-0.07035,-4.52097,-0.01752
0.332019,-0.07201,-4.57087,-0.01797
0.339019,-0.07448,-4.62194,-0.01843
0.345019,-0.07681,-4.67336,-0.01844
0.352020,-0.07840,-4.72396,-0.01973
0.358020,-0.08095,-4.77496,-0.01931
0.365020,-0.08243,-4.82445,-0.01977
0.372021,-0.08451,-4.87488,-0.02020
0.379021,-0.08662,-4.92569,-0.02019
0.385022,-0.08849,-4.97620,-0.02106
0.392022,-0.08996,-5.02554,-0.02151
0.398022,-0.09140,-5.07499,-0.02240
0.405023,-0.09335,-5.12473,-0.02243
0.411023,-0.09592,-5.17591,-0.02198
0.418023,-0.09695,-5.22498,-0.02286
0.425024,-0.09879,-5.27534,-0.02373
0.432024,-0.10068,-5.32505,-0.02419
0.438025,-0.10257,-5.37502,-0.02463
0.444025,-0.10447,-5.42455,-0.02509
0.451025,-0.10646,-5.47402,-0.02469
0.498028,-0.10749,-5.52329,-0.02555
0.505028,-0.10970,-5.57357,-0.02691
0.512029,-0.11165,-5.62316,-0.02692
0.519029,-0.11296,-5.67217,-0.02737
0.526030,-0.11457,-5.72113,-0.02826
0.533030,-0.11686,-5.77197,-0.02912
0.539030,-0.11899,-5.82110,-0.02915
0.547031,-0.12049,-5.86988,-0.02960
0.553031,-0.12289,-5.92004,-0.02918
0.559031,-0.12428,-5.96918,-0.03051
0.566032,-0.12705,-6.01929,-0.03056
0.572032,-0.12854,-6.06845,-0.03099
0.578033,-0.13045,-6.11742,-0.03146
0.584033,-0.13194,-6.16578,-0.03192
0.590033,-0.13424,-6.21574,-0.03237
0.597034,-0.13570,-6.26448,-0.03326
0.604034,-0.13830,-6.31375,-0.03287
0.611034,-0.14015,-6.36313,-0.03375
0.618035,-0.14200,-6.41247,-0.03464
0.625035,-0.14431,-6.46165,-0.03513
0.632036,-0.14599,-6.51004,-0.03558
0.639036,-0.14802,-6.55928,-0.03646
0.645036,-0.14993,-6.60826,-0.03691
0.652037,-0.15136,-6.65680,-0.03780
0.659037,-0.15403,-6.70691,-0.03871
0.665038,-0.15555,-6.75548,-0.03914
0.672038,-0.15669,-6.80286,-0.03917
0.678038,-0.15895,-6.85222,-0.04007
0.685039,-0.16068,-6.90069,-0.04055
0.692039,-0.16273,-6.94956,-0.04144
0.698039,-0.16423,-6.99723,-0.04192
0.741042,-0.16589,-7.04619,-0.04282
0.746042,-0.16739,-7.09415,-0.04328
0.753043,-0.16971,-7.14312,-0.04375
0.759043,-0.17149,-7.19167,-0.04378
0.765043,-0.17359,-7.23966,-0.04427
0.771044,-0.17503,-7.28775,-0.04517
0.777044,-0.17660,-7.33544,-0.04519
0.783044,-0.17847,-7.38400,-0.04609
0.790045,-0.18004,-7.43162,-0.04611
0.796045,-0.18237,-7.48066,-0.04658
0.804046,-0.18388,-7.52796,-0.04706
0.811046,-0.18621,-7.57734,-0.04750
0.818046,-0.18767,-7.62482,-0.04842
