vel_hum[rad/s]  vel_exo[rad/s]  vel_adm[rad/s]  vel_motor[rad/s]  actual_Vel[rad/s]  T_Sea[N.m]
-0.615  0.000  0.000  -21.494  0.000  0.000
-0.222  0.000  0.000  -21.803  0.000  0.000
0.191  0.000  0.000  -21.551  0.000  0.000
0.590  0.000  0.000  -20.756  0.000  0.000
0.979  0.000  0.000  -19.433  0.000  0.000
1.364  0.000  0.000  -17.586  0.000  0.000
1.713  0.000  0.000  -15.265  0.000  0.000
2.006  0.000  0.000  -12.544  0.000  0.000
2.237  0.000  0.000  -9.508  0.000  0.000
2.377  0.000  0.000  -6.281  0.000  0.000
2.454  0.000  0.000  -2.950  0.000  0.000
2.470  0.000  0.000  0.405  0.000  0.000
2.419  0.000  0.000  3.692  0.000  0.000
2.338  0.000  0.000  6.870  0.000  0.000
2.202  0.000  0.000  9.865  0.000  0.000
2.004  0.000  0.000  12.591  0.000  0.000
1.750  0.000  0.000  14.973  0.000  0.000
1.495  0.000  0.000  17.010  0.000  0.000
1.207  0.000  0.000  18.655  0.000  0.000
0.880  0.000  0.000  19.857  0.000  0.000
0.535  0.000  0.000  20.591  0.000  0.000
0.175  0.000  0.000  20.836  0.000  0.000
-0.213  0.000  0.000  20.555  0.000  0.000
-0.597  0.000  0.000  19.751  0.000  0.000
-0.954  0.000  0.000  18.461  0.000  0.000
-1.276  0.000  0.000  16.733  0.000  0.000
-1.599  0.000  0.000  14.566  0.000  0.000
-1.887  0.000  0.000  12.007  0.000  0.000
-2.144  0.000  0.000  9.098  0.000  0.000
-2.342  0.000  0.000  5.918  0.000  0.000
-2.459  0.000  0.000  2.580  0.000  0.000
-2.512  0.000  0.000  -0.833  0.000  0.000
-2.533  0.000  0.000  -4.275  0.000  0.000
-2.514  0.000  0.000  -7.692  0.000  0.000
-2.408  0.000  0.000  -10.967  0.000  0.000
-2.191  0.000  0.000  -13.947  0.000  0.000
-1.937  0.000  0.000  -16.583  0.000  0.000
-1.652  0.000  0.000  -18.834  0.000  0.000
-1.305  0.000  0.000  -20.613  0.000  0.000
-0.934  0.000  0.000  -21.889  0.000  0.000
-0.529  0.000  0.000  -22.615  0.000  0.000
-0.113  0.000  0.000  -22.776  0.000  0.000
0.310  0.000  0.000  -22.363  0.000  0.000
0.747  0.000  0.000  -21.356  0.000  0.000
1.191  0.000  0.000  -19.744  0.000  0.000
1.627  0.000  0.000  -17.540  0.000  0.000
2.019  0.000  0.000  -14.803  0.000  0.000
2.339  0.000  0.000  -11.630  0.000  0.000
2.554  0.000  0.000  -8.163  0.000  0.000
2.673  0.000  0.000  -4.535  0.000  0.000
2.672  0.000  0.000  -0.906  0.000  0.000
2.538  0.000  0.000  2.542  0.000  0.000
2.292  0.000  0.000  5.658  0.000  0.000
1.982  0.000  0.000  8.353  0.000  0.000
1.608  0.000  0.000  10.541  0.000  0.000
1.194  0.000  0.000  12.167  0.000  0.000
0.772  0.000  0.000  13.221  0.000  0.000
0.361  0.000  0.000  13.715  0.000  0.000
-0.003  0.000  0.000  13.715  0.000  0.000
-0.321  0.000  0.000  13.284  0.000  0.000
-0.586  0.000  0.000  12.492  0.000  0.000
-0.805  0.000  0.000  11.403  0.000  0.000
-0.960  0.000  0.000  10.102  0.000  0.000
-1.057  0.000  0.000  8.669  0.000  0.000
-1.136  0.000  0.000  7.128  0.000  0.000
-1.197  0.000  0.000  5.504  0.000  0.000
-1.266  0.000  0.000  3.785  0.000  0.000
-1.323  0.000  0.000  1.988  0.000  0.000
-1.359  0.000  0.000  0.142  0.000  0.000
-1.341  0.000  0.000  -1.680  0.000  0.000
-1.289  0.000  0.000  -3.432  0.000  0.000
-1.160  0.000  0.000  -5.009  0.000  0.000
-0.965  0.000  0.000  -6.322  0.000  0.000
-0.749  0.000  0.000  -7.342  0.000  0.000
-0.470  0.000  0.000  -7.982  0.000  0.000
-0.190  0.000  0.000  -8.244  0.000  0.000
0.102  0.000  0.000  -8.108  0.000  0.000
0.386  0.000  0.000  -7.585  0.000  0.000
0.609  0.000  0.000  -6.761  0.000  0.000
0.704  0.000  0.000  -5.807  0.000  0.000
0.749  0.000  0.000  -4.791  0.000  0.000
0.710  0.000  0.000  -3.827  0.000  0.000
0.622  0.000  0.000  -2.983  0.000  0.000
0.505  0.000  0.000  -2.298  0.000  0.000
0.376  0.000  0.000  -1.788  0.000  0.000
0.275  0.000  0.000  -1.414  0.000  0.000
0.190  0.000  0.000  -1.157  0.000  0.000
0.044  0.000  0.000  -1.098  0.000  0.000
-0.102  0.000  0.000  -1.236  0.000  0.000
-0.123  0.000  0.000  -1.404  0.000  0.000
-0.008  0.000  0.000  -1.415  0.000  0.000
-0.014  0.000  0.000  -1.434  0.000  0.000
-0.018  0.000  0.000  -1.459  0.000  0.000
-0.003  0.000  0.000  -1.464  0.000  0.000
0.039  0.000  0.000  -1.411  0.000  0.000
0.025  0.000  0.000  -1.378  0.000  0.000
0.004  0.000  0.000  -1.373  0.000  0.000
0.004  0.000  0.000  -1.367  0.000  0.000
-0.002  0.000  0.000  -1.371  0.000  0.000
0.009  0.000  0.000  -1.359  0.000  0.000
0.020  0.000  0.000  -1.332  0.000  0.000
0.025  0.000  0.000  -1.298  0.000  0.000
0.023  0.000  0.000  -1.268  0.000  0.000
0.019  0.000  0.000  -1.242  0.000  0.000
0.013  0.000  0.000  -1.225  0.000  0.000
0.007  0.000  0.000  -1.216  0.000  0.000
0.003  0.000  0.000  -1.213  0.000  0.000
0.002  0.000  0.000  -1.211  0.000  0.000
0.004  0.000  0.000  -1.206  0.000  0.000
0.007  0.000  0.000  -1.197  0.000  0.000
0.013  0.000  0.000  -1.179  0.000  0.000
0.020  0.000  0.000  -1.152  0.000  0.000
0.029  0.000  0.000  -1.113  0.000  0.000
0.033  0.000  0.000  -1.069  0.000  0.000
0.034  0.000  0.000  -1.023  0.000  0.000
0.036  0.000  0.000  -0.975  0.000  0.000
0.036  0.000  0.000  -0.925  0.000  0.000
0.034  0.000  0.000  -0.879  0.000  0.000
0.033  0.000  0.000  -0.834  0.000  0.000
0.035  0.000  0.000  -0.787  0.000  0.000
0.037  0.000  0.000  -0.737  0.000  0.000
0.039  0.000  0.000  -0.684  0.000  0.000
0.043  0.000  0.000  -0.626  0.000  0.000
0.043  0.000  0.000  -0.567  0.000  0.000
0.047  0.000  0.000  -0.503  0.000  0.000
0.047  0.000  0.000  -0.439  0.000  0.000
0.049  0.000  0.000  -0.373  0.000  0.000
0.048  0.000  0.000  -0.307  0.000  0.000
0.048  0.000  0.000  -0.242  0.000  0.000
0.048  0.000  0.000  -0.177  0.000  0.000
0.046  0.000  0.000  -0.114  0.000  0.000
0.044  0.000  0.000  -0.054  0.000  0.000
0.039  0.000  0.000  -0.001  0.000  0.000
0.035  0.000  0.000  0.046  0.000  0.000
0.031  0.000  0.000  0.088  0.000  0.000
0.030  0.000  0.000  0.130  0.000  0.000
0.030  0.000  0.000  0.170  0.000  0.000
0.030  0.000  0.000  0.211  0.000  0.000
0.029  0.000  0.000  0.250  0.000  0.000
0.023  0.000  0.000  0.282  0.000  0.000
0.016  0.000  0.000  0.305  0.000  0.000
0.016  0.000  0.000  0.326  0.000  0.000
0.013  0.000  0.000  0.344  0.000  0.000
0.013  0.000  0.000  0.362  0.000  0.000
0.011  0.000  0.000  0.377  0.000  0.000
0.009  0.000  0.000  0.389  0.000  0.000
0.006  0.000  0.000  0.397  0.000  0.000
0.005  0.000  0.000  0.404  0.000  0.000
0.002  0.000  0.000  0.406  0.000  0.000
-0.002  0.000  0.000  0.404  0.000  0.000
-0.004  0.000  0.000  0.398  0.000  0.000
-0.008  0.000  0.000  0.387  0.000  0.000
-0.009  0.000  0.000  0.375  0.000  0.000
-0.008  0.000  0.000  0.364  0.000  0.000
-0.007  0.000  0.000  0.354  0.000  0.000
-0.008  0.000  0.000  0.344  0.000  0.000
-0.009  0.000  0.000  0.331  0.000  0.000
-0.012  0.000  0.000  0.315  0.000  0.000
-0.014  0.000  0.000  0.296  0.000  0.000
-0.015  0.000  0.000  0.276  0.000  0.000
-0.015  0.000  0.000  0.257  0.000  0.000
-0.013  0.000  0.000  0.240  0.000  0.000
-0.010  0.000  0.000  0.227  0.000  0.000
-0.008  0.000  0.000  0.216  0.000  0.000
-0.006  0.000  0.000  0.208  0.000  0.000
-0.009  0.000  0.000  0.196  0.000  0.000
-0.008  0.000  0.000  0.185  0.000  0.000
-0.010  0.000  0.000  0.172  0.000  0.000
-0.012  0.000  0.000  0.155  0.000  0.000
-0.017  0.000  0.000  0.133  0.000  0.000
-0.019  0.000  0.000  0.107  0.000  0.000
-0.021  0.000  0.000  0.078  0.000  0.000
-0.022  0.000  0.000  0.048  0.000  0.000
-0.024  0.000  0.000  0.016  0.000  0.000
-0.022  0.000  0.000  -0.014  0.000  0.000
-0.023  0.000  0.000  -0.045  0.000  0.000
-0.021  0.000  0.000  -0.074  0.000  0.000
-0.021  0.000  0.000  -0.103  0.000  0.000
-0.016  0.000  0.000  -0.124  0.000  0.000
-0.016  0.000  0.000  -0.146  0.000  0.000
-0.016  0.000  0.000  -0.167  0.000  0.000
-0.011  0.000  0.000  -0.182  0.000  0.000
-0.013  0.000  0.000  -0.200  0.000  0.000
-0.014  0.000  0.000  -0.219  0.000  0.000
-0.016  0.000  0.000  -0.241  0.000  0.000
-0.016  0.000  0.000  -0.262  0.000  0.000
-0.016  0.000  0.000  -0.284  0.000  0.000
-0.011  0.000  0.000  -0.299  0.000  0.000
-0.008  0.000  0.000  -0.309  0.000  0.000
-0.003  0.000  0.000  -0.314  0.000  0.000
-0.003  0.000  0.000  -0.319  0.000  0.000
-0.005  0.000  0.000  -0.325  0.000  0.000
-0.006  0.000  0.000  -0.333  0.000  0.000
0.002  0.000  0.000  -0.330  0.000  0.000
0.007  0.000  0.000  -0.321  0.000  0.000
0.011  0.000  0.000  -0.306  0.000  0.000
0.013  0.000  0.000  -0.289  0.000  0.000
0.014  0.000  0.000  -0.270  0.000  0.000
0.011  0.000  0.000  -0.255  0.000  0.000
0.009  0.000  0.000  -0.243  0.000  0.000
-0.002  0.000  0.000  -0.245  0.000  0.000
-0.014  0.000  0.000  -0.265  0.000  0.000
-0.021  0.000  0.000  -0.293  0.000  0.000
-0.018  0.000  0.000  -0.317  0.000  0.000
-0.020  0.000  0.000  -0.345  0.000  0.000
-0.014  0.000  0.000  -0.363  0.000  0.000
-0.020  0.000  0.000  -0.390  0.000  0.000
-0.022  0.000  0.000  -0.420  0.000  0.000
-0.026  0.000  0.000  -0.456  0.000  0.000
-0.026  0.000  0.000  -0.492  0.000  0.000
-0.025  0.000  0.000  -0.526  0.000  0.000
-0.020  0.000  0.000  -0.553  0.000  0.000
-0.014  0.000  0.000  -0.573  0.000  0.000
-0.012  0.000  0.000  -0.589  0.000  0.000
-0.005  0.000  0.000  -0.595  0.000  0.000
-0.006  0.000  0.000  -0.604  0.000  0.000
-0.006  0.000  0.000  -0.612  0.000  0.000
-0.002  0.000  0.000  -0.615  0.000  0.000
0.006  0.000  0.000  -0.606  0.000  0.000
0.006  0.000  0.000  -0.599  0.000  0.000
0.002  0.000  0.000  -0.596  0.000  0.000
0.001  0.000  0.000  -0.595  0.000  0.000
0.002  0.000  0.000  -0.592  0.000  0.000
0.004  0.000  0.000  -0.587  0.000  0.000
0.008  0.000  0.000  -0.576  0.000  0.000
0.005  0.000  0.000  -0.570  0.000  0.000
0.003  0.000  0.000  -0.565  0.000  0.000
0.003  0.000  0.000  -0.562  0.000  0.000
0.007  0.000  0.000  -0.552  0.000  0.000
0.012  0.000  0.000  -0.536  0.000  0.000
0.019  0.000  0.000  -0.510  0.000  0.000
0.019  0.000  0.000  -0.484  0.000  0.000
0.017  0.000  0.000  -0.460  0.000  0.000
0.017  0.000  0.000  -0.437  0.000  0.000
0.019  0.000  0.000  -0.411  0.000  0.000
0.017  0.000  0.000  -0.388  0.000  0.000
0.014  0.000  0.000  -0.369  0.000  0.000
0.006  0.000  0.000  -0.361  0.000  0.000
0.003  0.000  0.000  -0.356  0.000  0.000
0.005  0.000  0.000  -0.349  0.000  0.000
0.009  0.000  0.000  -0.338  0.000  0.000
0.006  0.000  0.000  -0.329  0.000  0.000
0.010  0.000  0.000  -0.316  0.000  0.000
0.014  0.000  0.000  -0.296  0.000  0.000
0.019  0.000  0.000  -0.270  0.000  0.000
0.019  0.000  0.000  -0.244  0.000  0.000
0.021  0.000  0.000  -0.215  0.000  0.000
0.026  0.000  0.000  -0.180  0.000  0.000
0.026  0.000  0.000  -0.145  0.000  0.000
0.019  0.000  0.000  -0.119  0.000  0.000
0.013  0.000  0.000  -0.101  0.000  0.000
0.001  0.000  0.000  -0.099  0.000  0.000
-0.004  0.000  0.000  -0.104  0.000  0.000
-0.011  0.000  0.000  -0.118  0.000  0.000
-0.012  0.000  0.000  -0.135  0.000  0.000
-0.009  0.000  0.000  -0.148  0.000  0.000
-0.007  0.000  0.000  -0.158  0.000  0.000
-0.005  0.000  0.000  -0.165  0.000  0.000
-0.004  0.000  0.000  -0.170  0.000  0.000
-0.000  0.000  0.000  -0.170  0.000  0.000
0.001  0.000  0.000  -0.169  0.000  0.000
0.002  0.000  0.000  -0.166  0.000  0.000
0.000  0.000  0.000  -0.166  0.000  0.000
0.003  0.000  0.000  -0.162  0.000  0.000
0.002  0.000  0.000  -0.160  0.000  0.000
0.004  0.000  0.000  -0.154  0.000  0.000
0.003  0.000  0.000  -0.150  0.000  0.000
0.002  0.000  0.000  -0.147  0.000  0.000
0.004  0.000  0.000  -0.142  0.000  0.000
0.002  0.000  0.000  -0.140  0.000  0.000
0.000  0.000  0.000  -0.139  0.000  0.000
-0.001  0.000  0.000  -0.141  0.000  0.000
-0.002  0.000  0.000  -0.144  0.000  0.000
-0.002  0.000  0.000  -0.147  0.000  0.000
-0.002  0.000  0.000  -0.150  0.000  0.000
-0.002  0.000  0.000  -0.153  0.000  0.000
0.000  0.000  0.000  -0.152  0.000  0.000
-0.003  0.000  0.000  -0.156  0.000  0.000
0.000  0.000  0.000  -0.155  0.000  0.000
0.001  0.000  0.000  -0.155  0.000  0.000
0.000  0.000  0.000  -0.154  0.000  0.000
0.004  0.000  0.000  -0.149  0.000  0.000
0.005  0.000  0.000  -0.142  0.000  0.000
0.005  0.000  0.000  -0.135  0.000  0.000
0.004  0.000  0.000  -0.130  0.000  0.000
0.003  0.000  0.000  -0.125  0.000  0.000
0.001  0.000  0.000  -0.124  0.000  0.000
0.001  0.000  0.000  -0.123  0.000  0.000
-0.002  0.000  0.000  -0.125  0.000  0.000
-0.004  0.000  0.000  -0.131  0.000  0.000
-0.001  0.000  0.000  -0.133  0.000  0.000
-0.001  0.000  0.000  -0.134  0.000  0.000
0.002  0.000  0.000  -0.132  0.000  0.000
0.000  0.000  0.000  -0.131  0.000  0.000
0.006  0.000  0.000  -0.123  0.000  0.000
0.003  0.000  0.000  -0.120  0.000  0.000
0.003  0.000  0.000  -0.116  0.000  0.000
0.002  0.000  0.000  -0.113  0.000  0.000
0.001  0.000  0.000  -0.112  0.000  0.000
0.002  0.000  0.000  -0.109  0.000  0.000
0.002  0.000  0.000  -0.107  0.000  0.000
-0.000  0.000  0.000  -0.108  0.000  0.000
-0.001  0.000  0.000  -0.108  0.000  0.000
0.000  0.000  0.000  -0.108  0.000  0.000
0.002  0.000  0.000  -0.105  0.000  0.000
0.001  0.000  0.000  -0.104  0.000  0.000
-0.000  0.000  0.000  -0.105  0.000  0.000
-0.001  0.000  0.000  -0.106  0.000  0.000
0.003  0.000  0.000  -0.102  0.000  0.000
-0.000  0.000  0.000  -0.102  0.000  0.000
-0.001  0.000  0.000  -0.103  0.000  0.000
0.000  0.000  0.000  -0.103  0.000  0.000
0.000  0.000  0.000  -0.102  0.000  0.000
0.001  0.000  0.000  -0.102  0.000  0.000
0.000  0.000  0.000  -0.101  0.000  0.000
0.001  0.000  0.000  -0.101  0.000  0.000
0.001  0.000  0.000  -0.099  0.000  0.000
0.003  0.000  0.000  -0.096  0.000  0.000
0.006  0.000  0.000  -0.087  0.000  0.000
0.002  0.000  0.000  -0.085  0.000  0.000
-0.000  0.000  0.000  -0.085  0.000  0.000
-0.001  0.000  0.000  -0.087  0.000  0.000
-0.003  0.000  0.000  -0.091  0.000  0.000
-0.002  0.000  0.000  -0.094  0.000  0.000
-0.003  0.000  0.000  -0.097  0.000  0.000
-0.003  0.000  0.000  -0.101  0.000  0.000
0.001  0.000  0.000  -0.100  0.000  0.000
0.001  0.000  0.000  -0.098  0.000  0.000
-0.001  0.000  0.000  -0.100  0.000  0.000
-0.001  0.000  0.000  -0.102  0.000  0.000
-0.001  0.000  0.000  -0.103  0.000  0.000
0.000  0.000  0.000  -0.103  0.000  0.000
0.001  0.000  0.000  -0.102  0.000  0.000
-0.001  0.000  0.000  -0.103  0.000  0.000
-0.000  0.000  0.000  -0.104  0.000  0.000
0.001  0.000  0.000  -0.102  0.000  0.000
0.000  0.000  0.000  -0.101  0.000  0.000
-0.000  0.000  0.000  -0.102  0.000  0.000
-0.002  0.000  0.000  -0.105  0.000  0.000
-0.004  0.000  0.000  -0.109  0.000  0.000
-0.004  0.000  0.000  -0.115  0.000  0.000
-0.003  0.000  0.000  -0.120  0.000  0.000
0.001  0.000  0.000  -0.118  0.000  0.000
-0.001  0.000  0.000  -0.119  0.000  0.000
0.002  0.000  0.000  -0.116  0.000  0.000
0.001  0.000  0.000  -0.115  0.000  0.000
0.002  0.000  0.000  -0.112  0.000  0.000
0.002  0.000  0.000  -0.110  0.000  0.000
0.003  0.000  0.000  -0.106  0.000  0.000
-0.001  0.000  0.000  -0.108  0.000  0.000
-0.000  0.000  0.000  -0.108  0.000  0.000
-0.002  0.000  0.000  -0.111  0.000  0.000
0.000  0.000  0.000  -0.110  0.000  0.000
0.001  0.000  0.000  -0.108  0.000  0.000
0.001  0.000  0.000  -0.108  0.000  0.000
0.002  0.000  0.000  -0.106  0.000  0.000
0.003  0.000  0.000  -0.102  0.000  0.000
0.002  0.000  0.000  -0.099  0.000  0.000
0.002  0.000  0.000  -0.097  0.000  0.000
0.004  0.000  0.000  -0.092  0.000  0.000
0.000  0.000  0.000  -0.092  0.000  0.000
0.001  0.000  0.000  -0.090  0.000  0.000
0.000  0.000  0.000  -0.090  0.000  0.000
0.003  0.000  0.000  -0.086  0.000  0.000
0.011  0.000  0.000  -0.071  0.000  0.000
0.016  0.000  0.000  -0.049  0.000  0.000
0.035  0.000  0.000  -0.001  0.000  0.000
0.077  0.000  0.000  0.104  0.000  0.000
0.076  0.000  0.000  0.207  0.000  0.000
0.099  0.000  0.000  0.342  0.000  0.000
0.131  0.000  0.000  0.521  0.000  0.000
-0.034  0.000  0.000  0.474  0.000  0.000
-0.445  0.000  0.000  -0.130  0.000  0.000
-0.788  0.000  0.000  -1.201  0.000  0.000
-1.107  0.000  0.000  -2.705  0.000  0.000
-1.201  0.000  0.000  -4.338  0.000  0.000
-1.206  0.000  0.000  -5.978  0.000  0.000
-1.130  0.000  0.000  -7.515  0.000  0.000
-0.978  0.000  0.000  -8.847  0.000  0.000
-0.768  0.000  0.000  -9.894  0.000  0.000
-0.545  0.000  0.000  -10.638  0.000  0.000
-0.291  0.000  0.000  -11.037  0.000  0.000
-0.013  0.000  0.000  -11.058  0.000  0.000
0.252  0.000  0.000  -10.720  0.000  0.000
0.600  0.000  0.000  -9.909  0.000  0.000
0.994  0.000  0.000  -8.561  0.000  0.000
1.376  0.000  0.000  -6.694  0.000  0.000
1.729  0.000  0.000  -4.347  0.000  0.000
2.002  0.000  0.000  -1.629  0.000  0.000
2.214  0.000  0.000  1.380  0.000  0.000
2.361  0.000  0.000  4.588  0.000  0.000
2.452  0.000  0.000  7.921  0.000  0.000
2.433  0.000  0.000  11.230  0.000  0.000
2.289  0.000  0.000  14.344  0.000  0.000
2.050  0.000  0.000  17.133  0.000  0.000
1.716  0.000  0.000  19.471  0.000  0.000
1.308  0.000  0.000  21.254  0.000  0.000
0.847  0.000  0.000  22.413  0.000  0.000
0.382  0.000  0.000  22.939  0.000  0.000
-0.093  0.000  0.000  22.821  0.000  0.000
-0.574  0.000  0.000  22.048  0.000  0.000
-1.034  0.000  0.000  20.651  0.000  0.000
-1.469  0.000  0.000  18.662  0.000  0.000
-1.875  0.000  0.000  16.120  0.000  0.000
-2.247  0.000  0.000  13.072  0.000  0.000
-2.524  0.000  0.000  9.647  0.000  0.000
-2.676  0.000  0.000  6.015  0.000  0.000
-2.738  0.000  0.000  2.296  0.000  0.000
-2.736  0.000  0.000  -1.421  0.000  0.000
-2.667  0.000  0.000  -5.045  0.000  0.000
-2.538  0.000  0.000  -8.495  0.000  0.000
-2.354  0.000  0.000  -11.697  0.000  0.000
-2.137  0.000  0.000  -14.604  0.000  0.000
-1.857  0.000  0.000  -17.132  0.000  0.000
-1.501  0.000  0.000  -19.177  0.000  0.000
-1.073  0.000  0.000  -20.642  0.000  0.000
-0.570  0.000  0.000  -21.423  0.000  0.000
-0.020  0.000  0.000  -21.457  0.000  0.000
0.514  0.000  0.000  -20.766  0.000  0.000
1.012  0.000  0.000  -19.398  0.000  0.000
1.447  0.000  0.000  -17.439  0.000  0.000
1.833  0.000  0.000  -14.955  0.000  0.000
2.160  0.000  0.000  -12.025  0.000  0.000
2.428  0.000  0.000  -8.730  0.000  0.000
2.577  0.000  0.000  -5.232  0.000  0.000
2.659  0.000  0.000  -1.621  0.000  0.000
2.661  0.000  0.000  1.994  0.000  0.000
2.583  0.000  0.000  5.505  0.000  0.000
2.394  0.000  0.000  8.760  0.000  0.000
2.096  0.000  0.000  11.611  0.000  0.000
1.762  0.000  0.000  14.009  0.000  0.000
1.418  0.000  0.000  15.941  0.000  0.000
1.051  0.000  0.000  17.374  0.000  0.000
0.678  0.000  0.000  18.301  0.000  0.000
0.297  0.000  0.000  18.711  0.000  0.000
-0.067  0.000  0.000  18.626  0.000  0.000
-0.434  0.000  0.000  18.043  0.000  0.000
-0.810  0.000  0.000  16.948  0.000  0.000
-1.158  0.000  0.000  15.381  0.000  0.000
-1.507  0.000  0.000  13.338  0.000  0.000
-1.823  0.000  0.000  10.866  0.000  0.000
-2.091  0.000  0.000  8.028  0.000  0.000
-2.297  0.000  0.000  4.910  0.000  0.000
-2.415  0.000  0.000  1.630  0.000  0.000
-2.484  0.000  0.000  -1.745  0.000  0.000
-2.506  0.000  0.000  -5.150  0.000  0.000
-2.481  0.000  0.000  -8.524  0.000  0.000
-2.389  0.000  0.000  -11.773  0.000  0.000
-2.229  0.000  0.000  -14.805  0.000  0.000
-1.996  0.000  0.000  -17.523  0.000  0.000
-1.739  0.000  0.000  -19.891  0.000  0.000
-1.420  0.000  0.000  -21.827  0.000  0.000
-1.005  0.000  0.000  -23.201  0.000  0.000
-0.556  0.000  0.000  -23.964  0.000  0.000
-0.070  0.000  0.000  -24.067  0.000  0.000
0.395  0.000  0.000  -23.539  0.000  0.000
0.853  0.000  0.000  -22.387  0.000  0.000
1.296  0.000  0.000  -20.633  0.000  0.000
1.693  0.000  0.000  -18.340  0.000  0.000
2.060  0.000  0.000  -15.547  0.000  0.000
2.389  0.000  0.000  -12.307  0.000  0.000
2.606  0.000  0.000  -8.770  0.000  0.000
2.733  0.000  0.000  -5.059  0.000  0.000
2.793  0.000  0.000  -1.266  0.000  0.000
2.785  0.000  0.000  2.519  0.000  0.000
2.692  0.000  0.000  6.177  0.000  0.000
2.507  0.000  0.000  9.586  0.000  0.000
2.232  0.000  0.000  12.622  0.000  0.000
1.880  0.000  0.000  15.180  0.000  0.000
1.499  0.000  0.000  17.221  0.000  0.000
1.059  0.000  0.000  18.666  0.000  0.000
0.634  0.000  0.000  19.534  0.000  0.000
0.218  0.000  0.000  19.836  0.000  0.000
-0.177  0.000  0.000  19.603  0.000  0.000
-0.533  0.000  0.000  18.885  0.000  0.000
-0.846  0.000  0.000  17.741  0.000  0.000
-1.103  0.000  0.000  16.248  0.000  0.000
-1.318  0.000  0.000  14.463  0.000  0.000
-1.479  0.000  0.000  12.459  0.000  0.000
-1.601  0.000  0.000  10.287  0.000  0.000
-1.636  0.000  0.000  8.068  0.000  0.000
-1.593  0.000  0.000  5.906  0.000  0.000
-1.501  0.000  0.000  3.869  0.000  0.000
-1.347  0.000  0.000  2.039  0.000  0.000
-1.149  0.000  0.000  0.479  0.000  0.000
-0.937  0.000  0.000  -0.795  0.000  0.000
-0.716  0.000  0.000  -1.767  0.000  0.000
-0.486  0.000  0.000  -2.428  0.000  0.000
-0.287  0.000  0.000  -2.819  0.000  0.000
-0.139  0.000  0.000  -3.009  0.000  0.000
-0.017  0.000  0.000  -3.034  0.000  0.000
-0.055  0.000  0.000  -3.110  0.000  0.000
-0.103  0.000  0.000  -3.251  0.000  0.000
-0.012  0.000  0.000  -3.268  0.000  0.000
0.018  0.000  0.000  -3.245  0.000  0.000
0.017  0.000  0.000  -3.223  0.000  0.000
-0.007  0.000  0.000  -3.233  0.000  0.000
-0.012  0.000  0.000  -3.250  0.000  0.000
0.006  0.000  0.000  -3.243  0.000  0.000
0.021  0.000  0.000  -3.216  0.000  0.000
0.050  0.000  0.000  -3.149  0.000  0.000
0.068  0.000  0.000  -3.058  0.000  0.000
0.079  0.000  0.000  -2.952  0.000  0.000
0.081  0.000  0.000  -2.842  0.000  0.000
0.080  0.000  0.000  -2.735  0.000  0.000
0.074  0.000  0.000  -2.636  0.000  0.000
0.065  0.000  0.000  -2.548  0.000  0.000
0.055  0.000  0.000  -2.475  0.000  0.000
0.054  0.000  0.000  -2.402  0.000  0.000
0.051  0.000  0.000  -2.333  0.000  0.000
0.049  0.000  0.000  -2.266  0.000  0.000
0.043  0.000  0.000  -2.209  0.000  0.000
0.037  0.000  0.000  -2.159  0.000  0.000
0.028  0.000  0.000  -2.122  0.000  0.000
0.020  0.000  0.000  -2.095  0.000  0.000
0.016  0.000  0.000  -2.075  0.000  0.000
0.019  0.000  0.000  -2.049  0.000  0.000
0.019  0.000  0.000  -2.024  0.000  0.000
0.026  0.000  0.000  -1.990  0.000  0.000
0.027  0.000  0.000  -1.953  0.000  0.000
0.031  0.000  0.000  -1.911  0.000  0.000
0.038  0.000  0.000  -1.861  0.000  0.000
0.041  0.000  0.000  -1.806  0.000  0.000
0.040  0.000  0.000  -1.752  0.000  0.000
0.037  0.000  0.000  -1.702  0.000  0.000
0.036  0.000  0.000  -1.653  0.000  0.000
0.034  0.000  0.000  -1.607  0.000  0.000
0.034  0.000  0.000  -1.561  0.000  0.000
0.040  0.000  0.000  -1.508  0.000  0.000
0.041  0.000  0.000  -1.452  0.000  0.000
0.042  0.000  0.000  -1.395  0.000  0.000
0.043  0.000  0.000  -1.337  0.000  0.000
0.043  0.000  0.000  -1.279  0.000  0.000
0.042  0.000  0.000  -1.222  0.000  0.000
0.039  0.000  0.000  -1.169  0.000  0.000
0.034  0.000  0.000  -1.124  0.000  0.000
0.028  0.000  0.000  -1.086  0.000  0.000
0.022  0.000  0.000  -1.057  0.000  0.000
0.019  0.000  0.000  -1.032  0.000  0.000
0.015  0.000  0.000  -1.011  0.000  0.000
0.016  0.000  0.000  -0.990  0.000  0.000
0.012  0.000  0.000  -0.973  0.000  0.000
0.015  0.000  0.000  -0.954  0.000  0.000
0.016  0.000  0.000  -0.932  0.000  0.000
0.016  0.000  0.000  -0.910  0.000  0.000
0.020  0.000  0.000  -0.883  0.000  0.000
0.022  0.000  0.000  -0.854  0.000  0.000
0.022  0.000  0.000  -0.824  0.000  0.000
0.021  0.000  0.000  -0.795  0.000  0.000
0.019  0.000  0.000  -0.770  0.000  0.000
0.018  0.000  0.000  -0.746  0.000  0.000
0.013  0.000  0.000  -0.728  0.000  0.000
0.013  0.000  0.000  -0.710  0.000  0.000
