accBasedController [2021-03-21-19-11-56]
time[s]  vel_hum[rad/s]  vel_exo[rad/s]  acc_hum[rad/ss]  acc_exo[rad/ss]  theta_c[rad]  theta_l[rad]
9.515544  0.001  -0.165  0.035  -4.007  0.000  0.000
9.518544  0.000  -0.088  -0.112  9.608  0.000  0.000
9.521544  0.000  -0.088  -0.112  9.608  0.000  0.000
9.524544  0.000  -0.088  -0.112  9.608  0.000  0.000
9.527545  -0.000  -0.002  -0.064  10.789  0.000  0.000
9.530545  -0.000  -0.002  -0.064  10.789  0.000  0.000
9.533545  0.000  -0.007  0.091  -0.728  0.000  0.000
9.536545  0.000  -0.007  0.091  -0.728  0.000  0.000
9.539545  -0.000  -0.010  -0.085  -0.267  0.000  0.000
9.542545  -0.000  -0.010  -0.085  -0.267  0.000  0.000
9.545546  -0.000  -0.010  -0.085  -0.267  0.000  0.000
9.548546  -0.000  -0.010  -0.019  -0.059  0.000  0.000
9.551546  -0.000  -0.010  -0.019  -0.059  0.000  0.000
9.554546  0.001  0.007  0.195  2.147  0.000  0.000
9.557546  0.001  0.007  0.195  2.147  0.000  0.000
9.560546  0.001  0.011  0.043  0.475  0.000  0.000
9.563547  0.001  0.011  0.043  0.475  0.000  0.000
9.567547  0.001  0.011  0.043  0.475  0.000  0.000
9.570547  -0.001  0.006  -0.299  -0.655  0.000  0.000
9.573547  -0.001  0.006  -0.299  -0.655  0.000  0.000
9.576547  -0.002  0.005  -0.066  -0.145  0.000  0.000
9.579547  -0.002  0.005  -0.066  -0.145  0.000  0.000
9.584548  -0.002  0.004  -0.015  -0.032  0.000  0.000
9.588548  -0.002  0.004  -0.015  -0.032  0.000  0.000
9.592548  -0.002  0.004  -0.015  -0.032  0.000  0.000
9.595548  -0.002  0.004  -0.003  -0.007  0.000  0.000
9.598549  -0.002  0.004  -0.003  -0.007  0.000  0.000
9.602549  -0.002  0.004  -0.001  -0.002  0.000  0.000
9.605549  -0.002  0.004  -0.001  -0.002  0.000  0.000
9.608549  -0.002  0.011  0.007  0.899  0.000  0.000
9.612549  -0.002  0.011  0.007  0.899  0.000  0.000
9.615550  -0.002  0.011  0.007  0.899  0.000  0.000
9.618550  0.000  0.003  0.262  -1.024  0.000  0.000
9.621550  0.000  0.003  0.262  -1.024  0.000  0.000
9.626550  -0.001  0.007  -0.194  0.462  0.000  0.000
9.629550  -0.001  0.007  -0.194  0.462  0.000  0.000
9.632551  0.000  0.021  0.137  1.713  0.000  0.000
9.635551  0.000  0.021  0.137  1.713  0.000  0.000
9.638551  0.000  0.021  0.137  1.713  0.000  0.000
9.641551  0.000  0.018  0.041  -0.338  0.000  0.000
9.644551  0.000  0.018  0.041  -0.338  0.000  0.000
9.647551  -0.000  0.039  -0.093  2.652  0.000  0.000
9.650552  -0.000  0.039  -0.093  2.652  0.000  0.000
9.653552  0.000  0.049  0.103  1.204  0.000  0.000
9.656552  0.000  0.049  0.103  1.204  0.000  0.000
9.659552  0.000  0.049  0.103  1.204  0.000  0.000
9.662552  0.001  0.020  0.040  -3.564  0.000  0.000
9.665552  0.001  0.020  0.040  -3.564  0.000  0.000
9.668553  0.001  -0.021  0.054  -5.113  0.000  0.000
9.671553  0.001  -0.021  0.054  -5.113  0.000  0.000
9.674553  0.000  -0.048  -0.132  -3.393  0.000  0.000
9.677553  0.000  -0.048  -0.132  -3.393  0.000  0.000
9.680553  0.000  -0.048  -0.132  -3.393  0.000  0.000
9.683553  0.000  -0.063  0.004  -1.909  0.000  0.000
9.686554  0.000  -0.063  0.004  -1.909  0.000  0.000
9.689554  0.001  -0.116  0.151  -6.565  0.000  0.000
9.692554  0.001  -0.116  0.151  -6.565  0.000  0.000
9.695554  0.002  -0.127  0.033  -1.453  0.000  0.000
9.698554  0.002  -0.127  0.033  -1.453  0.000  0.000
9.701554  0.002  -0.127  0.033  -1.453  0.000  0.000
9.704555  -0.000  -0.185  -0.227  -7.285  0.000  0.000
9.707555  -0.000  -0.185  -0.227  -7.285  0.000  0.000
9.710555  -0.000  -0.209  -0.037  -2.952  0.000  0.000
9.713555  -0.000  -0.209  -0.037  -2.952  0.000  0.000
9.716555  0.001  -0.178  0.125  3.884  0.000  0.000
9.719555  0.001  -0.178  0.125  3.884  0.000  0.000
9.722556  0.001  -0.178  0.125  3.884  0.000  0.000
9.725556  0.000  -0.138  -0.008  4.957  0.000  0.000
9.728556  0.000  -0.138  -0.008  4.957  0.000  0.000
9.731556  0.001  -0.099  0.093  4.931  0.000  0.000
9.734556  0.001  -0.099  0.093  4.931  0.000  0.000
9.737557  0.002  -0.050  0.079  6.060  0.000  0.000
9.740557  0.002  -0.050  0.079  6.060  0.000  0.000
9.743557  0.002  -0.050  0.079  6.060  0.000  0.000
9.746557  0.002  -0.040  0.017  1.341  0.000  0.000
9.749557  0.002  -0.040  0.017  1.341  0.000  0.000
9.752557  0.001  0.003  -0.155  5.308  0.000  0.000
9.755558  0.001  0.003  -0.155  5.308  0.000  0.000
9.758558  0.000  0.028  -0.086  3.161  0.000  0.000
9.761558  0.000  0.028  -0.086  3.161  0.000  0.000
9.764558  0.000  0.028  -0.086  3.161  0.000  0.000
9.767558  0.000  0.029  0.017  0.096  0.000  0.000
9.770558  0.000  0.029  0.017  0.096  0.000  0.000
9.773559  0.001  0.045  0.071  1.975  0.000  0.000
9.776559  0.001  0.045  0.071  1.975  0.000  0.000
9.779559  0.001  0.126  -0.007  10.155  0.000  0.000
9.782559  0.001  0.126  -0.007  10.155  0.000  0.000
9.785559  0.001  0.126  -0.007  10.155  0.000  0.000
9.788559  0.001  0.144  -0.002  2.247  0.000  0.000
9.791560  0.001  0.144  -0.002  2.247  0.000  0.000
9.794560  -0.000  0.199  -0.140  6.864  0.000  0.000
9.797560  -0.000  0.199  -0.140  6.864  0.000  0.000
9.800560  -0.001  0.204  -0.059  0.608  0.000  0.000
9.803560  -0.001  0.204  -0.059  0.608  0.000  0.000
9.806560  -0.001  0.204  -0.059  0.608  0.000  0.000
9.809561  -0.000  0.356  0.103  19.026  0.000  0.000
9.812561  -0.000  0.356  0.103  19.026  0.000  0.000
9.816561  0.001  0.604  0.158  30.994  0.000  0.000
9.819561  0.001  0.604  0.158  30.994  0.000  0.000
9.822561  0.001  0.659  0.035  6.859  0.000  0.000
9.825562  0.001  0.659  0.035  6.859  0.000  0.000
9.829562  0.001  0.659  0.035  6.859  0.000  0.000
9.832562  0.002  0.671  0.008  1.518  0.000  0.000
9.835562  0.002  0.671  0.008  1.518  0.000  0.000
9.839562  0.002  0.673  0.002  0.336  0.000  0.000
9.842563  0.002  0.673  0.002  0.336  0.000  0.000
9.845563  0.002  0.674  0.000  0.074  0.000  0.000
9.848563  0.002  0.674  0.000  0.074  0.000  0.000
9.851563  0.002  0.674  0.000  0.074  0.000  0.000
9.854563  0.002  0.674  0.000  0.016  0.000  0.000
9.857563  0.002  0.674  0.000  0.016  0.000  0.000
9.860564  0.001  0.724  -0.066  6.191  0.000  0.000
9.863564  0.001  0.724  -0.066  6.191  0.000  0.000
9.866564  0.000  0.700  -0.085  -2.933  0.000  0.000
9.869564  0.000  0.700  -0.085  -2.933  0.000  0.000
9.872564  0.000  0.700  -0.085  -2.933  0.000  0.000
9.875564  0.001  0.572  0.133  -15.973  0.000  0.000
9.878565  0.001  0.572  0.133  -15.973  0.000  0.000
9.881565  -0.001  0.260  -0.294  -39.045  0.000  0.000
9.884565  -0.001  0.260  -0.294  -39.045  0.000  0.000
9.887565  -0.001  0.082  -0.036  -22.226  0.000  0.000
9.890565  -0.001  0.082  -0.036  -22.226  0.000  0.000
9.893565  -0.001  0.082  -0.036  -22.226  0.000  0.000
9.896566  -0.001  -0.035  0.074  -14.701  0.000  0.000
9.899566  -0.001  -0.035  0.074  -14.701  0.000  0.000
9.902566  0.000  -0.167  0.095  -16.422  0.000  0.000
9.905566  0.000  -0.167  0.095  -16.422  0.000  0.000
9.908566  0.000  -0.268  0.016  -12.685  0.000  0.000
9.911566  0.000  -0.268  0.016  -12.685  0.000  0.000
9.914567  0.000  -0.268  0.016  -12.685  0.000  0.000
9.917567  0.000  -0.316  -0.003  -5.962  0.000  0.000
9.920567  0.000  -0.316  -0.003  -5.962  0.000  0.000
9.923567  -0.000  -0.339  -0.064  -2.885  0.000  0.000
9.926567  -0.000  -0.339  -0.064  -2.885  0.000  0.000
9.929568  0.000  -0.377  0.089  -4.799  0.000  0.000
9.932568  0.000  -0.377  0.089  -4.799  0.000  0.000
9.935568  0.000  -0.377  0.089  -4.799  0.000  0.000
9.938568  0.001  -0.386  0.020  -1.062  0.000  0.000
9.941568  0.001  -0.386  0.020  -1.062  0.000  0.000
9.944568  0.002  -0.412  0.183  -3.216  0.000  0.000
9.947569  0.002  -0.412  0.183  -3.216  0.000  0.000
9.950569  0.001  -0.399  -0.126  1.510  0.000  0.000
9.953569  0.001  -0.399  -0.126  1.510  0.000  0.000
9.956569  0.001  -0.399  -0.126  1.510  0.000  0.000
9.959569  -0.000  -0.355  -0.150  5.548  0.000  0.000
9.962569  -0.000  -0.355  -0.150  5.548  0.000  0.000
9.965570  0.000  -0.311  0.043  5.515  0.000  0.000
9.968570  0.000  -0.311  0.043  5.515  0.000  0.000
9.971570  0.001  -0.279  0.075  3.960  0.000  0.000
9.974570  0.001  -0.279  0.075  3.960  0.000  0.000
9.977570  0.001  -0.279  0.075  3.960  0.000  0.000
9.980570  0.001  -0.237  -0.011  5.252  0.000  0.000
9.983571  0.001  -0.237  -0.011  5.252  0.000  0.000
9.986571  0.001  -0.228  -0.002  1.162  0.000  0.000
9.989571  0.001  -0.228  -0.002  1.162  0.000  0.000
9.992571  0.000  -0.139  -0.068  11.165  0.000  0.000
9.995571  0.000  -0.139  -0.068  11.165  0.000  0.000
9.998571  0.000  -0.139  -0.068  11.165  0.000  0.000
10.001572  0.000  -0.037  0.004  12.729  0.000  0.000
10.004572  0.000  -0.037  0.004  12.729  0.000  0.000
10.007572  -0.000  -0.006  -0.054  3.828  0.000  0.000
10.010572  -0.000  -0.006  -0.054  3.828  0.000  0.000
10.013572  -0.000  0.001  -0.012  0.847  0.000  0.000
10.016572  -0.000  0.001  -0.012  0.847  0.000  0.000
10.019573  -0.000  0.001  -0.012  0.847  0.000  0.000
10.022573  0.000  0.032  0.081  3.965  0.000  0.000
10.025573  0.000  0.032  0.081  3.965  0.000  0.000
10.028573  0.000  0.039  0.018  0.877  0.000  0.000
10.031573  0.000  0.039  0.018  0.877  0.000  0.000
10.034574  -0.000  0.012  -0.086  -3.436  0.000  0.000
10.037574  -0.000  0.012  -0.086  -3.436  0.000  0.000
10.040574  -0.000  0.012  -0.086  -3.436  0.000  0.000
10.043574  -0.000  -0.022  -0.004  -4.240  0.000  0.000
10.046574  -0.000  -0.022  -0.004  -4.240  0.000  0.000
10.049574  0.000  0.033  0.085  6.902  0.000  0.000
10.052575  0.000  0.033  0.085  6.902  0.000  0.000
10.055575  0.001  0.045  0.019  1.528  0.000  0.000
10.058575  0.001  0.045  0.019  1.528  0.000  0.000
10.062575  0.001  0.045  0.019  1.528  0.000  0.000
10.065575  0.000  -0.005  -0.014  -6.260  0.000  0.000
10.068575  0.000  -0.005  -0.014  -6.260  0.000  0.000
10.072576  0.002  -0.011  0.186  -0.826  0.000  0.000
10.075576  0.002  -0.011  0.186  -0.826  0.000  0.000
10.078576  0.002  -0.013  0.041  -0.183  0.000  0.000
10.081576  0.002  -0.013  0.041  -0.183  0.000  0.000
10.084576  0.002  -0.013  0.041  -0.183  0.000  0.000
10.087577  0.002  -0.013  0.009  -0.040  0.000  0.000
10.090577  0.002  -0.013  0.009  -0.040  0.000  0.000
10.094577  0.002  -0.013  0.002  -0.009  0.000  0.000
10.097577  0.002  -0.013  0.002  -0.009  0.000  0.000
10.100577  0.002  -0.013  0.000  -0.002  0.000  0.000
10.103577  0.002  -0.013  0.000  -0.002  0.000  0.000
10.107578  0.002  -0.013  0.000  -0.002  0.000  0.000
10.110578  0.002  -0.013  0.000  -0.000  0.000  0.000
10.113578  0.002  -0.013  0.000  -0.000  0.000  0.000
10.116578  0.001  0.006  -0.144  2.452  0.000  0.000
10.119578  0.001  0.006  -0.144  2.452  0.000  0.000
10.122579  0.000  -0.014  -0.122  -2.554  0.000  0.000
10.125579  0.000  -0.014  -0.122  -2.554  0.000  0.000
10.128579  0.000  -0.014  -0.122  -2.554  0.000  0.000
10.131579  0.001  -0.009  0.040  0.660  0.000  0.000
10.134579  0.001  -0.009  0.040  0.660  0.000  0.000
10.137579  0.000  0.145  -0.064  19.200  0.000  0.000
10.140580  0.000  0.145  -0.064  19.200  0.000  0.000
10.143580  0.002  0.295  0.188  18.709  0.000  0.000
10.146580  0.002  0.295  0.188  18.709  0.000  0.000
10.149580  0.002  0.295  0.188  18.709  0.000  0.000
10.152580  0.002  0.208  0.034  -10.801  0.000  0.000
10.155580  0.002  0.208  0.034  -10.801  0.000  0.000
10.158581  0.001  0.046  -0.155  -20.301  0.000  0.000
10.161581  0.001  0.046  -0.155  -20.301  0.000  0.000
10.164581  0.000  0.031  -0.016  -1.807  0.000  0.000
10.167581  0.000  0.031  -0.016  -1.807  0.000  0.000
10.170581  0.000  0.031  -0.016  -1.807  0.000  0.000
10.173581  0.000  -0.000  -0.020  -3.960  0.000  0.000
10.176582  0.000  -0.000  -0.020  -3.960  0.000  0.000
10.179582  0.000  -0.007  -0.004  -0.876  0.000  0.000
10.182582  0.000  -0.007  -0.004  -0.876  0.000  0.000
10.185582  0.000  -0.005  -0.009  0.321  0.000  0.000
10.188582  0.000  -0.005  -0.009  0.321  0.000  0.000
10.191582  0.000  -0.005  -0.009  0.321  0.000  0.000
10.195583  0.000  0.051  0.006  7.021  0.000  0.000
10.198583  0.000  0.051  0.006  7.021  0.000  0.000
10.201583  -0.001  0.161  -0.132  13.700  0.000  0.000
10.204583  -0.001  0.161  -0.132  13.700  0.000  0.000
10.207583  -0.001  0.314  -0.052  19.192  0.000  0.000
10.210584  -0.001  0.314  -0.052  19.192  0.000  0.000
10.213584  -0.001  0.314  -0.052  19.192  0.000  0.000
10.216584  0.000  0.469  0.219  19.301  0.000  0.000
10.221584  0.000  0.469  0.219  19.301  0.000  0.000
10.226584  0.001  0.538  0.044  8.694  0.000  0.000
10.229585  0.001  0.538  0.044  8.694  0.000  0.000
10.233585  0.000  0.472  -0.091  -8.354  0.000  0.000
10.237585  0.000  0.472  -0.091  -8.354  0.000  0.000
10.240585  0.000  0.472  -0.091  -8.354  0.000  0.000
10.243585  0.000  0.312  0.021  -20.006  0.000  0.000
10.246586  0.000  0.312  0.021  -20.006  0.000  0.000
10.249586  0.002  0.161  0.153  -18.870  0.000  0.000
10.252586  0.002  0.161  0.153  -18.870  0.000  0.000
10.255586  0.002  0.044  0.013  -14.514  0.000  0.000
10.258586  0.002  0.044  0.013  -14.514  0.000  0.000
10.261586  0.002  0.044  0.013  -14.514  0.000  0.000
10.264587  -0.000  -0.064  -0.245  -13.546  0.000  0.000
10.267587  -0.000  -0.064  -0.245  -13.546  0.000  0.000
10.270587  -0.000  -0.148  -0.004  -10.463  0.000  0.000
10.273587  -0.000  -0.148  -0.004  -10.463  0.000  0.000
10.276587  -0.000  -0.166  -0.001  -2.315  0.000  0.000
10.279588  -0.000  -0.166  -0.001  -2.315  0.000  0.000
10.282588  -0.000  -0.166  -0.001  -2.315  0.000  0.000
10.285588  0.001  -0.248  0.173  -10.236  0.000  0.000
10.288588  0.001  -0.248  0.173  -10.236  0.000  0.000
10.291588  0.001  -0.425  0.030  -22.134  0.000  0.000
10.294588  0.001  -0.425  0.030  -22.134  0.000  0.000
10.297589  0.001  -0.599  -0.013  -21.746  0.000  0.000
10.300589  0.001  -0.599  -0.013  -21.746  0.000  0.000
10.303589  0.001  -0.599  -0.013  -21.746  0.000  0.000
10.306589  0.001  -0.638  -0.003  -4.813  0.000  0.000
10.309589  0.001  -0.638  -0.003  -4.813  0.000  0.000
10.312589  0.001  -0.499  -0.018  17.290  0.000  0.000
10.315590  0.001  -0.499  -0.018  17.290  0.000  0.000
10.318590  0.001  -0.469  -0.004  3.826  0.000  0.000
10.321590  0.001  -0.469  -0.004  3.826  0.000  0.000
10.324590  0.001  -0.469  -0.004  3.826  0.000  0.000
10.327590  0.002  -0.339  0.099  16.154  0.000  0.000
10.330590  0.002  -0.339  0.099  16.154  0.000  0.000
10.333591  0.002  -0.212  0.033  15.985  0.000  0.000
10.336591  0.002  -0.212  0.033  15.985  0.000  0.000
10.339591  0.002  -0.183  0.007  3.538  0.000  0.000
10.342591  0.002  -0.183  0.007  3.538  0.000  0.000
10.345591  0.002  -0.183  0.007  3.538  0.000  0.000
10.348591  0.002  -0.177  0.002  0.783  0.000  0.000
10.351592  0.002  -0.177  0.002  0.783  0.000  0.000
10.354592  0.002  -0.176  0.000  0.173  0.000  0.000
10.357592  0.002  -0.176  0.000  0.173  0.000  0.000
10.360592  0.002  -0.175  0.000  0.038  0.000  0.000
10.363592  0.002  -0.175  0.000  0.038  0.000  0.000
10.366592  0.002  -0.175  0.000  0.038  0.000  0.000
10.369593  0.002  -0.175  0.000  0.008  0.000  0.000
10.372593  0.002  -0.175  0.000  0.008  0.000  0.000
10.375593  0.001  -0.098  -0.073  9.682  0.000  0.000
10.378593  0.001  -0.098  -0.073  9.682  0.000  0.000
10.381593  0.000  -0.063  -0.171  4.323  0.000  0.000
10.384594  0.000  -0.063  -0.171  4.323  0.000  0.000
10.387594  0.000  -0.063  -0.171  4.323  0.000  0.000
10.390594  0.001  -0.100  0.053  -4.591  0.000  0.000
10.393594  0.001  -0.100  0.053  -4.591  0.000  0.000
10.396594  0.001  -0.122  0.040  -2.735  0.000  0.000
10.399594  0.001  -0.122  0.040  -2.735  0.000  0.000
10.402595  0.002  -0.095  0.151  3.305  0.000  0.000
10.405595  0.002  -0.095  0.151  3.305  0.000  0.000
10.408595  0.002  -0.095  0.151  3.305  0.000  0.000
10.411595  0.001  -0.069  -0.109  3.306  0.000  0.000
10.414595  0.001  -0.069  -0.109  3.306  0.000  0.000
10.417595  -0.000  0.063  -0.188  16.426  0.000  0.000
10.420596  -0.000  0.063  -0.188  16.426  0.000  0.000
10.423596  0.002  0.261  0.237  24.775  0.000  0.000
10.426596  0.002  0.261  0.237  24.775  0.000  0.000
10.429596  0.002  0.261  0.237  24.775  0.000  0.000
10.432596  0.002  0.406  0.022  18.190  0.000  0.000
10.435596  0.002  0.406  0.022  18.190  0.000  0.000
10.438597  0.002  0.438  0.005  4.026  0.000  0.000
10.441597  0.002  0.438  0.005  4.026  0.000  0.000
10.444597  0.000  0.432  -0.179  -0.757  0.000  0.000
10.447597  0.000  0.432  -0.179  -0.757  0.000  0.000
10.450597  0.000  0.432  -0.179  -0.757  0.000  0.000
10.453597  -0.001  0.316  -0.186  -14.517  0.000  0.000
10.456598  -0.001  0.316  -0.186  -14.517  0.000  0.000
10.459598  -0.001  0.147  0.048  -21.195  0.000  0.000
10.462598  -0.001  0.147  0.048  -21.195  0.000  0.000
10.465598  0.002  0.015  0.295  -16.436  0.000  0.000
10.468598  0.002  0.015  0.295  -16.436  0.000  0.000
10.471599  0.002  0.015  0.295  -16.436  0.000  0.000
10.474599  0.002  -0.044  0.032  -7.442  0.000  0.000
10.477599  0.002  -0.044  0.032  -7.442  0.000  0.000
10.480599  0.001  -0.063  -0.124  -2.280  0.000  0.000
10.483599  0.001  -0.063  -0.124  -2.280  0.000  0.000
10.486599  0.001  -0.067  -0.028  -0.505  0.000  0.000
10.489600  0.001  -0.067  -0.028  -0.505  0.000  0.000
10.492600  0.001  -0.067  -0.028  -0.505  0.000  0.000
10.495600  0.000  -0.072  -0.030  -0.720  0.000  0.000
10.498600  0.000  -0.072  -0.030  -0.720  0.000  0.000
10.501600  -0.000  -0.078  -0.097  -0.758  0.000  0.000
10.504600  -0.000  -0.078  -0.097  -0.758  0.000  0.000
10.507601  -0.001  -0.085  -0.066  -0.811  0.000  0.000
10.510601  -0.001  -0.085  -0.066  -0.811  0.000  0.000
10.513601  -0.001  -0.085  -0.066  -0.811  0.000  0.000
10.516601  0.000  -0.096  0.160  -1.414  0.000  0.000
10.519601  0.000  -0.096  0.160  -1.414  0.000  0.000
10.522601  0.001  -0.104  0.020  -0.920  0.000  0.000
10.525602  0.001  -0.104  0.020  -0.920  0.000  0.000
10.528602  0.001  -0.105  0.004  -0.204  0.000  0.000
10.531602  0.001  -0.105  0.004  -0.204  0.000  0.000
10.534602  0.001  -0.105  0.004  -0.204  0.000  0.000
10.537602  -0.001  -0.102  -0.179  0.345  0.000  0.000
10.540602  -0.001  -0.102  -0.179  0.345  0.000  0.000
10.543603  0.000  -0.131  0.124  -3.528  0.000  0.000
10.546603  0.000  -0.131  0.124  -3.528  0.000  0.000
10.549603  0.001  -0.220  0.082  -11.186  0.000  0.000
10.552603  0.001  -0.220  0.082  -11.186  0.000  0.000
10.555603  0.001  -0.220  0.082  -11.186  0.000  0.000
10.558603  0.000  -0.351  -0.088  -16.301  0.000  0.000
10.561604  0.000  -0.351  -0.088  -16.301  0.000  0.000
10.564604  0.000  -0.380  0.006  -3.638  0.000  0.000
10.567604  0.000  -0.380  0.006  -3.638  0.000  0.000
10.570604  -0.000  -0.246  -0.045  16.685  0.000  0.000
10.573604  -0.000  -0.246  -0.045  16.685  0.000  0.000
10.576605  -0.000  -0.246  -0.045  16.685  0.000  0.000
10.579605  -0.000  -0.217  -0.010  3.692  0.000  0.000
10.582605  -0.000  -0.217  -0.010  3.692  0.000  0.000
10.585605  0.000  -0.145  0.078  8.990  0.000  0.000
10.588605  0.000  -0.145  0.078  8.990  0.000  0.000
10.591605  0.001  -0.172  0.116  -3.356  0.000  0.000
10.594606  0.001  -0.172  0.116  -3.356  0.000  0.000
10.597606  0.001  -0.172  0.116  -3.356  0.000  0.000
10.600606  0.001  -0.178  0.026  -0.743  0.000  0.000
10.603606  0.001  -0.178  0.026  -0.743  0.000  0.000
10.606606  0.002  -0.179  0.006  -0.164  0.000  0.000
10.609606  0.002  -0.179  0.006  -0.164  0.000  0.000
10.612607  0.002  -0.179  0.001  -0.036  0.000  0.000
10.615607  0.002  -0.179  0.001  -0.036  0.000  0.000
10.618607  0.002  -0.179  0.001  -0.036  0.000  0.000
10.621607  0.002  -0.179  0.000  -0.008  0.000  0.000
10.624607  0.002  -0.179  0.000  -0.008  0.000  0.000
10.627607  0.002  -0.179  0.000  -0.002  0.000  0.000
10.631608  0.002  -0.179  0.000  -0.002  0.000  0.000
10.634608  0.000  -0.216  -0.162  -4.593  0.000  0.000
10.637608  0.000  -0.216  -0.162  -4.593  0.000  0.000
10.640608  0.000  -0.216  -0.162  -4.593  0.000  0.000
10.643608  -0.000  -0.252  -0.059  -4.536  0.000  0.000
10.646609  -0.000  -0.252  -0.059  -4.536  0.000  0.000
10.650609  0.001  -0.221  0.145  3.906  0.000  0.000
10.653609  0.001  -0.221  0.145  3.906  0.000  0.000
10.656609  0.001  -0.176  -0.019  5.614  0.000  0.000
10.659609  0.001  -0.176  -0.019  5.614  0.000  0.000
10.662609  0.001  -0.176  -0.019  5.614  0.000  0.000
10.665610  -0.000  -0.105  -0.154  8.918  0.000  0.000
10.668610  -0.000  -0.105  -0.154  8.918  0.000  0.000
10.671610  -0.000  -0.024  0.034  10.089  0.000  0.000
10.674610  -0.000  -0.024  0.034  10.089  0.000  0.000
10.677610  -0.001  -0.012  -0.071  1.539  0.000  0.000
10.680610  -0.001  -0.012  -0.071  1.539  0.000  0.000
10.683611  -0.001  -0.012  -0.071  1.539  0.000  0.000
10.686611  -0.001  -0.003  0.009  1.123  0.000  0.000
10.689611  -0.001  -0.003  0.009  1.123  0.000  0.000
10.692611  -0.001  0.007  0.012  1.153  0.000  0.000
10.695611  -0.001  0.007  0.012  1.153  0.000  0.000
10.698611  -0.000  0.022  0.061  1.992  0.000  0.000
10.701612  -0.000  0.022  0.061  1.992  0.000  0.000
10.704612  -0.000  0.022  0.061  1.992  0.000  0.000
10.707612  -0.000  0.063  -0.003  5.055  0.000  0.000
10.710612  -0.000  0.063  -0.003  5.055  0.000  0.000
10.713612  -0.000  0.145  -0.004  10.256  0.000  0.000
10.716613  -0.000  0.145  -0.004  10.256  0.000  0.000
10.719613  -0.000  0.163  -0.001  2.270  0.000  0.000
10.722613  -0.000  0.163  -0.001  2.270  0.000  0.000
10.725613  -0.000  0.163  -0.001  2.270  0.000  0.000
10.728613  0.002  0.226  0.266  7.884  0.000  0.000
10.731613  0.002  0.226  0.266  7.884  0.000  0.000
10.734614  0.003  0.200  0.100  -3.302  0.000  0.000
10.737614  0.003  0.200  0.100  -3.302  0.000  0.000
10.740614  0.001  0.099  -0.232  -12.576  0.000  0.000
10.743614  0.001  0.099  -0.232  -12.576  0.000  0.000
10.746614  0.001  0.099  -0.232  -12.576  0.000  0.000
10.749614  0.001  0.026  -0.032  -9.130  0.000  0.000
10.752615  0.001  0.026  -0.032  -9.130  0.000  0.000
10.755615  0.001  0.003  0.089  -2.899  0.000  0.000
10.758615  0.001  0.003  0.089  -2.899  0.000  0.000
10.761615  0.002  -0.002  0.020  -0.642  0.000  0.000
10.764615  0.002  -0.002  0.020  -0.642  0.000  0.000
10.767615  0.002  -0.002  0.020  -0.642  0.000  0.000
10.770616  0.001  0.007  -0.107  1.102  0.000  0.000
10.773616  0.001  0.007  -0.107  1.102  0.000  0.000
10.776616  0.000  0.026  -0.066  2.395  0.000  0.000
10.779616  0.000  0.026  -0.066  2.395  0.000  0.000
10.782616  0.000  0.066  0.024  5.092  0.000  0.000
10.785616  0.000  0.066  0.024  5.092  0.000  0.000
10.788617  0.000  0.066  0.024  5.092  0.000  0.000
10.791617  0.001  0.119  0.070  6.541  0.000  0.000
10.794617  0.001  0.119  0.070  6.541  0.000  0.000
10.797617  0.001  0.120  0.001  0.097  0.000  0.000
10.800617  0.001  0.120  0.001  0.097  0.000  0.000
10.804618  -0.001  0.078  -0.215  -5.210  0.000  0.000
10.807618  -0.001  0.078  -0.215  -5.210  0.000  0.000
10.810618  -0.001  0.078  -0.215  -5.210  0.000  0.000
10.813618  -0.001  0.069  -0.048  -1.153  0.000  0.000
10.817618  -0.001  0.069  -0.048  -1.153  0.000  0.000
10.820618  0.001  0.088  0.270  2.372  0.000  0.000
10.823619  0.001  0.088  0.270  2.372  0.000  0.000
10.827619  0.001  0.092  0.060  0.525  0.000  0.000
10.831619  0.001  0.092  0.060  0.525  0.000  0.000
10.834619  0.001  0.092  0.060  0.525  0.000  0.000
10.837619  0.001  0.101  -0.052  1.119  0.000  0.000
10.841620  0.001  0.101  -0.052  1.119  0.000  0.000
10.844620  0.000  0.141  -0.098  4.978  0.000  0.000
10.849620  0.000  0.141  -0.098  4.978  0.000  0.000
10.855620  0.000  0.221  -0.001  10.027  0.000  0.000
10.858621  0.000  0.221  -0.001  10.027  0.000  0.000
10.862621  0.000  0.221  -0.001  10.027  0.000  0.000
10.865621  0.000  0.239  -0.000  2.219  0.000  0.000
10.868621  0.000  0.239  -0.000  2.219  0.000  0.000
10.871621  0.000  0.243  -0.000  0.491  0.000  0.000
10.874622  0.000  0.243  -0.000  0.491  0.000  0.000
10.879622  0.000  0.243  -0.000  0.109  0.000  0.000
10.882622  0.000  0.243  -0.000  0.109  0.000  0.000
10.885622  0.000  0.243  -0.000  0.109  0.000  0.000
10.889622  0.000  0.244  -0.000  0.024  0.000  0.000
10.893623  0.000  0.244  -0.000  0.024  0.000  0.000
10.896623  0.000  0.172  -0.006  -8.917  0.000  0.000
10.899623  0.000  0.172  -0.006  -8.917  0.000  0.000
10.902623  0.001  0.030  0.144  -17.789  0.000  0.000
10.905623  0.001  0.030  0.144  -17.789  0.000  0.000
10.908623  0.001  0.030  0.144  -17.789  0.000  0.000
