CACu_KF
time[s]  vel_hum[rad/s]  vel_adm[rad/s]  vel_motor[rad/s]  SetPt[mA]  I_m[mA]  T_Sea[N.m]
7.587434  -0.401  0.000  -0.000  -272.20     -3  -0.000
7.588434  -0.405  0.000  -0.000  -274.68     -3  -0.000
7.589434  -0.409  0.000  -0.000  -277.14     -3  -0.000
7.590434  -0.413  0.000  -0.000  -280.25     -4  -0.000
7.591434  -0.418  0.000  -0.000  -283.34     -4  -0.000
7.592434  -0.423  0.000  -0.000  -286.41     -4  -0.000
7.593434  -0.427  0.000  -0.000  -289.46     -4  -0.000
7.594434  -0.432  0.000  -0.000  -292.48     -4  -0.000
7.595434  -0.440  0.000  -0.000  -297.96     -3  -0.000
7.596434  -0.448  0.000  -0.000  -303.41     -3  -0.000
7.597434  -0.456  0.000  -0.000  -308.82     -3  -0.000
7.598434  -0.464  -0.000  -0.000  -314.18     -3  -0.000
7.599434  -0.472  -0.000  -0.000  -319.52     -3  -0.000
7.600434  -0.485  -0.000  -0.000  -328.05     -3  -0.000
7.601434  -0.498  -0.000  -0.000  -336.52     -3  -0.000
7.602434  -0.510  -0.000  -0.000  -344.94     -3  -0.000
7.603434  -0.523  -0.000  -0.000  -353.30     -3  -0.000
7.604435  -0.535  -0.000  -0.000  -361.59     -3  -0.000
7.605435  -0.550  -0.000  -0.000  -371.00     -3  -0.000
7.606435  -0.564  -0.000  -0.000  -380.34     -3  -0.000
7.607435  -0.578  -0.000  -0.000  -389.62     -3  -0.000
7.608435  -0.591  -0.000  -0.000  -398.83     -3  -0.000
7.609435  -0.605  -0.000  -0.000  -407.98     -3  -0.000
7.610435  -0.621  -0.000  -0.000  -418.60     -3  -0.000
7.611435  -0.637  -0.000  -0.000  -429.14     -3  -0.000
7.612435  -0.653  -0.000  -0.000  -439.61     -3  -0.000
7.613435  -0.668  -0.000  -0.000  -450.01     -3  -0.000
7.614435  -0.684  -0.000  -0.000  -460.34     -3  -0.000
7.615435  -0.703  -0.000  -0.000  -473.02     -3  -0.000
7.616435  -0.722  -0.000  -0.000  -485.62     -3  -0.000
7.617435  -0.740  -0.000  -0.000  -498.13     -5  -0.000
7.618435  -0.759  -0.000  -0.000  -510.56     -5  -0.000
7.619435  -0.778  0.000  -0.000  -522.89     -5  -0.000
7.620435  -0.797  0.000  -0.000  -536.04     -5  -0.000
7.621436  -0.817  0.000  -0.000  -549.10     -5  -0.000
7.622436  -0.836  0.000  -0.000  -562.07     -5  -0.000
7.623436  -0.856  0.000  -0.000  -574.95     -4  -0.000
7.624436  -0.875  0.000  -0.000  -587.74     -4  -0.000
7.625436  -0.891  0.000  -0.000  -598.65     -4  -0.000
7.626436  -0.908  0.000  -0.000  -609.49     -4  -0.000
7.627436  -0.924  0.000  -0.000  -620.25     -4  -0.000
7.628436  -0.940  -0.000  -0.000  -630.94     -4  -0.000
7.629436  -0.956  -0.000  -0.000  -641.55     -4  -0.000
7.630436  -0.968  -0.000  -0.000  -649.60     -4  -0.000
7.631436  -0.980  -0.000  -0.000  -657.59     -4  -0.000
7.632436  -0.991  -0.000  -0.000  -665.52     -4  -0.000
7.633436  -1.003  -0.000  -0.000  -673.40     -4  -0.000
7.634436  -1.015  0.000  -0.000  -681.22     -3  -0.000
7.635436  -1.024  -0.000  -0.000  -687.30     -3  -0.000
7.636436  -1.033  -0.000  -0.000  -693.33     -3  -0.000
7.637436  -1.042  -0.000  -0.000  -699.33     -3  -0.000
7.638436  -1.051  -0.000  -0.000  -705.28     -3  -0.000
7.639437  -1.060  -0.000  -0.000  -711.20     -3  -0.000
7.640437  -1.066  -0.000  -0.000  -715.82     -4  -0.000
7.641437  -1.073  -0.000  -0.000  -720.42     -4  -0.000
7.642437  -1.080  -0.000  -0.000  -724.98     -4  -0.000
7.643437  -1.087  0.000  -0.000  -729.51     -4  -0.000
7.644437  -1.093  0.000  -0.000  -734.01     -4  -0.000
7.645437  -1.098  0.000  -0.000  -737.38     -4  -0.000
7.646437  -1.103  0.000  -0.000  -740.73     -4  -0.000
7.647437  -1.108  0.000  -0.000  -744.06     -4  -0.000
7.648437  -1.113  0.000  -0.000  -747.36     -4  -0.000
7.649437  -1.118  0.000  -0.000  -750.64     -4  -0.000
7.650437  -1.123  0.000  -0.000  -753.86     -4  -0.000
7.651437  -1.127  0.000  -0.000  -757.06     -4  -0.000
7.652437  -1.132  0.000  -0.000  -760.25     -4  -0.000
7.653437  -1.137  0.000  -0.000  -763.40     -4  -0.000
7.654437  -1.141  0.000  -0.000  -766.54     -4  -0.000
7.655437  -1.148  0.000  -0.000  -770.79     -4  -0.000
7.656438  -1.154  0.000  -0.000  -775.01     -3  -0.000
7.657438  -1.160  0.000  -0.000  -779.20     -3  -0.000
7.658438  -1.166  -0.000  -0.000  -783.37     -3  -0.000
7.659438  -1.172  -0.000  -0.000  -787.50     -3  -0.000
7.660438  -1.182  -0.000  -0.000  -793.85     -3  -0.000
7.661438  -1.191  -0.000  -0.000  -800.15     -3  -0.000
7.662438  -1.201  -0.000  -0.000  -806.42     -3  -0.000
7.663438  -1.210  -0.000  -0.000  -812.64     -3  -0.000
7.664438  -1.219  -0.000  -0.000  -818.81     -3  -0.000
7.665438  -1.233  -0.000  -0.000  -827.93     -3  -0.000
7.666438  -1.246  -0.000  -0.000  -836.98     -3  -0.000
7.667438  -1.260  -0.000  -0.000  -845.97     -3  -0.000
7.668438  -1.273  -0.000  -0.000  -854.89     -3  -0.000
7.669438  -1.286  -0.000  -0.000  -863.76     -3  -0.000
7.670438  -1.304  -0.000  -0.000  -875.69     -3  -0.000
7.671438  -1.322  -0.000  -0.000  -887.54     -3  -0.000
7.672438  -1.339  -0.000  -0.000  -899.30     -3  -0.000
7.673438  -1.357  -0.000  -0.000  -910.99     -3  -0.000
7.674439  -1.374  -0.000  -0.000  -922.59     -3  -0.000
7.675439  -1.395  -0.000  -0.000  -936.79     -3  -0.000
7.676439  -1.416  -0.000  -0.000  -950.89     -3  -0.000
7.677439  -1.437  -0.000  -0.000  -964.89     -3  -0.000
7.678439  -1.458  -0.000  -0.000  -978.80     -4  -0.000
7.679439  -1.479  -0.000  -0.000  -992.61     -4  -0.000
7.680439  -1.502  0.000  -0.000  -1007.99     -4  -0.000
7.681439  -1.525  0.000  -0.000  -1023.26     -4  -0.000
7.682439  -1.548  0.000  -0.000  -1038.43     -4  -0.000
7.683439  -1.570  0.000  -0.000  -1053.49     -4  -0.000
7.684439  -1.592  0.000  -0.000  -1068.45     -4  -0.000
7.685439  -1.614  0.000  -0.000  -1082.80     -4  -0.000
7.686439  -1.635  0.000  -0.000  -1097.05     -4  -0.000
7.687439  -1.656  0.000  -0.000  -1111.21     -4  -0.000
7.688439  -1.677  0.000  -0.000  -1125.27     -4  -0.000
7.689439  -1.698  0.000  -0.000  -1139.23     -4  -0.000
7.690439  -1.715  0.000  -0.000  -1150.59     -4  -0.000
7.691440  -1.732  0.000  -0.000  -1161.87     -4  -0.000
7.692440  -1.749  0.000  -0.000  -1173.07     -4  -0.000
7.693440  -1.765  0.000  -0.000  -1184.20     -4  -0.000
7.694440  -1.782  -0.000  -0.000  -1195.25     -5  -0.000
7.695440  -1.793  0.000  -0.000  -1202.80     -5  -0.000
7.696440  -1.804  0.000  -0.000  -1210.30     -5  -0.000
7.697440  -1.815  0.000  -0.000  -1217.75     -5  -0.000
7.698440  -1.826  0.000  -0.000  -1225.15     -5  -0.000
7.699440  -1.837  0.000  -0.000  -1232.50     -5  -0.000
7.700440  -1.843  0.000  -0.000  -1236.69     -1  -0.000
7.701440  -1.849  0.000  -0.000  -1240.85     -1  -0.000
7.702440  -1.855  -0.000  -0.000  -1244.98     -1  -0.000
7.703440  -1.861  -0.000  -0.000  -1249.09     -1  -0.000
7.704440  -1.867  -0.000  -0.000  -1253.17     -1  -0.000
7.705440  -1.872  -0.000  -0.000  -1256.29     -3  -0.000
7.706440  -1.876  -0.000  -0.000  -1259.39     -3  -0.000
7.707440  -1.881  -0.000  -0.000  -1262.47     -3  -0.000
7.708440  -1.885  -0.000  -0.000  -1265.53     -3  -0.000
7.709441  -1.890  -0.000  -0.000  -1268.56     -3  -0.000
7.710441  -1.895  0.000  -0.000  -1272.33     -3  -0.000
7.711441  -1.901  0.000  -0.000  -1276.08     -3  -0.000
7.713441  -1.906  0.000  -0.000  -1279.80     -3  -0.000
7.714441  -1.911  0.000  -0.000  -1283.49     -3  -0.000
7.715441  -1.917  0.000  -0.000  -1287.16     -3  -0.000
7.716441  -1.922  0.000  -0.000  -1290.81     -3  -0.000
7.717441  -1.927  0.000  -0.000  -1294.43     -3  -0.000
7.718441  -1.933  0.000  -0.000  -1298.02     -3  -0.000
7.719441  -1.938  0.000  -0.000  -1301.60     -3  -0.000
7.720441  -1.943  0.000  -0.000  -1305.15     -3  -0.000
7.721441  -1.948  0.000  -0.000  -1308.67     -3  -0.000
7.722441  -1.953  0.000  -0.000  -1312.17     -3  -0.000
7.723441  -1.958  0.000  -0.000  -1315.65     -3  -0.000
7.725441  -1.963  0.000  -0.000  -1319.10     -3  -0.000
7.726442  -1.968  0.000  -0.000  -1322.53     -3  -0.000
7.727442  -1.973  -0.000  -0.000  -1325.94     -5  -0.000
7.728442  -1.978  -0.000  -0.000  -1329.32     -5  -0.000
7.729442  -1.983  0.000  -0.000  -1332.68     -5  -0.000
7.730442  -1.988  0.000  -0.000  -1336.02     -5  -0.000
7.731442  -1.992  0.000  -0.000  -1339.34     -5  -0.000
7.732442  -1.997  0.000  -0.000  -1342.64     -5  -0.000
7.733442  -2.002  0.000  -0.000  -1345.91     -3  -0.000
7.734442  -2.007  0.000  -0.000  -1349.16     -3  -0.000
7.735442  -2.011  0.000  -0.000  -1352.39     -3  -0.000
7.736442  -2.016  -0.000  -0.000  -1355.60     -3  -0.000
7.737442  -2.021  -0.000  -0.000  -1358.78     -3  -0.000
7.738442  -2.025  -0.000  -0.000  -1361.95     -5  -0.000
7.739442  -2.030  -0.000  -0.000  -1365.09     -5  -0.000
7.740442  -2.034  -0.000  -0.000  -1368.21     -5  -0.000
7.741442  -2.039  0.000  -0.000  -1371.32     -5  -0.000
7.742442  -2.043  0.000  -0.000  -1374.40     -5  -0.000
7.743442  -2.048  0.000  -0.000  -1377.46     -5  -0.000
7.744443  -2.052  0.000  -0.000  -1380.50     -3  -0.000
7.745443  -2.056  0.000  -0.000  -1383.52     -3  -0.000
7.746443  -2.061  -0.000  -0.000  -1386.52     -3  -0.000
7.747443  -2.065  -0.000  -0.000  -1389.50     -3  -0.000
7.748443  -2.069  -0.000  -0.000  -1392.46     -3  -0.000
7.749443  -2.073  -0.000  -0.000  -1395.40     -5  -0.000
7.750443  -2.078  -0.000  -0.000  -1398.32     -5  -0.000
7.751443  -2.082  -0.000  -0.000  -1401.22     -5  -0.000
7.752443  -2.086  0.000  -0.000  -1404.11     -5  -0.000
7.753443  -2.093  0.000  -0.000  -1408.70     -5  -0.000
7.754443  -2.099  0.000  -0.000  -1413.25     -5  -0.000
7.755443  -2.106  0.000  -0.000  -1417.78     -4  -0.000
7.756443  -2.112  0.000  -0.000  -1422.28     -4  -0.000
7.757443  -2.119  0.000  -0.000  -1426.75     -4  -0.000
7.758443  -2.128  0.000  -0.000  -1432.88     -4  -0.000
7.759443  -2.137  -0.000  -0.000  -1438.98     -4  -0.000
7.760443  -2.146  -0.000  -0.000  -1445.03     -5  -0.000
7.761444  -2.155  -0.000  -0.000  -1451.05     -5  -0.000
7.762444  -2.163  0.000  -0.000  -1457.02     -5  -0.000
7.763444  -2.175  0.000  -0.000  -1464.74     -5  -0.000
7.764444  -2.186  0.000  -0.000  -1472.41     -5  -0.000
7.765444  -2.198  0.000  -0.000  -1480.02     -5  -0.000
7.766444  -2.209  0.000  -0.000  -1487.59     -4  -0.000
7.767444  -2.220  0.000  -0.000  -1495.10     -4  -0.000
7.768444  -2.234  0.000  -0.000  -1504.77     -4  -0.000
7.769444  -2.248  -0.000  -0.000  -1514.38     -4  -0.000
7.770444  -2.263  -0.000  -0.000  -1523.92     -4  -0.000
7.771444  -2.277  -0.000  -0.000  -1533.40     -4  -0.000
7.772444  -2.291  -0.000  -0.000  -1542.81     -3  -0.000
7.773444  -2.308  -0.000  -0.000  -1554.67     -3  -0.000
7.774444  -2.326  -0.000  -0.000  -1566.45     -3  -0.000
7.775444  -2.343  -0.000  -0.000  -1578.15     -3  -0.000
7.776444  -2.360  -0.000  -0.000  -1589.77     -3  -0.000
7.777444  -2.378  -0.000  -0.000  -1601.31     -4  -0.000
7.778444  -2.399  -0.000  -0.000  -1615.75     -4  -0.000
7.779445  -2.421  -0.000  -0.000  -1630.09     -4  -0.000
7.780445  -2.442  -0.000  -0.000  -1644.34     -4  -0.000
7.781445  -2.463  0.000  -0.000  -1658.48     -4  -0.000
7.782445  -2.484  0.000  -0.000  -1672.53     -4  -0.000
7.783445  -2.508  0.000  -0.000  -1688.85     -3  -0.000
7.784445  -2.532  0.000  -0.000  -1705.05     -3  -0.000
7.785445  -2.556  -0.000  -0.000  -1721.14     -3  -0.000
7.786445  -2.580  -0.000  -0.000  -1737.12     -3  -0.000
7.787445  -2.604  -0.000  -0.000  -1752.99     -3  -0.000
7.788445  -2.626  -0.000  -0.000  -1768.21     -4  -0.000
7.789445  -2.649  -0.000  -0.000  -1783.32     -4  -0.000
7.790445  -2.671  -0.000  -0.000  -1798.33     -4  -0.000
7.791445  -2.694  0.000  -0.000  -1813.24     -4  -0.000
7.792445  -2.716  0.000  -0.000  -1828.04     -4  -0.000
7.793445  -2.734  0.000  -0.000  -1840.22     -4  -0.000
7.794445  -2.752  0.000  -0.000  -1852.33     -4  -0.000
7.795445  -2.769  0.000  -0.000  -1864.35     -4  -0.000
7.796446  -2.787  0.000  -0.000  -1876.28     -4  -0.000
7.797446  -2.805  0.000  -0.000  -1888.14     -4  -0.000
7.798446  -2.818  0.000  -0.000  -1897.01     -4  -0.000
7.799446  -2.831  0.000  -0.000  -1905.82     -5  -0.000
7.800446  -2.844  0.000  -0.000  -1914.57     -5  -0.000
7.801446  -2.857  0.000  -0.000  -1923.27     -5  -0.000
7.802446  -2.869  0.000  -0.000  -1931.90     -5  -0.000
7.803446  -2.877  0.000  -0.000  -1937.49     -5  -0.000
7.804446  -2.886  0.000  -0.000  -1943.04     -4  -0.000
7.805446  -2.894  0.000  -0.000  -1948.56     -4  -0.000
7.806446  -2.902  0.000  -0.000  -1954.04     -4  -0.000
7.807446  -2.909  -0.000  -0.000  -1959.48     -4  -0.000
7.808446  -2.914  -0.000  -0.000  -1962.74     -4  -0.000
7.809446  -2.919  -0.000  -0.000  -1965.98     -4  -0.000
7.810446  -2.923  -0.000  -0.000  -1969.21     -3  -0.000
7.811446  -2.928  -0.000  -0.000  -1972.41     -3  -0.000
7.812446  -2.932  -0.000  -0.000  -1975.59     -3  -0.000
7.813446  -2.936  -0.000  -0.000  -1978.44     -3  -0.000
7.814447  -2.940  -0.000  -0.000  -1981.27     -3  -0.000
7.815447  -2.944  -0.000  -0.000  -1984.09     -4  -0.000
7.816447  -2.948  -0.000  -0.000  -1986.89     -4  -0.000
7.817447  -2.952  -0.000  -0.000  -1989.67     -4  -0.000
7.818447  -2.957  -0.000  -0.000  -1993.40     -4  -0.000
7.819447  -2.963  0.000  -0.000  -1997.11     -4  -0.000
7.820447  -2.968  0.000  -0.000  -2000.79     -4  -0.000
7.821447  -2.973  0.000  -0.000  -2004.45     -3  -0.000
7.822447  -2.978  0.000  -0.000  -2008.09     -3  -0.000
7.823447  -2.986  -0.000  -0.000  -2013.61     -3  -0.000
7.824447  -2.994  -0.000  -0.000  -2019.11     -3  -0.000
7.825447  -3.002  -0.000  -0.000  -2024.56     -3  -0.000
7.826447  -3.010  -0.000  -0.000  -2029.98     -3  -0.000
7.827447  -3.018  -0.000  -0.000  -2035.36     -3  -0.000
7.828447  -3.030  -0.000  -0.000  -2043.31     -3  -0.000
7.829447  -3.041  -0.000  -0.000  -2051.22     -3  -0.000
7.830447  -3.053  -0.000  -0.000  -2059.06     -3  -0.000
7.831448  -3.064  -0.000  -0.000  -2066.86     -3  -0.000
7.832448  -3.076  -0.000  -0.000  -2074.60     -4  -0.000
7.833448  -3.090  -0.000  -0.000  -2084.63     -4  -0.000
7.834448  -3.105  0.000  -0.000  -2094.60     -4  -0.000
7.835448  -3.120  0.000  -0.000  -2104.50     -4  -0.000
7.836448  -3.134  0.000  -0.000  -2114.33     -4  -0.000
7.837448  -3.149  0.000  -0.000  -2124.09     -4  -0.000
7.838448  -3.165  0.000  -0.000  -2135.02     -4  -0.000
7.839448  -3.181  0.000  -0.000  -2145.87     -4  -0.000
7.840448  -3.197  0.000  -0.000  -2156.65     -4  -0.000
7.841448  -3.213  0.000  -0.000  -2167.36     -4  -0.000
7.842448  -3.228  0.000  -0.000  -2177.99     -4  -0.000
7.843448  -3.244  0.000  -0.000  -2188.68     -4  -0.000
7.844448  -3.260  0.000  -0.000  -2199.30     -4  -0.000
7.845448  -3.275  0.000  -0.000  -2209.85     -4  -0.000
7.846448  -3.291  0.000  -0.000  -2220.32     -4  -0.000
7.847448  -3.306  0.000  -0.000  -2230.72     -4  -0.000
7.848448  -3.320  0.000  -0.000  -2240.01     -4  -0.000
7.849449  -3.333  0.000  -0.000  -2249.24     -4  -0.000
7.850449  -3.347  0.000  -0.000  -2258.40     -4  -0.000
7.851449  -3.360  0.000  -0.000  -2267.50     -4  -0.000
7.852449  -3.373  0.000  -0.000  -2276.54     -4  -0.000
7.853449  -3.384  0.000  -0.000  -2283.93     -4  -0.000
7.854449  -3.395  0.000  -0.000  -2291.28     -4  -0.000
7.855449  -3.406  0.000  -0.000  -2298.58     -4  -0.000
7.856449  -3.416  0.000  -0.000  -2305.83     -4  -0.000
7.857449  -3.427  0.000  -0.000  -2313.03     -4  -0.000
7.858449  -3.435  0.000  -0.000  -2318.67     -4  -0.000
7.859449  -3.443  0.000  -0.000  -2324.27     -4  -0.000
7.860449  -3.451  0.000  -0.000  -2329.84     -4  -0.000
7.861449  -3.459  0.000  -0.000  -2335.37     -4  -0.000
7.862449  -3.467  0.000  -0.000  -2340.86     -4  -0.000
7.863449  -3.473  0.000  -0.000  -2344.73     -4  -0.000
7.864449  -3.478  0.000  -0.000  -2348.56     -4  -0.000
7.865449  -3.483  0.000  -0.000  -2352.38     -4  -0.000
7.866450  -3.489  0.000  -0.000  -2356.17     -4  -0.000
7.867450  -3.494  0.000  -0.000  -2359.93     -4  -0.000
7.868450  -3.497  0.000  -0.000  -2361.83     -4  -0.000
7.869450  -3.499  0.000  -0.000  -2363.72     -4  -0.000
7.870450  -3.502  0.000  -0.000  -2365.60     -3  -0.000
7.871450  -3.504  0.000  -0.000  -2367.47     -3  -0.000
7.872450  -3.506  -0.000  -0.000  -2369.33     -3  -0.000
7.873450  -3.506  -0.000  -0.000  -2369.46     -3  -0.000
7.874450  -3.506  -0.000  -0.000  -2369.60     -3  -0.000
7.876450  -3.506  -0.000  -0.000  -2369.73     -3  -0.000
7.877450  -3.506  -0.000  -0.000  -2370.10     -3  -0.000
7.878450  -3.506  -0.000  -0.000  -2370.24     -3  -0.000
7.879450  -3.506  -0.000  -0.000  -2370.37     -3  -0.000
7.880450  -3.505  -0.000  -0.000  -2370.51     -3  -0.000
7.881450  -3.505  -0.000  -0.000  -2370.65     -3  -0.000
7.882450  -3.505  -0.000  -0.000  -2370.79     -4  -0.000
7.883451  -3.505  -0.000  -0.000  -2370.93     -4  -0.000
7.884451  -3.505  0.000  -0.000  -2371.07     -4  -0.000
7.885451  -3.505  0.000  -0.000  -2371.21     -4  -0.000
7.886451  -3.505  0.000  -0.000  -2371.35     -4  -0.000
7.887451  -3.504  0.000  -0.000  -2371.49     -4  -0.000
7.888451  -3.504  0.000  -0.000  -2371.63     -4  -0.000
7.889451  -3.504  0.000  -0.000  -2371.78     -4  -0.000
7.890451  -3.504  0.000  -0.000  -2371.92     -4  -0.000
7.891451  -3.504  0.000  -0.000  -2372.06     -4  -0.000
7.893451  -3.504  0.000  -0.000  -2372.21     -3  -0.000
7.894451  -3.504  0.000  -0.000  -2372.59     -3  -0.000
7.895451  -3.504  -0.000  -0.000  -2372.73     -3  -0.000
7.896451  -3.503  -0.000  -0.000  -2372.88     -3  -0.000
7.897451  -3.503  -0.000  -0.000  -2373.03     -3  -0.000
7.898451  -3.503  -0.000  -0.000  -2373.18     -4  -0.000
7.899451  -3.503  -0.000  -0.000  -2373.33     -4  -0.000
7.900451  -3.503  -0.000  -0.000  -2373.47     -4  -0.000
7.901452  -3.503  0.000  -0.000  -2373.62     -4  -0.000
7.902452  -3.503  0.000  -0.000  -2373.77     -4  -0.000
7.903452  -3.503  0.000  -0.000  -2373.93     -4  -0.000
7.904452  -3.502  0.000  -0.000  -2374.08     -4  -0.000
7.905452  -3.502  0.000  -0.000  -2374.23     -4  -0.000
7.906452  -3.502  0.000  -0.000  -2374.38     -4  -0.000
7.907452  -3.502  0.000  -0.000  -2374.54     -4  -0.000
7.908452  -3.502  0.000  -0.000  -2374.69     -4  -0.000
7.909452  -3.502  0.000  -0.000  -2374.84     -5  -0.000
7.910452  -3.502  0.000  -0.000  -2375.00     -5  -0.000
7.911452  -3.502  0.000  -0.000  -2375.15     -5  -0.000
7.912452  -3.501  0.000  -0.000  -2375.31     -5  -0.000
7.913452  -3.501  0.000  -0.000  -2375.47     -5  -0.000
7.914452  -3.501  0.000  -0.000  -2375.62     -5  -0.000
7.915452  -3.501  0.000  -0.000  -2375.78     -5  -0.000
7.916452  -3.499  0.000  -0.000  -2374.73     -5  -0.000
7.917452  -3.497  0.000  -0.000  -2373.69     -5  -0.000
7.918453  -3.495  0.000  -0.000  -2372.66     -5  -0.000
7.919453  -3.493  0.000  -0.000  -2371.64     -5  -0.000
7.920453  -3.492  0.000  -0.000  -2370.62     -2  -0.000
7.921453  -3.489  0.000  -0.000  -2369.14     -2  -0.000
7.922453  -3.486  -0.000  -0.000  -2367.67     -2  -0.000
7.923453  -3.484  -0.000  -0.000  -2366.21     -2  -0.000
7.924453  -3.481  -0.000  -0.000  -2364.76     -2  -0.000
7.925453  -3.479  -0.000  -0.000  -2363.32     -2  -0.000
7.926453  -3.476  -0.000  -0.000  -2361.56     -2  -0.000
7.927453  -3.473  -0.000  -0.000  -2359.82     -2  -0.000
7.928453  -3.470  -0.000  -0.000  -2358.09     -2  -0.000
7.929453  -3.467  -0.000  -0.000  -2356.37     -2  -0.000
7.930453  -3.464  -0.000  -0.000  -2354.67     -2  -0.000
7.931453  -3.461  -0.000  -0.000  -2352.94     -2  -0.000
7.932453  -3.458  -0.000  -0.000  -2351.22     -2  -0.000
7.933453  -3.455  -0.000  -0.000  -2349.51     -2  -0.000
7.934453  -3.452  -0.000  -0.000  -2347.82     -2  -0.000
7.935453  -3.449  -0.000  -0.000  -2346.15     -2  -0.000
7.936454  -3.447  -0.000  -0.000  -2344.42     -4  -0.000
7.937454  -3.444  -0.000  -0.000  -2342.70     -4  -0.000
7.938454  -3.441  0.000  -0.000  -2341.00     -4  -0.000
7.939454  -3.438  0.000  -0.000  -2339.30     -4  -0.000
7.940454  -3.435  0.000  -0.000  -2337.63     -4  -0.000
7.941454  -3.431  0.000  -0.000  -2335.13     -4  -0.000
7.942454  -3.427  0.000  -0.000  -2332.64     -4  -0.000
7.943454  -3.423  0.000  -0.000  -2330.18     -4  -0.000
7.944454  -3.419  0.000  -0.000  -2327.73     -4  -0.000
7.945454  -3.415  0.000  -0.000  -2325.31     -4  -0.000
7.946454  -3.409  0.000  -0.000  -2321.85     -4  -0.000
7.947454  -3.404  0.000  -0.000  -2318.41     -3  -0.000
7.948454  -3.398  0.000  -0.000  -2315.00     -3  -0.000
7.949454  -3.393  0.000  -0.000  -2311.61     -3  -0.000
7.950454  -3.387  -0.000  -0.000  -2308.25     -3  -0.000
7.951454  -3.381  -0.000  -0.000  -2304.24     -3  -0.000
7.952454  -3.375  -0.000  -0.000  -2300.26     -3  -0.000
7.953455  -3.368  -0.000  -0.000  -2296.31     -4  -0.000
7.954455  -3.362  -0.000  -0.000  -2292.39     -4  -0.000
7.955455  -3.356  -0.000  -0.000  -2288.50     -4  -0.000
7.956455  -3.348  0.000  -0.000  -2283.82     -4  -0.000
7.957455  -3.341  0.000  -0.000  -2279.19     -4  -0.000
7.958455  -3.334  0.000  -0.000  -2274.58     -3  -0.000
7.959455  -3.327  0.000  -0.000  -2270.01     -3  -0.000
7.960455  -3.319  0.000  -0.000  -2265.47     -3  -0.000
7.961455  -3.311  -0.000  -0.000  -2260.44     -3  -0.000
7.962455  -3.304  -0.000  -0.000  -2255.45     -3  -0.000
7.963455  -3.296  -0.000  -0.000  -2250.49     -3  -0.000
7.964455  -3.288  -0.000  -0.000  -2245.56     -5  -0.000
7.965455  -3.280  -0.000  -0.000  -2240.68     -5  -0.000
7.966455  -3.271  0.000  -0.000  -2234.81     -5  -0.000
7.967455  -3.262  0.000  -0.000  -2228.98     -5  -0.000
7.968455  -3.253  0.000  -0.000  -2223.19     -5  -0.000
7.969455  -3.244  0.000  -0.000  -2217.45     -2  -0.000
7.970455  -3.235  0.000  -0.000  -2211.75     -2  -0.000
7.971456  -3.225  -0.000  -0.000  -2205.40     -2  -0.000
7.972456  -3.215  -0.000  -0.000  -2199.09     -2  -0.000
7.973456  -3.206  -0.000  -0.000  -2192.83     -2  -0.000
7.974456  -3.196  -0.000  -0.000  -2186.61     -2  -0.000
7.975456  -3.186  -0.000  -0.000  -2180.44     -3  -0.000
7.976456  -3.176  -0.000  -0.000  -2173.82     -3  -0.000
7.977456  -3.166  -0.000  -0.000  -2167.24     -3  -0.000
7.978456  -3.156  -0.000  -0.000  -2160.70     -3  -0.000
7.979456  -3.146  -0.000  -0.000  -2154.22     -3  -0.000
7.980456  -3.136  -0.000  -0.000  -2147.78     -3  -0.000
7.981456  -3.125  0.000  -0.000  -2141.06     -3  -0.000
7.982456  -3.115  0.000  -0.000  -2134.38     -3  -0.000
7.983456  -3.104  0.000  -0.000  -2127.75     -3  -0.000
7.984456  -3.094  0.000  -0.000  -2121.17     -3  -0.000
7.985456  -3.084  0.000  -0.000  -2114.64     -3  -0.000
7.986456  -3.073  -0.000  -0.000  -2107.84     -5  -0.000
7.987456  -3.063  0.000  -0.000  -2101.10     -5  -0.000
7.988457  -3.053  0.000  -0.000  -2094.40     -5  -0.000
7.989457  -3.042  0.000  -0.000  -2087.76     -5  -0.000
7.990457  -3.032  0.000  -0.000  -2081.16     -5  -0.000
7.991457  -3.021  0.000  -0.000  -2074.12     -5  -0.000
7.992457  -3.010  0.000  -0.000  -2067.13     -4  -0.000
7.993457  -3.000  0.000  -0.000  -2060.20     -4  -0.000
7.994457  -2.989  0.000  -0.000  -2053.31     -4  -0.000
7.995457  -2.978  0.000  -0.000  -2046.47     -4  -0.000
7.996457  -2.967  0.000  -0.000  -2039.19     -4  -0.000
7.997457  -2.956  -0.000  -0.000  -2031.97     -5  -0.000
7.998457  -2.945  -0.000  -0.000  -2024.79     -5  -0.000
7.999457  -2.934  0.000  -0.000  -2017.67     -5  -0.000
8.000457  -2.923  0.000  -0.000  -2010.59     -5  -0.000
8.001457  -2.911  0.000  -0.000  -2003.09     -5  -0.000
8.002457  -2.900  0.000  -0.000  -1995.63     -5  -0.000
8.003457  -2.888  0.000  -0.000  -1988.24     -3  -0.000
8.004457  -2.877  0.000  -0.000  -1980.89     -3  -0.000
8.005457  -2.865  -0.000  -0.000  -1973.59     -3  -0.000
8.006458  -2.855  -0.000  -0.000  -1966.70     -3  -0.000
8.007458  -2.844  -0.000  -0.000  -1959.86     -3  -0.000
8.008458  -2.834  -0.000  -0.000  -1953.07     -3  -0.000
8.009458  -2.823  -0.000  -0.000  -1946.33     -3  -0.000
