0.00015, 0.0000, 0.0000, 0.0000, -0.0031, 0.0000, -20060.4551, 0.3170, 0.0000, -0.2748, 3.6824
0.00512, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.2000
0.01010, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 95.9246, 0.0000, 0.0000, 0.0013, 0.2000
0.01514, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 435.3553, 0.0000, 0.0000, 0.0060, 0.2000
0.02011, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 723.8301, 0.0000, 0.0000, 0.0099, 0.2000
0.02509, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 566.2552, 0.0000, 0.0000, 0.0078, 0.2000
0.03017, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -294.3127, 0.0000, 0.0000, -0.0040, 0.2000
0.03512, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -1729.4607, 0.0000, 0.0000, -0.0237, 0.2000
0.04010, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -3571.6165, 0.0000, 0.0000, -0.0489, 0.2000
0.04524, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -5647.7451, 0.0000, 0.0000, -0.0774, 0.2000
0.05025, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -7353.7617, 0.0000, 0.0000, -0.1007, 0.2000
0.05523, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -9443.8164, 0.0000, 0.0000, -0.1294, 0.2000
0.06018, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -11799.6475, 0.0000, 0.0000, -0.1617, 0.2000
0.06521, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -13230.8164, 0.0000, 0.0000, -0.1813, 0.2000
0.07018, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -14856.9912, 0.0000, 0.0000, -0.2035, 0.2000
0.07512, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -16301.0605, 0.0000, 0.0000, -0.2233, 0.2000
0.08017, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -17536.4609, 0.0000, 0.0000, -0.2402, 0.2000
0.08514, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -18582.5449, 0.0000, 0.0000, -0.2546, 0.2000
