time[s]  vel_hum[rad/s]  vel_adm[rad/s]  vel_motor[rad/s]  SetPt[mA]  I_m[mA]  T_Sea[N.m]
1.184067  0.000  0.000  0.000  0.000      1  0.000
1.185067  0.000  0.000  0.000  0.000      1  0.000
1.186067  0.000  0.000  0.000  0.000      1  0.000
1.187067  0.000  0.000  0.000  0.000      2  0.000
1.188068  0.000  0.000  0.000  0.000      2  0.000
1.189068  0.000  0.000  0.000  0.000      2  0.000
1.190068  0.000  0.000  0.000  0.000      2  0.000
1.191068  0.000  0.000  0.000  0.000      2  0.000
1.192068  0.000  0.000  0.000  0.000      4  0.000
1.193068  0.000  0.000  0.000  0.000      4  0.000
1.194068  0.000  0.000  0.000  0.000      4  0.000
1.195068  0.000  0.000  0.000  0.000      4  0.000
1.196068  0.000  0.000  0.000  0.000      4  0.000
1.197068  0.000  0.000  0.000  0.000      4  0.000
1.198068  0.000  0.000  0.000  0.000      6  0.000
1.199068  0.000  0.000  0.000  0.000      6  0.000
1.200068  0.000  0.000  0.000  0.000      6  0.000
1.201068  0.000  0.000  0.000  0.000      6  0.000
1.202068  0.000  0.000  0.000  0.000      6  0.000
1.203068  0.000  0.000  0.000  0.000      5  0.000
1.204068  0.000  0.000  0.000  0.000      5  0.000
1.205068  0.000  0.000  0.000  0.000      5  0.000
1.206069  0.000  0.000  0.000  0.000      5  0.000
1.207069  0.000  0.000  0.000  0.000      5  0.000
1.208069  0.000  0.000  0.000  0.000      5  0.000
1.209069  0.000  0.000  0.000  0.000      1  0.000
1.210069  0.000  0.000  0.000  0.000      1  0.000
1.211069  0.000  0.000  0.000  0.000      1  0.000
1.212069  0.000  0.000  0.000  0.000      1  0.000
1.213069  0.000  0.000  0.000  0.000      1  0.000
1.214069  0.000  0.000  0.000  0.000      1  0.000
1.215069  0.000  0.000  0.000  0.000      1  0.000
1.216069  0.000  0.000  0.000  0.000      1  0.000
1.217069  0.000  0.000  0.000  0.000      1  0.000
1.218069  0.000  0.000  0.000  0.000      1  0.000
1.219069  0.000  0.000  0.000  0.000      1  0.000
1.220069  0.000  0.000  0.000  0.000      2  0.000
1.221069  0.000  0.000  0.000  0.000      2  0.000
1.222069  0.000  0.000  0.000  0.000      2  0.000
1.223070  0.000  0.000  0.000  0.000      2  0.000
1.224070  0.000  0.000  0.000  0.000      2  0.000
1.225070  0.000  0.000  0.000  0.000      2  0.000
1.226070  0.000  0.000  0.000  0.000      2  0.000
1.227070  0.000  0.000  0.000  0.000      2  0.000
1.228070  0.000  0.000  0.000  0.000      2  0.000
1.229070  0.000  0.000  0.000  0.000      2  0.000
1.230070  0.000  0.000  0.000  0.000      2  0.000
1.231070  0.000  0.000  0.000  0.000      2  0.000
1.232070  0.000  0.000  0.000  0.000      2  0.000
1.233070  0.000  0.000  0.000  0.000      2  0.000
1.234070  0.000  0.000  0.000  0.000      2  0.000
1.235070  0.000  0.000  0.000  0.000      2  0.000
1.236070  0.000  0.000  0.000  0.000      1  0.000
1.237070  0.000  0.000  0.000  0.000      1  0.000
1.238070  0.000  0.000  0.000  0.000      1  0.000
1.239070  0.000  0.000  0.000  0.000      1  0.000
1.240070  0.000  0.000  0.000  0.000      1  0.000
1.241071  0.000  0.000  0.000  0.000      1  0.000
1.242071  0.000  0.000  0.000  0.000      3  0.000
1.243071  0.000  0.000  0.000  0.000      3  0.000
1.244071  0.000  0.000  0.000  0.000      3  0.000
1.245071  0.000  0.000  0.000  0.000      3  0.000
1.246071  0.000  0.000  0.000  0.000      3  0.000
1.247071  0.000  0.000  0.000  0.000      3  0.000
1.248071  0.000  0.000  0.000  0.000      3  0.000
1.249071  0.000  0.000  0.000  0.000      3  0.000
1.250071  0.000  0.000  0.000  0.000      3  0.000
1.251071  0.000  0.000  0.000  0.000      3  0.000
1.252071  0.000  0.000  0.000  0.000      3  0.000
1.253071  0.000  0.000  0.000  0.000      2  0.000
1.254071  0.000  0.000  0.000  0.000      2  0.000
1.255071  0.000  0.000  0.000  0.000      2  0.000
1.256071  0.000  0.000  0.000  0.000      2  0.000
1.257071  0.000  0.000  0.000  0.000      2  0.000
1.258072  0.000  0.000  0.000  0.000      2  0.000
1.259072  0.000  0.000  0.000  0.000      2  0.000
1.260072  0.000  0.000  0.000  0.000      2  0.000
1.261072  0.000  0.000  0.000  0.000      2  0.000
1.262072  0.000  0.000  0.000  0.000      2  0.000
1.263072  0.000  0.000  0.000  0.000      2  0.000
1.264072  0.000  0.000  0.000  0.000      3  0.000
1.265072  0.000  0.000  0.000  0.000      3  0.000
1.266072  0.000  0.000  0.000  0.000      3  0.000
1.267072  0.000  0.000  0.000  0.000      3  0.000
1.268072  0.000  0.000  0.000  0.000      3  0.000
1.269072  0.000  0.000  0.000  0.000      4  0.000
1.270072  0.000  0.000  0.000  0.000      4  0.000
1.271072  0.000  0.000  0.000  0.000      4  0.000
1.272072  0.000  0.000  0.000  0.000      4  0.000
1.273072  0.000  0.000  0.000  0.000      4  0.000
1.274072  0.000  0.000  0.000  0.000      4  0.000
1.275072  0.000  0.000  0.000  0.000      2  0.000
1.276073  0.000  0.000  0.000  0.000      2  0.000
1.277073  0.000  0.000  0.000  0.000      2  0.000
1.278073  0.000  0.000  0.000  0.000      2  0.000
1.279073  0.000  0.000  0.000  0.000      2  0.000
1.280073  0.000  0.000  0.000  0.000      2  0.000
1.281073  0.000  0.000  0.000  0.000      2  0.000
1.282073  0.000  0.000  0.000  0.000      2  0.000
1.283073  0.000  0.000  0.000  0.000      2  0.000
1.284073  0.000  0.000  0.000  0.000      2  0.000
1.285073  0.000  0.000  0.000  0.000      2  0.000
1.286073  0.000  0.000  0.000  0.000     -1  0.000
1.287073  0.000  0.000  0.000  0.000     -1  0.000
1.288073  0.000  0.000  0.000  0.000     -1  0.000
1.289073  0.000  0.000  0.000  0.000     -1  0.000
1.290073  0.000  0.000  0.000  0.000     -1  0.000
1.291073  0.000  0.000  0.000  0.000      0  0.000
1.292073  0.000  0.000  0.000  0.000      0  0.000
1.293074  0.000  0.000  0.000  0.000      0  0.000
1.294074  0.000  0.000  0.000  0.000      0  0.000
1.295074  0.000  0.000  0.000  0.000      0  0.000
1.296074  0.000  0.000  0.000  0.000      0  0.000
1.297074  0.000  0.000  0.000  0.000      0  0.000
1.298074  0.000  0.000  0.000  0.000      0  0.000
1.299074  0.000  0.000  0.000  0.000      0  0.000
1.300074  0.000  0.000  0.000  0.000      0  0.000
1.301074  0.000  0.000  0.000  0.000      0  0.000
1.302074  0.000  0.000  0.000  0.000      0  0.000
1.303074  0.000  0.000  0.000  0.000      0  0.000
1.304074  0.000  0.000  0.000  0.000      0  0.000
1.305074  0.000  0.000  0.000  0.000      0  0.000
1.306074  0.000  0.000  0.000  0.000      0  0.000
1.307074  0.000  0.000  0.000  0.000      0  0.000
1.308074  0.000  0.000  0.000  0.000     -1  0.000
1.309074  0.000  0.000  0.000  0.000     -1  0.000
1.310074  0.000  0.000  0.000  0.000     -1  0.000
1.311075  0.000  0.000  0.000  0.000     -1  0.000
1.312075  0.000  0.000  0.000  0.000     -1  0.000
1.313075  0.000  0.000  0.000  0.000      0  0.000
1.314075  0.000  0.000  0.000  0.000      0  0.000
1.315075  0.000  0.000  0.000  0.000      0  0.000
1.316075  0.000  0.000  0.000  0.000      0  0.000
1.317075  0.000  0.000  0.000  0.000      0  0.000
1.318075  0.000  0.000  0.000  0.000      0  0.000
1.319075  0.000  0.000  0.000  0.000     -1  0.000
1.320075  0.000  0.000  0.000  0.000     -1  0.000
1.321075  0.000  0.000  0.000  0.000     -1  0.000
1.322075  0.000  0.000  0.000  0.000     -1  0.000
1.323075  0.000  0.000  0.000  0.000     -1  0.000
1.324075  0.000  0.000  0.000  0.000      2  0.000
1.325075  0.000  0.000  0.000  0.000      2  0.000
1.326075  0.000  0.000  0.000  0.000      2  0.000
1.327075  0.000  0.000  0.000  0.000      2  0.000
1.328076  0.000  0.000  0.000  0.000      2  0.000
1.329076  0.000  0.000  0.000  0.000      2  0.000
1.330076  0.000  0.000  0.000  0.000      0  0.000
1.331076  0.000  0.000  0.000  0.000      0  0.000
1.332076  0.000  0.000  0.000  0.000      0  0.000
1.333076  0.000  0.000  0.000  0.000      0  0.000
1.334076  0.000  0.000  0.000  0.000      0  0.000
1.335076  0.000  0.000  0.000  0.000      3  0.000
1.336076  0.000  0.000  0.000  0.000      3  0.000
1.337076  0.000  0.000  0.000  0.000      3  0.000
1.338076  0.000  0.000  0.000  0.000      3  0.000
1.339076  0.000  0.000  0.000  0.000      3  0.000
1.340076  0.000  0.000  0.000  0.000      3  0.000
1.341076  0.000  0.000  0.000  0.000      2  0.000
1.342076  0.000  0.000  0.000  0.000      2  0.000
1.343076  0.000  0.000  0.000  0.000      2  0.000
1.344076  0.000  0.000  0.000  0.000      2  0.000
1.345076  0.000  0.000  0.000  0.000      2  0.000
1.346077  0.000  0.000  0.000  0.000      0  0.000
1.347077  0.000  0.000  0.000  0.000      0  0.000
1.348077  0.000  0.000  0.000  0.000      0  0.000
1.349077  0.000  0.000  0.000  0.000      0  0.000
1.350077  0.000  0.000  0.000  0.000      0  0.000
1.351077  0.000  0.000  0.000  0.000      0  0.000
1.352077  0.000  0.000  0.000  0.000     -1  0.000
1.353077  0.000  0.000  0.000  0.000     -1  0.000
1.354077  0.000  0.000  0.000  0.000     -1  0.000
1.355077  0.000  0.000  0.000  0.000     -1  0.000
1.356077  0.000  0.000  0.000  0.000     -1  0.000
1.357077  0.000  0.000  0.000  0.000      0  0.000
1.358077  0.000  0.000  0.000  0.000      0  0.000
1.359077  0.000  0.000  0.000  0.000      0  0.000
1.360077  0.000  0.000  0.000  0.000      0  0.000
1.361077  0.000  0.000  0.000  0.000      0  0.000
1.362077  0.000  0.000  0.000  0.000      0  0.000
1.363078  0.000  0.000  0.000  0.000      2  0.000
1.364078  0.000  0.000  0.000  0.000      2  0.000
1.365078  0.000  0.000  0.000  0.000      2  0.000
1.366078  0.000  0.000  0.000  0.000      2  0.000
1.367078  0.000  0.000  0.000  0.000      2  0.000
1.368078  0.000  0.000  0.000  0.000      0  0.000
1.369078  0.000  0.000  0.000  0.000      0  0.000
1.370078  0.000  0.000  0.000  0.000      0  0.000
1.371078  0.000  0.000  0.000  0.000      0  0.000
1.372078  0.000  0.000  0.000  0.000      0  0.000
1.373078  0.000  0.000  0.000  0.000      0  0.000
1.374078  0.000  0.000  0.000  0.000      1  0.000
1.375078  0.000  0.000  0.000  0.000      1  0.000
1.376078  0.000  0.000  0.000  0.000      1  0.000
1.377078  0.000  0.000  0.000  0.000      1  0.000
1.378078  0.000  0.000  0.000  0.000      1  0.000
1.379078  0.000  0.000  0.000  0.000      2  0.000
1.380078  0.000  0.000  0.000  0.000      2  0.000
1.381079  0.000  0.000  0.000  0.000      2  0.000
1.382079  0.000  0.000  0.000  0.000      2  0.000
1.383079  0.000  0.000  0.000  0.000      2  0.000
1.384079  0.000  0.000  0.000  0.000      2  0.000
1.385079  0.000  0.000  0.000  0.000      2  0.000
1.386079  0.000  0.000  0.000  0.000      2  0.000
1.387079  0.000  0.000  0.000  0.000      2  0.000
1.388079  0.000  0.000  0.000  0.000      2  0.000
1.389079  0.000  0.000  0.000  0.000      2  0.000
1.390079  0.000  0.000  0.000  0.000      0  0.000
1.391079  0.000  0.000  0.000  0.000      0  0.000
1.392079  0.000  0.000  0.000  0.000      0  0.000
1.393079  0.000  0.000  0.000  0.000      0  0.000
1.394079  0.000  0.000  0.000  0.000      0  0.000
1.395079  0.000  0.000  0.000  0.000      0  0.000
1.396079  0.000  0.000  0.000  0.000      2  0.000
1.397079  0.000  0.000  0.000  0.000      2  0.000
1.398080  0.000  0.000  0.000  0.000      2  0.000
1.399080  0.000  0.000  0.000  0.000      2  0.000
1.400080  0.000  0.000  0.000  0.000      2  0.000
1.401080  0.000  0.000  0.000  0.000      2  0.000
1.402080  0.000  0.000  0.000  0.000      2  0.000
1.403080  0.000  0.000  0.000  0.000      2  0.000
1.404080  0.000  0.000  0.000  0.000      2  0.000
1.405080  0.000  0.000  0.000  0.000      2  0.000
1.406080  0.000  0.000  0.000  0.000      2  0.000
1.407080  0.000  0.000  0.000  0.000      2  0.000
1.408080  0.000  0.000  0.000  0.000      2  0.000
1.409080  0.000  0.000  0.000  0.000      2  0.000
1.410080  0.000  0.000  0.000  0.000      2  0.000
1.411080  0.000  0.000  0.000  0.000      2  0.000
1.412080  0.000  0.000  0.000  0.000      1  0.000
1.413080  0.000  0.000  0.000  0.000      1  0.000
1.414080  0.000  0.000  0.000  0.000      1  0.000
1.415080  0.000  0.000  0.000  0.000      1  0.000
1.416081  0.000  0.000  0.000  0.000      1  0.000
1.417081  0.000  0.000  0.000  0.000      1  0.000
1.418081  0.000  0.000  0.000  0.000      1  0.000
1.419081  0.000  0.000  0.000  0.000      1  0.000
1.420081  0.000  0.000  0.000  0.000      1  0.000
1.421081  0.000  0.000  0.000  0.000      1  0.000
1.422081  0.000  0.000  0.000  0.000      1  0.000
1.423081  0.000  0.000  0.000  0.000      0  0.000
1.424081  0.000  0.000  0.000  0.000      0  0.000
1.425081  0.000  0.000  0.000  0.000      0  0.000
1.426081  0.000  0.000  0.000  0.000      0  0.000
1.427081  0.000  0.000  0.000  0.000      0  0.000
1.428081  0.000  0.000  0.000  0.000      0  0.000
1.429081  0.000  0.000  0.000  0.000      0  0.000
1.430081  0.000  0.000  0.000  0.000      0  0.000
1.431081  0.000  0.000  0.000  0.000      0  0.000
1.432081  0.000  0.000  0.000  0.000      0  0.000
1.433082  0.000  0.000  0.000  0.000      0  0.000
1.434082  0.000  0.000  0.000  0.000      0  0.000
1.435082  0.000  0.000  0.000  0.000      0  0.000
1.436082  0.000  0.000  0.000  0.000      0  0.000
1.437082  0.000  0.000  0.000  0.000      0  0.000
1.438082  0.000  0.000  0.000  0.000      0  0.000
1.439082  0.000  0.000  0.000  0.000      0  0.000
1.440082  0.000  0.000  0.000  0.000      2  0.000
1.441082  0.000  0.000  0.000  0.000      2  0.000
1.442082  0.000  0.000  0.000  0.000      2  0.000
1.443082  0.000  0.000  0.000  0.000      2  0.000
1.444082  0.000  0.000  0.000  0.000      2  0.000
1.445082  0.000  0.000  0.000  0.000      1  0.000
1.446082  0.000  0.000  0.000  0.000      1  0.000
1.447082  0.000  0.000  0.000  0.000      1  0.000
1.448082  0.000  0.000  0.000  0.000      1  0.000
1.449082  0.000  0.000  0.000  0.000      1  0.000
1.450082  0.000  0.000  0.000  0.000      1  0.000
1.451083  0.000  0.000  0.000  0.000      2  0.000
1.452083  0.000  0.000  0.000  0.000      2  0.000
1.453083  0.000  0.000  0.000  0.000      2  0.000
1.454083  0.000  0.000  0.000  0.000      2  0.000
1.455083  0.000  0.000  0.000  0.000      2  0.000
1.456083  0.000  0.000  0.000  0.000      4  0.000
1.457083  0.000  0.000  0.000  0.000      4  0.000
1.458083  0.000  0.000  0.000  0.000      4  0.000
1.459083  0.000  0.000  0.000  0.000      4  0.000
1.460083  0.000  0.000  0.000  0.000      4  0.000
1.461083  0.000  0.000  0.000  0.000      4  0.000
1.462083  0.000  0.000  0.000  0.000      3  0.000
1.463083  0.000  0.000  0.000  0.000      3  0.000
1.464083  0.000  0.000  0.000  0.000      3  0.000
1.465083  0.000  0.000  0.000  0.000      3  0.000
1.466083  0.000  0.000  0.000  0.000      3  0.000
1.467083  0.000  0.000  0.000  0.000      2  0.000
1.468084  0.000  0.000  0.000  0.000      2  0.000
1.469084  0.000  0.000  0.000  0.000      2  0.000
1.470084  0.000  0.000  0.000  0.000      2  0.000
1.471084  0.000  0.000  0.000  0.000      2  0.000
1.472084  0.000  0.000  0.000  0.000      2  0.000
1.473084  0.000  0.000  0.000  0.000      3  0.000
1.474084  0.000  0.000  0.000  0.000      3  0.000
1.475084  0.000  0.000  0.000  0.000      3  0.000
1.476084  0.000  0.000  0.000  0.000      3  0.000
1.477084  0.000  0.000  0.000  0.000      3  0.000
1.478084  0.000  0.000  0.000  0.000      1  0.000
1.479084  0.000  0.000  0.000  0.000      1  0.000
1.480084  0.000  0.000  0.000  0.000      1  0.000
1.481084  0.000  0.000  0.000  0.000      1  0.000
1.482084  0.000  0.000  0.000  0.000      1  0.000
1.483084  0.000  0.000  0.000  0.000      1  0.000
1.484084  0.000  0.000  0.000  0.000      1  0.000
1.485084  0.000  0.000  0.000  0.000      1  0.000
1.486085  0.000  0.000  0.000  0.000      1  0.000
1.487085  0.000  0.000  0.000  0.000      1  0.000
1.488085  0.000  0.000  0.000  0.000      1  0.000
1.489085  0.000  0.000  0.000  0.000      1  0.000
1.490085  0.000  0.000  0.000  0.000      1  0.000
1.491085  0.000  0.000  0.000  0.000      1  0.000
1.492085  0.000  0.000  0.000  0.000      1  0.000
1.493085  0.000  0.000  0.000  0.000      1  0.000
1.494085  0.000  0.000  0.000  0.000      1  0.000
1.495085  0.000  0.000  0.000  0.000      2  0.000
1.496085  0.000  0.000  0.000  0.000      2  0.000
1.497085  0.000  0.000  0.000  0.000      2  0.000
1.498085  0.000  0.000  0.000  0.000      2  0.000
1.499085  0.000  0.000  0.000  0.000      2  0.000
1.500085  0.000  0.000  0.000  0.000      3  0.000
1.501085  0.000  0.000  0.000  0.000      3  0.000
1.502085  0.000  0.000  0.000  0.000      3  0.000
1.503086  0.000  0.000  0.000  0.000      3  0.000
1.504086  0.000  0.000  0.000  0.000      3  0.000
1.505086  0.000  0.000  0.000  0.000      3  0.000
1.506086  0.000  0.000  0.000  0.000      1  0.000
1.507086  0.000  0.000  0.000  0.000      1  0.000
1.508086  0.000  0.000  0.000  0.000      1  0.000
1.509086  0.000  0.000  0.000  0.000      1  0.000
1.510086  0.000  0.000  0.000  0.000      1  0.000
1.511086  0.000  0.000  0.000  0.000      1  0.000
1.512086  0.000  0.000  0.000  0.000      1  0.000
1.513086  0.000  0.000  0.000  0.000      1  0.000
1.514086  0.000  0.000  0.000  0.000      1  0.000
1.515086  0.000  0.000  0.000  0.000      1  0.000
1.516086  0.000  0.000  0.000  0.000      1  0.000
1.518086  0.000  0.000  0.000  0.000      1  0.000
1.520086  0.000  0.000  0.000  0.000      1  0.000
1.522087  0.000  0.000  0.000  0.000      1  0.000
1.523087  0.000  0.000  0.000  0.000      1  0.000
1.524087  0.000  0.000  0.000  0.000      1  0.000
1.525087  0.000  0.000  0.000  0.000      1  0.000
1.526087  0.000  0.000  0.000  0.000      1  0.000
1.527087  0.000  0.000  0.000  0.000      1  0.000
1.528087  0.000  0.000  0.000  0.000      1  0.000
1.529087  0.000  0.000  0.000  0.000      1  0.000
1.531087  0.000  0.000  0.000  0.000      1  0.000
1.532087  0.000  0.000  0.000  0.000      1  0.000
1.533087  0.000  0.000  0.000  0.000      0  0.000
1.534087  0.000  0.000  0.000  0.000      0  0.000
1.535087  0.000  0.000  0.000  0.000      0  0.000
1.536087  0.000  0.000  0.000  0.000      0  0.000
1.537087  0.000  0.000  0.000  0.000      0  0.000
1.538088  0.000  0.000  0.000  0.000      0  0.000
1.539088  0.000  0.000  0.000  0.000      1  0.000
1.540088  0.000  0.000  0.000  0.000      1  0.000
1.541088  0.000  0.000  0.000  0.000      1  0.000
1.542088  0.000  0.000  0.000  0.000      1  0.000
1.543088  0.000  0.000  0.000  0.000      1  0.000
1.544088  0.000  0.000  0.000  0.000      0  0.000
1.545088  0.000  0.000  0.000  0.000      0  0.000
1.546088  0.000  0.000  0.000  0.000      0  0.000
1.547088  0.000  0.000  0.000  0.000      0  0.000
1.548088  0.000  0.000  0.000  0.000      0  0.000
1.549088  0.000  0.000  0.000  0.000      0  0.000
1.550088  0.000  0.000  0.000  0.000      0  0.000
1.551088  0.000  0.000  0.000  0.000      0  0.000
1.552088  0.000  0.000  0.000  0.000      0  0.000
1.553088  0.000  0.000  0.000  0.000      0  0.000
1.554088  0.000  0.000  0.000  0.000      0  0.000
1.555088  0.000  0.000  0.000  0.000     -1  0.000
1.556089  0.000  0.000  0.000  0.000     -1  0.000
1.557089  0.000  0.000  0.000  0.000     -1  0.000
1.558089  0.000  0.000  0.000  0.000     -1  0.000
1.559089  0.000  0.000  0.000  0.000     -1  0.000
1.560089  0.000  0.000  0.000  0.000     -1  0.000
1.561089  0.000  0.000  0.000  0.000      0  0.000
1.562089  0.000  0.000  0.000  0.000      0  0.000
1.564089  0.000  0.000  0.000  0.000      0  0.000
1.565089  0.000  0.000  0.000  0.000      0  0.000
1.566089  0.000  0.000  0.000  0.000     -1  0.000
1.567089  0.000  0.000  0.000  0.000     -1  0.000
1.568089  0.000  0.000  0.000  0.000     -1  0.000
1.569089  0.000  0.000  0.000  0.000     -1  0.000
1.570089  0.000  0.000  0.000  0.000     -1  0.000
1.571089  0.000  0.000  0.000  0.000     -1  0.000
1.572089  0.000  0.000  0.000  0.000      0  0.000
1.573090  0.000  0.000  0.000  0.000      0  0.000
1.574090  0.000  0.000  0.000  0.000      0  0.000
1.575090  0.000  0.000  0.000  0.000      0  0.000
1.576090  0.000  0.000  0.000  0.000      0  0.000
1.577090  0.000  0.000  0.000  0.000      1  0.000
1.578090  0.000  0.000  0.000  0.000      1  0.000
1.579090  0.000  0.000  0.000  0.000      1  0.000
1.580090  0.000  0.000  0.000  0.000      1  0.000
1.581090  0.000  0.000  0.000  0.000      1  0.000
1.582090  0.000  0.000  0.000  0.000      1  0.000
1.583090  0.000  0.000  0.000  0.000      1  0.000
1.584090  0.000  0.000  0.000  0.000      1  0.000
1.585090  0.000  0.000  0.000  0.000      1  0.000
1.586090  0.000  0.000  0.000  0.000      1  0.000
1.587090  0.000  0.000  0.000  0.000      1  0.000
1.588090  0.000  0.000  0.000  0.000      0  0.000
1.589090  0.000  0.000  0.000  0.000      0  0.000
1.590090  0.000  0.000  0.000  0.000      0  0.000
1.591091  0.000  0.000  0.000  0.000      0  0.000
1.592091  0.000  0.000  0.000  0.000      0  0.000
1.593091  0.000  0.000  0.000  0.000      0  0.000
1.594091  0.000  0.000  0.000  0.000     -1  0.000
1.595091  0.000  0.000  0.000  0.000     -1  0.000
1.596091  0.000  0.000  0.000  0.000     -1  0.000
1.597091  0.000  0.000  0.000  0.000     -1  0.000
1.598091  0.000  0.000  0.000  0.000     -1  0.000
1.599091  0.000  0.000  0.000  0.000      0  0.000
1.600091  0.000  0.000  0.000  0.000      0  0.000
1.601091  0.000  0.000  0.000  0.000      0  0.000
1.602091  0.000  0.000  0.000  0.000      0  0.000
1.603091  0.000  0.000  0.000  0.000      0  0.000
1.604091  0.000  0.000  0.000  0.000      0  0.000
1.605091  0.000  0.000  0.000  0.000      1  0.000
1.606091  0.000  0.000  0.000  0.000      1  0.000
1.607091  0.000  0.000  0.000  0.000      1  0.000
1.608092  0.000  0.000  0.000  0.000      1  0.000
1.609092  0.000  0.000  0.000  0.000      1  0.000
1.610092  0.000  0.000  0.000  0.000      0  0.000
1.611092  0.000  0.000  0.000  0.000      0  0.000
1.612092  0.000  0.000  0.000  0.000      0  0.000
1.613092  0.000  0.000  0.000  0.000      0  0.000
1.614092  0.000  0.000  0.000  0.000      0  0.000
1.615092  0.000  0.000  0.000  0.000      0  0.000
1.616092  0.000  0.000  0.000  0.000      0  0.000
1.617092  0.000  0.000  0.000  0.000      0  0.000
1.618092  0.000  0.000  0.000  0.000      0  0.000
1.619092  0.000  0.000  0.000  0.000      0  0.000
1.620092  0.000  0.000  0.000  0.000      0  0.000
1.621092  0.000  0.000  0.000  0.000      1  0.000
1.622092  0.000  0.000  0.000  0.000      1  0.000
1.623092  0.000  0.000  0.000  0.000      1  0.000
1.624092  0.000  0.000  0.000  0.000      1  0.000
1.625093  0.000  0.000  0.000  0.000      1  0.000
1.626093  0.000  0.000  0.000  0.000      1  0.000
1.627093  0.000  0.000  0.000  0.000      0  0.000
1.628093  0.000  0.000  0.000  0.000      0  0.000
1.629093  0.000  0.000  0.000  0.000      0  0.000
1.630093  0.000  0.000  0.000  0.000      0  0.000
1.631093  0.000  0.000  0.000  0.000      0  0.000
1.632093  0.000  0.000  0.000  0.000      1  0.000
1.633093  0.000  0.000  0.000  0.000      1  0.000
1.634093  0.000  0.000  0.000  0.000      1  0.000
1.635093  0.000  0.000  0.000  0.000      1  0.000
1.636093  0.000  0.000  0.000  0.000      1  0.000
1.637093  0.000  0.000  0.000  0.000      1  0.000
1.638093  0.000  0.000  0.000  0.000      1  0.000
1.639093  0.000  0.000  0.000  0.000      1  0.000
1.640093  0.000  0.000  0.000  0.000      1  0.000
1.641093  0.000  0.000  0.000  0.000      1  0.000
1.642093  0.000  0.000  0.000  0.000      1  0.000
1.643094  0.000  0.000  0.000  0.000      3  0.000
1.644094  0.000  0.000  0.000  0.000      3  0.000
1.645094  0.000  0.000  0.000  0.000      3  0.000
1.646094  0.000  0.000  0.000  0.000      3  0.000
1.647094  0.000  0.000  0.000  0.000      3  0.000
1.648094  0.000  0.000  0.000  0.000      3  0.000
1.649094  0.000  0.000  0.000  0.000      3  0.000
1.650094  0.000  0.000  0.000  0.000      3  0.000
1.651094  0.000  0.000  0.000  0.000      3  0.000
1.652094  0.000  0.000  0.000  0.000      3  0.000
1.653094  0.000  0.000  0.000  0.000      3  0.000
1.654094  0.000  0.000  0.000  0.000      6  0.000
1.655094  0.000  0.000  0.000  0.000      6  0.000
1.656094  0.000  0.000  0.000  0.000      6  0.000
1.657094  0.000  0.000  0.000  0.000      6  0.000
1.658094  0.000  0.000  0.000  0.000      6  0.000
1.659094  0.000  0.000  0.000  0.000      6  0.000
1.660095  0.000  0.000  0.000  0.000      7  0.000
1.661095  0.000  0.000  0.000  0.000      7  0.000
1.662095  0.000  0.000  0.000  0.000      7  0.000
1.663095  0.000  0.000  0.000  0.000      7  0.000
1.664095  0.000  0.000  0.000  0.000      7  0.000
1.665095  0.000  0.000  0.000  0.000      8  0.000
1.666095  0.000  0.000  0.000  0.000      8  0.000
1.667095  0.000  0.000  0.000  0.000      8  0.000
1.668095  0.000  0.000  0.000  0.000      8  0.000
1.669095  0.000  0.000  0.000  0.000      8  0.000
1.670095  0.000  0.000  0.000  0.000      8  0.000
1.671095  0.000  0.000  0.000  0.000      6  0.000
1.672095  0.000  0.000  0.000  0.000      6  0.000
1.673095  0.000  0.000  0.000  0.000      6  0.000
1.674095  0.000  0.000  0.000  0.000      6  0.000
1.675095  0.000  0.000  0.000  0.000      6  0.000
1.676095  0.000  0.000  0.000  0.000      6  0.000
1.677095  0.000  0.000  0.000  0.000      6  0.000
1.678096  0.000  0.000  0.000  0.000      6  0.000
1.679096  0.000  0.000  0.000  0.000      6  0.000
1.680096  0.000  0.000  0.000  0.000      6  0.000
1.681096  0.000  0.000  0.000  0.000      6  0.000
1.682096  0.000  0.000  0.000  0.000      2  0.000
1.683096  0.000  0.000  0.000  0.000      2  0.000
1.684096  0.000  0.000  0.000  0.000      2  0.000
1.685096  0.000  0.000  0.000  0.000      2  0.000
1.686096  0.000  0.000  0.000  0.000      2  0.000
1.687096  0.000  0.000  0.000  0.000     -1  0.000
1.688096  0.000  0.000  0.000  0.000     -1  0.000
1.689096  0.000  0.000  0.000  0.000     -1  0.000
1.690096  0.000  0.000  0.000  0.000     -1  0.000
1.691096  0.000  0.000  0.000  0.000     -1  0.000
1.692096  0.000  0.000  0.000  0.000     -1  0.000
1.693096  0.000  0.000  0.000  0.000      0  0.000
1.694096  0.000  0.000  0.000  0.000      0  0.000
1.695097  0.000  0.000  0.000  0.000      0  0.000
1.696097  0.000  0.000  0.000  0.000      0  0.000
1.697097  0.000  0.000  0.000  0.000      0  0.000
1.698097  0.000  0.000  0.000  0.000      0  0.000
1.699097  0.000  0.000  0.000  0.000      0  0.000
1.700097  0.000  0.000  0.000  0.000      0  0.000
1.701097  0.000  0.000  0.000  0.000      0  0.000
1.702097  0.000  0.000  0.000  0.000      0  0.000
