5278066098, 0.5893, 1.7300, -36.5959, 0.0000, -0.0000, -194.6006, 100.5360, -0.1305, -0.0027, -0.0000, 0.035651, 0.000
5278070894, 0.0639, 0.0030, 193.9111, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.042881, 0.000
5278076045, 0.0639, 0.0030, 193.9111, 0.0000, 0.0000, 0.0000, 0.0000, 0.0429, 0.0000, 0.0000, 0.042881, 0.000
5278080861, 0.0639, -0.0018, 400.3168, 0.0000, 0.0000, 0.7250, 0.0000, 0.0000, 0.0000, 0.0000, 0.045192, 0.000
5278086118, 0.0534, -0.0069, -411.8133, 0.0000, 0.0000, 0.7307, 0.0000, 0.0000, 0.0000, 0.0000, 0.036006, 0.000
5278090882, 0.0495, -0.0068, 133.0124, 0.0000, 0.0000, 1.4235, 0.0000, 0.0000, 0.0000, 0.0000, 0.036006, 0.000
5278096118, 0.0541, -0.0118, 169.2952, 0.0000, 0.0000, 2.2267, 0.0000, 0.0000, 0.0000, 0.0000, 0.021175, 0.000
5278100864, 0.0495, -0.0117, -182.5581, 0.0000, 0.0000, -1.3389, 0.0000, 0.0000, -0.0000, 0.0000, 0.021175, 0.000
5278106143, 0.0537, -0.0155, 173.9423, 0.0000, 0.0000, -8.6710, 0.0000, 0.0000, -0.0001, 0.0000, -0.006934, 0.000
5278110862, 0.0496, -0.0154, -165.2996, 0.0000, 0.0000, -14.3650, 0.0000, 0.0000, -0.0002, 0.0000, -0.006934, 0.000
5278115817, 0.0637, -0.0170, 183.6136, 0.0000, 0.0000, -9.3222, 0.0000, 0.0000, -0.0001, 0.0000, -0.008761, 0.000
5278120816, 0.0521, -0.0170, -464.3701, 0.0000, 0.0000, 16.1043, 0.0000, 0.0000, 0.0002, 0.0000, -0.008761, 0.000
5278125815, 0.0521, -0.0170, -464.3701, 0.0000, 0.0000, 32.1383, 0.0000, 0.0000, 0.0004, 0.0000, -0.008761, 0.000
5278130816, 0.0636, -0.0170, 462.0246, 0.0000, 0.0000, 34.6661, 0.0000, -0.0021, 0.0005, 0.0000, -0.002140, 0.000
5278135816, 0.0633, -0.0170, 454.4012, 0.0000, 0.0000, 32.9083, 0.0000, 0.0000, 0.0005, 0.0000, 0.010698, 0.000
5278140815, 0.0521, -0.0170, -449.0953, 0.0000, 0.0000, 18.4063, 0.0000, 0.0000, 0.0003, 0.0000, 0.019595, 0.000
5278145815, 0.0627, -0.0170, 437.5689, 0.0000, 0.0000, 12.8467, 0.0000, 0.0000, 0.0002, 0.0000, 0.017192, 0.000
5278150816, 0.0521, -0.0170, -425.9706, 0.0000, 0.0000, 2.1457, 0.0000, 0.0000, 0.0000, 0.0000, 0.010656, 0.000
5278155816, 0.0616, -0.0170, 402.5976, 0.0000, 0.0000, 3.6157, 0.0000, 0.0000, 0.0000, 0.0000, 0.012038, 0.000
5278160816, 0.0521, -0.0170, -379.1150, 0.0000, 0.0000, -1.8736, 0.0000, 0.0000, -0.0000, 0.0000, 0.015925, 0.000
5278165816, 0.0597, -0.0169, 341.2825, 0.0000, 0.0000, 1.0547, 0.0000, 0.0000, 0.0000, 0.0000, 0.014426, 0.000
5278170817, 0.0521, -0.0170, -303.4248, 0.0000, 0.0000, -1.5940, 0.0000, 0.0000, -0.0000, 0.0000, 0.015318, 0.000
5278175816, 0.0577, -0.0169, 262.7470, 0.0000, 0.0000, -4.1469, 0.0000, 0.0000, -0.0001, 0.0000, 0.018703, 0.000
5278180817, 0.0522, -0.0170, -222.2401, 0.0000, 0.0000, -5.2203, 0.0000, 0.0000, -0.0001, 0.0000, 0.016281, 0.000
5278185818, 0.0563, -0.0169, 193.5607, 0.0000, 0.0000, -20.8579, 0.0000, 0.0000, -0.0003, 0.0000, 0.012365, 0.000
5278190817, 0.0522, -0.0170, -165.0668, 0.0000, 0.0000, -39.5889, 0.0000, 0.0000, -0.0005, 0.0000, 0.006694, 0.000
5278195818, 0.0555, -0.0169, 148.5101, 0.0000, 0.0000, -38.5089, 0.0000, 0.0000, -0.0005, 0.0000, -0.013855, 0.000
5278200821, 0.0522, -0.0170, -132.0666, 0.0000, 0.0000, -37.8638, 0.0000, 0.0000, -0.0005, 0.0000, -0.038678, 0.000
5278205819, 0.0550, -0.0169, 122.6184, 0.0000, 0.0000, -24.5545, 0.0000, 0.0000, -0.0003, 0.0000, -0.047795, 0.000
5278210827, 0.0550, -0.0169, 122.6184, 0.0000, 0.0000, -21.2775, 0.0000, 0.0000, -0.0003, 0.0000, -0.044964, 0.000
5278215832, 0.0550, -0.0169, 122.6184, 0.0000, 0.0000, -21.2775, 0.0000, 0.0000, -0.0003, 0.0000, -0.036782, 0.000
5278220820, 0.0550, -0.0169, 122.6184, 0.0000, 0.0000, -21.2775, 0.0000, 0.0000, -0.0003, 0.0000, -0.027074, 0.000
5278225820, 0.0550, -0.0169, 122.6184, 0.0000, 0.0000, -21.2775, 0.0000, 0.0000, -0.0003, 0.0000, -0.015675, 0.000
5278230823, 0.0550, -0.0169, 122.6184, 0.0000, 0.0000, -21.2775, 0.0000, 0.0000, -0.0003, 0.0000, -0.002299, 0.000
5278235820, 0.0550, -0.0169, 122.6184, 0.0000, 0.0000, -21.2775, 0.0000, 0.0000, -0.0003, 0.0000, 0.003603, 0.000
5278240820, 0.0550, -0.0169, 122.6184, 0.0000, 0.0000, -21.2775, 0.0000, 0.0000, -0.0003, 0.0000, -0.001646, 0.000
5278245822, 0.0550, -0.0169, 122.6184, 0.0000, 0.0000, -21.2775, 0.0000, 0.0000, -0.0003, 0.0000, -0.013830, 0.000
5278250820, 0.0550, -0.0169, 122.6184, 0.0000, 0.0000, -21.2775, 0.0000, 0.0000, -0.0003, 0.0000, -0.025559, 0.000
5278255821, 0.0550, -0.0169, 122.6184, 0.0000, 0.0000, -21.2775, 0.0000, 0.0000, -0.0003, 0.0000, -0.030736, 0.000
5278260820, 0.0550, -0.0169, 122.6184, 0.0000, 0.0000, -21.2775, 0.0000, 0.0000, -0.0003, 0.0000, -0.028997, 0.000
5278265823, 0.0550, -0.0169, 122.6184, 0.0000, 0.0000, -21.2775, 0.0000, 0.0000, -0.0003, 0.0000, -0.027919, 0.000
