0.00018, 0.0053, -0.0084, 0.0683, -1.6966, 0.0083, 84306.8906, 184.9704, 0.0000, 1.1550, 1.2065
0.00516, 0.0016, -0.0082, 0.0178, -0.0270, 0.0000, 0.0000, 2.8092, 0.0000, 0.0000, 0.0086
0.01013, 0.0016, -0.0082, 0.0178, -0.1074, 0.0000, 58.6508, 11.1682, 0.0000, 0.0008, 0.0089
0.01524, 0.0016, -0.0082, 0.0178, -0.2241, 0.0000, 476.4962, 23.3047, 0.0000, 0.0065, 0.0143
0.02015, -0.0007, -0.0095, -0.1559, -0.3626, 0.0000, 1243.4722, 37.7063, 0.0000, 0.0170, -0.1302
0.02511, -0.0007, -0.0095, -0.1559, -0.5113, 0.0000, 1913.0807, 53.1714, 0.0000, 0.0262, -0.1212
0.03010, -0.0018, -0.0097, 0.0349, -0.6613, 0.0000, 2337.1431, 68.7753, 0.0000, 0.0320, 0.0533
0.03514, -0.0018, -0.0097, 0.0349, -0.8061, 0.0000, 2551.0840, 83.8347, 0.0000, 0.0349, 0.0562
0.04012, -0.0018, -0.0097, 0.0349, -0.9411, 0.0000, 2602.2073, 97.8718, 0.0000, 0.0357, 0.0570
0.04512, -0.0008, -0.0099, -0.0155, -1.0633, 0.0000, 2543.7793, 110.5783, 0.0000, 0.0348, 0.0117
0.05016, -0.0008, -0.0099, -0.0155, -1.1710, 0.0000, 2410.8716, 121.7838, 0.0000, 0.0330, 0.0100
0.05513, -0.0008, -0.0099, -0.0155, -1.2637, 0.0000, 2213.9021, 131.4256, 0.0000, 0.0303, 0.0075
0.06010, 0.0046, -0.0092, 0.0871, -1.3416, 0.0000, 1970.5299, 139.5222, 0.0000, 0.0270, 0.0957
0.06512, 0.0046, -0.0092, 0.0871, -1.4053, 0.0000, 1688.4064, 146.1515, 0.0000, 0.0231, 0.0921
0.07014, 0.0013, -0.0094, -0.0557, -1.4561, 0.0000, 1404.6407, 151.4312, 0.0000, 0.0192, -0.0382
0.07511, 0.0013, -0.0094, -0.0557, -1.4952, 0.0000, 1115.9779, 155.5035, 0.0000, 0.0153, -0.0420
0.08011, 0.0013, -0.0094, -0.0557, -1.5243, 0.0000, 850.4092, 158.5225, 0.0000, 0.0117, -0.0455
0.08514, -0.0035, -0.0094, 0.0140, -1.5447, 0.0000, 599.5949, 160.6447, 0.0000, 0.0082, 0.0129
0.09011, -0.0035, -0.0094, 0.0140, -1.5579, 0.0000, 363.9622, 162.0219, 0.0000, 0.0050, 0.0098
0.09515, -0.0035, -0.0094, 0.0140, -1.5653, 0.0000, 165.6700, 162.7963, 0.0000, 0.0023, 0.0071
0.10014, -0.0019, -0.0097, -0.0322, -1.5682, 0.0000, 1.6559, 163.0968, 0.0000, 0.0000, -0.0362
0.10512, -0.0019, -0.0097, -0.0322, -1.5677, 0.0000, -145.6859, 163.0376, 0.0000, -0.0020, -0.0382
0.11011, 0.0045, -0.0089, 0.0948, -1.5646, 0.0000, -274.9521, 162.7173, 0.0000, -0.0038, 0.0731
0.11512, 0.0045, -0.0089, 0.0948, -1.5598, 0.0000, -378.2427, 162.2191, 0.0000, -0.0052, 0.0717
0.12013, 0.0045, -0.0089, 0.0948, -1.5540, 0.0000, -443.3954, 161.6111, 0.0000, -0.0061, 0.0709
