CAdmittanceControl [2020-12-19-19-58-54]
time[s]  acc_hum[rad / s2]  vel_hum[rad / s]  vel_exo[rad / s]  T_Sea[N.m]  InvDyn[N.m]  AccBsd[N.m]  vel_motor[rad / s]
0.003000  0.000  0.000  0.000  0.000  -0.000  0.000  0.000
0.004000  0.000  0.000  0.000  0.000  -0.000  0.000  0.000
0.005000  0.000  0.001  -0.018  0.000  -0.000  0.000  0.144
0.006000  0.000  0.002  -0.018  0.000  -0.000  0.000  0.270
0.007000  0.000  0.003  -0.018  0.000  -0.000  0.000  0.379
0.008000  0.000  0.003  -0.018  0.000  -0.000  0.000  0.473
0.009000  0.000  0.004  -0.018  0.000  -0.000  0.000  0.555
0.010000  0.000  0.004  -0.022  0.000  -0.000  0.000  0.663
0.011000  0.000  0.005  -0.022  0.000  -0.000  0.000  0.756
0.012000  0.000  0.006  -0.022  0.000  -0.000  0.000  0.837
0.013000  0.000  0.006  -0.022  0.000  -0.000  0.000  0.908
0.014000  0.000  0.006  -0.022  0.000  -0.000  0.000  0.969
0.015000  0.000  0.007  -0.016  0.000  -0.000  0.000  1.058
0.016000  0.000  0.008  -0.016  0.000  -0.000  0.000  1.136
0.017000  0.000  0.008  -0.016  0.000  -0.000  0.000  1.203
0.018001  0.000  0.008  -0.016  0.000  -0.000  0.000  1.262
0.019001  0.000  0.009  -0.016  0.000  -0.000  0.000  1.312
0.020001  0.000  0.009  -0.018  0.000  -0.000  0.000  1.320
0.021001  0.000  0.009  -0.018  0.000  -0.000  0.000  1.327
0.022001  0.000  0.009  -0.018  0.000  -0.000  0.000  1.333
0.023001  0.000  0.009  -0.018  0.000  -0.000  0.000  1.338
0.024001  0.000  0.009  -0.018  0.000  -0.000  0.000  1.342
0.025001  0.000  0.009  -0.022  0.000  -0.000  0.000  1.383
0.026001  0.000  0.009  -0.022  0.000  -0.000  0.000  1.418
0.027001  0.000  0.010  -0.022  0.000  -0.000  0.000  1.448
0.028001  0.000  0.010  -0.022  0.000  -0.000  0.000  1.474
0.029001  0.000  0.010  -0.022  0.000  -0.000  0.000  1.497
0.030001  -0.000  0.010  -0.020  0.000  -0.000  -0.000  1.481
0.031001  -0.000  0.010  -0.020  0.000  -0.000  -0.000  1.467
0.032001  -0.000  0.010  -0.020  0.000  -0.000  -0.000  1.455
0.033001  -0.000  0.010  -0.020  0.000  -0.000  -0.000  1.444
0.034001  -0.000  0.010  -0.020  0.000  -0.000  -0.000  1.435
0.035002  -0.000  0.010  -0.018  0.000  -0.000  -0.000  1.427
0.036002  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.420
0.037002  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.414
0.038002  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.409
0.039002  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.404
0.040002  0.000  0.010  -0.020  0.000  -0.000  0.000  1.436
0.041002  0.000  0.010  -0.020  0.000  -0.000  0.000  1.464
0.042002  0.000  0.010  -0.020  0.000  -0.000  0.000  1.488
0.043002  0.000  0.010  -0.020  0.000  -0.000  0.000  1.509
0.044002  0.000  0.010  -0.020  0.000  -0.000  0.000  1.527
0.045002  -0.000  0.010  -0.018  0.000  -0.000  -0.000  1.507
0.046002  -0.000  0.010  -0.018  0.000  -0.000  -0.000  1.490
0.047002  -0.000  0.010  -0.018  0.000  -0.000  -0.000  1.475
0.048002  -0.000  0.010  -0.018  0.000  -0.000  -0.000  1.462
0.049002  -0.000  0.010  -0.018  0.000  -0.000  -0.000  1.450
0.050002  -0.000  0.010  -0.018  0.000  -0.000  -0.000  1.441
0.051002  -0.000  0.010  -0.018  0.000  -0.000  -0.000  1.432
0.052002  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.425
0.053003  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.418
0.054003  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.413
0.055003  0.000  0.010  -0.024  0.000  -0.000  0.000  1.443
0.056003  0.000  0.010  -0.024  0.000  -0.000  0.000  1.470
0.057003  0.000  0.010  -0.024  0.000  -0.000  0.000  1.493
0.058003  0.000  0.010  -0.024  0.000  -0.000  0.000  1.514
0.059003  0.000  0.010  -0.024  0.000  -0.000  0.000  1.531
0.060003  -0.000  0.010  -0.018  0.000  -0.000  -0.000  1.439
0.061003  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.359
0.062003  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.289
0.063003  -0.000  0.008  -0.018  0.000  -0.000  -0.000  1.228
0.064003  -0.000  0.008  -0.018  0.000  -0.000  -0.000  1.175
0.065003  0.000  0.008  -0.022  0.000  -0.000  0.000  1.201
0.066003  0.000  0.008  -0.022  0.000  -0.000  0.000  1.224
0.067003  0.000  0.008  -0.022  0.000  -0.000  0.000  1.243
0.068003  0.000  0.008  -0.022  0.000  -0.000  0.000  1.260
0.069003  0.000  0.008  -0.022  0.000  -0.000  0.000  1.275
0.070004  0.000  0.009  -0.017  0.000  -0.000  0.000  1.288
0.071004  0.000  0.009  -0.017  0.000  -0.000  0.000  1.299
0.072004  0.000  0.009  -0.017  0.000  -0.000  0.000  1.309
0.073004  0.000  0.009  -0.017  0.000  -0.000  0.000  1.318
0.074004  0.000  0.009  -0.017  0.000  -0.000  0.000  1.325
0.075004  0.000  0.009  -0.020  0.000  -0.000  0.000  1.331
0.076004  0.000  0.009  -0.020  0.000  -0.000  0.000  1.337
0.077004  0.000  0.009  -0.020  0.000  -0.000  0.000  1.341
0.078004  0.000  0.009  -0.020  0.000  -0.000  0.000  1.346
0.079004  0.000  0.009  -0.020  0.000  -0.000  0.000  1.349
0.080004  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.280
0.081004  -0.000  0.008  -0.020  0.000  -0.000  -0.000  1.221
0.082004  -0.000  0.008  -0.020  0.000  -0.000  -0.000  1.169
0.083004  -0.000  0.007  -0.020  0.000  -0.000  -0.000  1.124
0.084004  -0.000  0.007  -0.020  0.000  -0.000  -0.000  1.085
0.085004  0.000  0.007  -0.018  0.000  -0.000  0.000  1.122
0.086004  0.000  0.008  -0.018  0.000  -0.000  0.000  1.155
0.087004  0.000  0.008  -0.018  0.000  -0.000  0.000  1.184
0.088005  0.000  0.008  -0.018  0.000  -0.000  0.000  1.209
0.089005  0.000  0.008  -0.018  0.000  -0.000  0.000  1.230
0.090005  0.000  0.008  -0.020  0.000  -0.000  0.000  1.249
0.091005  0.000  0.008  -0.020  0.000  -0.000  0.000  1.265
0.092005  0.000  0.009  -0.020  0.000  -0.000  0.000  1.279
0.093005  0.000  0.009  -0.020  0.000  -0.000  0.000  1.292
0.094005  0.000  0.009  -0.020  0.000  -0.000  0.000  1.303
0.095005  0.000  0.009  -0.016  0.000  -0.000  0.000  1.312
0.096005  0.000  0.009  -0.016  0.000  -0.000  0.000  1.320
0.097005  0.000  0.009  -0.016  0.000  -0.000  0.000  1.327
0.098005  0.000  0.009  -0.016  0.000  -0.000  0.000  1.333
0.099005  0.000  0.009  -0.016  0.000  -0.000  0.000  1.338
0.100005  0.000  0.009  -0.020  0.000  -0.000  0.000  1.343
0.101005  0.000  0.009  -0.020  0.000  -0.000  0.000  1.348
0.102005  0.000  0.009  -0.020  0.000  -0.000  0.000  1.351
0.103005  0.000  0.009  -0.020  0.000  -0.000  0.000  1.354
0.104005  0.000  0.009  -0.020  0.000  -0.000  0.000  1.357
0.105006  0.000  0.010  -0.022  0.000  -0.000  0.000  1.431
0.106006  0.000  0.010  -0.022  0.000  -0.000  0.000  1.495
0.107006  0.000  0.010  -0.022  0.000  -0.000  0.000  1.550
0.108006  0.000  0.011  -0.022  0.000  -0.000  0.000  1.599
0.109006  0.000  0.011  -0.022  0.000  -0.000  0.000  1.641
0.110006  -0.000  0.011  -0.018  0.000  -0.000  -0.000  1.606
0.111006  -0.000  0.011  -0.018  0.000  -0.000  -0.000  1.576
0.112006  -0.000  0.010  -0.018  0.000  -0.000  -0.000  1.550
0.113006  -0.000  0.010  -0.018  0.000  -0.000  -0.000  1.527
0.114006  -0.000  0.010  -0.018  0.000  -0.000  -0.000  1.507
0.115006  -0.000  0.010  -0.018  0.000  -0.000  -0.000  1.490
0.116006  -0.000  0.010  -0.018  0.000  -0.000  -0.000  1.474
0.117006  -0.000  0.010  -0.018  0.000  -0.000  -0.000  1.461
0.118006  -0.000  0.010  -0.018  0.000  -0.000  -0.000  1.450
0.119006  -0.000  0.010  -0.018  0.000  -0.000  -0.000  1.440
0.120006  -0.000  0.010  -0.018  0.000  -0.000  -0.000  1.431
0.121006  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.424
0.122006  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.417
0.123007  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.411
0.124007  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.406
0.125007  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.402
0.126007  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.398
0.127007  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.395
0.128007  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.392
0.129007  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.389
0.130007  0.000  0.009  -0.018  0.000  -0.000  0.000  1.423
0.131007  0.000  0.010  -0.018  0.000  -0.000  0.000  1.452
0.132007  0.000  0.010  -0.018  0.000  -0.000  0.000  1.477
0.133007  0.000  0.010  -0.018  0.000  -0.000  0.000  1.499
0.134007  0.000  0.010  -0.018  0.000  -0.000  0.000  1.518
0.135007  -0.000  0.010  -0.020  0.000  -0.000  -0.000  1.428
0.136007  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.349
0.137007  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.281
0.138007  -0.000  0.008  -0.020  0.000  -0.000  -0.000  1.222
0.139007  -0.000  0.008  -0.020  0.000  -0.000  -0.000  1.170
0.140008  0.000  0.008  -0.017  0.000  -0.000  0.000  1.232
0.141008  0.000  0.009  -0.017  0.000  -0.000  0.000  1.287
0.142008  0.000  0.009  -0.017  0.000  -0.000  0.000  1.334
0.143008  0.000  0.009  -0.017  0.000  -0.000  0.000  1.375
0.144008  0.000  0.009  -0.017  0.000  -0.000  0.000  1.410
0.145008  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.405
0.146008  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.401
0.147008  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.398
0.148008  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.394
0.149008  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.392
0.150008  0.000  0.010  -0.020  0.000  -0.000  0.000  1.425
0.151008  0.000  0.010  -0.020  0.000  -0.000  0.000  1.454
0.152008  0.000  0.010  -0.020  0.000  -0.000  0.000  1.480
0.153008  0.000  0.010  -0.020  0.000  -0.000  0.000  1.502
0.154008  0.000  0.010  -0.020  0.000  -0.000  0.000  1.521
0.155008  -0.000  0.010  -0.020  0.000  -0.000  -0.000  1.465
0.156008  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.417
0.158009  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.376
0.160009  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.339
0.161009  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.308
0.162009  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.281
0.164009  -0.000  0.008  -0.020  0.000  -0.000  -0.000  1.257
0.165009  -0.000  0.008  -0.020  0.000  -0.000  -0.000  1.236
0.166009  -0.000  0.008  -0.020  0.000  -0.000  -0.000  1.218
0.167009  -0.000  0.008  -0.020  0.000  -0.000  -0.000  1.203
0.168009  -0.000  0.008  -0.020  0.000  -0.000  -0.000  1.189
0.169009  -0.000  0.008  -0.020  0.000  -0.000  -0.000  1.177
0.170009  -0.000  0.008  -0.020  0.000  -0.000  -0.000  1.167
0.172009  -0.000  0.008  -0.020  0.000  -0.000  -0.000  1.158
0.173009  -0.000  0.008  -0.020  0.000  -0.000  -0.000  1.150
0.174009  -0.000  0.008  -0.020  0.000  -0.000  -0.000  1.144
0.175010  -0.000  0.008  -0.020  0.000  -0.000  -0.000  1.138
0.176010  -0.000  0.008  -0.020  0.000  -0.000  -0.000  1.133
0.177010  -0.000  0.008  -0.020  0.000  -0.000  -0.000  1.128
0.178010  -0.000  0.007  -0.020  0.000  -0.000  -0.000  1.124
0.179010  -0.000  0.007  -0.020  0.000  -0.000  -0.000  1.121
0.181010  -0.000  0.007  -0.020  0.000  -0.000  -0.000  1.118
0.183010  -0.000  0.007  -0.020  0.000  -0.000  -0.000  1.116
0.184010  -0.000  0.007  -0.020  0.000  -0.000  -0.000  1.114
0.185010  -0.000  0.007  -0.020  0.000  -0.000  -0.000  1.112
0.186010  -0.000  0.007  -0.020  0.000  -0.000  -0.000  1.110
0.187010  -0.000  0.007  -0.020  0.000  -0.000  -0.000  1.109
0.189010  -0.000  0.007  -0.020  0.000  -0.000  -0.000  1.107
0.190010  -0.000  0.007  -0.020  0.000  -0.000  -0.000  1.106
0.191010  -0.000  0.007  -0.020  0.000  -0.000  -0.000  1.105
0.192010  -0.000  0.007  -0.020  0.000  -0.000  -0.000  1.104
0.193011  -0.000  0.007  -0.020  0.000  -0.000  -0.000  1.104
0.194011  -0.000  0.007  -0.020  0.000  -0.000  -0.000  1.103
0.195011  -0.000  0.007  -0.020  0.000  -0.000  -0.000  1.103
0.196011  -0.000  0.007  -0.020  0.000  -0.000  -0.000  1.102
0.197011  -0.000  0.007  -0.020  0.000  -0.000  -0.000  1.102
0.198011  -0.000  0.007  -0.020  0.000  -0.000  -0.000  1.101
0.199011  -0.000  0.007  -0.020  0.000  -0.000  -0.000  1.101
0.200011  -0.000  0.007  -0.020  0.000  -0.000  -0.000  1.101
0.201011  -0.000  0.007  -0.020  0.000  -0.000  -0.000  1.101
0.202011  -0.000  0.007  -0.020  0.000  -0.000  -0.000  1.100
0.203011  -0.000  0.007  -0.020  0.000  -0.000  -0.000  1.100
0.204011  -0.000  0.007  -0.020  0.000  -0.000  -0.000  1.100
0.206011  0.000  0.008  -0.018  0.000  -0.000  0.000  1.136
0.207011  0.000  0.008  -0.018  0.000  -0.000  0.000  1.168
0.208011  0.000  0.008  -0.018  0.000  -0.000  0.000  1.195
0.209011  0.000  0.008  -0.018  0.000  -0.000  0.000  1.219
0.210012  0.000  0.008  -0.018  0.000  -0.000  0.000  1.239
0.211012  -0.000  0.008  -0.018  0.000  -0.000  -0.000  1.220
0.212012  -0.000  0.008  -0.018  0.000  -0.000  -0.000  1.204
0.213012  -0.000  0.008  -0.018  0.000  -0.000  -0.000  1.190
0.214012  -0.000  0.008  -0.018  0.000  -0.000  -0.000  1.178
0.215012  -0.000  0.008  -0.018  0.000  -0.000  -0.000  1.167
0.216012  0.000  0.008  -0.022  0.000  -0.000  0.000  1.194
0.217012  0.000  0.008  -0.022  0.000  -0.000  0.000  1.217
0.218012  0.000  0.008  -0.022  0.000  -0.000  0.000  1.237
0.219012  0.000  0.008  -0.022  0.000  -0.000  0.000  1.255
0.220012  0.000  0.008  -0.022  0.000  -0.000  0.000  1.270
0.221012  0.000  0.009  -0.016  0.000  -0.000  0.000  1.284
0.222012  0.000  0.009  -0.016  0.000  -0.000  0.000  1.296
0.223012  0.000  0.009  -0.016  0.000  -0.000  0.000  1.307
0.224012  0.000  0.009  -0.016  0.000  -0.000  0.000  1.316
0.225012  0.000  0.009  -0.016  0.000  -0.000  0.000  1.324
0.226012  0.000  0.009  -0.020  0.000  -0.000  0.000  1.402
0.227013  0.000  0.010  -0.020  0.000  -0.000  0.000  1.470
0.228013  0.000  0.010  -0.020  0.000  -0.000  0.000  1.529
0.229013  0.000  0.011  -0.020  0.000  -0.000  0.000  1.581
0.230013  0.000  0.011  -0.020  0.000  -0.000  0.000  1.625
0.231013  -0.000  0.010  -0.018  0.000  -0.000  -0.000  1.556
0.232013  -0.000  0.010  -0.018  0.000  -0.000  -0.000  1.496
0.233013  -0.000  0.010  -0.018  0.000  -0.000  -0.000  1.443
0.234013  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.398
0.235013  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.358
0.236013  0.000  0.009  -0.018  0.000  -0.000  0.000  1.361
0.237013  0.000  0.009  -0.018  0.000  -0.000  0.000  1.363
0.238013  0.000  0.009  -0.018  0.000  -0.000  0.000  1.365
0.239013  0.000  0.009  -0.018  0.000  -0.000  0.000  1.366
0.240013  0.000  0.009  -0.018  0.000  -0.000  0.000  1.368
0.241013  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.332
0.242013  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.301
0.243013  -0.000  0.008  -0.018  0.000  -0.000  -0.000  1.275
0.244013  -0.000  0.008  -0.018  0.000  -0.000  -0.000  1.251
0.245014  -0.000  0.008  -0.018  0.000  -0.000  -0.000  1.231
0.246014  0.000  0.008  -0.020  0.000  -0.000  0.000  1.250
0.247014  0.000  0.008  -0.020  0.000  -0.000  0.000  1.266
0.248014  0.000  0.009  -0.020  0.000  -0.000  0.000  1.280
0.249014  0.000  0.009  -0.020  0.000  -0.000  0.000  1.292
0.250014  0.000  0.009  -0.020  0.000  -0.000  0.000  1.303
0.251014  0.000  0.009  -0.016  0.000  -0.000  0.000  1.312
0.252014  0.000  0.009  -0.016  0.000  -0.000  0.000  1.320
0.253014  0.000  0.009  -0.016  0.000  -0.000  0.000  1.327
0.254014  0.000  0.009  -0.016  0.000  -0.000  0.000  1.333
0.255014  0.000  0.009  -0.016  0.000  -0.000  0.000  1.338
0.256014  0.000  0.009  -0.020  0.000  -0.000  0.000  1.415
0.257014  0.000  0.010  -0.020  0.000  -0.000  0.000  1.481
0.258014  0.000  0.010  -0.020  0.000  -0.000  0.000  1.539
0.259014  0.000  0.011  -0.020  0.000  -0.000  0.000  1.589
0.260014  0.000  0.011  -0.020  0.000  -0.000  0.000  1.633
0.261014  -0.000  0.010  -0.018  0.000  -0.000  -0.000  1.527
0.262015  -0.000  0.010  -0.018  0.000  -0.000  -0.000  1.436
0.263015  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.356
0.264015  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.287
0.265015  -0.000  0.008  -0.018  0.000  -0.000  -0.000  1.227
0.266015  0.000  0.009  -0.022  0.000  -0.000  0.000  1.318
0.267015  0.000  0.009  -0.022  0.000  -0.000  0.000  1.398
0.268015  0.000  0.010  -0.022  0.000  -0.000  0.000  1.467
0.269015  0.000  0.010  -0.022  0.000  -0.000  0.000  1.527
0.270015  0.000  0.011  -0.022  0.000  -0.000  0.000  1.579
0.271015  -0.000  0.010  -0.020  0.000  -0.000  -0.000  1.480
0.272015  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.394
0.273015  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.319
0.274015  -0.000  0.008  -0.020  0.000  -0.000  -0.000  1.254
0.275015  -0.000  0.008  -0.020  0.000  -0.000  -0.000  1.197
0.276015  0.000  0.008  -0.018  0.000  -0.000  0.000  1.256
0.277015  0.000  0.009  -0.018  0.000  -0.000  0.000  1.307
0.278015  0.000  0.009  -0.018  0.000  -0.000  0.000  1.352
0.279015  0.000  0.009  -0.018  0.000  -0.000  0.000  1.390
0.280016  0.000  0.009  -0.018  0.000  -0.000  0.000  1.424
0.281016  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.417
0.282016  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.412
0.283016  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.407
0.284016  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.403
0.285016  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.399
0.286016  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.360
0.287016  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.325
0.288016  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.295
0.289016  -0.000  0.008  -0.020  0.000  -0.000  -0.000  1.269
0.290016  -0.000  0.008  -0.020  0.000  -0.000  -0.000  1.247
0.291016  -0.000  0.008  -0.018  0.000  -0.000  -0.000  1.227
0.292016  -0.000  0.008  -0.018  0.000  -0.000  -0.000  1.211
0.293016  -0.000  0.008  -0.018  0.000  -0.000  -0.000  1.196
0.294016  -0.000  0.008  -0.018  0.000  -0.000  -0.000  1.184
0.295016  -0.000  0.008  -0.018  0.000  -0.000  -0.000  1.173
0.296016  0.000  0.008  -0.022  0.000  -0.000  0.000  1.199
0.297017  0.000  0.008  -0.022  0.000  -0.000  0.000  1.223
0.298017  0.000  0.008  -0.022  0.000  -0.000  0.000  1.243
0.299017  0.000  0.008  -0.022  0.000  -0.000  0.000  1.260
0.300017  0.000  0.009  -0.022  0.000  -0.000  0.000  1.276
0.301017  0.000  0.009  -0.018  0.000  -0.000  0.000  1.361
0.302017  0.000  0.010  -0.018  0.000  -0.000  0.000  1.434
0.303017  0.000  0.010  -0.018  0.000  -0.000  0.000  1.498
0.304017  0.000  0.010  -0.018  0.000  -0.000  0.000  1.554
0.305017  0.000  0.011  -0.018  0.000  -0.000  0.000  1.602
0.306017  -0.000  0.010  -0.022  0.000  -0.000  -0.000  1.537
0.307017  -0.000  0.010  -0.022  0.000  -0.000  -0.000  1.479
0.308017  -0.000  0.010  -0.022  0.000  -0.000  -0.000  1.430
0.309017  -0.000  0.009  -0.022  0.000  -0.000  -0.000  1.386
0.310017  -0.000  0.009  -0.022  0.000  -0.000  -0.000  1.349
0.311017  0.000  0.009  -0.015  0.000  -0.000  0.000  1.352
0.312017  0.000  0.009  -0.015  0.000  -0.000  0.000  1.354
0.313017  0.000  0.009  -0.015  0.000  -0.000  0.000  1.357
0.314017  0.000  0.009  -0.015  0.000  -0.000  0.000  1.359
0.315018  0.000  0.009  -0.015  0.000  -0.000  0.000  1.360
0.316018  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.326
0.317018  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.296
0.318018  -0.000  0.008  -0.020  0.000  -0.000  -0.000  1.270
0.319018  -0.000  0.008  -0.020  0.000  -0.000  -0.000  1.248
0.320018  -0.000  0.008  -0.020  0.000  -0.000  -0.000  1.228
0.321018  0.000  0.009  -0.022  0.000  -0.000  0.000  1.283
0.322018  0.000  0.009  -0.022  0.000  -0.000  0.000  1.331
0.323018  0.000  0.009  -0.022  0.000  -0.000  0.000  1.372
0.324018  0.000  0.009  -0.022  0.000  -0.000  0.000  1.408
0.325018  0.000  0.010  -0.022  0.000  -0.000  0.000  1.440
0.326018  -0.000  0.010  -0.018  0.000  -0.000  -0.000  1.431
0.327018  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.424
0.328018  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.417
0.329018  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.412
0.330018  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.407
0.331018  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.403
0.332019  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.399
0.333019  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.395
0.334019  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.393
0.335019  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.390
0.336019  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.388
0.337019  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.385
0.338019  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.383
0.339019  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.382
0.340019  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.380
0.341019  0.000  0.009  -0.020  0.000  -0.000  0.000  1.416
0.342019  0.000  0.010  -0.020  0.000  -0.000  0.000  1.447
0.343019  0.000  0.010  -0.020  0.000  -0.000  0.000  1.474
0.344019  0.000  0.010  -0.020  0.000  -0.000  0.000  1.497
0.345019  0.000  0.010  -0.020  0.000  -0.000  0.000  1.517
0.346019  -0.000  0.010  -0.020  0.000  -0.000  -0.000  1.426
0.347019  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.347
0.348019  -0.000  0.009  -0.020  0.000  -0.000  -0.000  1.278
0.349019  -0.000  0.008  -0.020  0.000  -0.000  -0.000  1.219
0.350020  -0.000  0.008  -0.020  0.000  -0.000  -0.000  1.167
0.351020  0.000  0.008  -0.022  0.000  -0.000  0.000  1.266
0.352020  0.000  0.009  -0.022  0.000  -0.000  0.000  1.352
0.353020  0.000  0.010  -0.022  0.000  -0.000  0.000  1.427
0.354020  0.000  0.010  -0.022  0.000  -0.000  0.000  1.493
0.355020  0.000  0.010  -0.022  0.000  -0.000  0.000  1.549
0.356020  -0.000  0.010  -0.018  0.000  -0.000  -0.000  1.526
0.357020  -0.000  0.010  -0.018  0.000  -0.000  -0.000  1.507
0.359020  -0.000  0.010  -0.018  0.000  -0.000  -0.000  1.489
0.360020  -0.000  0.010  -0.018  0.000  -0.000  -0.000  1.474
0.361020  -0.000  0.010  -0.018  0.000  -0.000  -0.000  1.461
0.362020  -0.000  0.010  -0.018  0.000  -0.000  -0.000  1.450
0.365020  -0.000  0.010  -0.018  0.000  -0.000  -0.000  1.440
0.366020  -0.000  0.010  -0.018  0.000  -0.000  -0.000  1.432
0.367021  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.424
0.368021  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.418
0.369021  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.412
0.370021  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.407
0.371021  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.403
0.372021  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.399
0.374021  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.396
0.375021  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.393
0.376021  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.391
0.377021  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.389
0.378021  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.387
0.379021  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.385
0.381021  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.384
0.382021  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.383
0.383021  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.382
0.384021  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.381
0.385022  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.380
0.386022  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.379
0.387022  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.379
0.388022  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.378
0.389022  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.378
0.390022  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.377
0.391022  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.377
0.392022  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.377
0.393022  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.376
0.394022  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.376
0.395022  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.376
0.396022  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.376
0.397022  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.376
0.398022  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.376
0.399022  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.375
