vel_hum[rad/s]  vel_exo[rad/s]  vel_adm[rad/s]  vel_motor[rad/s]  actual_Vel[rad/s]  T_Sea[N.m]
0.482  0.000  0.513  3.848  -6.178  0.000
0.567  0.000  0.418  5.969  -4.817  0.000
0.631  0.000  0.340  8.042  -3.456  0.000
0.701  0.000  0.266  10.008  3.770  0.000
0.764  0.000  0.205  11.968  4.398  0.000
0.824  0.000  0.155  13.941  5.131  0.000
0.866  0.000  0.114  15.905  5.969  0.000
0.907  0.000  0.081  17.886  5.969  0.000
0.936  0.000  0.053  19.857  7.016  0.000
0.960  0.000  0.029  21.803  8.587  0.000
0.981  0.000  0.009  23.752  8.587  0.000
0.995  0.000  -0.009  25.677  9.844  0.000
1.008  0.000  -0.027  27.564  11.938  0.000
1.010  0.000  -0.045  29.391  13.928  0.000
0.997  0.000  -0.062  31.123  16.127  0.000
0.991  0.000  -0.082  32.761  19.268  0.000
0.979  0.000  -0.103  34.278  23.038  0.000
0.965  0.000  -0.124  35.690  25.237  0.000
0.944  0.000  -0.144  36.992  27.018  0.000
0.927  0.000  -0.163  38.193  29.007  0.000
0.904  0.000  -0.182  39.285  30.788  0.000
0.880  0.000  -0.199  40.264  32.568  0.000
0.841  -3.037  -0.948  39.584  34.034  0.000
0.823  0.000  -0.840  39.066  35.709  0.000
0.797  0.000  -0.733  38.703  36.652  0.000
0.766  0.000  -0.647  38.447  37.176  0.000
0.730  0.000  -0.580  38.250  37.594  0.000
0.698  0.000  -0.526  38.099  37.699  0.000
0.644  0.000  -0.483  37.917  38.013  0.000
0.610  -3.037  -1.182  36.212  37.909  0.000
0.562  0.000  -1.031  34.721  38.013  0.000
0.510  0.000  -0.887  33.424  37.699  0.000
0.455  0.000  -0.771  32.262  37.071  0.000
0.399  0.000  -0.676  31.193  36.128  0.000
0.338  0.000  -0.598  30.174  35.081  0.000
0.280  0.000  -0.535  29.174  34.348  0.000
0.208  0.000  -0.483  28.145  33.406  0.000
0.121  0.000  -0.440  27.040  32.358  0.000
0.039  0.000  -0.404  25.854  31.311  0.000
-0.060  0.000  -0.373  24.538  30.369  0.000
-0.159  0.000  -0.346  23.090  29.007  0.000
-0.284  0.000  -0.323  21.445  27.960  0.000
-0.421  0.000  -0.303  19.569  26.913  0.000
-0.566  0.000  -0.285  17.445  25.761  0.000
-0.739  0.000  -0.264  15.064  21.363  0.000
-0.911  -3.037  -0.978  10.848  20.735  0.000
-1.087  -3.037  -1.571  5.028  20.735  0.000
-1.267  0.000  -1.313  -0.624  20.106  0.000
-1.446  0.000  -1.082  -6.148  18.745  0.000
-1.617  0.000  -0.893  -11.619  17.279  0.000
-1.787  0.000  -0.742  -17.130  17.279  0.000
-1.941  0.000  -0.612  -22.610  10.996  0.000
-2.087  0.000  -0.499  -28.089  5.969  0.000
-2.215  0.000  -0.401  -33.570  1.361  0.000
-2.320  0.000  -0.312  -38.988  -5.655  0.000
-2.415  0.000  -0.230  -44.346  -11.938  0.000
-2.508  0.000  -0.154  -49.662  -17.802  0.000
-2.611  0.000  -0.085  -54.968  -23.562  0.000
-2.722  0.000  -0.019  -60.292  -29.322  0.000
-2.824  0.000  0.042  -65.622  -34.976  0.000
-2.902  0.000  0.101  -70.916  -40.736  0.000
-2.951  0.000  0.162  -76.073  -49.009  0.000
-2.983  0.000  0.219  -81.108  -54.035  0.000
-3.020  0.000  0.273  -86.042  -58.957  0.000
-3.027  0.000  0.323  -90.818  -63.774  0.000
-3.028  0.000  0.372  -95.428  -68.801  0.000
-3.036  0.000  0.420  -99.888  -73.723  0.000
-3.044  0.000  0.466  -104.205  -78.435  0.000
-3.059  0.000  0.510  -108.395  -83.252  0.000
-3.075  0.000  0.553  -112.465  -87.860  0.000
-3.090  0.000  0.596  -116.414  -92.677  0.000
-3.104  0.000  0.637  -120.241  -97.285  0.000
-3.087  0.000  0.681  -123.860  -103.358  0.000
-3.025  0.000  0.721  -127.221  -106.709  0.000
-2.934  0.000  0.759  -130.268  -109.956  0.000
-2.823  0.000  0.794  -132.965  -113.307  0.000
-2.712  0.000  0.828  -135.315  -116.658  0.000
-2.592  0.000  0.861  -137.304  -119.799  0.000
-2.471  0.000  0.892  -138.931  -123.150  0.000
-2.332  0.000  0.922  -140.165  -126.083  0.000
-2.185  0.000  0.951  -140.993  -128.910  0.000
-2.038  0.000  0.978  -141.427  -131.319  0.000
-1.890  3.037  1.735  -139.947  -133.204  0.000
-1.741  0.000  1.634  -138.344  -134.984  0.000
-1.601  0.000  1.534  -136.626  -137.183  0.000
-1.448  0.000  1.457  -134.719  -139.277  0.000
-1.308  3.037  2.128  -131.123  -139.173  0.000
-1.155  3.037  2.688  -126.042  -139.173  0.000
-1.009  0.000  2.403  -121.254  -138.858  0.000
-0.870  3.037  2.883  -115.186  -138.021  0.000
-0.728  0.000  2.554  -109.523  -136.659  0.000
-0.584  0.000  2.269  -104.152  -136.659  0.000
-0.438  3.037  2.767  -97.483  -133.308  0.000
-0.283  0.000  2.450  -91.197  -129.748  0.000
-0.143  0.000  2.164  -85.299  -123.465  0.000
0.005  0.000  1.922  -79.704  -115.611  0.000
0.162  0.000  1.717  -74.308  -108.490  0.000
0.298  0.000  1.541  -69.084  -101.788  0.000
0.449  0.000  1.391  -63.947  -95.400  0.000
0.589  0.000  1.255  -58.922  -86.394  0.000
0.712  0.000  1.139  -53.956  -81.367  0.000
0.812  0.000  1.037  -49.062  -76.236  0.000
0.896  0.000  0.946  -44.254  -70.791  0.000
0.998  0.000  0.865  -39.477  -65.345  0.000
1.090  0.000  0.791  -34.734  -60.109  0.000
1.178  0.000  0.724  -30.015  -55.187  0.000
1.236  0.000  0.663  -25.365  -50.580  0.000
1.289  0.000  0.607  -20.782  -46.077  0.000
1.341  0.000  0.554  -16.263  -41.574  0.000
1.384  0.000  0.505  -11.817  -37.071  0.000
1.424  0.000  0.458  -7.442  -32.777  0.000
1.459  0.000  0.410  -3.187  -26.075  0.000
1.496  0.000  0.364  0.996  -22.096  0.000
1.533  0.000  0.321  5.112  -18.117  0.000
1.571  0.000  0.281  9.169  -14.137  0.000
1.635  0.000  0.242  13.236  -10.891  0.000
1.701  0.000  0.207  17.329  -8.063  0.000
1.808  0.000  0.174  21.531  -4.817  0.000
1.904  0.000  0.140  25.804  -0.419  0.000
2.020  -3.037  -0.628  28.654  4.503  0.000
2.135  0.000  -0.540  31.858  9.320  0.000
2.250  0.000  -0.455  35.419  13.718  0.000
2.369  0.000  -0.393  39.302  17.698  0.000
2.487  0.000  -0.353  43.436  23.667  0.000
2.606  0.000  -0.327  47.824  27.018  0.000
2.721  0.000  -0.312  52.432  30.788  0.000
2.841  0.000  -0.323  57.081  44.715  0.000
2.957  0.000  -0.333  61.934  45.448  0.000
3.066  0.000  -0.342  66.996  45.448  0.000
3.174  -3.037  -1.084  70.719  47.124  0.000
3.273  0.000  -0.971  74.855  49.218  0.000
3.370  0.000  -0.863  79.376  52.255  0.000
3.478  0.000  -0.777  84.304  52.255  0.000
3.562  0.000  -0.714  89.491  55.920  0.000
3.642  0.000  -0.670  94.875  60.423  0.000
3.736  0.000  -0.636  100.524  60.423  0.000
3.813  -3.037  -1.348  104.799  64.507  0.000
3.868  -3.037  -1.949  107.860  70.162  0.000
3.907  0.000  -1.717  111.333  81.577  0.000
3.931  0.000  -1.519  115.173  88.279  0.000
3.939  0.000  -1.368  119.276  93.096  0.000
3.930  0.000  -1.256  123.524  98.227  0.000
3.880  0.000  -1.174  127.777  102.730  0.000
3.818  0.000  -1.116  131.959  107.338  0.000
3.765  0.000  -1.078  136.046  112.155  0.000
3.708  0.000  -1.055  140.003  116.448  0.000
3.632  0.000  -1.047  143.729  123.046  0.000
3.540  -3.037  -1.779  145.687  126.711  0.000
3.426  0.000  -1.662  147.602  130.376  0.000
3.296  0.000  -1.551  149.424  134.146  0.000
3.178  0.000  -1.467  151.133  137.183  0.000
3.058  0.000  -1.405  152.687  139.906  0.000
2.949  0.000  -1.359  154.070  142.524  0.000
2.837  -3.037  -2.059  153.732  144.827  0.000
2.712  0.000  -1.913  153.405  147.131  0.000
2.584  0.000  -1.777  153.069  149.016  0.000
2.471  0.000  -1.669  152.709  149.959  0.000
2.340  0.000  -1.584  152.241  150.796  0.000
2.217  -3.037  -2.249  150.126  151.111  0.000
2.072  0.000  -2.073  148.074  151.425  0.000
1.914  0.000  -1.908  146.037  151.111  0.000
1.745  0.000  -1.775  143.936  150.378  0.000
1.558  -3.037  -2.399  140.159  149.435  0.000
1.362  0.000  -2.186  136.431  148.074  0.000
1.163  -3.037  -2.724  131.188  146.712  0.000
0.964  0.000  -2.440  126.152  144.304  0.000
0.763  0.000  -2.186  121.265  141.476  0.000
0.572  0.000  -1.963  116.599  129.852  0.000
0.385  -3.037  -2.515  110.412  128.805  0.000
0.192  -3.037  -2.980  102.853  128.805  0.000
0.003  0.000  -2.617  95.673  127.444  0.000
-0.185  0.000  -2.300  88.789  125.140  0.000
-0.359  0.000  -2.042  82.118  122.417  0.000
-0.508  0.000  -1.835  75.565  122.417  0.000
-0.626  0.000  -1.653  69.283  112.050  0.000
-0.733  0.000  -1.495  63.209  104.615  0.000
-0.817  0.000  -1.359  57.323  98.751  0.000
-0.877  0.000  -1.236  51.685  90.059  0.000
-0.935  0.000  -1.125  46.262  82.519  0.000
-0.979  0.000  -1.025  41.048  75.608  0.000
-1.010  0.000  -0.934  36.052  68.906  0.000
-1.022  0.000  -0.851  31.291  62.518  0.000
-1.034  0.000  -0.774  26.746  56.653  0.000
-1.032  0.000  -0.704  22.429  50.999  0.000
-1.020  0.000  -0.638  18.348  45.448  0.000
-1.002  0.000  -0.573  14.547  37.594  0.000
-0.977  0.000  -0.514  10.980  33.510  0.000
-0.951  0.000  -0.460  7.634  29.426  0.000
-0.914  0.000  -0.409  4.531  25.028  0.000
-0.880  0.000  -0.362  1.649  21.153  0.000
-0.853  0.000  -0.319  -1.035  17.488  0.000
-0.839  0.000  -0.278  -3.555  13.718  0.000
-0.831  0.000  -0.240  -5.935  10.577  0.000
-0.826  0.000  -0.205  -8.196  7.959  0.000
-0.839  0.000  -0.173  -10.381  5.236  0.000
-0.859  0.000  -0.142  -12.502  2.304  0.000
-0.880  0.000  -0.112  -14.565  -0.733  0.000
-0.930  0.000  -0.083  -16.618  -4.503  0.000
-0.999  0.000  -0.055  -18.726  -6.702  0.000
-1.080  0.000  -0.029  -20.917  -9.111  0.000
-1.192  0.000  -0.005  -23.268  -10.891  0.000
-1.326  0.000  0.018  -25.821  -13.090  0.000
-1.474  0.000  0.039  -28.607  -15.289  0.000
-1.642  0.000  0.060  -31.667  -17.593  0.000
-1.805  0.000  0.081  -34.993  -19.897  0.000
-1.994  0.000  0.102  -38.634  -22.515  0.000
-2.183  0.000  0.124  -42.581  -25.656  0.000
-2.363  0.000  0.146  -46.825  -28.065  0.000
-2.535  0.000  0.180  -51.214  -38.642  0.000
-2.703  0.000  0.209  -55.879  -39.375  0.000
-2.856  0.000  0.233  -60.815  -39.375  0.000
-2.996  0.000  0.254  -65.973  -41.260  0.000
-3.125  0.000  0.275  -71.335  -43.040  0.000
-3.249  0.000  0.296  -76.866  -46.496  0.000
-3.337  0.000  0.314  -82.542  -46.496  0.000
-3.415  0.000  0.334  -88.291  -50.265  0.000
-3.476  0.000  0.361  -94.024  -56.758  0.000
-3.519  0.000  0.399  -99.627  -67.125  0.000
-3.548  0.000  0.440  -105.119  -73.199  0.000
-3.567  3.037  1.215  -108.959  -79.063  0.000
-3.582  0.000  1.135  -112.918  -84.718  0.000
-3.595  0.000  1.057  -116.993  -90.164  0.000
-3.596  0.000  1.003  -121.109  -95.504  0.000
-3.591  0.000  0.968  -125.226  -100.112  0.000
-3.565  0.000  0.947  -129.270  -104.615  0.000
-3.526  0.000  0.938  -133.193  -109.013  0.000
-3.472  0.000  0.938  -136.941  -113.621  0.000
-3.409  3.037  1.677  -138.960  -117.810  0.000
-3.339  0.000  1.566  -141.008  -121.999  0.000
-3.272  0.000  1.461  -143.080  -125.873  0.000
-3.194  0.000  1.385  -145.076  -131.214  0.000
-3.132  0.000  1.329  -147.024  -133.727  0.000
-3.055  3.037  2.021  -147.333  -136.450  0.000
-2.976  0.000  1.868  -147.770  -138.335  0.000
-2.911  3.037  2.460  -146.808  -140.639  0.000
-2.842  0.000  2.225  -146.167  -142.209  0.000
-2.772  3.037  2.749  -144.273  -143.361  0.000
-2.704  0.000  2.460  -142.829  -144.199  0.000
-2.627  3.037  2.939  -140.222  -144.409  0.000
-2.544  0.000  2.611  -138.129  -143.990  0.000
-2.460  0.000  2.325  -136.466  -143.257  0.000
-2.360  3.037  2.827  -133.567  -142.000  0.000
-2.246  0.000  2.515  -131.105  -140.115  0.000
-2.126  0.000  2.242  -128.979  -138.963  0.000
-1.998  3.037  2.752  -125.542  -137.392  0.000
-1.861  3.037  3.180  -120.958  -135.298  0.000
-1.713  0.000  2.787  -116.914  -133.099  0.000
-1.570  0.000  2.444  -113.319  -130.481  0.000
-1.430  0.000  2.166  -110.052  -127.549  0.000
-1.285  3.037  2.655  -105.626  -115.296  0.000
-1.131  3.037  3.068  -100.040  -114.354  0.000
-0.976  3.037  3.398  -93.442  -114.354  0.000
-0.835  0.000  2.928  -87.541  -113.307  0.000
-0.689  0.000  2.526  -82.197  -111.422  0.000
-0.523  0.000  2.200  -77.214  -109.118  0.000
-0.365  0.000  1.939  -72.447  -109.118  0.000
-0.213  0.000  1.724  -67.869  -104.615  0.000
-0.054  3.037  2.277  -61.865  -100.426  0.000
0.092  0.000  2.000  -56.216  -94.353  0.000
0.233  0.000  1.748  -50.864  -89.431  0.000
0.375  0.000  1.533  -45.765  -81.891  0.000
0.528  0.000  1.350  -40.827  -74.770  0.000
0.670  0.000  1.188  -36.053  -65.659  0.000
0.803  0.000  1.051  -31.359  -60.633  0.000
0.955  0.000  0.932  -26.664  -55.606  0.000
1.102  0.000  0.828  -21.960  -49.637  0.000
1.246  0.000  0.736  -17.222  -44.401  0.000
1.405  0.000  0.654  -12.387  -39.584  0.000
1.563  0.000  0.580  -7.441  -34.767  0.000
1.726  0.000  0.513  -2.368  -29.426  0.000
1.885  0.000  0.450  2.835  -24.190  0.000
2.057  0.000  0.393  8.214  -19.687  0.000
2.225  0.000  0.339  13.763  -14.661  0.000
2.376  0.000  0.290  19.480  -11.414  0.000
2.541  -3.037  -0.492  23.830  -5.131  0.000
2.697  0.000  -0.415  28.609  -1.047  0.000
2.847  0.000  -0.339  33.785  4.398  0.000
3.012  0.000  -0.287  39.340  9.739  0.000
3.160  0.000  -0.256  45.183  16.022  0.000
3.303  0.000  -0.240  51.282  21.572  0.000
3.407  0.000  -0.237  57.526  27.332  0.000
3.505  0.000  -0.243  63.895  32.358  0.000
3.599  0.000  -0.257  70.354  37.909  0.000
3.686  0.000  -0.278  76.866  44.192  0.000
3.773  0.000  -0.304  83.431  49.532  0.000
3.839  0.000  -0.335  89.986  55.711  0.000
3.900  -3.037  -1.108  94.936  64.926  0.000
3.960  0.000  -1.025  100.107  70.372  0.000
4.027  -3.037  -1.679  103.971  76.550  0.000
4.088  0.000  -1.500  108.267  81.472  0.000
4.141  0.000  -1.361  112.746  97.704  0.000
4.172  0.000  -1.252  117.498  98.646  0.000
4.189  0.000  -1.164  122.468  98.646  0.000
4.196  -3.037  -1.829  126.051  100.112  0.000
4.179  0.000  -1.655  129.930  102.416  0.000
4.137  0.000  -1.498  134.005  105.558  0.000
4.091  0.000  -1.373  138.245  105.558  0.000
4.040  0.000  -1.286  142.453  113.830  0.000
3.994  0.000  -1.224  146.623  118.752  0.000
3.934  -3.037  -1.916  149.159  123.779  0.000
3.861  0.000  -1.769  151.772  129.434  0.000
3.785  0.000  -1.638  154.432  134.460  0.000
3.713  -3.037  -2.270  155.572  138.125  0.000
3.631  0.000  -2.073  156.903  141.791  0.000
3.541  -3.037  -2.630  156.846  144.618  0.000
3.439  0.000  -2.370  157.082  147.341  0.000
3.325  0.000  -2.143  157.517  149.854  0.000
3.207  0.000  -1.965  158.051  151.844  0.000
3.094  0.000  -1.825  158.622  153.205  0.000
2.959  0.000  -1.714  159.124  154.357  0.000
2.811  0.000  -1.628  159.486  155.299  0.000
2.645  0.000  -1.561  159.627  156.347  0.000
2.444  0.000  -1.507  159.455  156.765  0.000
2.202  0.000  -1.466  158.854  157.499  0.000
1.943  -3.037  -2.166  156.249  157.917  0.000
1.698  0.000  -2.018  153.437  158.336  0.000
1.463  0.000  -1.876  150.436  158.022  0.000
1.239  0.000  -1.760  147.224  156.870  0.000
1.033  0.000  -1.663  143.812  154.671  0.000
0.841  0.000  -1.584  140.181  153.414  0.000
0.640  0.000  -1.519  136.285  152.158  0.000
0.452  -3.037  -2.192  130.648  148.074  0.000
0.261  0.000  -2.017  125.012  145.560  0.000
0.077  -3.037  -2.584  117.839  143.466  0.000
-0.106  0.000  -2.318  110.912  138.021  0.000
-0.287  0.000  -2.076  104.164  134.146  0.000
-0.479  0.000  -1.874  97.498  129.434  0.000
-0.660  0.000  -1.704  90.884  123.883  0.000
-0.816  0.000  -1.558  84.331  117.810  0.000
-0.956  0.000  -1.429  77.846  111.003  0.000
-1.080  0.000  -1.317  71.416  105.034  0.000
-1.179  0.000  -1.195  65.300  85.347  0.000
-1.258  0.000  -1.095  59.256  83.881  0.000
-1.331  0.000  -1.014  53.225  81.891  0.000
-1.388  0.000  -0.947  47.242  81.891  0.000
-1.427  0.000  -0.887  41.351  78.226  0.000
-1.462  0.000  -0.832  35.557  74.142  0.000
-1.491  0.000  -0.788  29.792  74.142  0.000
-1.524  0.000  -0.735  24.211  63.355  0.000
-1.537  0.000  -0.682  18.806  56.653  0.000
-1.551  0.000  -0.629  13.573  50.056  0.000
-1.561  0.000  -0.573  8.538  42.516  0.000
-1.556  0.000  -0.513  3.770  32.777  0.000
-1.551  0.000  -0.456  -0.791  27.332  0.000
-1.548  0.000  -0.402  -5.172  22.724  0.000
-1.540  0.000  -0.350  -9.352  17.174  0.000
-1.533  0.000  -0.303  -13.369  13.509  0.000
-1.535  0.000  -0.258  -17.238  9.320  0.000
-1.527  0.000  -0.213  -20.924  3.875  0.000
-1.525  3.037  0.564  -22.922  -1.047  0.000
-1.511  0.000  0.483  -24.997  -5.550  0.000
-1.507  0.000  0.403  -27.174  -9.634  0.000
-1.502  0.000  0.346  -29.392  -14.661  0.000
-1.504  0.000  0.305  -31.661  -17.279  0.000
-1.516  0.000  0.275  -33.992  -19.164  0.000
-1.548  0.000  0.257  -36.381  -22.515  0.000
-1.601  0.000  0.248  -38.861  -25.447  0.000
-1.644  0.000  0.243  -41.410  -27.437  0.000
-1.707  0.000  0.244  -44.055  -30.055  0.000
-1.791  0.000  0.249  -46.833  -32.463  0.000
-1.893  0.000  0.257  -49.775  -34.872  0.000
-2.006  0.000  0.268  -52.892  -37.594  0.000
-2.124  0.000  0.280  -56.193  -40.212  0.000
-2.253  3.037  1.028  -58.164  -43.249  0.000
-2.393  0.000  0.924  -60.584  -47.647  0.000
-2.531  0.000  0.820  -63.487  -49.009  0.000
-2.670  0.000  0.743  -66.793  -52.674  0.000
-2.809  0.000  0.684  -70.485  -54.559  0.000
-2.947  0.000  0.642  -74.518  -57.177  0.000
-3.079  3.037  1.345  -77.323  -60.004  0.000
-3.205  0.000  1.203  -80.643  -63.251  0.000
-3.331  0.000  1.073  -84.446  -66.811  0.000
-3.448  3.037  1.718  -87.006  -77.597  0.000
-3.547  0.000  1.526  -90.159  -78.226  0.000
-3.619  0.000  1.353  -93.805  -79.587  0.000
-3.668  0.000  1.213  -97.844  -79.587  0.000
-3.694  0.000  1.104  -102.150  -80.844  0.000
-3.698  0.000  1.020  -106.611  -83.043  0.000
-3.697  0.000  0.953  -111.208  -83.043  0.000
-3.667  0.000  0.903  -115.818  -85.347  0.000
-3.628  0.000  0.869  -120.368  -89.012  0.000
-3.583  0.000  0.848  -124.822  -92.468  0.000
-3.521  0.000  0.839  -129.107  -96.970  0.000
-3.458  3.037  1.571  -131.674  -101.473  0.000
-3.372  0.000  1.462  -134.160  -110.898  0.000
-3.273  0.000  1.360  -136.595  -114.982  0.000
-3.166  0.000  1.286  -138.898  -119.695  0.000
-3.056  3.037  1.965  -139.503  -123.674  0.000
-2.938  0.000  1.804  -140.157  -126.501  0.000
-2.824  0.000  1.657  -140.837  -129.643  0.000
-2.703  0.000  1.544  -141.464  -132.156  0.000
-2.592  0.000  1.456  -142.018  -133.937  0.000
-2.480  3.037  2.122  -140.926  -135.926  0.000
-2.356  0.000  1.947  -139.920  -137.288  0.000
-2.232  0.000  1.786  -138.978  -138.125  0.000
-2.116  3.037  2.390  -136.531  -138.544  0.000
-1.979  0.000  2.163  -134.270  -138.544  0.000
-1.841  0.000  1.960  -132.142  -138.649  0.000
-1.696  0.000  1.794  -130.076  -137.288  0.000
-1.561  0.000  1.660  -128.021  -136.240  0.000
-1.422  0.000  1.551  -125.924  -134.774  0.000
-1.288  3.037  2.193  -122.233  -133.099  0.000
-1.156  0.000  1.994  -118.703  -131.423  0.000
-1.015  0.000  1.810  -115.289  -129.538  0.000
-0.877  0.000  1.658  -111.929  -127.549  0.000
-0.727  0.000  1.532  -108.562  -124.302  0.000
-0.577  3.037  2.159  -103.615  -121.580  0.000
-0.431  0.000  1.943  -98.871  -117.181  0.000
-0.278  0.000  1.744  -94.263  -114.249  0.000
-0.126  0.000  1.577  -89.732  -110.689  0.000
0.027  0.000  1.438  -85.226  -106.709  0.000
0.178  0.000  1.320  -80.703  -102.940  0.000
0.333  0.000  1.219  -76.123  -98.751  0.000
0.495  0.000  1.114  -71.625  -83.776  0.000
0.648  0.000  1.028  -67.014  -82.414  0.000
0.802  0.000  0.956  -62.251  -80.948  0.000
0.956  0.000  0.898  -57.285  -80.948  0.000
1.119  0.000  0.848  -52.114  -78.540  0.000
1.291  0.000  0.804  -46.714  -75.817  0.000
1.463  0.000  0.768  -41.030  -75.817  0.000
1.632  0.000  0.734  -35.117  -71.838  0.000
1.814  0.000  0.700  -28.941  -68.382  0.000
1.985  0.000  0.655  -22.650  -57.282  0.000
2.164  0.000  0.608  -16.178  -50.580  0.000
2.332  0.000  0.560  -9.536  -44.715  0.000
2.493  0.000  0.513  -2.737  -38.851  0.000
2.646  0.000  0.464  4.197  -32.673  0.000
2.797  0.000  0.416  11.264  -26.599  0.000
2.941  3.037  1.099  19.971  -20.525  0.000
3.075  0.000  0.927  28.524  -15.080  0.000
3.186  0.000  0.756  36.865  -8.482  0.000
3.303  0.000  0.605  45.023  -0.209  0.000
3.411  -3.037  -0.262  51.487  8.273  0.000
3.512  0.000  -0.260  58.047  16.860  0.000
3.613  0.000  -0.256  64.670  28.484  0.000
3.710  0.000  -0.262  71.394  34.872  0.000
3.799  0.000  -0.277  78.185  41.155  0.000
3.868  0.000  -0.300  84.984  47.647  0.000
3.949  0.000  -0.330  91.802  54.245  0.000
4.018  0.000  -0.365  98.598  61.052  0.000
4.079  0.000  -0.404  105.341  68.277  0.000
4.125  0.000  -0.448  111.993  75.294  0.000
4.153  0.000  -0.494  118.516  82.100  0.000
4.171  0.000  -0.542  124.886  88.802  0.000
4.160  0.000  -0.592  131.035  95.714  0.000
4.132  0.000  -0.642  136.929  102.416  0.000
4.091  0.000  -0.699  142.487  112.260  0.000
4.043  0.000  -0.755  147.745  118.124  0.000
3.996  0.000  -0.808  152.726  123.255  0.000
3.941  -3.037  -1.591  155.887  128.701  0.000
3.874  0.000  -1.518  158.986  134.251  0.000
3.798  0.000  -1.444  162.014  139.068  0.000
3.725  -3.037  -2.126  163.404  143.990  0.000
3.637  0.000  -1.967  164.886  147.864  0.000
3.546  -3.037  -2.569  164.769  159.279  0.000
3.453  0.000  -2.342  164.916  160.012  0.000
3.362  0.000  -2.140  165.285  160.850  0.000
3.272  0.000  -1.977  165.804  160.850  0.000
3.191  0.000  -1.848  166.416  161.373  0.000
3.107  -3.037  -2.478  165.533  162.001  0.000
3.034  -3.037  -3.005  163.399  162.001  0.000
2.966  -3.037  -3.429  160.224  163.153  0.000
2.876  -3.037  -3.768  156.156  163.153  0.000
2.758  0.000  -3.306  152.807  162.839  0.000
2.623  0.000  -2.911  150.015  161.583  0.000
2.465  0.000  -2.591  147.587  159.383  0.000
2.290  0.000  -2.332  145.363  157.289  0.000
2.106  0.000  -2.121  143.230  154.776  0.000
1.911  0.000  -1.949  141.078  152.681  0.000
1.725  0.000  -1.807  138.862  150.587  0.000
1.532  0.000  -1.691  136.517  148.283  0.000
1.337  0.000  -1.594  133.998  146.084  0.000
1.134  0.000  -1.511  131.270  142.942  0.000
0.927  0.000  -1.442  128.278  141.162  0.000
0.715  0.000  -1.384  124.994  139.173  0.000
0.489  0.000  -1.333  121.379  136.659  0.000
0.271  0.000  -1.288  117.438  134.041  0.000
0.078  0.000  -1.247  113.221  131.109  0.000
-0.099  0.000  -1.209  108.755  127.968  0.000
-0.276  -3.037  -1.906  102.514  124.617  0.000
-0.445  0.000  -1.748  96.294  121.265  0.000
-0.610  0.000  -1.593  90.110  117.181  0.000
-0.775  -3.037  -2.192  82.397  112.364  0.000
-0.939  0.000  -1.953  74.910  107.128  0.000
-1.104  0.000  -1.726  67.662  98.855  0.000
-1.272  0.000  -1.536  60.533  93.724  0.000
-1.430  0.000  -1.374  53.488  88.069  0.000
-1.584  0.000  -1.234  46.498  81.786  0.000
-1.730  0.000  -1.112  39.545  75.398  0.000
-1.858  0.000  -1.003  32.641  68.696  0.000
-1.991  0.000  -0.905  25.758  61.889  0.000
-2.104  0.000  -0.815  18.919  55.083  0.000
-2.191  -3.037  -1.464  10.637  48.276  0.000
-2.253  0.000  -1.263  2.740  41.469  0.000
-2.292  0.000  -1.068  -4.741  34.558  0.000
-2.327  0.000  -0.869  -11.539  8.901  0.000
-2.343  0.000  -0.707  -18.001  7.435  0.000
-2.347  0.000  -0.578  -24.202  7.435  0.000
-2.344  0.000  -0.472  -30.159  6.074  0.000
-2.323  0.000  -0.383  -35.854  3.456  0.000
-2.301  0.000  -0.305  -41.291  -0.419  0.000
-2.274  0.000  -0.243  -46.541  -0.419  0.000
-2.231  0.000  -0.184  -51.499  -6.597  0.000
-2.190  0.000  -0.127  -56.176  -12.147  0.000
-2.146  0.000  -0.070  -60.549  -19.164  0.000
-2.107  0.000  -0.015  -64.642  -25.133  0.000
-2.067  0.000  0.044  -68.411  -33.929  0.000
-2.024  0.000  0.103  -71.873  -40.841  0.000
-2.001  0.000  0.164  -75.038  -49.637  0.000
-1.987  0.000  0.221  -77.986  -54.559  0.000
-1.992  0.000  0.272  -80.801  -57.282  0.000
-2.017  0.000  0.322  -83.480  -63.460  0.000
-2.054  0.000  0.369  -86.082  -67.440  0.000
-2.126  0.000  0.413  -88.692  -71.209  0.000
-2.222  0.000  0.454  -91.370  -74.665  0.000
-2.319  0.000  0.492  -94.125  -77.911  0.000
-2.409  0.000  0.528  -96.953  -80.948  0.000
-2.502  0.000  0.561  -99.865  -83.881  0.000
-2.602  0.000  0.592  -102.881  -86.813  0.000
-2.711  0.000  0.622  -106.022  -89.745  0.000
-2.820  3.037  1.383  -107.767  -92.572  0.000
-2.945  0.000  1.288  -109.927  -95.714  0.000
-3.065  0.000  1.196  -112.471  -100.007  0.000
-3.178  0.000  1.125  -115.368  -102.102  0.000
-3.264  0.000  1.072  -118.524  -104.301  0.000
-3.349  3.037  1.766  -120.381  -106.605  0.000
-3.407  3.037  2.349  -121.109  -109.327  0.000
-3.449  3.037  2.819  -120.910  -111.841  0.000
-3.461  0.000  2.466  -121.439  -114.145  0.000
-3.450  0.000  2.164  -122.551  -115.820  0.000
-3.414  0.000  1.924  -124.073  -116.972  0.000
-3.358  0.000  1.733  -125.859  -118.124  0.000
-3.298  0.000  1.583  -127.815  -119.381  0.000
