accBasedController [2021-02-20-20-50-48]
time[s]  acc_hum[rad / s2]  vel_hum[rad / s]  vel_exo[rad / s]  T_Sea[N.m]  theta_m[rad]
21.441225  2.148  0.134  0.033  3.119  0.000
21.442226  2.148  0.134  0.033  3.119  0.000
21.443226  2.148  0.134  0.033  3.119  0.000
21.444225  2.891  0.157  0.040  3.119  0.000
21.445227  2.891  0.157  0.040  3.119  0.000
21.446226  2.891  0.157  0.040  3.119  0.000
21.447226  2.891  0.157  0.040  3.119  0.000
21.448227  2.891  0.157  0.040  3.119  0.000
21.449226  2.891  0.157  0.040  3.119  0.000
21.450226  2.891  0.157  0.040  3.119  0.000
21.451225  0.640  0.162  0.041  3.119  0.000
21.452229  0.640  0.162  0.041  3.119  0.000
21.453228  0.640  0.162  0.041  3.119  0.000
21.454227  0.640  0.162  0.041  3.119  0.000
21.455229  0.640  0.162  0.041  3.119  0.000
21.456228  0.640  0.162  0.041  3.119  0.000
21.457228  0.640  0.162  0.041  2.800  0.000
21.458227  -4.576  0.126  0.042  2.800  0.000
21.459229  -4.576  0.126  0.042  2.800  0.000
21.460228  -4.576  0.126  0.042  2.800  0.000
21.461227  -4.576  0.126  0.042  2.800  0.000
21.462229  -4.576  0.126  0.042  2.800  0.000
21.463228  -4.576  0.126  0.042  2.800  0.000
21.464228  -4.576  0.126  0.042  2.800  0.000
21.465227  -1.013  0.118  0.043  2.800  0.000
21.466228  -1.013  0.118  0.043  2.800  0.000
21.467228  -1.013  0.118  0.043  2.800  0.000
21.468227  -1.013  0.118  0.043  2.796  0.000
21.469229  -1.013  0.118  0.043  2.796  0.000
21.470228  -1.013  0.118  0.043  2.796  0.000
21.471228  -1.013  0.118  0.043  2.796  0.000
21.472227  -1.908  0.102  0.039  2.796  0.000
21.473228  -1.908  0.102  0.039  2.796  0.000
21.474228  -1.908  0.102  0.039  2.787  0.000
21.475227  -1.908  0.102  0.039  2.787  0.000
21.476229  -1.908  0.102  0.039  2.787  0.000
21.477228  -1.908  0.102  0.039  2.787  0.000
21.478228  -1.908  0.102  0.039  2.787  0.000
21.479227  -1.621  0.089  0.032  2.787  0.000
21.480228  -1.621  0.089  0.032  2.787  0.000
21.481228  -1.621  0.089  0.032  2.787  0.000
21.482227  -1.621  0.089  0.032  2.787  0.000
21.483229  -1.621  0.089  0.032  2.787  0.000
21.484228  -1.621  0.089  0.032  2.787  0.000
21.485228  -1.621  0.089  0.032  2.785  0.000
21.486229  -2.544  0.069  0.029  2.785  0.000
21.487228  -2.544  0.069  0.029  2.785  0.000
21.488228  -2.544  0.069  0.029  2.785  0.000
21.489227  -2.544  0.069  0.029  2.785  0.000
21.490229  -2.544  0.069  0.029  2.787  0.000
21.491228  -2.544  0.069  0.029  2.787  0.000
21.492228  -2.544  0.069  0.029  2.787  0.000
21.493229  -0.563  0.065  0.028  2.787  0.000
21.494228  -0.563  0.065  0.028  2.787  0.000
21.495228  -0.563  0.065  0.028  2.787  0.000
21.496227  -0.563  0.065  0.028  2.785  0.000
21.497229  -0.563  0.065  0.028  2.785  0.000
21.498228  -0.563  0.065  0.028  2.785  0.000
21.499228  -0.563  0.065  0.028  2.785  0.000
21.500229  -1.952  0.049  0.030  2.785  0.000
21.501228  -1.952  0.049  0.030  2.787  0.000
21.502228  -1.952  0.049  0.030  2.787  0.000
21.503227  -1.952  0.049  0.030  2.787  0.000
21.504229  -1.952  0.049  0.030  2.787  0.000
21.505230  -1.952  0.049  0.030  2.787  0.000
21.506229  -1.952  0.049  0.030  2.787  0.000
21.507231  -1.308  0.038  0.031  2.785  0.000
21.508230  -1.308  0.038  0.031  2.785  0.000
21.509230  -1.308  0.038  0.031  2.785  0.000
21.510229  -1.308  0.038  0.031  2.785  0.000
21.511230  -1.308  0.038  0.031  2.785  0.000
21.512230  -1.308  0.038  0.031  2.785  0.000
21.513229  -1.308  0.038  0.031  2.785  0.000
21.514231  0.475  0.042  0.031  2.785  0.000
21.515230  0.475  0.042  0.031  2.785  0.000
21.516230  0.475  0.042  0.031  2.785  0.000
21.517229  0.475  0.042  0.031  2.785  0.000
21.518230  0.475  0.042  0.031  2.785  0.000
21.519230  0.475  0.042  0.031  2.785  0.000
21.520229  0.475  0.042  0.031  2.785  0.000
21.521231  1.832  0.057  0.028  2.785  0.000
21.522232  1.832  0.057  0.028  2.785  0.000
21.523232  1.832  0.057  0.028  2.787  0.000
21.524233  1.832  0.057  0.028  2.787  0.000
21.525232  1.832  0.057  0.028  2.787  0.000
21.526232  1.832  0.057  0.028  2.787  0.000
21.527231  1.832  0.057  0.028  2.787  0.000
21.528233  1.307  0.067  0.019  2.787  0.000
21.529232  1.307  0.067  0.019  2.788  0.000
21.530231  1.307  0.067  0.019  2.788  0.000
21.531233  1.307  0.067  0.019  2.788  0.000
21.532232  1.307  0.067  0.019  2.788  0.000
21.533232  1.307  0.067  0.019  2.788  0.000
21.534231  1.307  0.067  0.019  2.788  0.000
21.535233  1.655  0.081  0.015  2.788  0.000
21.536232  1.655  0.081  0.015  2.788  0.000
21.537231  1.655  0.081  0.015  2.788  0.000
21.538233  1.655  0.081  0.015  2.788  0.000
21.539232  1.655  0.081  0.015  2.788  0.000
21.540232  1.655  0.081  0.015  2.788  0.000
21.541231  1.655  0.081  0.015  2.788  0.000
21.542233  0.366  0.084  0.014  2.788  0.000
21.543232  0.366  0.084  0.014  2.788  0.000
21.544231  0.366  0.084  0.014  2.788  0.000
21.545233  0.366  0.084  0.014  2.788  0.000
21.546232  0.366  0.084  0.014  2.788  0.000
21.547232  0.366  0.084  0.014  2.788  0.000
21.548231  0.366  0.084  0.014  2.788  0.000
21.549232  3.547  0.112  0.022  2.788  0.000
21.550232  3.547  0.112  0.022  2.788  0.000
21.551231  3.547  0.112  0.022  2.788  0.000
21.552233  3.547  0.112  0.022  2.788  0.000
21.553232  3.547  0.112  0.022  2.788  0.000
21.554232  3.547  0.112  0.022  2.788  0.000
21.555231  3.547  0.112  0.022  2.788  0.000
21.556232  5.627  0.157  0.037  2.791  0.000
21.557232  5.627  0.157  0.037  2.791  0.000
21.558231  5.627  0.157  0.037  2.791  0.000
21.559233  5.627  0.157  0.037  2.791  0.000
21.560232  5.627  0.157  0.037  2.791  0.000
21.561232  5.627  0.157  0.037  2.791  0.000
21.562231  5.627  0.157  0.037  2.810  0.000
21.563232  1.245  0.167  0.040  2.810  0.000
21.564232  1.245  0.167  0.040  2.810  0.000
21.565231  1.245  0.167  0.040  2.810  0.000
21.566233  1.245  0.167  0.040  2.810  0.000
21.567232  1.245  0.167  0.040  2.544  0.000
21.568232  1.245  0.167  0.040  2.544  0.000
21.569233  1.245  0.167  0.040  2.544  0.000
21.570232  0.276  0.169  0.041  2.544  0.000
21.571232  0.276  0.169  0.041  2.544  0.000
21.572231  0.276  0.169  0.041  2.544  0.000
21.573233  0.276  0.169  0.041  2.617  0.000
21.574232  0.276  0.169  0.041  2.617  0.000
21.575233  0.276  0.169  0.041  2.617  0.000
21.576235  0.276  0.169  0.041  2.617  0.000
21.577234  0.061  0.170  0.041  2.617  0.000
21.578234  0.061  0.170  0.041  2.703  0.000
21.579233  0.061  0.170  0.041  2.703  0.000
21.580235  0.061  0.170  0.041  2.703  0.000
21.581234  0.061  0.170  0.041  2.703  0.000
21.582233  0.061  0.170  0.041  2.703  0.000
21.583235  0.061  0.170  0.041  2.703  0.000
21.584234  0.013  0.170  0.041  2.470  0.000
21.585234  0.013  0.170  0.041  2.470  0.000
21.586233  0.013  0.170  0.041  2.470  0.000
21.587234  0.013  0.170  0.041  2.470  0.000
21.588234  0.013  0.170  0.041  2.470  0.000
21.589233  0.013  0.170  0.041  2.556  0.000
21.590235  0.013  0.170  0.041  2.556  0.000
21.591234  0.003  0.170  0.041  2.556  0.000
21.592236  0.003  0.170  0.041  2.556  0.000
21.593237  0.003  0.170  0.041  2.556  0.000
21.594236  0.003  0.170  0.041  2.556  0.000
21.595236  0.003  0.170  0.041  2.647  0.000
21.596235  0.003  0.170  0.041  2.647  0.000
21.597237  0.003  0.170  0.041  2.647  0.000
21.598236  4.497  0.206  0.065  2.647  0.000
21.610235  4.497  0.206  0.065  2.417  0.000
21.611237  4.497  0.206  0.065  2.637  0.000
21.612236  4.497  0.206  0.065  2.637  0.000
21.613235  4.497  0.206  0.065  2.637  0.000
21.614237  4.497  0.206  0.065  2.637  0.000
21.615236  4.497  0.206  0.065  2.637  0.000
21.616236  5.891  0.253  0.145  2.637  0.000
21.617235  5.891  0.253  0.145  2.775  0.000
21.618237  5.891  0.253  0.145  2.775  0.000
21.619236  5.891  0.253  0.145  2.775  0.000
21.620235  5.891  0.253  0.145  2.775  0.000
21.621237  5.891  0.253  0.145  2.775  0.000
21.622236  5.891  0.253  0.145  2.456  0.000
21.623236  2.359  0.272  0.199  2.613  0.000
21.624235  2.359  0.272  0.199  2.613  0.000
21.625237  2.359  0.272  0.199  2.613  0.000
21.626236  2.359  0.272  0.199  2.613  0.000
21.627235  2.359  0.272  0.199  2.613  0.000
21.628237  2.359  0.272  0.199  2.783  0.000
21.629236  2.359  0.272  0.199  2.783  0.000
21.630236  1.386  0.283  0.274  2.783  0.000
21.631235  1.386  0.283  0.274  2.783  0.000
21.632236  1.386  0.283  0.274  2.783  0.000
21.633236  1.386  0.283  0.274  2.464  0.000
21.634235  1.386  0.283  0.274  2.638  0.000
21.635237  1.386  0.283  0.274  2.638  0.000
21.636236  1.386  0.283  0.274  2.638  0.000
21.637236  1.349  0.294  0.319  2.638  0.000
21.638235  1.349  0.294  0.319  2.638  0.000
21.639236  1.349  0.294  0.319  2.800  0.000
21.640236  1.349  0.294  0.319  2.800  0.000
21.641235  1.349  0.294  0.319  2.800  0.000
21.642237  1.349  0.294  0.319  2.800  0.000
21.643236  1.349  0.294  0.319  2.800  0.000
21.644238  1.455  0.305  0.354  2.800  0.000
21.645239  1.455  0.305  0.354  2.945  0.000
21.646238  1.455  0.305  0.354  2.945  0.000
21.647238  1.455  0.305  0.354  2.945  0.000
21.648237  1.455  0.305  0.354  2.945  0.000
21.649239  1.455  0.305  0.354  2.945  0.000
21.650238  1.455  0.305  0.354  2.759  0.000
21.651237  -3.802  0.275  0.398  2.759  0.000
21.652239  -3.802  0.275  0.398  2.759  0.000
21.653238  -3.802  0.275  0.398  2.759  0.000
21.654238  -3.802  0.275  0.398  2.759  0.000
21.655237  -3.802  0.275  0.398  2.759  0.000
21.656239  -3.802  0.275  0.398  2.884  0.000
21.657238  -3.802  0.275  0.398  2.884  0.000
21.658237  -2.521  0.255  0.417  2.884  0.000
21.659239  -2.521  0.255  0.417  2.884  0.000
21.660238  -2.521  0.255  0.417  2.884  0.000
21.661238  -2.521  0.255  0.417  2.991  0.000
21.662239  -2.521  0.255  0.417  2.991  0.000
21.663240  -2.521  0.255  0.417  2.991  0.000
21.664240  -2.521  0.255  0.417  2.991  0.000
21.665239  -5.247  0.213  0.374  2.991  0.000
21.666241  -5.247  0.213  0.374  2.991  0.000
21.667240  -5.247  0.213  0.374  3.049  0.000
21.668240  -5.247  0.213  0.374  3.049  0.000
21.669241  -5.247  0.213  0.374  3.049  0.000
21.670240  -5.247  0.213  0.374  3.049  0.000
21.671240  -5.247  0.213  0.374  3.049  0.000
21.672239  -3.520  0.185  0.346  3.075  0.000
21.673241  -3.520  0.185  0.346  3.075  0.000
21.674240  -3.520  0.185  0.346  3.075  0.000
21.675240  -3.520  0.185  0.346  3.075  0.000
21.676241  -3.520  0.185  0.346  3.075  0.000
21.677240  -3.520  0.185  0.346  3.072  0.000
21.678240  -3.520  0.185  0.346  3.072  0.000
21.679239  -3.134  0.159  0.291  3.072  0.000
21.680241  -3.134  0.159  0.291  3.072  0.000
21.681240  -3.134  0.159  0.291  3.072  0.000
21.682240  -3.134  0.159  0.291  3.072  0.000
21.683241  -3.134  0.159  0.291  3.067  0.000
21.684240  -3.134  0.159  0.291  3.067  0.000
21.685240  -3.134  0.159  0.291  3.067  0.000
21.686239  -1.609  0.147  0.220  3.067  0.000
21.687241  -1.609  0.147  0.220  3.067  0.000
21.688240  -1.609  0.147  0.220  3.068  0.000
21.689240  -1.609  0.147  0.220  3.068  0.000
21.690241  -1.609  0.147  0.220  3.068  0.000
21.691240  -1.609  0.147  0.220  3.068  0.000
21.692240  -1.609  0.147  0.220  3.068  0.000
21.693239  -1.782  0.132  0.165  3.068  0.000
21.694241  -1.782  0.132  0.165  3.069  0.000
21.695240  -1.782  0.132  0.165  3.069  0.000
21.696239  -1.782  0.132  0.165  3.069  0.000
21.697241  -1.782  0.132  0.165  3.069  0.000
21.698240  -1.782  0.132  0.165  3.069  0.000
21.699240  -1.782  0.132  0.165  3.069  0.000
21.700239  -0.394  0.129  0.153  3.069  0.000
21.701241  -0.394  0.129  0.153  3.069  0.000
21.702240  -0.394  0.129  0.153  3.069  0.000
21.703239  -0.394  0.129  0.153  3.069  0.000
21.704241  -0.394  0.129  0.153  3.069  0.000
21.705240  -0.394  0.129  0.153  3.069  0.000
21.706240  -0.394  0.129  0.153  3.069  0.000
21.707239  -6.212  0.079  0.115  3.069  0.000
21.708241  -6.212  0.079  0.115  3.069  0.000
21.709240  -6.212  0.079  0.115  3.069  0.000
21.710239  -6.212  0.079  0.115  3.069  0.000
21.711241  -6.212  0.079  0.115  3.068  0.000
21.712240  -6.212  0.079  0.115  3.068  0.000
21.713240  -6.212  0.079  0.115  3.068  0.000
21.714243  -7.133  0.022  0.070  3.068  0.000
21.715242  -7.133  0.022  0.070  3.068  0.000
21.716242  -7.133  0.022  0.070  3.065  0.000
21.717241  -7.133  0.022  0.070  3.065  0.000
21.718243  -7.133  0.022  0.070  3.065  0.000
21.719242  -7.133  0.022  0.070  3.065  0.000
21.720242  -7.133  0.022  0.070  3.065  0.000
21.721243  -2.390  0.003  0.027  3.057  0.000
21.722242  -2.390  0.003  0.027  3.057  0.000
21.723242  -2.390  0.003  0.027  3.057  0.000
21.724241  -2.390  0.003  0.027  3.057  0.000
21.725243  -2.390  0.003  0.027  3.057  0.000
21.726242  -2.390  0.003  0.027  3.057  0.000
21.727242  -2.390  0.003  0.027  3.364  0.000
21.728243  0.472  0.007  0.001  3.364  0.000
21.729242  0.472  0.007  0.001  3.364  0.000
21.730242  0.472  0.007  0.001  3.364  0.000
21.731241  0.472  0.007  0.001  3.364  0.000
21.732244  0.472  0.007  0.001  3.365  0.000
21.733244  0.472  0.007  0.001  3.365  0.000
21.734243  0.472  0.007  0.001  3.365  0.000
21.735245  0.716  0.013  -0.007  3.365  0.000
21.736244  0.716  0.013  -0.007  3.365  0.000
21.737244  0.716  0.013  -0.007  3.365  0.000
21.738243  0.716  0.013  -0.007  3.366  0.000
21.739244  0.716  0.013  -0.007  3.366  0.000
21.740244  0.716  0.013  -0.007  3.366  0.000
21.741243  0.716  0.013  -0.007  3.366  0.000
21.742245  0.158  0.014  -0.009  3.366  0.000
21.743244  0.158  0.014  -0.009  3.366  0.000
21.744244  0.158  0.014  -0.009  3.366  0.000
21.745243  0.158  0.014  -0.009  3.366  0.000
21.746244  0.158  0.014  -0.009  3.366  0.000
21.747244  0.158  0.014  -0.009  3.366  0.000
21.748243  0.158  0.014  -0.009  3.366  0.000
21.749245  0.993  0.022  -0.001  3.366  0.000
21.750244  0.993  0.022  -0.001  3.366  0.000
21.751244  0.993  0.022  -0.001  3.366  0.000
21.752245  0.993  0.022  -0.001  3.366  0.000
21.753244  0.993  0.022  -0.001  3.366  0.000
21.754244  0.993  0.022  -0.001  3.047  0.000
21.755243  0.993  0.022  -0.001  3.047  0.000
21.756245  2.595  0.043  0.016  3.047  0.000
21.757244  2.595  0.043  0.016  3.047  0.000
21.758244  2.595  0.043  0.016  3.047  0.000
21.759245  2.595  0.043  0.016  3.047  0.000
21.760244  2.595  0.043  0.016  3.047  0.000
21.761244  2.595  0.043  0.016  3.047  0.000
21.762243  2.595  0.043  0.016  3.047  0.000
21.763245  3.938  0.074  0.040  3.047  0.000
21.764244  3.938  0.074  0.040  3.047  0.000
21.765244  3.938  0.074  0.040  3.047  0.000
21.766245  3.938  0.074  0.040  3.047  0.000
21.767244  3.938  0.074  0.040  3.047  0.000
21.768244  3.938  0.074  0.040  3.047  0.000
21.769243  3.938  0.074  0.040  3.047  0.000
21.770245  3.915  0.106  0.075  3.047  0.000
21.771244  3.915  0.106  0.075  3.047  0.000
21.772243  3.915  0.106  0.075  3.047  0.000
21.773245  3.915  0.106  0.075  3.047  0.000
21.774244  3.915  0.106  0.075  3.047  0.000
21.775244  3.915  0.106  0.075  3.047  0.000
21.776243  3.915  0.106  0.075  3.047  0.000
21.777245  3.585  0.134  0.118  3.047  0.000
21.778244  3.585  0.134  0.118  3.047  0.000
21.779243  3.585  0.134  0.118  3.047  0.000
21.780245  3.585  0.134  0.118  3.047  0.000
21.781244  3.585  0.134  0.118  3.047  0.000
21.782244  3.585  0.134  0.118  3.047  0.000
21.783243  3.585  0.134  0.118  3.047  0.000
21.784246  3.933  0.166  0.164  3.047  0.000
21.785246  3.933  0.166  0.164  3.047  0.000
21.786245  3.933  0.166  0.164  3.047  0.000
21.787247  3.933  0.166  0.164  3.047  0.000
21.788246  3.933  0.166  0.164  3.047  0.000
21.789246  3.933  0.166  0.164  3.047  0.000
21.790245  3.933  0.166  0.164  3.047  0.000
21.791246  0.870  0.173  0.174  3.047  0.000
21.792246  0.870  0.173  0.174  3.047  0.000
21.793245  0.870  0.173  0.174  3.047  0.000
21.794247  0.870  0.173  0.174  3.047  0.000
21.795246  0.870  0.173  0.174  3.047  0.000
21.796246  0.870  0.173  0.174  3.047  0.000
21.797247  0.870  0.173  0.174  3.047  0.000
21.798246  4.046  0.205  0.208  2.728  0.000
21.799246  4.046  0.205  0.208  2.728  0.000
21.800245  4.046  0.205  0.208  2.728  0.000
21.801247  4.046  0.205  0.208  2.728  0.000
21.802248  4.046  0.205  0.208  2.728  0.000
21.803247  4.046  0.205  0.208  2.728  0.000
21.804249  4.046  0.205  0.208  2.730  0.000
21.805248  6.212  0.255  0.239  2.730  0.000
21.806248  6.212  0.255  0.239  2.730  0.000
21.807247  6.212  0.255  0.239  2.730  0.000
21.808249  6.212  0.255  0.239  2.730  0.000
21.809248  6.212  0.255  0.239  2.745  0.000
21.810247  6.212  0.255  0.239  2.426  0.000
21.811249  6.212  0.255  0.239  2.426  0.000
21.812248  8.605  0.324  0.272  2.426  0.000
21.814247  8.605  0.324  0.272  2.426  0.000
21.815248  8.605  0.324  0.272  2.460  0.000
21.816248  8.605  0.324  0.272  2.460  0.000
21.817247  8.605  0.324  0.272  2.460  0.000
21.818249  8.605  0.324  0.272  2.460  0.000
21.819248  8.605  0.324  0.272  2.460  0.000
21.820248  1.904  0.339  0.279  2.525  0.000
21.821247  1.904  0.339  0.279  2.206  0.000
21.822248  1.904  0.339  0.279  2.206  0.000
21.823248  1.904  0.339  0.279  2.206  0.000
21.824247  1.904  0.339  0.279  2.206  0.000
21.825249  1.904  0.339  0.279  2.206  0.000
21.826248  1.904  0.339  0.279  1.995  0.000
21.827248  0.421  0.342  0.280  1.995  0.000
21.828247  0.421  0.342  0.280  1.995  0.000
21.829248  0.421  0.342  0.280  1.995  0.000
21.830248  0.421  0.342  0.280  1.995  0.000
21.831247  0.421  0.342  0.280  2.120  0.000
21.832249  0.421  0.342  0.280  1.801  0.000
21.833248  0.421  0.342  0.280  1.801  0.000
21.834248  0.093  0.343  0.281  1.801  0.000
21.835249  0.093  0.343  0.281  1.801  0.000
21.836248  0.093  0.343  0.281  1.801  0.000
21.837248  0.093  0.343  0.281  1.618  0.000
21.838247  0.093  0.343  0.281  1.618  0.000
21.839249  0.093  0.343  0.281  1.618  0.000
21.840248  0.093  0.343  0.281  1.618  0.000
21.841248  0.021  0.343  0.281  1.618  0.000
21.842249  0.021  0.343  0.281  1.618  0.000
21.843248  0.021  0.343  0.281  1.126  0.000
21.844248  0.021  0.343  0.281  1.126  0.000
21.845247  0.021  0.343  0.281  1.126  0.000
21.846249  0.021  0.343  0.281  1.126  0.000
21.847248  0.021  0.343  0.281  1.126  0.000
21.848248  0.005  0.343  0.281  0.639  0.000
21.849249  0.005  0.343  0.281  0.639  0.000
21.850248  0.005  0.343  0.281  0.639  0.000
21.851248  0.005  0.343  0.281  0.639  0.000
21.852247  0.005  0.343  0.281  0.639  0.000
21.853249  0.005  0.343  0.281  0.154  0.000
21.854250  0.005  0.343  0.281  0.154  0.000
21.855249  8.689  0.413  0.311  0.154  0.000
21.856251  8.689  0.413  0.311  0.154  0.000
21.857250  8.689  0.413  0.311  0.154  0.000
21.858250  8.689  0.413  0.311  0.154  0.000
21.859249  8.689  0.413  0.311  -0.327  0.000
21.860250  8.689  0.413  0.311  -0.327  0.000
21.861250  8.689  0.413  0.311  -0.327  0.000
21.862249  11.721  0.506  0.366  -0.327  0.000
21.863251  11.721  0.506  0.366  -0.327  0.000
21.864250  11.721  0.506  0.366  -0.165  0.000
21.865250  11.721  0.506  0.366  -0.484  0.000
21.866249  11.721  0.506  0.366  -0.484  0.000
21.867250  11.721  0.506  0.366  -0.484  0.000
21.868250  11.721  0.506  0.366  -0.484  0.000
21.869249  12.255  0.604  0.444  -0.484  0.000
21.870251  12.255  0.604  0.444  -0.918  0.000
21.871250  12.255  0.604  0.444  -0.918  0.000
21.872252  12.255  0.604  0.444  -0.918  0.000
21.873253  12.255  0.604  0.444  -0.918  0.000
21.874252  12.255  0.604  0.444  -0.918  0.000
21.875252  12.255  0.604  0.444  -0.665  0.000
21.876251  22.811  0.787  0.629  -1.303  0.000
21.877253  22.811  0.787  0.629  -1.303  0.000
21.878252  22.811  0.787  0.629  -1.303  0.000
21.879251  22.811  0.787  0.629  -1.303  0.000
21.880253  22.811  0.787  0.629  -1.303  0.000
21.881252  22.811  0.787  0.629  -1.321  0.000
21.882252  22.811  0.787  0.629  -1.321  0.000
21.883251  20.059  0.947  0.798  -1.321  0.000
21.884253  20.059  0.947  0.798  -1.321  0.000
21.885252  20.059  0.947  0.798  -1.321  0.000
21.886251  20.059  0.947  0.798  -0.975  0.000
21.887253  20.059  0.947  0.798  -1.613  0.000
21.888252  20.059  0.947  0.798  -1.613  0.000
21.889252  20.059  0.947  0.798  -1.613  0.000
21.890251  17.480  1.087  0.964  -1.613  0.000
21.891253  17.480  1.087  0.964  -1.613  0.000
21.892252  17.480  1.087  0.964  -1.852  0.000
21.893251  17.480  1.087  0.964  -1.852  0.000
21.894253  17.480  1.087  0.964  -1.852  0.000
21.895252  17.480  1.087  0.964  -1.852  0.000
21.896252  17.480  1.087  0.964  -1.852  0.000
21.897251  22.135  1.264  1.277  -1.404  0.000
21.898252  22.135  1.264  1.277  -1.723  0.000
21.899252  22.135  1.264  1.277  -1.723  0.000
21.900251  22.135  1.264  1.277  -1.723  0.000
21.901253  22.135  1.264  1.277  -1.723  0.000
21.902252  22.135  1.264  1.277  -1.723  0.000
21.903252  22.135  1.264  1.277  -1.894  0.000
21.904251  15.448  1.388  1.428  -1.894  0.000
21.905252  15.448  1.388  1.428  -1.894  0.000
21.906252  15.448  1.388  1.428  -1.894  0.000
21.907251  15.448  1.388  1.428  -1.894  0.000
21.908253  15.448  1.388  1.428  -2.532  0.000
21.909252  15.448  1.388  1.428  -2.052  0.000
21.910252  15.448  1.388  1.428  -2.052  0.000
21.911251  13.212  1.494  1.571  -2.052  0.000
21.912252  13.212  1.494  1.571  -2.052  0.000
21.913252  13.212  1.494  1.571  -2.052  0.000
21.914251  13.212  1.494  1.571  -1.880  0.000
21.915253  13.212  1.494  1.571  -1.880  0.000
21.916252  13.212  1.494  1.571  -1.880  0.000
21.917252  13.212  1.494  1.571  -1.880  0.000
21.918253  6.010  1.542  1.658  -1.880  0.000
21.919252  6.010  1.542  1.658  -2.519  0.000
21.920252  6.010  1.542  1.658  -2.002  0.000
21.921251  6.010  1.542  1.658  -2.002  0.000
21.922253  6.010  1.542  1.658  -2.002  0.000
21.923252  6.010  1.542  1.658  -2.002  0.000
21.924253  6.010  1.542  1.658  -2.002  0.000
21.925255  8.363  1.609  1.706  -2.111  0.000
21.926254  8.363  1.609  1.706  -2.111  0.000
21.927254  8.363  1.609  1.706  -2.111  0.000
21.928253  8.363  1.609  1.706  -2.111  0.000
21.929255  8.363  1.609  1.706  -2.111  0.000
21.930254  8.363  1.609  1.706  -2.111  0.000
21.931253  8.363  1.609  1.706  -2.228  0.000
21.932255  1.851  1.623  1.717  -2.228  0.000
21.933254  1.851  1.623  1.717  -2.228  0.000
21.934254  1.851  1.623  1.717  -2.228  0.000
21.935253  1.851  1.623  1.717  -2.228  0.000
21.936255  1.851  1.623  1.717  -1.701  0.000
21.937254  1.851  1.623  1.717  -2.339  0.000
21.938253  1.851  1.623  1.717  -2.339  0.000
21.939255  8.446  1.691  1.735  -2.339  0.000
21.940254  8.446  1.691  1.735  -2.339  0.000
21.941254  8.446  1.691  1.735  -1.819  0.000
21.942257  8.446  1.691  1.735  -2.457  0.000
21.943256  8.446  1.691  1.735  -2.457  0.000
21.944256  8.446  1.691  1.735  -2.457  0.000
21.945255  8.446  1.691  1.735  -2.457  0.000
21.946257  8.748  1.761  1.767  -2.457  0.000
21.947256  8.748  1.761  1.767  -2.613  0.000
21.948256  8.748  1.761  1.767  -2.613  0.000
21.949257  8.748  1.761  1.767  -2.613  0.000
21.950256  8.748  1.761  1.767  -2.613  0.000
21.951256  8.748  1.761  1.767  -2.613  0.000
21.952255  8.748  1.761  1.767  -2.145  0.000
21.953257  7.433  1.820  1.820  -2.783  0.000
21.954256  7.433  1.820  1.820  -2.783  0.000
21.955256  7.433  1.820  1.820  -2.783  0.000
21.956257  7.433  1.820  1.820  -2.783  0.000
21.957256  7.433  1.820  1.820  -2.783  0.000
21.958256  7.433  1.820  1.820  -2.956  0.000
21.959255  7.433  1.820  1.820  -2.956  0.000
21.960257  1.645  1.834  1.832  -2.956  0.000
21.961256  1.645  1.834  1.832  -2.956  0.000
21.962255  1.645  1.834  1.832  -2.956  0.000
21.963257  1.645  1.834  1.832  -2.503  0.000
21.964256  1.645  1.834  1.832  -3.141  0.000
21.965256  1.645  1.834  1.832  -3.141  0.000
21.966255  1.645  1.834  1.832  -3.141  0.000
21.967257  13.157  1.939  1.940  -3.141  0.000
21.968256  13.157  1.939  1.940  -3.141  0.000
21.969255  13.157  1.939  1.940  -3.344  0.000
21.970257  13.157  1.939  1.940  -3.344  0.000
21.971256  13.157  1.939  1.940  -3.344  0.000
21.972256  13.157  1.939  1.940  -3.344  0.000
21.973255  13.157  1.939  1.940  -3.344  0.000
21.974257  2.912  1.962  1.963  -2.941  0.000
21.975256  2.912  1.962  1.963  -3.579  0.000
21.976255  2.912  1.962  1.963  -3.579  0.000
21.977257  2.912  1.962  1.963  -3.579  0.000
21.978256  2.912  1.962  1.963  -3.579  0.000
21.979256  2.912  1.962  1.963  -3.579  0.000
21.980255  2.912  1.962  1.963  -3.510  0.000
21.981256  5.573  2.007  2.007  -3.510  0.000
21.982256  5.573  2.007  2.007  -3.510  0.000
21.983255  5.573  2.007  2.007  -3.510  0.000
21.984257  5.573  2.007  2.007  -3.510  0.000
21.985256  5.573  2.007  2.007  -3.158  0.000
21.986256  5.573  2.007  2.007  -3.796  0.000
21.987255  5.573  2.007  2.007  -3.796  0.000
21.988256  2.567  2.027  2.020  -3.796  0.000
21.989256  2.567  2.027  2.020  -3.796  0.000
21.990255  2.567  2.027  2.020  -3.796  0.000
21.991257  2.567  2.027  2.020  -4.120  0.000
21.992256  2.567  2.027  2.020  -4.120  0.000
21.993256  2.567  2.027  2.020  -4.120  0.000
21.994259  2.567  2.027  2.020  -4.120  0.000
21.995258  -0.322  2.025  2.030  -4.120  0.000
21.996258  -0.322  2.025  2.030  -3.842  0.000
