CAdmittanceControl [2020-12-19-19-52-54]
time[s]  acc_hum[rad / s2]  vel_hum[rad / s]  vel_exo[rad / s]  T_Sea[N.m]  InvDyn[N.m]  AccBsd[N.m]  vel_motor[rad / s]
0.003000  0.000  0.000  0.000  0.000  -0.000  0.000  0.000
0.004000  0.000  0.000  0.000  0.000  -0.000  0.000  0.000
0.005000  0.000  0.001  -0.022  0.000  -0.000  0.000  0.216
0.006000  0.000  0.003  -0.022  0.000  -0.000  0.000  0.404
0.007000  0.000  0.004  -0.022  0.000  -0.000  0.000  0.567
0.008000  0.000  0.005  -0.022  0.000  -0.000  0.000  0.709
0.009000  0.000  0.006  -0.022  0.000  -0.000  0.000  0.833
0.010000  0.000  0.006  -0.022  0.000  -0.000  0.000  0.868
0.011000  0.000  0.006  -0.022  0.000  -0.000  0.000  0.899
0.013000  0.000  0.006  -0.022  0.000  -0.000  0.000  0.925
0.014000  0.000  0.006  -0.022  0.000  -0.000  0.000  0.948
0.015000  0.000  0.006  -0.022  0.000  -0.000  0.000  0.969
0.016000  0.000  0.007  -0.022  0.000  -0.000  0.000  0.986
0.017000  0.000  0.007  -0.022  0.000  -0.000  0.000  1.001
0.018001  0.000  0.007  -0.022  0.000  -0.000  0.000  1.014
0.019001  0.000  0.007  -0.022  0.000  -0.000  0.000  1.026
0.020001  0.000  0.007  -0.018  0.000  -0.000  0.000  1.072
0.021001  0.000  0.007  -0.018  0.000  -0.000  0.000  1.112
0.022001  0.000  0.008  -0.018  0.000  -0.000  0.000  1.146
0.023001  0.000  0.008  -0.018  0.000  -0.000  0.000  1.176
0.024001  0.000  0.008  -0.018  0.000  -0.000  0.000  1.202
0.025001  0.000  0.008  -0.022  0.000  -0.000  0.000  1.225
0.026001  0.000  0.008  -0.022  0.000  -0.000  0.000  1.245
0.027001  0.000  0.008  -0.022  0.000  -0.000  0.000  1.262
0.028001  0.000  0.009  -0.022  0.000  -0.000  0.000  1.277
0.029001  0.000  0.009  -0.022  0.000  -0.000  0.000  1.290
0.030001  0.000  0.009  -0.022  0.000  -0.000  0.000  1.337
0.031001  0.000  0.009  -0.022  0.000  -0.000  0.000  1.378
0.032001  0.000  0.009  -0.022  0.000  -0.000  0.000  1.414
0.033001  0.000  0.010  -0.022  0.000  -0.000  0.000  1.445
0.034001  0.000  0.010  -0.022  0.000  -0.000  0.000  1.472
0.035002  0.000  0.010  -0.022  0.000  -0.000  0.000  1.495
0.036002  0.000  0.010  -0.022  0.000  -0.000  0.000  1.515
0.037002  0.000  0.010  -0.022  0.000  -0.000  0.000  1.532
0.038002  0.000  0.010  -0.022  0.000  -0.000  0.000  1.548
0.039002  0.000  0.010  -0.022  0.000  -0.000  0.000  1.561
0.040002  0.000  0.011  -0.020  0.000  -0.000  0.000  1.608
0.041002  0.000  0.011  -0.020  0.000  -0.000  0.000  1.649
0.042002  0.000  0.011  -0.020  0.000  -0.000  0.000  1.685
0.043002  0.000  0.011  -0.020  0.000  -0.000  0.000  1.716
0.044002  0.000  0.012  -0.020  0.000  -0.000  0.000  1.743
0.045002  0.000  0.012  -0.018  0.000  -0.000  0.000  1.767
0.046002  0.000  0.012  -0.018  0.000  -0.000  0.000  1.787
0.047002  0.000  0.012  -0.018  0.000  -0.000  0.000  1.805
0.048002  0.000  0.012  -0.018  0.000  -0.000  0.000  1.820
0.049002  0.000  0.012  -0.018  0.000  -0.000  0.000  1.833
0.050002  0.000  0.013  -0.018  0.000  -0.000  0.000  1.881
0.051002  0.000  0.013  -0.018  0.000  -0.000  0.000  1.922
0.052002  0.000  0.013  -0.018  0.000  -0.000  0.000  1.958
0.053003  0.000  0.013  -0.018  0.000  -0.000  0.000  1.989
0.054003  0.000  0.013  -0.018  0.000  -0.000  0.000  2.016
0.055003  -0.000  0.013  -0.018  0.000  -0.000  -0.000  1.932
0.056003  -0.000  0.012  -0.018  0.000  -0.000  -0.000  1.858
0.057003  -0.000  0.012  -0.018  0.000  -0.000  -0.000  1.795
0.058003  -0.000  0.012  -0.018  0.000  -0.000  -0.000  1.739
0.059003  -0.000  0.011  -0.018  0.000  -0.000  -0.000  1.691
0.060003  -0.000  0.011  -0.019  0.000  -0.000  -0.000  1.649
0.061003  -0.000  0.011  -0.019  0.000  -0.000  -0.000  1.613
0.062003  -0.000  0.011  -0.019  0.000  -0.000  -0.000  1.581
0.063003  -0.000  0.010  -0.019  0.000  -0.000  -0.000  1.554
0.064003  -0.000  0.010  -0.019  0.000  -0.000  -0.000  1.530
0.065003  0.000  0.011  -0.020  0.000  -0.000  0.000  1.581
0.066003  0.000  0.011  -0.020  0.000  -0.000  0.000  1.626
0.067003  0.000  0.011  -0.020  0.000  -0.000  0.000  1.665
0.068003  0.000  0.011  -0.020  0.000  -0.000  0.000  1.698
0.069003  0.000  0.012  -0.020  0.000  -0.000  0.000  1.728
0.070004  -0.000  0.011  -0.018  0.000  -0.000  -0.000  1.681
0.071004  -0.000  0.011  -0.018  0.000  -0.000  -0.000  1.641
0.072004  -0.000  0.011  -0.018  0.000  -0.000  -0.000  1.606
0.073004  -0.000  0.010  -0.018  0.000  -0.000  -0.000  1.575
0.074004  -0.000  0.010  -0.018  0.000  -0.000  -0.000  1.548
0.075004  -0.000  0.010  -0.018  0.000  -0.000  -0.000  1.526
0.076004  -0.000  0.010  -0.018  0.000  -0.000  -0.000  1.506
0.077004  -0.000  0.010  -0.018  0.000  -0.000  -0.000  1.488
0.078004  -0.000  0.010  -0.018  0.000  -0.000  -0.000  1.473
0.079004  -0.000  0.010  -0.018  0.000  -0.000  -0.000  1.460
0.080004  -0.000  0.010  -0.016  0.000  -0.000  -0.000  1.449
0.081004  -0.000  0.010  -0.016  0.000  -0.000  -0.000  1.439
0.082004  -0.000  0.010  -0.016  0.000  -0.000  -0.000  1.431
0.083004  -0.000  0.009  -0.016  0.000  -0.000  -0.000  1.423
0.084004  -0.000  0.009  -0.016  0.000  -0.000  -0.000  1.417
0.085004  0.000  0.010  -0.018  0.000  -0.000  0.000  1.447
0.086004  0.000  0.010  -0.018  0.000  -0.000  0.000  1.473
0.087004  0.000  0.010  -0.018  0.000  -0.000  0.000  1.496
0.088005  0.000  0.010  -0.018  0.000  -0.000  0.000  1.516
0.089005  0.000  0.010  -0.018  0.000  -0.000  0.000  1.533
0.090005  0.000  0.010  -0.017  0.000  -0.000  0.000  1.548
0.091005  0.000  0.010  -0.017  0.000  -0.000  0.000  1.561
0.092005  0.000  0.010  -0.017  0.000  -0.000  0.000  1.573
0.093005  0.000  0.011  -0.017  0.000  -0.000  0.000  1.583
0.094005  0.000  0.011  -0.017  0.000  -0.000  0.000  1.591
0.095005  0.000  0.011  -0.020  0.000  -0.000  0.000  1.671
0.096005  0.000  0.012  -0.020  0.000  -0.000  0.000  1.740
0.097005  0.000  0.012  -0.020  0.000  -0.000  0.000  1.800
0.098005  0.000  0.012  -0.020  0.000  -0.000  0.000  1.852
0.099005  0.000  0.013  -0.020  0.000  -0.000  0.000  1.898
0.100005  -0.000  0.012  -0.019  0.000  -0.000  -0.000  1.865
0.101005  -0.000  0.012  -0.019  0.000  -0.000  -0.000  1.836
0.102005  -0.000  0.012  -0.019  0.000  -0.000  -0.000  1.811
0.103005  -0.000  0.012  -0.019  0.000  -0.000  -0.000  1.790
0.104005  -0.000  0.012  -0.019  0.000  -0.000  -0.000  1.771
0.105006  0.000  0.012  -0.018  0.000  -0.000  0.000  1.791
0.106006  0.000  0.012  -0.018  0.000  -0.000  0.000  1.808
0.107006  0.000  0.012  -0.018  0.000  -0.000  0.000  1.823
0.108006  0.000  0.012  -0.018  0.000  -0.000  0.000  1.836
0.109006  0.000  0.012  -0.018  0.000  -0.000  0.000  1.848
0.110006  0.000  0.012  -0.018  0.000  -0.000  0.000  1.858
0.111006  0.000  0.012  -0.018  0.000  -0.000  0.000  1.866
0.112006  0.000  0.012  -0.018  0.000  -0.000  0.000  1.874
0.113006  0.000  0.013  -0.018  0.000  -0.000  0.000  1.881
0.114006  0.000  0.013  -0.018  0.000  -0.000  0.000  1.886
0.115006  -0.000  0.012  -0.020  0.000  -0.000  -0.000  1.855
0.116006  -0.000  0.012  -0.020  0.000  -0.000  -0.000  1.828
0.117006  -0.000  0.012  -0.020  0.000  -0.000  -0.000  1.805
0.118006  -0.000  0.012  -0.020  0.000  -0.000  -0.000  1.784
0.119006  -0.000  0.012  -0.020  0.000  -0.000  -0.000  1.767
0.120006  -0.000  0.012  -0.018  0.000  -0.000  -0.000  1.751
0.121006  -0.000  0.012  -0.018  0.000  -0.000  -0.000  1.738
0.122006  -0.000  0.012  -0.018  0.000  -0.000  -0.000  1.726
0.123007  -0.000  0.011  -0.018  0.000  -0.000  -0.000  1.716
0.124007  -0.000  0.011  -0.018  0.000  -0.000  -0.000  1.708
0.125007  -0.000  0.011  -0.018  0.000  -0.000  -0.000  1.664
0.126007  -0.000  0.011  -0.018  0.000  -0.000  -0.000  1.626
0.127007  -0.000  0.011  -0.018  0.000  -0.000  -0.000  1.592
0.128007  -0.000  0.010  -0.018  0.000  -0.000  -0.000  1.564
0.129007  -0.000  0.010  -0.018  0.000  -0.000  -0.000  1.539
0.130007  0.000  0.010  -0.018  0.000  -0.000  0.000  1.553
0.131007  0.000  0.010  -0.018  0.000  -0.000  0.000  1.565
0.132007  0.000  0.011  -0.018  0.000  -0.000  0.000  1.575
0.133007  0.000  0.011  -0.018  0.000  -0.000  0.000  1.584
0.134007  0.000  0.011  -0.018  0.000  -0.000  0.000  1.592
0.135007  0.000  0.011  -0.024  0.000  -0.000  0.000  1.635
0.136007  0.000  0.011  -0.024  0.000  -0.000  0.000  1.672
0.137007  0.000  0.011  -0.024  0.000  -0.000  0.000  1.705
0.138007  0.000  0.012  -0.024  0.000  -0.000  0.000  1.733
0.139007  0.000  0.012  -0.024  0.000  -0.000  0.000  1.757
0.140008  -0.000  0.011  -0.016  0.000  -0.000  -0.000  1.706
0.141008  -0.000  0.011  -0.016  0.000  -0.000  -0.000  1.662
0.142008  -0.000  0.011  -0.016  0.000  -0.000  -0.000  1.624
0.143008  -0.000  0.011  -0.016  0.000  -0.000  -0.000  1.591
0.144008  -0.000  0.010  -0.016  0.000  -0.000  -0.000  1.562
0.145008  0.000  0.010  -0.018  0.000  -0.000  0.000  1.573
0.146008  0.000  0.011  -0.018  0.000  -0.000  0.000  1.582
0.147008  0.000  0.011  -0.018  0.000  -0.000  0.000  1.591
0.148008  0.000  0.011  -0.018  0.000  -0.000  0.000  1.598
0.149008  0.000  0.011  -0.018  0.000  -0.000  0.000  1.604
0.150008  0.000  0.011  -0.020  0.000  -0.000  0.000  1.609
0.151008  0.000  0.011  -0.020  0.000  -0.000  0.000  1.614
0.152008  0.000  0.011  -0.020  0.000  -0.000  0.000  1.618
0.153008  0.000  0.011  -0.020  0.000  -0.000  0.000  1.621
0.154008  0.000  0.011  -0.020  0.000  -0.000  0.000  1.624
0.155008  0.000  0.011  -0.018  0.000  -0.000  0.000  1.699
0.156008  0.000  0.012  -0.018  0.000  -0.000  0.000  1.764
0.157008  0.000  0.012  -0.018  0.000  -0.000  0.000  1.820
0.159009  0.000  0.012  -0.018  0.000  -0.000  0.000  1.869
0.160009  0.000  0.013  -0.018  0.000  -0.000  0.000  1.911
0.161009  0.000  0.013  -0.018  0.000  -0.000  0.000  1.948
0.163009  0.000  0.013  -0.018  0.000  -0.000  0.000  1.980
0.165009  0.000  0.013  -0.018  0.000  -0.000  0.000  2.008
0.166009  0.000  0.014  -0.018  0.000  -0.000  0.000  2.032
0.167009  0.000  0.014  -0.018  0.000  -0.000  0.000  2.053
0.168009  0.000  0.014  -0.018  0.000  -0.000  0.000  2.072
0.169009  0.000  0.014  -0.018  0.000  -0.000  0.000  2.087
0.170009  0.000  0.014  -0.018  0.000  -0.000  0.000  2.101
0.171009  0.000  0.014  -0.018  0.000  -0.000  0.000  2.113
0.172009  0.000  0.014  -0.018  0.000  -0.000  0.000  2.124
0.173009  0.000  0.014  -0.018  0.000  -0.000  0.000  2.133
0.174009  0.000  0.014  -0.018  0.000  -0.000  0.000  2.141
0.175010  0.000  0.014  -0.018  0.000  -0.000  0.000  2.147
0.176010  0.000  0.014  -0.018  0.000  -0.000  0.000  2.153
0.177010  0.000  0.014  -0.018  0.000  -0.000  0.000  2.159
0.178010  0.000  0.014  -0.018  0.000  -0.000  0.000  2.163
0.179010  0.000  0.014  -0.018  0.000  -0.000  0.000  2.167
0.180010  0.000  0.014  -0.018  0.000  -0.000  0.000  2.170
0.181010  0.000  0.014  -0.018  0.000  -0.000  0.000  2.173
0.182010  0.000  0.015  -0.018  0.000  -0.000  0.000  2.176
0.183010  0.000  0.015  -0.018  0.000  -0.000  0.000  2.178
0.184010  0.000  0.015  -0.018  0.000  -0.000  0.000  2.180
0.185010  0.000  0.015  -0.018  0.000  -0.000  0.000  2.182
0.186010  0.000  0.015  -0.018  0.000  -0.000  0.000  2.183
0.187010  0.000  0.015  -0.018  0.000  -0.000  0.000  2.184
0.189010  0.000  0.015  -0.018  0.000  -0.000  0.000  2.186
0.190010  0.000  0.015  -0.018  0.000  -0.000  0.000  2.187
0.191010  0.000  0.015  -0.018  0.000  -0.000  0.000  2.187
0.192010  0.000  0.015  -0.018  0.000  -0.000  0.000  2.188
0.193011  0.000  0.015  -0.018  0.000  -0.000  0.000  2.189
0.194011  0.000  0.015  -0.018  0.000  -0.000  0.000  2.189
0.195011  0.000  0.015  -0.018  0.000  -0.000  0.000  2.190
0.196011  0.000  0.015  -0.018  0.000  -0.000  0.000  2.190
0.197011  0.000  0.015  -0.018  0.000  -0.000  0.000  2.190
0.198011  0.000  0.015  -0.018  0.000  -0.000  0.000  2.191
0.199011  0.000  0.015  -0.018  0.000  -0.000  0.000  2.191
0.200011  0.000  0.015  -0.018  0.000  -0.000  0.000  2.191
0.201011  0.000  0.015  -0.018  0.000  -0.000  0.000  2.192
0.202011  0.000  0.015  -0.018  0.000  -0.000  0.000  2.192
0.203011  0.000  0.015  -0.018  0.000  -0.000  0.000  2.192
0.204011  -0.000  0.014  -0.018  0.000  -0.000  -0.000  2.156
0.205011  -0.000  0.014  -0.018  0.000  -0.000  -0.000  2.125
0.206011  -0.000  0.014  -0.018  0.000  -0.000  -0.000  2.098
0.207011  -0.000  0.014  -0.018  0.000  -0.000  -0.000  2.074
0.208011  -0.000  0.014  -0.018  0.000  -0.000  -0.000  2.054
0.209011  0.000  0.014  -0.022  0.000  -0.000  0.000  2.072
0.210012  0.000  0.014  -0.022  0.000  -0.000  0.000  2.088
0.211012  0.000  0.014  -0.022  0.000  -0.000  0.000  2.101
0.212012  0.000  0.014  -0.022  0.000  -0.000  0.000  2.113
0.213012  0.000  0.014  -0.022  0.000  -0.000  0.000  2.123
0.214012  -0.000  0.014  -0.018  0.000  -0.000  -0.000  2.097
0.215012  -0.000  0.014  -0.018  0.000  -0.000  -0.000  2.074
0.216012  -0.000  0.014  -0.018  0.000  -0.000  -0.000  2.054
0.217012  -0.000  0.014  -0.018  0.000  -0.000  -0.000  2.036
0.218012  -0.000  0.013  -0.018  0.000  -0.000  -0.000  2.021
0.219012  -0.000  0.013  -0.013  0.000  -0.000  -0.000  2.008
0.220012  -0.000  0.013  -0.013  0.000  -0.000  -0.000  1.997
0.221012  -0.000  0.013  -0.013  0.000  -0.000  -0.000  1.987
0.222012  -0.000  0.013  -0.013  0.000  -0.000  -0.000  1.979
0.223012  -0.000  0.013  -0.013  0.000  -0.000  -0.000  1.972
0.224012  -0.000  0.012  -0.018  0.000  -0.000  -0.000  1.821
0.225012  -0.000  0.011  -0.018  0.000  -0.000  -0.000  1.690
0.226012  -0.000  0.011  -0.018  0.000  -0.000  -0.000  1.577
0.227012  -0.000  0.010  -0.018  0.000  -0.000  -0.000  1.478
0.228013  -0.000  0.009  -0.018  0.000  -0.000  -0.000  1.392
0.230013  0.000  0.010  -0.022  0.000  -0.000  0.000  1.426
0.231013  0.000  0.010  -0.022  0.000  -0.000  0.000  1.455
0.232013  0.000  0.010  -0.022  0.000  -0.000  0.000  1.480
0.233013  0.000  0.010  -0.022  0.000  -0.000  0.000  1.503
0.234013  0.000  0.010  -0.022  0.000  -0.000  0.000  1.522
0.235013  -0.000  0.010  -0.017  0.000  -0.000  -0.000  1.430
0.236013  -0.000  0.009  -0.017  0.000  -0.000  -0.000  1.351
0.237013  -0.000  0.009  -0.017  0.000  -0.000  -0.000  1.282
0.238013  -0.000  0.008  -0.017  0.000  -0.000  -0.000  1.222
0.239013  -0.000  0.008  -0.017  0.000  -0.000  -0.000  1.170
0.240013  -0.000  0.008  -0.022  0.000  -0.000  -0.000  1.161
0.241013  -0.000  0.008  -0.022  0.000  -0.000  -0.000  1.153
0.242013  -0.000  0.008  -0.022  0.000  -0.000  -0.000  1.146
0.243013  -0.000  0.008  -0.022  0.000  -0.000  -0.000  1.140
0.244013  -0.000  0.008  -0.022  0.000  -0.000  -0.000  1.135
0.245014  -0.000  0.007  -0.020  0.000  -0.000  -0.000  1.058
0.246014  -0.000  0.007  -0.020  0.000  -0.000  -0.000  0.992
0.247014  -0.000  0.006  -0.020  0.000  -0.000  -0.000  0.934
0.248014  -0.000  0.006  -0.020  0.000  -0.000  -0.000  0.884
0.249014  -0.000  0.006  -0.020  0.000  -0.000  -0.000  0.840
0.250014  0.000  0.006  -0.024  0.000  -0.000  0.000  0.874
0.251014  0.000  0.006  -0.024  0.000  -0.000  0.000  0.903
0.252014  0.000  0.006  -0.024  0.000  -0.000  0.000  0.929
0.253014  0.000  0.006  -0.024  0.000  -0.000  0.000  0.951
0.254014  0.000  0.006  -0.024  0.000  -0.000  0.000  0.970
0.255014  -0.000  0.006  -0.020  0.000  -0.000  -0.000  0.915
0.256014  -0.000  0.006  -0.020  0.000  -0.000  -0.000  0.867
0.257014  -0.000  0.006  -0.020  0.000  -0.000  -0.000  0.825
0.258014  -0.000  0.005  -0.020  0.000  -0.000  -0.000  0.789
0.259014  -0.000  0.005  -0.020  0.000  -0.000  -0.000  0.758
0.260014  -0.000  0.005  -0.028  0.000  -0.000  -0.000  0.694
0.261014  -0.000  0.004  -0.028  0.000  -0.000  -0.000  0.640
0.262014  -0.000  0.004  -0.028  0.000  -0.000  -0.000  0.592
0.263015  -0.000  0.004  -0.028  0.000  -0.000  -0.000  0.550
0.264015  -0.000  0.003  -0.028  0.000  -0.000  -0.000  0.514
0.265015  0.000  0.004  -0.026  0.000  -0.000  0.000  0.591
0.266015  0.000  0.004  -0.026  0.000  -0.000  0.000  0.658
0.267015  0.000  0.005  -0.026  0.000  -0.000  0.000  0.716
0.268015  0.000  0.005  -0.026  0.000  -0.000  0.000  0.767
0.269015  0.000  0.005  -0.026  0.000  -0.000  0.000  0.811
0.270015  0.000  0.006  -0.026  0.000  -0.000  0.000  0.849
0.271015  0.000  0.006  -0.024  0.000  -0.000  0.000  0.882
0.272015  0.000  0.006  -0.024  0.000  -0.000  0.000  0.910
0.273015  0.000  0.006  -0.024  0.000  -0.000  0.000  0.935
0.274015  0.000  0.006  -0.024  0.000  -0.000  0.000  0.956
0.275015  0.000  0.006  -0.024  0.000  -0.000  0.000  0.975
0.276015  0.000  0.007  -0.027  0.000  -0.000  0.000  0.991
0.277015  0.000  0.007  -0.027  0.000  -0.000  0.000  1.005
0.278015  0.000  0.007  -0.027  0.000  -0.000  0.000  1.017
0.279015  0.000  0.007  -0.027  0.000  -0.000  0.000  1.028
0.280016  0.000  0.007  -0.027  0.000  -0.000  0.000  1.037
0.281016  0.000  0.007  -0.027  0.000  -0.000  0.000  1.045
0.282016  -0.000  0.007  -0.026  0.000  -0.000  -0.000  1.016
0.283016  -0.000  0.007  -0.026  0.000  -0.000  -0.000  0.990
0.284016  -0.000  0.006  -0.026  0.000  -0.000  -0.000  0.968
0.285016  -0.000  0.006  -0.026  0.000  -0.000  -0.000  0.949
0.286016  -0.000  0.006  -0.026  0.000  -0.000  -0.000  0.933
0.287016  0.000  0.006  -0.026  0.000  -0.000  0.000  0.954
0.288016  0.000  0.006  -0.026  0.000  -0.000  0.000  0.973
0.289016  0.000  0.007  -0.026  0.000  -0.000  0.000  0.989
0.290016  0.000  0.007  -0.026  0.000  -0.000  0.000  1.003
0.291016  0.000  0.007  -0.026  0.000  -0.000  0.000  1.015
0.292016  -0.000  0.007  -0.029  0.000  -0.000  -0.000  0.989
0.293016  -0.000  0.006  -0.029  0.000  -0.000  -0.000  0.967
0.294016  -0.000  0.006  -0.029  0.000  -0.000  -0.000  0.948
0.295016  -0.000  0.006  -0.029  0.000  -0.000  -0.000  0.931
0.296016  -0.000  0.006  -0.029  0.000  -0.000  -0.000  0.917
0.297016  0.000  0.006  -0.026  0.000  -0.000  0.000  0.940
0.298017  0.000  0.006  -0.026  0.000  -0.000  0.000  0.961
0.299017  0.000  0.007  -0.026  0.000  -0.000  0.000  0.979
0.300017  0.000  0.007  -0.026  0.000  -0.000  0.000  0.994
0.301017  0.000  0.007  -0.026  0.000  -0.000  0.000  1.007
0.302017  0.000  0.007  -0.025  0.000  -0.000  0.000  1.019
0.303017  0.000  0.007  -0.025  0.000  -0.000  0.000  1.029
0.304017  0.000  0.007  -0.025  0.000  -0.000  0.000  1.038
0.305017  0.000  0.007  -0.025  0.000  -0.000  0.000  1.046
0.306017  0.000  0.007  -0.025  0.000  -0.000  0.000  1.053
0.307017  -0.000  0.007  -0.020  0.000  -0.000  -0.000  0.987
0.308017  -0.000  0.006  -0.020  0.000  -0.000  -0.000  0.929
0.309017  -0.000  0.006  -0.020  0.000  -0.000  -0.000  0.879
0.310017  -0.000  0.006  -0.020  0.000  -0.000  -0.000  0.836
0.311017  -0.000  0.005  -0.020  0.000  -0.000  -0.000  0.799
0.312017  -0.000  0.005  -0.024  0.000  -0.000  -0.000  0.766
0.313017  -0.000  0.005  -0.024  0.000  -0.000  -0.000  0.738
0.314017  -0.000  0.005  -0.024  0.000  -0.000  -0.000  0.713
0.315018  -0.000  0.005  -0.024  0.000  -0.000  -0.000  0.692
0.316018  -0.000  0.004  -0.024  0.000  -0.000  -0.000  0.673
0.317018  0.000  0.005  -0.024  0.000  -0.000  0.000  0.693
0.318018  0.000  0.005  -0.024  0.000  -0.000  0.000  0.710
0.319018  0.000  0.005  -0.024  0.000  -0.000  0.000  0.725
0.320018  0.000  0.005  -0.024  0.000  -0.000  0.000  0.738
0.321018  0.000  0.005  -0.024  0.000  -0.000  0.000  0.749
0.322018  0.000  0.005  -0.024  0.000  -0.000  0.000  0.759
0.323018  0.000  0.005  -0.024  0.000  -0.000  0.000  0.767
0.324018  0.000  0.005  -0.024  0.000  -0.000  0.000  0.775
0.325018  0.000  0.005  -0.024  0.000  -0.000  0.000  0.781
0.326018  0.000  0.005  -0.024  0.000  -0.000  0.000  0.786
0.327018  0.000  0.006  -0.022  0.000  -0.000  0.000  0.827
0.328018  0.000  0.006  -0.022  0.000  -0.000  0.000  0.862
0.329018  0.000  0.006  -0.022  0.000  -0.000  0.000  0.893
0.330018  0.000  0.006  -0.022  0.000  -0.000  0.000  0.919
0.331018  0.000  0.006  -0.022  0.000  -0.000  0.000  0.943
0.332018  0.000  0.006  -0.025  0.000  -0.000  0.000  0.963
0.333019  0.000  0.007  -0.025  0.000  -0.000  0.000  0.981
0.334019  0.000  0.007  -0.025  0.000  -0.000  0.000  0.996
0.335019  0.000  0.007  -0.025  0.000  -0.000  0.000  1.009
0.336019  0.000  0.007  -0.025  0.000  -0.000  0.000  1.021
0.337019  0.000  0.007  -0.017  0.000  -0.000  0.000  1.067
0.338019  0.000  0.007  -0.017  0.000  -0.000  0.000  1.106
0.339019  0.000  0.008  -0.017  0.000  -0.000  0.000  1.141
0.340019  0.000  0.008  -0.017  0.000  -0.000  0.000  1.171
0.341019  0.000  0.008  -0.017  0.000  -0.000  0.000  1.196
0.342019  0.000  0.008  -0.022  0.000  -0.000  0.000  1.255
0.343019  0.000  0.009  -0.022  0.000  -0.000  0.000  1.306
0.344019  0.000  0.009  -0.022  0.000  -0.000  0.000  1.351
0.345019  0.000  0.009  -0.022  0.000  -0.000  0.000  1.389
0.346019  0.000  0.009  -0.022  0.000  -0.000  0.000  1.423
0.347019  0.000  0.010  -0.020  0.000  -0.000  0.000  1.524
0.348019  0.000  0.011  -0.020  0.000  -0.000  0.000  1.612
0.349019  0.000  0.011  -0.020  0.000  -0.000  0.000  1.689
0.350020  0.000  0.012  -0.020  0.000  -0.000  0.000  1.755
0.351020  0.000  0.012  -0.020  0.000  -0.000  0.000  1.813
0.352020  -0.000  0.012  -0.016  0.000  -0.000  -0.000  1.792
0.353020  -0.000  0.012  -0.016  0.000  -0.000  -0.000  1.773
0.354020  -0.000  0.012  -0.016  0.000  -0.000  -0.000  1.757
0.355020  -0.000  0.012  -0.016  0.000  -0.000  -0.000  1.743
0.356020  -0.000  0.012  -0.016  0.000  -0.000  -0.000  1.730
0.357020  0.000  0.012  -0.020  0.000  -0.000  0.000  1.791
0.358020  0.000  0.012  -0.020  0.000  -0.000  0.000  1.844
0.359020  0.000  0.013  -0.020  0.000  -0.000  0.000  1.891
0.360020  0.000  0.013  -0.020  0.000  -0.000  0.000  1.931
0.361020  0.000  0.013  -0.020  0.000  -0.000  0.000  1.965
0.362020  0.000  0.013  -0.020  0.000  -0.000  0.000  1.996
0.364020  0.000  0.013  -0.020  0.000  -0.000  0.000  2.022
0.365020  0.000  0.014  -0.020  0.000  -0.000  0.000  2.045
0.366020  0.000  0.014  -0.020  0.000  -0.000  0.000  2.065
0.367020  0.000  0.014  -0.020  0.000  -0.000  0.000  2.082
0.368021  0.000  0.014  -0.020  0.000  -0.000  0.000  2.097
0.369021  0.000  0.014  -0.020  0.000  -0.000  0.000  2.110
0.370021  0.000  0.014  -0.020  0.000  -0.000  0.000  2.121
0.372021  0.000  0.014  -0.020  0.000  -0.000  0.000  2.131
0.373021  0.000  0.014  -0.020  0.000  -0.000  0.000  2.140
0.374021  0.000  0.014  -0.020  0.000  -0.000  0.000  2.147
0.375021  0.000  0.014  -0.020  0.000  -0.000  0.000  2.154
0.376021  0.000  0.014  -0.020  0.000  -0.000  0.000  2.159
0.377021  0.000  0.014  -0.020  0.000  -0.000  0.000  2.164
0.378021  0.000  0.014  -0.020  0.000  -0.000  0.000  2.168
0.380021  0.000  0.014  -0.020  0.000  -0.000  0.000  2.172
0.381021  0.000  0.015  -0.020  0.000  -0.000  0.000  2.175
0.382021  0.000  0.015  -0.020  0.000  -0.000  0.000  2.178
0.383021  0.000  0.015  -0.020  0.000  -0.000  0.000  2.180
0.384021  0.000  0.015  -0.020  0.000  -0.000  0.000  2.182
0.385022  0.000  0.015  -0.020  0.000  -0.000  0.000  2.184
0.386022  0.000  0.015  -0.020  0.000  -0.000  0.000  2.186
0.387022  0.000  0.015  -0.020  0.000  -0.000  0.000  2.187
0.388022  0.000  0.015  -0.020  0.000  -0.000  0.000  2.188
0.389022  0.000  0.015  -0.020  0.000  -0.000  0.000  2.189
0.390022  0.000  0.015  -0.020  0.000  -0.000  0.000  2.190
0.391022  0.000  0.015  -0.020  0.000  -0.000  0.000  2.191
0.392022  0.000  0.015  -0.020  0.000  -0.000  0.000  2.192
0.393022  0.000  0.015  -0.020  0.000  -0.000  0.000  2.192
0.394022  0.000  0.015  -0.020  0.000  -0.000  0.000  2.193
0.395022  0.000  0.015  -0.020  0.000  -0.000  0.000  2.193
0.396022  0.000  0.015  -0.020  0.000  -0.000  0.000  2.194
0.397022  0.000  0.015  -0.020  0.000  -0.000  0.000  2.194
0.398022  0.000  0.015  -0.020  0.000  -0.000  0.000  2.194
0.399022  0.000  0.015  -0.020  0.000  -0.000  0.000  2.195
0.400022  0.000  0.015  -0.020  0.000  -0.000  0.000  2.195
0.401022  0.000  0.015  -0.020  0.000  -0.000  0.000  2.195
