vel_hum[rad/s]  vel_exo[rad/s]  vel_adm[rad/s]  vel_motor[rad/s]  actual_Vel[rad/s]  T_Sea[N.m]
0.045  0.023  -0.136  15.015  20.420  0.091
0.049  0.028  -0.134  12.984  19.478  0.090
0.052  0.031  -0.130  10.901  18.326  0.087
0.055  0.035  -0.124  8.811  17.279  0.083
0.053  0.034  -0.116  6.763  14.975  0.077
0.066  0.039  -0.105  4.819  13.718  0.071
0.062  0.042  -0.094  2.996  12.147  0.063
0.063  0.040  -0.082  1.327  10.367  0.055
0.063  0.040  -0.071  -0.169  8.796  0.047
0.060  0.037  -0.059  -1.477  6.912  0.039
0.056  0.036  -0.047  -2.594  5.341  0.031
0.059  0.031  -0.037  -3.513  4.189  0.025
0.062  0.024  -0.029  -4.232  3.142  0.019
0.066  0.026  -0.020  -4.748  2.094  0.013
0.065  0.019  -0.013  -5.070  0.942  0.009
0.064  0.018  -0.005  -5.201  -0.419  0.003
0.066  0.017  0.003  -5.131  -2.094  -0.002
0.064  0.014  0.011  -4.878  -2.723  -0.007
0.064  0.012  0.017  -4.457  -3.246  -0.012
0.060  0.013  0.023  -3.889  -3.665  -0.016
0.055  0.013  0.028  -3.199  -3.875  -0.019
0.043  0.018  0.033  -2.424  -3.875  -0.022
0.041  0.017  0.037  -1.577  -3.665  -0.025
0.030  0.023  0.041  -0.692  -3.351  -0.028
0.021  0.023  0.043  0.204  -2.827  -0.029
0.010  0.022  0.044  1.078  -2.199  -0.029
-0.003  0.023  0.043  1.898  -1.676  -0.029
-0.014  0.026  0.043  2.645  -1.152  -0.029
-0.027  0.025  0.042  3.301  -0.838  -0.028
-0.030  0.017  0.039  3.862  -0.419  -0.026
-0.035  0.019  0.035  4.321  0.209  -0.024
-0.047  0.016  0.028  4.620  2.723  -0.018
-0.051  0.012  0.020  4.760  3.037  -0.013
-0.056  0.006  0.013  4.744  3.037  -0.008
-0.060  0.000  0.005  4.573  3.246  -0.003
-0.057  -0.004  -0.003  4.259  3.560  0.002
-0.059  -0.009  -0.011  3.806  3.770  0.007
-0.047  -0.010  -0.017  3.252  3.770  0.012
-0.052  -0.013  -0.024  2.591  3.770  0.016
-0.047  -0.015  -0.029  1.846  3.665  0.019
-0.048  -0.015  -0.032  1.024  3.351  0.022
-0.045  -0.013  -0.034  0.150  3.037  0.023
-0.040  -0.010  -0.034  -0.746  2.409  0.023
-0.037  -0.008  -0.032  -1.645  1.885  0.021
-0.042  -0.007  -0.030  -2.543  1.466  0.020
-0.044  0.003  -0.025  -3.427  1.047  0.017
-0.037  0.001  -0.021  -4.272  0.733  0.014
-0.027  0.004  -0.016  -5.049  0.314  0.011
-0.023  0.005  -0.011  -5.738  -0.419  0.007
-0.014  0.003  -0.005  -6.311  -1.571  0.004
-0.007  0.002  0.000  -6.746  -2.618  -0.000
-0.006  -0.001  0.006  -7.046  -3.351  -0.004
0.005  -0.004  0.010  -7.195  -4.084  -0.007
-0.002  -0.006  0.015  -7.215  -4.922  -0.010
-0.008  -0.015  0.017  -7.133  -5.341  -0.011
-0.005  -0.017  0.019  -6.955  -5.550  -0.012
-0.005  -0.019  0.020  -6.694  -5.864  -0.013
-0.011  -0.023  0.020  -6.373  -6.178  -0.014
-0.007  -0.023  0.021  -5.997  -6.074  -0.014
-0.018  -0.028  0.020  -5.603  -6.074  -0.013
-0.020  -0.027  0.019  -5.198  -6.178  -0.013
-0.022  -0.032  0.018  -4.794  -6.074  -0.012
-0.007  -0.031  0.016  -4.368  -5.655  -0.011
-0.022  -0.033  0.013  -3.966  -5.445  -0.009
-0.016  -0.036  0.010  -3.579  -5.236  -0.007
-0.011  -0.033  0.008  -3.203  -5.027  -0.006
-0.009  -0.034  0.006  -2.844  -4.608  -0.004
-0.020  -0.033  0.004  -2.528  -4.294  -0.003
-0.012  -0.029  0.002  -2.241  -3.979  -0.002
-0.021  -0.032  -0.000  -2.008  -3.456  0.000
-0.006  -0.024  -0.001  -1.791  -3.246  0.001
-0.028  -0.026  -0.002  -1.641  -2.932  0.002
-0.017  -0.020  -0.003  -1.534  -2.094  0.002
-0.010  -0.019  -0.004  -1.454  -1.885  0.003
-0.000  -0.018  -0.005  -1.376  -1.885  0.003
0.013  -0.012  -0.004  -1.272  -1.676  0.003
0.029  -0.011  -0.004  -1.119  -1.361  0.002
0.031  -0.008  -0.003  -0.925  -1.152  0.002
0.034  -0.009  -0.003  -0.689  -1.152  0.002
0.052  -0.001  -0.001  -0.384  -0.838  0.001
0.053  -0.007  -0.001  -0.025  -0.628  0.001
0.067  -0.001  -0.001  0.406  -0.524  0.000
0.070  0.003  0.001  0.906  -0.419  -0.001
0.071  0.006  0.003  1.465  -0.314  -0.002
0.070  0.010  0.005  2.073  -0.209  -0.003
0.071  0.015  0.008  2.729  -0.209  -0.005
0.075  0.020  0.011  3.439  -0.105  -0.008
0.080  0.019  0.014  4.206  0.000  -0.009
0.094  0.022  0.016  5.045  0.524  -0.010
0.090  0.023  0.016  5.928  1.152  -0.011
0.094  0.029  0.017  6.846  1.885  -0.012
0.101  0.032  0.017  7.790  2.932  -0.011
0.104  0.032  0.015  8.739  4.189  -0.010
0.115  0.034  0.012  9.701  4.817  -0.008
0.117  0.039  0.010  10.659  5.760  -0.007
0.118  0.033  0.005  11.594  6.597  -0.003
0.121  0.038  0.002  12.495  7.330  -0.001
0.124  0.038  -0.003  13.351  8.378  0.002
0.124  0.039  -0.008  14.150  9.006  0.005
0.130  0.041  -0.013  14.887  10.158  0.009
0.128  0.041  -0.018  15.552  10.786  0.012
0.123  0.051  -0.021  16.124  11.833  0.014
0.111  0.049  -0.026  16.578  12.566  0.017
0.093  0.059  -0.028  16.885  13.195  0.019
0.071  0.057  -0.032  17.008  14.137  0.021
0.055  0.062  -0.034  16.931  14.870  0.023
0.031  0.064  -0.037  16.634  15.289  0.025
0.006  0.065  -0.039  16.098  15.603  0.026
-0.023  0.063  -0.042  15.301  15.917  0.028
-0.049  0.063  -0.044  14.233  15.917  0.030
-0.069  0.064  -0.046  12.906  15.813  0.031
-0.084  0.060  -0.047  11.341  15.603  0.032
-0.095  0.056  -0.049  9.567  14.870  0.033
-0.113  0.056  -0.045  7.634  12.252  0.030
-0.125  0.051  -0.044  5.556  12.043  0.029
-0.132  0.047  -0.043  3.349  12.043  0.029
-0.140  0.041  -0.043  1.030  11.414  0.029
-0.153  0.039  -0.042  -1.392  10.577  0.028
-0.160  0.032  -0.041  -3.888  9.111  0.028
-0.185  0.032  -0.040  -6.493  9.111  0.027
-0.200  0.024  -0.039  -9.196  7.854  0.026
-0.222  0.019  -0.036  -11.987  5.760  0.024
-0.211  0.013  -0.028  -14.749  1.571  0.019
-0.185  0.009  -0.018  -17.358  -1.885  0.012
-0.164  -0.003  -0.007  -19.743  -4.398  0.005
-0.141  -0.002  0.005  -21.833  -7.121  -0.004
-0.136  -0.008  0.018  -23.615  -9.425  -0.012
-0.113  -0.015  0.029  -25.049  -11.310  -0.020
-0.087  -0.024  0.039  -26.099  -13.195  -0.027
-0.057  -0.030  0.049  -26.724  -15.499  -0.033
-0.035  -0.036  0.060  -26.905  -17.802  -0.041
-0.018  -0.044  0.070  -26.644  -19.897  -0.047
-0.005  -0.053  0.078  -25.960  -21.363  -0.053
-0.005  -0.059  0.085  -24.907  -22.410  -0.057
0.000  -0.066  0.090  -23.527  -23.143  -0.060
0.000  -0.078  0.092  -21.871  -23.771  -0.062
0.004  -0.081  0.093  -19.985  -23.771  -0.062
0.023  -0.091  0.090  -17.889  -23.248  -0.060
0.045  -0.095  0.086  -15.603  -22.410  -0.057
0.038  -0.103  0.079  -13.209  -21.468  -0.053
0.036  -0.106  0.070  -10.767  -20.420  -0.047
0.040  -0.111  0.060  -8.325  -18.850  -0.040
0.040  -0.111  0.049  -5.935  -17.174  -0.032
0.032  -0.105  0.038  -3.655  -15.184  -0.025
0.027  -0.103  0.027  -1.527  -13.299  -0.018
0.029  -0.099  0.015  0.425  -10.996  -0.010
0.030  -0.089  0.005  2.184  -8.901  -0.003
0.025  -0.081  -0.006  3.711  -6.074  0.004
0.020  -0.073  -0.016  5.000  -4.608  0.011
0.018  -0.065  -0.023  6.058  -3.351  0.016
0.007  -0.063  -0.031  6.870  -1.885  0.021
0.005  -0.056  -0.038  7.437  -0.105  0.026
-0.011  -0.049  -0.046  7.736  1.571  0.031
-0.004  -0.045  -0.053  7.795  3.246  0.036
-0.001  -0.039  -0.062  7.603  6.178  0.042
0.012  -0.036  -0.069  7.218  6.388  0.047
0.023  -0.031  -0.074  6.690  6.388  0.050
0.033  -0.026  -0.076  6.061  6.597  0.051
0.042  -0.022  -0.078  5.363  6.807  0.052
0.042  -0.019  -0.078  4.609  6.807  0.052
0.034  -0.016  -0.078  3.794  6.807  0.052
0.028  -0.010  -0.075  2.932  6.283  0.050
0.018  -0.008  -0.072  2.028  5.760  0.048
0.005  -0.004  -0.067  1.080  5.236  0.045
-0.007  0.001  -0.060  0.105  4.084  0.040
-0.016  0.006  -0.052  -0.884  3.560  0.035
-0.026  0.003  -0.046  -1.876  2.618  0.030
-0.015  0.009  -0.037  -2.818  1.990  0.025
-0.005  0.011  -0.030  -3.676  1.571  0.020
-0.004  0.013  -0.022  -4.437  0.942  0.015
-0.008  0.016  -0.015  -5.104  0.419  0.010
-0.005  0.018  -0.006  -5.656  -0.524  0.004
-0.008  0.023  0.003  -6.084  -1.571  -0.002
-0.011  0.023  0.013  -6.380  -2.723  -0.009
-0.020  0.022  0.021  -6.558  -3.456  -0.015
-0.019  0.026  0.030  -6.609  -4.084  -0.021
-0.035  0.027  0.038  -6.568  -4.398  -0.026
-0.044  0.029  0.046  -6.450  -4.817  -0.031
-0.027  0.031  0.053  -6.213  -5.131  -0.036
-0.010  0.037  0.060  -5.824  -5.445  -0.041
0.007  0.035  0.066  -5.260  -5.550  -0.044
0.020  0.037  0.071  -4.521  -5.445  -0.048
0.024  0.039  0.075  -3.623  -5.341  -0.051
0.032  0.036  0.078  -2.578  -5.236  -0.052
0.003  0.038  0.079  -1.479  -4.712  -0.053
-0.004  0.036  0.079  -0.358  -4.189  -0.053
-0.010  0.034  0.078  0.754  -3.456  -0.052
-0.014  0.038  0.076  1.839  -2.827  -0.051
-0.018  0.042  0.075  2.879  -2.094  -0.050
-0.016  0.042  0.073  3.879  -1.676  -0.049
-0.015  0.044  0.071  4.837  -1.152  -0.048
-0.014  0.042  0.068  5.738  0.000  -0.045
-0.014  0.048  0.065  6.579  0.628  -0.044
0.005  0.043  0.060  7.386  1.571  -0.040
-0.003  0.049  0.056  8.131  2.304  -0.038
-0.004  0.052  0.048  8.755  5.760  -0.032
-0.012  0.052  0.042  9.244  6.178  -0.028
-0.026  0.055  0.037  9.585  6.178  -0.025
-0.046  0.059  0.033  9.751  6.597  -0.022
-0.070  0.059  0.030  9.714  6.912  -0.020
-0.078  0.058  0.026  9.488  7.121  -0.018
-0.077  0.066  0.026  9.111  7.121  -0.017
-0.065  0.062  0.022  8.617  8.168  -0.015
-0.039  0.066  0.020  8.074  8.378  -0.014
-0.063  0.071  0.020  7.442  8.273  -0.013
-0.059  0.074  0.021  6.750  8.273  -0.014
-0.064  0.071  0.021  6.004  7.959  -0.014
-0.062  0.074  0.022  5.227  7.645  -0.015
-0.066  0.077  0.024  4.424  7.540  -0.016
-0.068  0.077  0.027  3.605  7.226  -0.018
-0.076  0.081  0.030  2.774  6.702  -0.020
-0.063  0.076  0.033  1.976  5.969  -0.022
-0.069  0.066  0.035  1.209  5.027  -0.023
-0.065  0.058  0.035  0.486  4.294  -0.024
-0.061  0.054  0.036  -0.181  3.456  -0.024
-0.053  0.044  0.035  -0.778  2.723  -0.024
-0.051  0.037  0.034  -1.307  2.094  -0.023
-0.051  0.024  0.030  -1.785  1.571  -0.020
-0.054  0.018  0.027  -2.230  1.152  -0.018
-0.019  0.000  0.020  -2.588  0.838  -0.013
-0.035  -0.006  0.014  -2.922  0.628  -0.009
-0.036  -0.019  0.006  -3.256  0.314  -0.004
-0.027  -0.031  -0.003  -3.584  -0.105  0.002
-0.025  -0.042  -0.012  -3.921  -0.524  0.008
-0.020  -0.051  -0.020  -4.263  -1.257  0.014
-0.020  -0.054  -0.027  -4.617  -1.780  0.018
-0.020  -0.062  -0.033  -4.990  -2.304  0.022
-0.023  -0.062  -0.037  -5.389  -2.723  0.025
-0.023  -0.070  -0.042  -5.813  -3.142  0.028
-0.026  -0.071  -0.045  -6.266  -3.665  0.030
-0.025  -0.075  -0.048  -6.738  -4.189  0.032
-0.025  -0.080  -0.051  -7.227  -4.503  0.034
-0.038  -0.085  -0.053  -7.759  -4.922  0.036
-0.053  -0.082  -0.054  -8.348  -5.550  0.036
-0.060  -0.094  -0.057  -9.000  -5.864  0.038
-0.060  -0.104  -0.061  -9.707  -6.283  0.041
-0.060  -0.103  -0.060  -10.429  -8.273  0.041
-0.071  -0.111  -0.062  -11.188  -8.378  0.042
-0.081  -0.115  -0.064  -12.005  -8.378  0.043
-0.089  -0.120  -0.067  -12.888  -8.587  0.045
-0.108  -0.126  -0.070  -13.860  -9.320  0.047
-0.151  -0.128  -0.072  -14.996  -9.425  0.048
-0.167  -0.130  -0.073  -16.289  -10.053  0.049
-0.174  -0.128  -0.072  -17.711  -10.891  0.049
-0.181  -0.125  -0.069  -19.230  -11.833  0.047
-0.202  -0.127  -0.065  -20.838  -13.299  0.044
-0.200  -0.123  -0.058  -22.481  -14.661  0.039
-0.212  -0.125  -0.051  -24.138  -16.022  0.034
-0.205  -0.122  -0.042  -25.749  -17.593  0.028
-0.173  -0.126  -0.034  -27.219  -18.850  0.023
-0.152  -0.120  -0.024  -28.489  -20.211  0.016
-0.169  -0.123  -0.013  -29.584  -22.096  0.008
-0.165  -0.124  -0.002  -30.485  -23.353  0.001
-0.148  -0.122  0.010  -31.137  -25.447  -0.007
-0.126  -0.124  0.021  -31.501  -26.704  -0.014
-0.057  -0.126  0.031  -31.455  -27.541  -0.021
-0.051  -0.126  0.040  -31.034  -28.379  -0.027
-0.006  -0.120  0.051  -30.179  -29.426  -0.035
0.051  -0.120  0.061  -28.830  -29.845  -0.041
0.097  -0.110  0.071  -26.963  -30.055  -0.048
0.155  -0.108  0.080  -24.540  -29.950  -0.054
0.225  -0.096  0.089  -21.511  -29.531  -0.060
0.296  -0.087  0.097  -17.841  -28.693  -0.065
0.368  -0.076  0.104  -13.514  -27.122  -0.070
0.432  -0.066  0.108  -8.545  -25.028  -0.072
0.462  -0.058  0.107  -3.056  -21.363  -0.072
0.491  -0.040  0.106  2.871  -18.535  -0.071
0.508  -0.038  0.101  9.128  -15.499  -0.068
0.534  -0.025  0.094  15.629  -11.414  -0.063
0.552  -0.015  0.084  22.290  -7.854  -0.056
0.570  -0.003  0.071  29.010  -2.513  -0.047
0.574  0.012  0.056  35.680  2.513  -0.037
0.573  0.020  0.035  42.170  8.796  -0.023
0.564  0.034  0.013  48.367  14.347  -0.008
0.572  0.052  -0.010  54.213  20.106  0.007
0.562  0.064  -0.036  59.598  26.913  0.025
0.551  0.071  -0.065  64.451  32.254  0.044
0.540  0.082  -0.116  68.464  51.417  0.079
0.524  0.094  -0.157  71.651  52.988  0.106
0.508  0.100  -0.189  74.067  52.988  0.127
0.498  0.105  -0.216  75.748  55.292  0.146
0.476  0.116  -0.239  76.708  57.491  0.161
0.464  0.118  -0.262  76.970  60.528  0.176
0.446  0.128  -0.282  76.553  63.041  0.190
0.418  0.127  -0.303  75.442  65.973  0.204
0.390  0.138  -0.321  73.646  68.173  0.216
0.354  0.144  -0.337  71.163  70.058  0.226
0.321  0.155  -0.349  68.016  71.105  0.234
0.302  0.158  -0.357  64.282  71.000  0.240
0.282  0.170  -0.360  60.044  69.953  0.241
0.253  0.178  -0.358  55.364  68.801  0.240
0.225  0.181  -0.353  50.304  67.335  0.236
0.187  0.191  -0.342  44.921  64.926  0.229
0.153  0.195  -0.327  39.296  61.156  0.219
0.115  0.203  -0.307  33.491  58.119  0.206
0.081  0.208  -0.283  27.585  53.826  0.190
0.037  0.217  -0.254  21.648  48.904  0.170
-0.002  0.224  -0.222  15.739  44.820  0.148
-0.062  0.229  -0.187  9.881  39.794  0.124
-0.134  0.238  -0.148  4.083  34.662  0.098
-0.220  0.232  -0.108  -1.666  28.484  0.071
-0.307  0.231  -0.063  -7.338  20.525  0.041
-0.401  0.220  -0.022  -12.982  15.917  0.014
-0.503  0.212  0.015  -18.675  12.147  -0.011
-0.599  0.200  0.051  -24.440  6.493  -0.035
-0.701  0.193  0.087  -30.311  0.838  -0.059
-0.810  0.187  0.124  -36.327  -4.712  -0.084
-0.936  0.178  0.160  -42.555  -10.367  -0.108
-1.067  0.166  0.196  -49.058  -16.127  -0.132
-1.213  0.163  0.233  -55.917  -21.782  -0.157
-1.342  0.157  0.270  -63.169  -26.913  -0.182
-1.458  0.152  0.308  -70.796  -33.301  -0.208
-1.562  0.148  0.350  -78.740  -40.317  -0.236
-1.630  0.140  0.398  -86.824  -50.475  -0.268
-1.710  0.140  0.447  -94.980  -56.758  -0.301
-1.794  0.129  0.494  -103.165  -63.251  -0.332
-1.854  0.128  0.542  -111.292  -69.743  -0.365
-1.889  0.118  0.592  -119.213  -77.911  -0.398
-1.910  0.114  0.666  -126.521  -100.217  -0.449
-1.932  0.109  0.729  -133.214  -101.788  -0.490
-1.954  0.092  0.774  -139.349  -101.788  -0.520
-1.972  0.065  0.809  -144.952  -104.720  -0.543
-1.974  0.042  0.836  -150.026  -107.861  -0.561
-1.974  0.005  0.856  -154.562  -112.574  -0.575
-1.978  -0.044  0.869  -158.576  -117.600  -0.583
-1.980  -0.107  0.873  -162.082  -123.779  -0.586
-1.975  -0.185  0.869  -165.087  -130.586  -0.583
-1.951  -0.271  0.856  -167.577  -137.706  -0.574
-1.918  -0.368  0.830  -169.579  -142.733  -0.556
-1.876  -0.463  0.795  -171.107  -148.597  -0.533
-1.833  -0.559  0.751  -172.212  -152.996  -0.503
-1.794  -0.540  0.727  -172.890  -157.708  -0.487
-1.733  -0.615  0.696  -173.125  -161.268  -0.466
-1.704  -0.677  0.661  -172.996  -163.991  -0.442
-1.671  -0.700  0.629  -172.556  -165.876  -0.421
-1.621  -0.676  0.614  -171.766  -168.389  -0.411
-1.566  -0.690  0.601  -170.590  -169.960  -0.403
-1.498  -0.679  0.594  -168.970  -170.693  -0.399
-1.430  -0.656  0.595  -166.846  -171.007  -0.399
-1.381  -0.628  0.603  -164.196  -171.217  -0.405
-1.321  -0.585  0.620  -160.963  -170.903  -0.416
-1.261  -0.530  0.646  -157.089  -170.170  -0.434
-1.194  -0.482  0.676  -152.503  -168.913  -0.454
-1.120  -0.421  0.710  -147.159  -165.667  -0.477
-1.054  -0.368  0.745  -141.029  -162.420  -0.501
-0.990  -0.356  0.770  -134.134  -158.336  -0.517
-0.956  -0.328  0.789  -126.572  -153.833  -0.530
-0.885  -0.317  0.802  -118.344  -150.587  -0.538
-0.810  -0.315  0.806  -109.477  -146.294  -0.540
-0.737  -0.323  0.800  -100.015  -142.314  -0.536
-0.644  -0.312  0.781  -90.078  -131.737  -0.523
-0.622  -0.328  0.754  -79.843  -127.235  -0.505
-0.538  -0.336  0.721  -69.356  -121.265  -0.483
-0.431  -0.355  0.678  -58.643  -114.459  -0.454
-0.296  -0.343  0.632  -47.709  -105.243  -0.423
-0.286  -0.350  0.582  -36.785  -98.855  -0.389
-0.160  -0.353  0.528  -25.856  -90.478  -0.353
-0.040  -0.334  0.475  -14.920  -81.786  -0.317
0.063  -0.300  0.422  -4.048  -70.476  -0.282
0.152  -0.261  0.324  6.155  -29.740  -0.215
0.240  -0.202  0.253  15.797  -27.018  -0.168
0.310  -0.144  0.211  25.034  -27.018  -0.140
0.365  -0.083  0.184  33.934  -22.201  -0.123
0.418  -0.020  0.170  42.569  -17.069  -0.114
0.475  0.042  0.166  51.022  -11.519  -0.111
0.543  0.094  0.174  59.494  -11.519  -0.117
0.618  0.135  0.178  68.023  -2.723  -0.119
0.695  0.130  0.165  76.610  5.760  -0.111
0.671  0.171  0.145  84.977  17.907  -0.097
0.756  0.200  0.121  93.163  27.018  -0.081
0.837  0.236  0.091  101.127  39.375  -0.060
0.928  0.273  0.054  108.833  52.360  -0.035
1.020  0.314  0.016  116.274  63.670  -0.010
1.116  0.353  -0.022  123.471  74.037  0.015
1.216  0.387  -0.060  130.453  83.671  0.041
1.326  0.418  -0.098  137.272  92.991  0.066
1.442  0.404  -0.145  143.972  101.369  0.099
1.393  0.434  -0.188  150.271  108.594  0.127
1.506  0.453  -0.228  156.309  114.459  0.153
1.608  0.463  -0.267  162.170  120.637  0.180
1.715  0.476  -0.303  167.959  125.454  0.204
1.807  0.460  -0.348  173.661  133.413  0.235
1.746  0.458  -0.398  178.934  141.372  0.268
1.847  0.452  -0.448  183.889  146.084  0.302
1.950  0.452  -0.499  188.586  152.891  0.336
2.045  0.448  -0.552  193.050  159.802  0.372
2.141  0.434  -0.610  197.294  166.609  0.410
2.230  0.432  -0.666  201.330  172.578  0.448
2.304  0.418  -0.723  205.134  178.233  0.487
2.357  0.415  -0.779  208.660  183.260  0.524
2.408  0.424  -0.829  211.879  188.181  0.557
2.463  0.428  -0.875  214.798  192.370  0.588
2.512  0.427  -0.920  217.405  197.083  0.618
2.561  0.427  -0.966  219.674  202.947  0.649
2.602  0.412  -1.011  221.601  206.193  0.679
2.513  0.413  -1.051  222.952  207.973  0.706
2.551  0.414  -1.086  223.803  210.277  0.729
2.579  0.400  -1.120  224.206  212.058  0.752
2.492  0.403  -1.150  223.966  214.152  0.772
2.504  0.402  -1.177  223.154  215.513  0.790
2.514  0.404  -1.206  221.768  220.435  0.809
2.516  0.409  -1.228  219.868  220.749  0.824
2.525  0.437  -1.240  217.548  220.749  0.832
2.537  0.460  -1.243  214.909  220.749  0.834
2.527  0.506  -1.234  212.015  220.749  0.828
2.503  0.558  -1.214  208.922  220.540  0.814
2.473  0.621  -1.182  205.683  220.540  0.792
2.443  0.691  -1.138  202.388  219.388  0.762
2.404  0.752  -1.084  199.124  217.608  0.726
2.371  0.812  -1.023  195.991  215.618  0.685
2.329  0.834  -0.963  193.061  212.686  0.645
2.267  0.844  -0.907  190.347  209.230  0.607
2.210  0.860  -0.852  187.874  205.460  0.570
2.156  0.830  -0.810  185.628  202.214  0.542
2.101  0.800  -0.779  183.563  199.282  0.522
2.028  0.744  -0.763  181.566  196.664  0.512
1.959  0.687  -0.758  179.554  192.265  0.508
1.880  0.629  -0.764  177.383  189.857  0.513
1.796  0.581  -0.777  174.908  187.658  0.522
1.710  0.543  -0.793  172.007  185.249  0.533
1.625  0.512  -0.810  168.583  182.527  0.543
1.527  0.478  -0.827  164.533  180.013  0.555
1.422  0.449  -0.843  159.759  177.395  0.566
1.312  0.435  -0.855  154.193  174.149  0.574
1.205  0.409  -0.865  147.794  170.903  0.580
1.109  0.396  -0.870  140.569  166.923  0.584
1.018  0.374  -0.873  132.546  162.839  0.585
0.942  0.363  -0.869  123.802  157.917  0.583
0.863  0.345  -0.857  114.462  149.540  0.575
0.765  0.316  -0.846  104.540  144.409  0.567
0.655  0.278  -0.837  94.033  138.230  0.561
0.529  0.230  -0.829  82.913  130.900  0.556
0.410  0.186  -0.820  71.187  122.941  0.550
0.299  0.140  -0.811  58.887  114.459  0.544
0.216  0.092  -0.799  46.112  104.929  0.536
0.148  0.038  -0.787  32.989  94.667  0.527
0.090  -0.010  -0.771  19.654  83.985  0.517
0.030  -0.071  -0.755  6.221  72.676  0.506
-0.036  -0.124  -0.735  -7.217  60.737  0.493
-0.107  -0.179  -0.713  -20.584  48.485  0.478
-0.175  -0.230  -0.679  -33.706  30.788  0.454
-0.253  -0.282  -0.604  -46.103  -6.074  0.403
-0.359  -0.330  -0.550  -57.973  -8.796  0.368
-0.487  -0.379  -0.519  -69.614  -8.796  0.347
-0.616  -0.427  -0.498  -81.226  -13.614  0.334
-0.774  -0.471  -0.484  -93.034  -18.954  0.324
-0.940  -0.516  -0.470  -105.200  -27.122  0.315
-1.096  -0.553  -0.468  -117.971  -27.122  0.314
-1.247  -0.587  -0.441  -131.183  -48.276  0.295
-1.391  -0.627  -0.410  -144.814  -59.690  0.274
-1.534  -0.652  -0.368  -158.782  -73.618  0.246
-1.673  -0.684  -0.315  -172.946  -90.687  0.210
-1.790  -0.706  -0.251  -187.134  -106.500  0.167
-1.895  -0.728  -0.181  -201.181  -121.580  0.120
-1.986  -0.745  -0.105  -214.920  -136.136  0.069
-2.060  -0.761  -0.023  -228.165  -150.901  0.014
-2.141  -0.779  0.061  -240.779  -165.352  -0.043
-2.209  -0.784  0.152  -252.610  -179.804  -0.104
-2.269  -0.798  0.243  -263.531  -193.417  -0.165
-2.317  -0.804  0.337  -273.406  -207.136  -0.228
-2.350  -0.808  0.433  -282.104  -220.016  -0.293
-2.391  -0.810  0.537  -289.454  -237.295  -0.363
-2.421  -0.811  0.638  -295.403  -247.453  -0.430
-2.451  -0.832  0.729  -299.943  -256.982  -0.491
-2.480  -0.852  0.811  -303.100  -265.465  -0.546
-2.502  -0.864  0.886  -304.910  -273.109  -0.596
-2.520  -0.899  0.948  -305.439  -279.602  -0.638
-2.535  -0.936  0.998  -304.786  -284.628  -0.670
-2.537  -0.984  1.032  -303.053  -288.817  -0.693
-2.546  -1.051  1.047  -300.397  -291.540  -0.703
-2.550  -1.124  1.045  -296.989  -293.739  -0.701
-2.568  -1.203  1.026  -293.045  -294.996  -0.688
-2.569  -1.273  0.994  -288.746  -295.414  -0.666
-2.555  -1.332  0.953  -284.237  -295.205  -0.639
-2.538  -1.368  0.910  -279.640  -294.367  -0.610
-2.515  -1.367  0.874  -275.032  -292.901  -0.585
-2.477  -1.344  0.847  -270.428  -291.121  -0.567
-2.436  -1.309  0.829  -265.825  -288.189  -0.556
-2.391  -1.247  0.825  -261.185  -284.942  -0.553
-2.356  -1.166  0.835  -256.470  -281.068  -0.560
-2.309  -1.092  0.855  -251.610  -276.774  -0.574
-2.272  -0.999  0.886  -246.542  -272.271  -0.595
-2.231  -0.912  0.906  -241.402  -255.830  -0.608
-2.180  -0.819  0.942  -236.032  -254.364  -0.632
-2.131  -0.745  0.989  -230.260  -254.364  -0.664
-2.081  -0.686  1.038  -223.976  -252.165  -0.697
-2.037  -0.619  1.089  -217.098  -249.757  -0.732
-1.983  -0.590  1.131  -209.589  -245.463  -0.760
-1.901  -0.576  1.168  -201.316  -245.463  -0.784
-1.822  -0.573  1.183  -192.368  -235.619  -0.794
-1.748  -0.568  1.182  -182.836  -227.870  -0.793
-1.693  -0.569  1.168  -172.876  -219.283  -0.783
-1.631  -0.538  1.150  -162.599  -211.115  -0.771
-1.562  -0.507  1.131  -152.081  -203.366  -0.758
-1.481  -0.463  1.112  -141.364  -194.883  -0.745
-1.402  -0.400  1.097  -130.485  -185.668  -0.736
-1.331  -0.344  1.084  -119.498  -175.929  -0.726
-1.253  -0.277  1.073  -108.420  -166.295  -0.720
-1.167  -0.201  1.067  -97.245  -156.242  -0.715
-1.060  -0.124  1.063  -85.924  -145.560  -0.713
-0.958  -0.042  1.063  -74.424  -134.879  -0.713
-0.851  0.049  1.068  -62.696  -124.093  -0.716
-0.745  0.131  1.065  -50.802  -107.442  -0.714
-0.635  0.214  1.066  -38.677  -97.599  -0.715
-0.511  0.291  1.069  -26.249  -87.127  -0.717
-0.365  0.362  1.071  -13.426  -75.817  -0.718
-0.218  0.418  1.067  -0.148  -64.403  -0.716
-0.065  0.475  1.059  13.631  -52.779  -0.710
0.081  0.520  1.044  27.915  -41.050  -0.700
0.219  0.561  1.025  42.707  -30.788  -0.687
0.356  0.595  1.000  57.973  -19.583  -0.671
0.490  0.625  0.966  73.628  -6.178  -0.647
0.628  0.647  0.920  89.574  8.168  -0.616
