vel_hum[rad/s]  vel_exo[rad/s]  vel_adm[rad/s]  vel_motor[rad/s]  actual_Vel[rad/s]  T_Sea[N.m]
0.505  0.000  -0.003  6.636  1.676  0.079
0.503  0.000  -0.005  7.265  2.304  0.089
0.510  0.000  -0.006  7.897  2.304  0.101
0.523  0.000  -0.008  8.536  2.932  0.112
0.512  0.000  -0.009  9.147  3.770  0.125
0.491  0.000  -0.011  9.714  4.503  0.141
0.466  0.000  -0.012  10.241  4.503  0.155
0.454  0.000  -0.014  10.739  5.236  0.171
0.442  0.000  -0.015  11.208  5.655  0.189
0.420  0.000  -0.011  11.650  6.807  0.171
0.395  0.000  -0.007  12.058  7.645  0.160
0.371  0.000  -0.007  12.424  8.796  0.164
0.350  0.000  -0.008  12.747  9.634  0.175
0.332  0.000  -0.010  13.031  10.263  0.195
0.296  0.000  -0.007  13.272  10.786  0.179
0.267  0.000  -0.005  13.471  11.414  0.175
0.240  0.000  -0.005  13.628  11.833  0.181
0.211  0.000  -0.007  13.732  12.252  0.196
0.175  0.000  -0.003  13.798  12.462  0.177
0.136  0.000  -0.002  13.811  12.881  0.171
0.103  0.000  -0.002  13.779  12.776  0.175
0.056  0.000  -0.004  13.673  13.090  0.189
-0.090  0.000  -0.000  13.382  12.985  0.168
-0.116  0.000  0.001  13.057  13.090  0.165
-0.111  0.000  -0.000  12.734  13.195  0.171
-0.241  0.000  -0.003  12.227  12.985  0.186
-0.259  0.000  0.000  11.707  12.985  0.167
-0.193  0.000  0.002  11.284  12.671  0.158
-0.172  0.000  0.002  10.888  12.671  0.160
-0.169  0.000  -0.000  10.494  12.357  0.170
-0.151  0.000  -0.003  10.116  12.147  0.186
-0.235  0.000  -0.007  9.616  11.624  0.208
-0.294  0.000  -0.004  9.049  11.310  0.192
-0.251  0.000  -0.002  8.549  10.786  0.186
-0.261  0.000  -0.001  8.039  10.367  0.186
-0.325  0.000  -0.003  7.444  9.739  0.195
-0.336  0.000  -0.005  6.830  9.111  0.209
-0.318  0.000  -0.000  6.260  8.796  0.184
-0.311  0.000  0.003  5.711  8.378  0.168
-0.312  0.000  0.005  5.172  7.854  0.158
-0.310  0.000  0.005  4.642  7.330  0.153
-0.304  0.000  0.002  4.125  5.655  0.168
-0.288  0.000  -0.001  3.622  5.550  0.184
-0.262  0.000  -0.004  3.145  5.550  0.201
-0.239  0.000  -0.007  2.690  5.550  0.215
-0.225  0.000  -0.008  2.251  5.236  0.229
-0.209  0.000  -0.010  1.828  5.027  0.243
-0.195  0.000  -0.011  1.419  5.027  0.255
-0.179  0.000  -0.012  1.029  4.608  0.267
-0.165  0.000  -0.013  0.657  4.189  0.278
-0.147  0.000  -0.013  0.311  3.560  0.289
-0.132  0.000  -0.013  -0.009  2.723  0.298
-0.117  0.000  -0.006  -0.285  2.304  0.264
-0.110  0.000  0.001  -0.526  1.571  0.235
-0.090  0.000  0.005  -0.722  1.257  0.210
-0.078  0.000  0.009  -0.887  1.047  0.188
-0.068  0.000  0.011  -1.027  0.838  0.170
-0.061  0.000  0.013  -1.148  0.628  0.153
-0.060  0.000  0.014  -1.261  0.524  0.139
-0.045  0.000  0.015  -1.347  0.419  0.127
-0.028  0.000  0.015  -1.406  0.314  0.116
-0.025  0.000  0.007  -1.482  0.314  0.149
-0.015  0.000  0.001  -1.562  0.209  0.178
-0.020  0.000  -0.004  -1.664  0.209  0.202
-0.015  0.000  -0.008  -1.770  0.105  0.224
-0.015  0.000  -0.010  -1.885  0.105  0.242
-0.020  0.000  -0.012  -2.014  0.105  0.258
-0.014  0.000  -0.013  -2.142  0.000  0.272
-0.013  0.000  -0.014  -2.273  0.000  0.284
-0.021  0.000  -0.014  -2.419  0.000  0.295
-0.027  0.000  -0.014  -2.575  -0.105  0.304
-0.029  0.000  -0.014  -2.735  -0.105  0.311
-0.030  0.000  -0.013  -2.899  -0.105  0.318
-0.033  0.000  -0.013  -3.067  -0.105  0.323
-0.022  0.000  -0.012  -3.221  -0.209  0.328
-0.028  0.000  -0.011  -3.382  -0.209  0.331
-0.031  0.000  -0.010  -3.547  -0.314  0.334
-0.030  0.000  -0.009  -3.708  -0.524  0.336
-0.029  0.000  -0.008  -3.862  -0.838  0.335
-0.025  0.000  -0.006  -4.004  -1.361  0.333
-0.026  0.000  -0.005  -4.139  -1.885  0.328
-0.029  0.000  -0.003  -4.269  -2.304  0.321
-0.031  0.000  0.001  -4.380  -3.456  0.301
-0.030  0.000  0.005  -4.477  -3.456  0.282
-0.039  0.000  0.008  -4.576  -3.456  0.263
-0.038  0.000  0.010  -4.665  -3.560  0.247
-0.045  0.000  0.012  -4.755  -3.665  0.231
-0.048  0.000  0.013  -4.840  -3.770  0.214
-0.051  0.000  0.014  -4.922  -3.770  0.200
-0.056  0.000  0.016  -5.001  -4.084  0.183
-0.051  0.000  0.017  -5.064  -4.189  0.166
-0.061  0.000  0.018  -5.132  -4.398  0.148
-0.063  0.000  0.012  -5.218  -4.503  0.171
-0.072  0.000  0.007  -5.328  -4.503  0.188
-0.070  0.000  0.005  -5.438  -4.817  0.196
-0.072  0.000  0.003  -5.553  -4.922  0.200
-0.068  0.000  0.003  -5.663  -5.027  0.199
-0.072  0.000  0.003  -5.775  -5.027  0.195
-0.064  0.000  0.004  -5.874  -5.027  0.187
-0.070  0.000  0.006  -5.972  -5.341  0.176
-0.076  0.000  0.008  -6.068  -5.550  0.162
-0.084  0.000  0.010  -6.168  -5.550  0.146
-0.094  0.000  0.012  -6.272  -5.550  0.127
-0.087  0.000  0.014  -6.354  -5.760  0.107
-0.087  0.000  0.017  -6.424  -5.969  0.084
-0.105  0.000  0.012  -6.532  -5.864  0.102
-0.104  0.000  0.009  -6.643  -6.074  0.110
-0.083  0.000  0.007  -6.729  -6.178  0.113
-0.103  0.000  0.006  -6.840  -6.283  0.110
-0.108  0.000  0.007  -6.955  -6.283  0.104
-0.117  0.000  0.008  -7.077  -6.388  0.093
-0.109  0.000  0.010  -7.180  -6.493  0.079
-0.090  0.000  0.011  -7.249  -6.388  0.062
-0.092  0.000  0.014  -7.311  -6.493  0.043
-0.083  0.000  0.016  -7.348  -6.807  0.020
-0.065  0.000  0.012  -7.370  -6.912  0.037
-0.063  0.000  0.008  -7.399  -6.912  0.046
-0.077  0.000  0.007  -7.447  -7.016  0.049
-0.094  0.000  0.007  -7.515  -7.121  0.043
-0.155  0.000  0.008  -7.663  -7.121  0.033
-0.199  0.000  0.009  -7.860  -7.330  0.019
-0.173  0.000  0.012  -8.013  -7.435  0.000
-0.141  0.000  0.007  -8.135  -7.435  0.021
-0.172  0.000  0.008  -8.288  -7.959  0.007
-0.267  0.000  0.010  -8.563  -7.959  -0.008
-0.347  0.000  0.005  -8.962  -7.959  0.016
-0.429  0.000  -0.000  -9.486  -7.959  0.038
-0.486  0.000  -0.003  -10.096  -8.063  0.052
-0.537  0.000  -0.004  -10.777  -8.273  0.059
-0.596  0.000  -0.005  -11.541  -8.273  0.066
-0.699  0.000  -0.005  -12.446  -8.273  0.067
-0.821  0.000  -0.003  -13.511  -8.587  0.063
-0.946  0.000  -0.001  -14.733  -9.320  0.052
-1.040  0.000  0.003  -16.068  -9.844  0.034
-1.113  0.000  -0.000  -17.502  -10.891  0.049
-1.196  0.000  -0.001  -19.043  -11.729  0.052
-1.317  0.000  0.002  -20.724  -13.509  0.035
-1.443  0.000  0.007  -22.550  -14.661  0.007
-1.580  0.000  0.006  -24.554  -15.813  0.010
-1.715  0.000  0.008  -26.724  -17.279  -0.004
-1.839  0.000  0.012  -29.031  -18.954  -0.033
-1.954  0.000  0.012  -31.480  -20.525  -0.037
-2.051  0.000  0.014  -34.034  -22.305  -0.060
-2.133  0.000  0.013  -36.685  -24.190  -0.061
-2.207  0.000  0.016  -39.406  -26.389  -0.086
-2.260  0.000  0.015  -42.180  -28.484  -0.092
-2.294  0.000  0.012  -44.985  -30.997  -0.085
-2.317  0.000  0.015  -47.787  -33.615  -0.110
-2.327  0.000  0.018  -50.556  -37.280  -0.138
-2.311  0.000  0.019  -53.274  -39.584  -0.156
-2.282  0.000  0.019  -55.930  -41.993  -0.166
-2.247  0.000  0.018  -58.515  -44.611  -0.172
-2.192  0.000  0.016  -61.004  -47.229  -0.176
-2.120  0.000  0.015  -63.373  -49.637  -0.180
-2.021  0.000  0.015  -65.580  -52.569  -0.188
-1.912  0.000  0.015  -67.614  -55.083  -0.199
-1.810  0.000  0.016  -69.475  -58.015  -0.216
-1.740  0.000  0.018  -71.209  -60.528  -0.239
-1.651  0.000  0.021  -72.794  -62.204  -0.267
-1.563  0.000  0.024  -74.231  -63.670  -0.299
-1.485  0.000  0.026  -75.530  -66.288  -0.322
-1.400  0.000  0.022  -76.702  -68.382  -0.314
-1.268  0.000  0.020  -77.681  -70.162  -0.320
-1.114  0.000  0.021  -78.428  -71.524  -0.340
-1.000  0.000  0.024  -78.965  -76.445  -0.372
-0.919  0.000  0.026  -79.376  -76.655  -0.397
-0.867  0.000  0.027  -79.708  -76.655  -0.420
-0.773  0.000  0.027  -79.904  -76.864  -0.436
-0.654  0.000  0.026  -79.932  -77.388  -0.448
-0.523  0.000  0.024  -79.778  -77.702  -0.456
-0.391  0.000  0.022  -79.445  -77.702  -0.464
-0.302  0.000  0.021  -78.987  -78.121  -0.469
-0.246  0.000  0.018  -78.456  -78.226  -0.471
-0.169  0.000  0.017  -77.818  -78.226  -0.478
-0.037  0.000  0.018  -76.996  -77.807  -0.497
0.061  0.000  0.022  -76.029  -77.493  -0.528
0.149  0.000  0.019  -74.946  -77.597  -0.527
0.266  0.000  0.019  -73.697  -77.597  -0.541
0.320  0.000  0.022  -72.367  -77.178  -0.566
0.373  0.000  0.025  -70.956  -76.341  -0.600
0.416  0.000  0.022  -69.501  -75.294  -0.597
0.463  0.000  0.025  -67.977  -74.037  -0.631
0.521  0.000  0.029  -66.366  -72.990  -0.670
0.583  0.000  0.026  -64.684  -71.838  -0.669
0.616  0.000  0.023  -62.974  -70.162  -0.673
0.668  0.000  0.022  -61.207  -68.591  -0.680
0.734  0.000  0.021  -59.359  -67.335  -0.690
0.766  0.000  0.020  -57.476  -65.973  -0.702
0.781  0.000  0.020  -55.581  -64.507  -0.715
0.799  0.000  0.020  -53.673  -63.041  -0.725
0.858  0.000  0.018  -51.698  -61.261  -0.732
0.966  0.000  0.017  -49.593  -59.481  -0.736
1.026  0.000  0.014  -47.429  -57.491  -0.733
1.035  0.000  0.015  -45.270  -54.664  -0.748
1.046  0.000  0.019  -43.089  -53.617  -0.784
1.054  0.000  0.023  -40.898  -51.522  -0.817
1.061  0.000  0.025  -38.702  -50.056  -0.838
1.057  0.000  0.023  -36.525  -48.485  -0.845
1.042  0.000  0.019  -34.392  -46.600  -0.838
1.070  0.000  0.020  -32.237  -43.878  -0.858
1.096  0.000  0.018  -30.072  -41.364  -0.858
1.101  0.000  0.019  -27.911  -39.060  -0.880
1.107  0.000  0.017  -25.764  -36.861  -0.878
1.095  0.000  0.018  -23.645  -34.767  -0.897
1.098  0.000  0.015  -21.547  -32.673  -0.890
1.125  0.000  0.012  -19.473  -26.285  -0.883
1.148  0.000  0.011  -17.377  -25.552  -0.888
1.190  0.000  0.012  -15.217  -25.552  -0.902
1.254  0.000  0.013  -12.972  -24.714  -0.915
1.300  0.000  0.015  -10.664  -23.562  -0.934
1.331  0.000  0.017  -8.317  -21.886  -0.957
1.375  0.000  0.019  -5.902  -21.886  -0.978
1.438  0.000  0.014  -3.441  -18.221  -0.963
1.533  0.000  0.011  -0.877  -16.441  -0.954
1.625  0.000  0.008  1.786  -14.242  -0.947
1.702  0.000  0.006  4.526  -11.414  -0.943
1.774  0.000  0.005  7.339  -8.901  -0.939
1.836  0.000  0.003  10.216  -6.912  -0.936
1.899  0.000  0.002  13.160  -5.131  -0.932
1.962  0.000  0.001  16.170  -3.142  -0.928
2.011  0.000  -0.000  19.229  -1.571  -0.921
2.066  0.000  -0.003  22.335  0.838  -0.908
2.121  0.000  0.001  25.494  4.503  -0.927
2.178  0.000  0.001  28.697  8.378  -0.927
2.234  0.000  -0.002  31.932  12.252  -0.908
2.259  0.000  -0.002  35.167  16.232  -0.911
2.273  0.000  -0.005  38.379  19.792  -0.890
2.293  0.000  -0.005  41.587  23.143  -0.889
2.344  0.000  -0.005  44.822  28.065  -0.888
2.391  0.000  -0.009  48.076  31.206  -0.857
2.433  0.000  -0.010  51.366  33.196  -0.850
2.427  0.000  -0.015  54.605  36.024  -0.814
2.426  0.000  -0.015  57.795  41.469  -0.808
2.454  0.000  -0.013  60.993  44.715  -0.806
2.490  0.000  -0.012  64.218  47.333  -0.804
2.519  0.000  -0.011  67.461  49.951  -0.801
2.576  0.000  -0.011  70.754  52.779  -0.796
2.636  0.000  -0.011  74.097  56.025  -0.784
2.628  0.000  -0.014  77.389  59.376  -0.763
2.607  0.000  -0.017  80.609  62.727  -0.733
2.587  0.000  -0.021  83.743  67.858  -0.705
2.525  0.000  -0.018  86.769  70.791  -0.705
2.477  0.000  -0.016  89.719  72.466  -0.707
2.465  0.000  -0.021  92.596  76.760  -0.665
2.431  0.000  -0.023  95.388  80.006  -0.645
2.416  0.000  -0.028  98.112  83.043  -0.602
2.414  0.000  -0.033  100.733  91.944  -0.554
2.390  0.000  -0.030  103.317  92.153  -0.549
2.338  0.000  -0.029  105.823  93.096  -0.537
2.248  0.000  -0.027  108.203  93.096  -0.527
2.141  0.000  -0.027  110.420  94.667  -0.508
2.080  0.000  -0.029  112.523  96.866  -0.480
2.043  0.000  -0.030  114.566  96.866  -0.455
1.970  0.000  -0.026  116.499  99.065  -0.461
1.879  0.000  -0.024  118.285  101.683  -0.450
1.801  0.000  -0.029  119.918  104.615  -0.406
1.719  0.000  -0.033  121.386  108.385  -0.366
1.677  0.000  -0.036  122.746  112.260  -0.326
1.672  0.000  -0.039  124.061  114.249  -0.286
1.653  0.000  -0.042  125.319  116.029  -0.247
1.579  0.000  -0.045  126.442  117.810  -0.203
1.479  0.000  -0.040  127.420  119.276  -0.199
1.346  0.000  -0.038  128.199  121.370  -0.186
1.191  0.000  -0.036  128.745  123.255  -0.166
1.001  0.000  -0.037  129.017  124.093  -0.140
0.816  0.000  -0.038  129.019  124.617  -0.107
0.666  0.000  -0.040  128.796  125.140  -0.070
0.536  0.000  -0.037  128.390  126.292  -0.064
0.378  0.000  -0.035  127.760  126.920  -0.049
0.213  0.000  -0.035  126.892  127.549  -0.025
0.061  0.000  -0.036  125.803  127.968  0.004
-0.077  0.000  -0.037  124.513  127.758  0.038
-0.179  0.000  -0.039  123.077  127.025  0.072
-0.292  0.000  -0.041  121.479  126.292  0.109
-0.411  0.000  -0.043  119.707  125.768  0.149
-0.523  0.000  -0.045  117.773  125.035  0.188
-0.612  0.000  -0.047  115.710  124.198  0.226
-0.705  0.000  -0.048  113.520  122.836  0.261
-0.772  0.000  -0.047  111.246  120.847  0.292
-0.830  0.000  -0.046  108.911  118.019  0.315
-0.895  0.000  -0.044  106.494  116.867  0.335
-0.961  0.000  -0.041  104.000  115.296  0.350
-0.977  0.000  -0.045  101.477  113.621  0.399
-1.000  0.000  -0.045  98.930  111.527  0.430
-1.017  0.000  -0.043  96.378  109.013  0.447
-1.052  0.000  -0.038  93.806  106.605  0.450
-1.077  0.000  -0.039  91.211  104.091  0.480
-1.064  0.000  -0.043  88.676  96.447  0.530
-1.040  0.000  -0.046  86.163  95.714  0.576
-1.016  0.000  -0.049  83.672  94.981  0.621
-1.021  0.000  -0.050  81.158  94.981  0.659
-1.080  0.000  -0.050  78.563  93.724  0.694
-1.134  0.000  -0.050  75.901  91.944  0.723
-1.137  0.000  -0.048  73.227  91.944  0.749
-1.131  0.000  -0.046  70.575  89.954  0.768
-1.130  0.000  -0.043  67.945  87.441  0.781
-1.136  0.000  -0.040  65.333  84.299  0.797
-1.146  0.000  -0.036  62.763  78.435  0.800
-1.177  0.000  -0.032  60.182  75.294  0.807
-1.183  0.000  -0.030  57.618  72.466  0.815
-1.203  0.000  -0.028  55.051  69.743  0.825
-1.235  0.000  -0.026  52.462  67.125  0.834
-1.274  0.000  -0.024  49.847  64.298  0.839
-1.288  0.000  -0.021  47.243  61.366  0.839
-1.316  0.000  -0.025  44.606  58.853  0.876
-1.377  0.000  -0.026  41.899  56.235  0.900
-1.437  0.000  -0.025  39.127  53.826  0.912
-1.509  0.000  -0.030  36.261  51.208  0.954
-1.562  0.000  -0.030  33.338  48.485  0.976
-1.617  0.000  -0.030  30.367  44.715  0.994
-1.688  0.000  -0.033  27.304  42.307  1.034
-1.758  0.000  -0.032  24.165  39.689  1.049
-1.835  0.000  -0.034  20.933  36.861  1.081
-1.919  0.000  -0.031  17.615  33.929  1.085
-2.008  0.000  -0.030  14.196  30.997  1.103
-2.105  0.000  -0.032  10.661  28.065  1.132
-2.149  0.000  -0.027  7.102  24.819  1.125
-2.191  0.000  -0.024  3.517  21.677  1.127
-2.255  0.000  -0.022  -0.125  18.326  1.133
-2.310  0.000  -0.021  -3.814  15.080  1.141
-2.332  0.000  -0.019  -7.494  10.472  1.149
-2.344  0.000  -0.018  -11.169  7.959  1.156
-2.368  0.000  -0.017  -14.858  5.864  1.160
-2.376  0.000  -0.015  -18.532  3.246  1.159
-2.348  0.000  -0.011  -22.130  -0.314  1.150
-2.335  0.000  -0.006  -25.662  -4.084  1.128
-2.343  0.000  -0.006  -29.173  -8.063  1.136
-2.352  0.000  -0.003  -32.656  -11.833  1.124
-2.349  0.000  0.002  -36.015  -23.876  1.096
-2.344  0.000  0.002  -39.353  -24.923  1.098
-2.364  0.000  0.004  -42.710  -24.923  1.083
-2.407  0.000  0.006  -46.107  -26.285  1.069
-2.458  0.000  0.004  -49.563  -28.379  1.080
-2.504  0.000  0.005  -53.057  -30.578  1.068
-2.551  0.000  0.007  -56.608  -30.578  1.057
-2.555  0.000  0.010  -60.101  -37.071  1.036
-2.541  0.000  0.010  -63.541  -40.422  1.032
-2.540  0.000  0.014  -66.937  -43.354  0.998
-2.576  0.000  0.016  -70.319  -49.847  0.983
-2.593  0.000  0.017  -73.680  -53.721  0.963
-2.590  0.000  0.020  -76.992  -57.386  0.936
-2.584  0.000  0.024  -80.247  -61.052  0.901
-2.542  0.000  0.029  -83.392  -64.612  0.858
-2.507  0.000  0.028  -86.454  -68.173  0.845
-2.479  0.000  0.030  -89.437  -71.524  0.815
-2.435  0.000  0.028  -92.330  -74.979  0.809
-2.386  0.000  0.029  -95.120  -78.016  0.782
-2.360  0.000  0.027  -97.844  -81.367  0.775
-2.289  0.000  0.030  -100.430  -84.404  0.740
-2.158  0.000  0.030  -102.806  -87.441  0.723
-2.062  0.000  0.026  -105.016  -91.944  0.721
-2.002  0.000  0.029  -107.106  -94.457  0.684
-1.960  0.000  0.030  -109.114  -96.342  0.665
-1.907  0.000  0.028  -111.032  -98.332  0.655
-1.845  0.000  0.025  -112.847  -100.636  0.650
-1.759  0.000  0.030  -114.504  -103.044  0.608
-1.638  0.000  0.033  -115.960  -105.348  0.571
-1.528  0.000  0.035  -117.235  -107.547  0.540
-1.472  0.000  0.035  -118.407  -109.223  0.513
-1.420  0.000  0.036  -119.488  -110.584  0.489
-1.352  0.000  0.035  -120.458  -111.945  0.466
-1.253  0.000  0.035  -121.271  -113.621  0.444
-1.113  0.000  0.036  -121.860  -116.344  0.417
-0.959  0.000  0.037  -122.215  -117.705  0.384
-0.848  0.000  0.038  -122.402  -118.333  0.355
-0.761  0.000  0.039  -122.455  -118.752  0.325
-0.723  0.000  0.040  -122.437  -119.485  0.292
-0.688  0.000  0.041  -122.352  -120.323  0.260
-0.566  0.000  0.042  -122.083  -120.951  0.227
-0.329  0.000  0.042  -121.475  -121.894  0.203
-0.228  0.000  0.043  -120.716  -121.789  0.164
-0.170  0.000  0.048  -119.853  -121.789  0.111
-0.084  0.000  0.050  -118.855  -121.789  0.066
0.037  0.000  0.048  -117.691  -121.684  0.049
0.155  0.000  0.048  -116.358  -121.475  0.016
0.245  0.000  0.040  -114.918  -121.475  0.029
0.373  0.000  0.039  -113.302  -120.742  0.006
0.545  0.000  0.040  -111.447  -119.695  -0.030
0.669  0.000  0.036  -109.441  -118.019  -0.035
0.731  0.000  0.039  -107.348  -116.239  -0.077
0.805  0.000  0.040  -105.159  -114.459  -0.107
0.870  0.000  0.039  -102.887  -113.097  -0.128
0.962  0.000  0.036  -100.506  -111.317  -0.139
1.114  0.000  0.032  -97.939  -109.537  -0.142
1.294  0.000  0.034  -95.127  -107.861  -0.175
1.368  0.000  0.033  -92.229  -105.767  -0.192
1.435  0.000  0.036  -89.244  -103.149  -0.233
1.496  0.000  0.036  -86.193  -100.636  -0.252
1.567  0.000  0.037  -83.066  -96.866  -0.283
1.665  0.000  0.033  -79.833  -94.248  -0.286
1.761  0.000  0.033  -76.488  -91.316  -0.306
1.823  0.000  0.035  -73.068  -88.698  -0.340
1.904  0.000  0.031  -69.565  -86.080  -0.343
2.001  0.000  0.030  -65.949  -83.462  -0.357
2.109  0.000  0.030  -62.207  -80.320  -0.377
2.178  0.000  0.031  -58.392  -76.864  -0.402
2.263  0.000  0.031  -54.483  -73.409  -0.425
2.327  0.000  0.031  -50.507  -70.267  -0.446
2.347  0.000  0.030  -46.530  -66.811  -0.461
2.390  0.000  0.028  -42.525  -63.146  -0.472
2.470  0.000  0.025  -38.452  -59.167  -0.470
2.553  0.000  0.022  -34.318  -53.512  -0.472
2.623  0.000  0.024  -30.109  -49.847  -0.501
2.693  0.000  0.023  -25.834  -46.391  -0.509
2.753  0.000  0.025  -21.497  -42.621  -0.537
2.819  0.000  0.022  -17.107  -38.956  -0.538
2.862  0.000  0.023  -12.683  -35.291  -0.556
2.925  0.000  0.018  -8.218  -31.416  -0.542
2.986  0.000  0.015  -3.714  -27.122  -0.539
3.024  0.000  0.013  0.808  -23.143  -0.543
3.066  0.000  0.014  5.269  -8.692  -0.557
3.104  0.000  0.015  9.772  -7.749  -0.571
3.136  0.000  0.015  14.312  -6.388  -0.582
3.148  0.000  0.015  18.873  -6.388  -0.592
3.129  0.000  0.015  23.401  -5.131  -0.600
3.135  0.000  0.014  27.926  -3.665  -0.605
3.161  0.000  0.013  32.485  -3.665  -0.607
3.199  0.000  0.010  37.057  0.419  -0.600
3.206  0.000  0.012  41.615  4.398  -0.622
3.205  0.000  0.011  46.119  10.158  -0.622
3.196  0.000  0.004  50.524  17.698  -0.589
3.155  0.000  -0.001  54.801  24.400  -0.567
3.078  0.000  -0.004  58.911  30.369  -0.553
3.023  0.000  -0.013  62.866  36.024  -0.499
2.992  0.000  -0.017  66.696  43.773  -0.471
2.981  0.000  -0.020  70.454  48.381  -0.441
2.939  0.000  -0.024  74.101  52.674  -0.408
2.858  0.000  -0.028  77.587  56.444  -0.370
2.784  0.000  -0.026  80.942  60.109  -0.368
2.668  0.000  -0.025  84.103  63.774  -0.351
2.557  0.000  -0.021  87.086  67.963  -0.361
2.461  0.000  -0.020  89.905  71.419  -0.351
2.362  0.000  -0.015  92.570  74.770  -0.363
2.247  0.000  -0.015  95.048  77.807  -0.351
2.141  0.000  -0.012  97.357  81.263  -0.356
2.049  0.000  -0.008  99.523  84.718  -0.374
1.966  0.000  -0.008  101.536  89.012  -0.366
1.890  0.000  -0.006  103.430  91.211  -0.371
1.815  0.000  -0.010  105.183  93.724  -0.342
1.747  0.000  -0.012  106.816  96.028  -0.326
1.680  0.000  -0.012  108.337  98.018  -0.318
1.590  0.000  -0.018  109.697  99.903  -0.276
1.469  0.000  -0.022  110.861  101.683  -0.244
1.347  0.000  -0.024  111.832  103.568  -0.220
1.253  0.000  -0.025  112.656  105.034  -0.201
1.172  0.000  -0.032  113.324  106.919  -0.145
1.104  0.000  -0.037  113.859  108.804  -0.096
1.000  0.000  -0.041  114.221  110.165  -0.053
0.868  0.000  -0.042  114.388  110.479  -0.020
0.743  0.000  -0.042  114.371  110.898  0.007
0.589  0.000  -0.041  114.136  111.317  0.030
0.486  0.000  -0.036  113.747  113.935  0.027
0.450  0.000  -0.033  113.309  113.726  0.037
0.396  0.000  -0.033  112.791  113.621  0.059
0.298  0.000  -0.032  112.134  113.621  0.079
0.245  0.000  -0.034  111.393  113.516  0.111
0.201  0.000  -0.030  110.600  113.097  0.110
0.126  0.000  -0.019  109.735  113.097  0.068
0.019  0.000  -0.022  108.712  112.678  0.102
-0.071  0.000  -0.027  107.549  112.364  0.144
-0.103  0.000  -0.026  106.343  111.945  0.156
-0.125  0.000  -0.031  105.090  111.212  0.203
-0.162  0.000  -0.034  103.782  109.956  0.238
-0.239  0.000  -0.034  102.374  108.699  0.257
-0.366  0.000  -0.038  100.783  107.338  0.307
-0.467  0.000  -0.040  99.051  106.081  0.342
-0.549  0.000  -0.040  97.209  105.139  0.364
-0.637  0.000  -0.036  95.260  103.987  0.370
-0.726  0.000  -0.036  93.195  102.102  0.399
-0.834  0.000  -0.034  90.997  100.740  0.409
-0.992  0.000  -0.036  88.585  98.960  0.444
-1.125  0.000  -0.034  86.007  96.866  0.458
-1.229  0.000  -0.036  83.293  94.771  0.491
-1.289  0.000  -0.033  80.516  92.677  0.498
-1.340  0.000  -0.033  77.678  90.792  0.523
-1.410  0.000  -0.029  74.769  88.802  0.521
-1.467  0.000  -0.028  71.798  86.603  0.535
-1.498  0.000  -0.028  68.801  83.776  0.557
-1.477  0.000  -0.030  65.845  80.948  0.586
-1.448  0.000  -0.030  62.959  76.864  0.604
-1.420  0.000  -0.030  60.127  74.246  0.624
-1.406  0.000  -0.030  57.326  72.152  0.645
-1.410  0.000  -0.030  54.535  69.429  0.666
-1.397  0.000  -0.030  51.778  66.916  0.684
-1.396  0.000  -0.029  49.041  64.403  0.699
-1.461  0.000  -0.027  46.242  61.470  0.707
-1.539  0.000  -0.031  43.343  58.329  0.751
-1.574  0.000  -0.033  40.407  55.920  0.779
-1.587  0.000  -0.032  37.473  53.198  0.793
-1.621  0.000  -0.035  34.501  50.161  0.835
-1.659  0.000  -0.037  31.496  46.181  0.869
-1.676  0.000  -0.035  28.492  43.459  0.882
-1.712  0.000  -0.033  25.517  34.034  0.895
-1.731  0.000  -0.034  22.514  33.720  0.923
-1.764  0.000  -0.037  19.457  32.777  0.960
-1.801  0.000  -0.038  16.337  32.777  0.993
-1.843  0.000  -0.034  13.178  31.311  0.992
-1.873  0.000  -0.031  9.990  29.845  1.001
-1.916  0.000  -0.030  6.761  27.437  1.016
-1.989  0.000  -0.029  3.430  27.437  1.030
-2.097  0.000  -0.028  -0.032  24.923  1.047
-2.200  0.000  -0.028  -3.606  21.258  1.063
-2.270  0.000  -0.027  -7.250  17.802  1.077
-2.341  0.000  -0.019  -10.934  13.718  1.048
-2.437  0.000  -0.011  -14.699  10.367  1.021
-2.521  0.000  -0.005  -18.535  7.435  0.996
-2.565  0.000  -0.006  -22.405  3.560  1.008
-2.576  0.000  -0.005  -26.251  -0.628  1.008
-2.590  0.000  -0.002  -30.064  -5.341  0.992
-2.637  0.000  -0.003  -33.907  -9.739  1.000
-2.662  0.000  0.002  -37.713  -16.232  0.975
-2.644  0.000  0.003  -41.458  -19.897  0.971
-2.601  0.000  0.001  -45.110  -24.504  0.980
-2.552  0.000  0.004  -48.652  -27.960  0.958
-2.522  0.000  0.006  -52.109  -32.358  0.947
-2.487  0.000  0.006  -55.488  -35.709  0.944
-2.423  0.000  0.005  -58.750  -39.375  0.946
-2.366  0.000  0.004  -61.905  -42.935  0.949
-2.292  0.000  0.003  -64.931  -46.496  0.949
-2.228  0.000  0.003  -67.837  -50.056  0.947
-2.192  0.000  0.004  -70.660  -53.407  0.940
-2.187  0.000  0.006  -73.442  -56.653  0.926
-2.196  0.000  0.007  -76.196  -60.947  0.920
-2.207  0.000  0.009  -78.933  -63.460  0.904
