0.00031, 0.3952, -0.0372, 10.4337, 0.0000, -11.9550, -189.7327, 12.9187, 0.0000, 490.2527, -11.9550
0.00504, -0.5230, 0.0552, 44.2032, 0.0000, 0.0000, -4.4765, 0.0000, 0.0000, 39.1225, 0.0000
0.01004, -0.5344, 0.0594, -18.6412, 0.0000, -0.0056, -53.5704, -0.0003, 0.0000, -16.4925, -0.0056
0.01504, -0.5344, 0.0594, -18.6412, 0.0000, -0.0798, -227.9777, -0.0027, 0.0000, -16.4900, -0.0798
0.02004, -0.5285, 0.0581, 86.5713, 0.0000, -0.4078, -564.8491, -0.0124, 0.0000, 76.6340, -0.4078
0.02504, -0.5285, 0.0581, 86.5713, 0.0000, -1.1650, -930.0848, -0.0347, 0.0000, 76.6731, -1.1650
0.03004, -0.5479, 0.0521, -126.7814, 0.0000, -2.5703, -1198.3969, -0.0751, 0.0000, -112.0468, -2.5703
0.03504, -0.5479, 0.0521, -126.7814, 0.0000, -4.5902, -1023.1308, -0.1352, 0.0000, -111.8541, -4.5902
0.04004, -0.5494, 0.0424, 88.6865, 0.0000, -6.8950, -551.5474, -0.2078, 0.0000, 79.1437, -6.8950
0.04504, -0.5494, 0.0424, 88.6865, 0.0000, -9.1705, -342.1035, -0.2870, 0.0000, 79.5648, -9.1705
0.05004, -0.5676, 0.0300, -84.0969, 0.0000, -11.3961, -498.1189, -0.3727, 0.0000, -72.8198, -11.3961
0.05504, -0.5676, 0.0300, -84.0969, 0.0000, -13.6959, -542.3558, -0.4685, 0.0000, -72.1748, -13.6959
0.06005, -0.5651, 0.0171, 102.5519, 0.0000, -15.9919, -202.2366, -0.5714, 0.0000, 93.7778, -15.9919
0.06504, -0.5651, 0.0171, 102.5519, 0.0000, -17.9954, 194.1920, -0.6743, 0.0000, 94.6555, -17.9954
0.07005, -0.5766, 0.0062, -70.0656, 0.0000, -19.5720, 458.8840, -0.7734, 0.0000, -57.1447, -19.5720
0.07504, -0.5766, 0.0062, -70.0656, 0.0000, -20.5860, 968.7483, -0.8629, 0.0000, -56.1099, -20.5860
0.08007, -0.5565, 0.0008, 157.6534, 0.0000, -20.7707, 1514.0773, -0.9335, 0.0000, 146.4867, -20.7707
0.08505, -0.5565, 0.0008, 157.6534, 0.0000, -19.9622, 1600.2593, -0.9818, 0.0000, 147.5281, -19.9622
0.09005, -0.5582, -0.0021, -109.1998, 0.0000, -18.4448, 1342.9395, -1.0123, 0.0000, -87.6608, -18.4448
0.09505, -0.5582, -0.0021, -109.1998, 0.0000, -16.5464, 1262.7157, -1.0292, 0.0000, -86.7678, -16.5464
0.10006, -0.5566, -0.0005, 16.8564, 0.0000, -14.3417, 1445.9011, -1.0305, 0.0000, 25.5874, -14.3417
0.10505, -0.5566, -0.0005, 16.8564, 0.0000, -11.7617, 1470.3689, -1.0153, 0.0000, 26.2613, -11.7617
0.11005, -0.5534, 0.0029, 8.1316, 0.0000, -8.9654, 1104.5349, -0.9884, 0.0000, 19.0733, -8.9654
0.11505, -0.5534, 0.0029, 8.1316, 0.0000, -6.3332, 725.1105, -0.9573, 0.0000, 19.4717, -6.3332
0.12005, -0.5558, 0.0075, -27.7086, 0.0000, -4.0498, 787.9172, -0.9248, 0.0000, -11.9623, -4.0498
0.12505, -0.5558, 0.0075, -27.7086, 0.0000, -1.9148, 1214.5930, -0.8868, 0.0000, -11.7804, -1.9148
0.13005, -0.5594, 0.0110, -5.7597, 0.0000, 0.4231, 1669.8228, -0.8355, 0.0000, 7.7149, 0.4231
0.13505, -0.5594, 0.0110, -5.7597, 0.0000, 3.1181, 1828.7915, -0.7668, 0.0000, 7.6543, 3.1181
0.14006, -0.5770, 0.0094, -70.1550, 0.0000, 6.1253, 1761.9807, -0.6819, 0.0000, -49.5444, 6.1253
0.14506, -0.5770, 0.0094, -70.1550, 0.0000, 9.2967, 1692.7589, -0.5828, 0.0000, -49.9101, 9.2967
0.15006, -0.5808, 0.0042, 68.3459, 0.0000, 12.5581, 1576.6534, -0.4714, 0.0000, 72.1338, 12.5581
0.15506, -0.5808, 0.0042, 68.3459, 0.0000, 15.7611, 1126.6876, -0.3515, 0.0000, 71.4355, 15.7611
0.16006, -0.5990, -0.0027, -72.1690, 0.0000, 18.5097, 390.4676, -0.2328, 0.0000, -53.7738, 18.5097
0.16506, -0.5990, -0.0027, -72.1690, 0.0000, 20.4352, -123.4701, -0.1258, 0.0000, -54.7408, 20.4352
0.17006, -0.6093, -0.0092, 39.3846, 0.0000, 21.4832, -144.7335, -0.0331, 0.0000, 42.9515, 21.4832
0.17506, -0.6093, -0.0092, 39.3846, 0.0000, 21.9004, -13.0710, 0.0488, 0.0000, 41.8849, 21.9004
0.18006, -0.6036, -0.0144, 79.5460, 0.0000, 21.8607, 67.1271, 0.1215, 0.0000, 76.3507, 21.8607
0.18506, -0.6036, -0.0144, 79.5460, 0.0000, 21.5722, 501.3159, 0.1900, 0.0000, 75.2855, 21.5722
0.19006, -0.6054, -0.0140, -37.3756, 0.0000, 21.4529, 1307.7251, 0.2644, 0.0000, -29.2420, 21.4529
0.19507, -0.6054, -0.0140, -37.3756, 0.0000, 21.7567, 1926.3870, 0.3182, 0.0000, -29.8778, 21.7567
0.20006, -0.6054, -0.0140, -37.3756, 0.0000, 21.7567, 1926.3870, 0.3182, 0.0000, -29.8778, 21.7567
0.20506, -0.6054, -0.0140, -37.3756, 0.0000, 21.7567, 1926.3870, 0.3182, 0.0000, -29.8778, 21.7567
0.21006, -0.6054, -0.0140, -37.3756, 0.0000, 21.7567, 1926.3870, 0.3182, 0.0000, -29.8778, 21.7567
0.21506, -0.6054, -0.0140, -37.3756, 0.0000, 21.7567, 1926.3870, 0.3182, 0.0000, -29.8778, 21.7567
0.22007, -0.5565, 0.0308, 43.6346, 0.0000, 22.1554, 2356.4023, 0.3601, 0.0000, 41.3843, 22.1554
0.22507, -0.5565, 0.0308, 43.6346, 0.0000, 23.5013, 2851.8137, 0.4780, 0.0000, 40.4776, 23.5013
0.23007, -0.5474, 0.0600, -52.3587, 0.0000, 25.3473, 2731.2761, 0.6742, 0.0000, -45.7062, 25.3473
0.23506, -0.5474, 0.0600, -52.3587, 0.0000, 26.1199, 2311.8027, 0.8414, 0.0000, -46.7469, 26.1199
0.24007, -0.5276, 0.0941, 54.6759, 0.0000, 25.5066, 2013.7214, 1.0341, 0.0000, 46.6778, 25.5066
0.24507, -0.5276, 0.0941, 54.6759, 0.0000, 23.4314, 1641.7129, 1.1590, 0.0000, 45.6964, 23.4314
0.25007, -0.5074, 0.1322, 4.7338, 0.0000, 19.7243, 1134.8375, 1.2415, 0.0000, 0.6367, 19.7243
0.25507, -0.5074, 0.1322, 4.7338, 0.0000, 12.8124, 776.1906, 1.2741, 0.0000, -0.1641, 12.8124
0.26007, -0.4866, 0.1711, 4.6869, 0.0000, 5.7689, 856.6339, 1.2427, 0.0000, -0.5507, 5.7689
0.26507, -0.4866, 0.1711, 4.6869, 0.0000, -4.2022, 1164.5140, 1.1392, 0.0000, -0.5469, -4.2022
0.27007, -0.4679, 0.2072, -9.1892, 0.0000, -14.6856, 1411.5919, 0.9781, 0.0000, -12.3058, -14.6856
0.27507, -0.4679, 0.2072, -9.1892, 0.0000, -24.9814, 1534.3982, 0.7725, 0.0000, -11.2614, -24.9814
0.28008, -0.4684, 0.2372, -94.0364, 0.0000, -34.5671, 1511.4642, 0.5353, 0.0000, -84.8092, -34.5671
0.28507, -0.4684, 0.2372, -94.0364, 0.0000, -43.1226, 1245.3136, 0.2767, 0.0000, -82.8151, -43.1226
0.29007, -0.4666, 0.2594, 12.0419, 0.0000, -50.5324, 747.1644, 0.0034, 0.0000, 13.4556, -50.5324
0.29507, -0.4666, 0.2594, 12.0419, 0.0000, -56.9203, -82.7620, -0.2832, 0.0000, 16.1897, -56.9203
0.30008, -0.4809, 0.2757, -79.9030, 0.0000, -62.6755, -1167.4799, -0.5876, 0.0000, -62.1429, -62.6755
0.30508, -0.4809, 0.2757, -79.9030, 0.0000, -68.0731, -2018.2112, -0.9118, 0.0000, -58.8152, -68.0731
0.31007, -0.4882, 0.2891, 36.1566, 0.0000, -73.1657, -2366.9736, -1.2552, 0.0000, 47.5039, -73.1657
0.31507, -0.4882, 0.2891, 36.1566, 0.0000, -77.8254, -2568.5649, -1.6108, 0.0000, 51.3660, -77.8254
0.32008, -0.4868, 0.3044, 43.7038, 0.0000, -82.0598, -3021.9883, -1.9779, 0.0000, 62.1356, -82.0598
0.32508, -0.4868, 0.3044, 43.7038, 0.0000, -85.9856, -3459.0779, -2.3554, 0.0000, 66.4412, -85.9856
0.33008, -0.4868, 0.3044, 43.7038, 0.0000, -88.1866, -3431.8479, -2.5857, 0.0000, 69.1257, -88.1866
0.33508, -0.4868, 0.3044, 43.7038, 0.0000, -88.1866, -3431.8479, -2.5857, 0.0000, 69.1257, -88.1866
0.34008, -0.4868, 0.3044, 43.7038, 0.0000, -88.1866, -3431.8479, -2.5857, 0.0000, 69.1257, -88.1866
0.34508, -0.4868, 0.3044, 43.7038, 0.0000, -88.1866, -3431.8479, -2.5857, 0.0000, 69.1257, -88.1866
0.35008, -0.4868, 0.3044, 43.7038, 0.0000, -88.1866, -3431.8479, -2.5857, 0.0000, 69.1257, -88.1866
0.35508, -0.4868, 0.3044, 43.7038, 0.0000, -88.1866, -3431.8479, -2.5857, 0.0000, 69.1257, -88.1866
0.36008, -0.4868, 0.3044, 43.7038, 0.0000, -88.1866, -3431.8479, -2.5857, 0.0000, 69.1257, -88.1866
0.36508, -0.4868, 0.3044, 43.7038, 0.0000, -88.1866, -3431.8479, -2.5857, 0.0000, 69.1257, -88.1866
0.37008, -0.4868, 0.3044, 43.7038, 0.0000, -88.1866, -3431.8479, -2.5857, 0.0000, 69.1257, -88.1866
0.37508, -0.4868, 0.3044, 43.7038, 0.0000, -88.1866, -3431.8479, -2.5857, 0.0000, 69.1257, -88.1866
0.38008, -0.4868, 0.3044, 43.7038, 0.0000, -88.1866, -3431.8479, -2.5857, 0.0000, 69.1257, -88.1866
0.38508, -0.4868, 0.3044, 43.7038, 0.0000, -88.1866, -3431.8479, -2.5857, 0.0000, 69.1257, -88.1866
0.39008, -0.4868, 0.3044, 43.7038, 0.0000, -88.1866, -3431.8479, -2.5857, 0.0000, 69.1257, -88.1866
