qASGD: [2021-12-14-17-25-10]

1.214,8.733,0.342,7.957,0.642,-0.300
1.219,8.776,0.344,8.000,0.647,-0.303
1.226,8.818,0.346,8.042,0.651,-0.305
1.232,8.859,0.348,8.084,0.655,-0.306
1.238,8.900,0.352,8.125,0.659,-0.307
1.243,8.941,0.356,8.166,0.663,-0.307
1.261,8.992,0.366,8.215,0.668,-0.302
1.267,9.035,0.371,8.258,0.671,-0.300
1.273,9.079,0.375,8.301,0.675,-0.300
1.280,9.121,0.379,8.343,0.680,-0.301
1.288,9.163,0.383,8.385,0.685,-0.302
1.295,9.206,0.388,8.426,0.691,-0.303
1.301,9.249,0.391,8.467,0.696,-0.305
1.308,9.290,0.395,8.507,0.699,-0.305
1.315,9.333,0.399,8.546,0.702,-0.303
1.322,9.375,0.403,8.586,0.705,-0.302
1.328,9.417,0.405,8.625,0.709,-0.303
1.335,9.459,0.406,8.666,0.713,-0.307
1.340,9.500,0.409,8.706,0.719,-0.310
1.347,9.539,0.413,8.747,0.725,-0.312
1.355,9.581,0.419,8.788,0.731,-0.312
1.360,9.624,0.427,8.829,0.738,-0.311
1.367,9.667,0.435,8.868,0.743,-0.308
1.374,9.711,0.444,8.908,0.748,-0.304
1.380,9.752,0.452,8.946,0.752,-0.301
1.387,9.791,0.457,8.984,0.757,-0.300
1.392,9.831,0.460,9.023,0.762,-0.302
1.399,9.870,0.462,9.061,0.766,-0.305
1.407,9.910,0.463,9.099,0.771,-0.308
1.446,9.952,0.463,9.137,0.775,-0.312
1.453,10.037,0.455,9.196,0.780,-0.324
1.459,10.085,0.457,9.240,0.783,-0.325
1.466,10.132,0.459,9.284,0.786,-0.327
1.472,10.179,0.460,9.326,0.789,-0.329
1.478,10.226,0.461,9.367,0.793,-0.332
1.485,10.274,0.461,9.409,0.798,-0.337
1.493,10.320,0.462,9.450,0.803,-0.341
1.499,10.364,0.464,9.492,0.809,-0.345
1.507,10.407,0.468,9.534,0.815,-0.346
1.512,10.449,0.473,9.574,0.819,-0.346
1.519,10.490,0.477,9.613,0.823,-0.345
1.524,10.532,0.482,9.653,0.827,-0.345
1.529,10.573,0.485,9.692,0.831,-0.346
1.536,10.616,0.486,9.732,0.835,-0.349
1.542,10.657,0.487,9.771,0.839,-0.352
1.549,10.698,0.487,9.812,0.844,-0.357
1.555,10.738,0.488,9.851,0.849,-0.361
1.561,10.777,0.489,9.890,0.854,-0.365
1.568,10.815,0.492,9.930,0.859,-0.367
1.575,10.854,0.497,9.969,0.864,-0.368
1.582,10.895,0.503,10.008,0.869,-0.366
1.587,10.935,0.508,10.046,0.873,-0.365
1.594,10.976,0.514,10.084,0.877,-0.363
1.600,11.016,0.519,10.124,0.882,-0.362
1.607,11.055,0.525,10.163,0.887,-0.362
1.612,11.092,0.529,10.202,0.893,-0.364
1.619,11.128,0.532,10.240,0.897,-0.365
1.624,11.164,0.536,10.279,0.902,-0.366
1.631,11.200,0.539,10.317,0.906,-0.367
1.637,11.236,0.542,10.356,0.910,-0.368
1.676,11.273,0.545,10.393,0.914,-0.369
1.683,11.330,0.550,10.457,0.924,-0.374
1.690,11.373,0.555,10.501,0.928,-0.373
1.695,11.417,0.558,10.546,0.932,-0.373
1.701,11.459,0.561,10.589,0.935,-0.373
1.709,11.505,0.561,10.631,0.938,-0.376
1.716,11.554,0.558,10.674,0.940,-0.382
1.723,11.607,0.554,10.716,0.943,-0.390
1.728,11.661,0.548,10.759,0.946,-0.399
1.734,11.712,0.544,10.800,0.949,-0.406
1.741,11.758,0.542,10.839,0.952,-0.410
1.747,11.803,0.540,10.880,0.954,-0.414
1.754,11.844,0.541,10.920,0.957,-0.416
1.759,11.883,0.543,10.960,0.960,-0.417
1.767,11.922,0.546,10.999,0.964,-0.418
1.774,11.961,0.550,11.039,0.970,-0.420
1.780,12.001,0.554,11.078,0.975,-0.420
1.787,12.041,0.558,11.117,0.979,-0.420
1.792,12.080,0.562,11.155,0.983,-0.420
1.800,12.119,0.565,11.193,0.986,-0.421
1.806,12.158,0.567,11.233,0.991,-0.424
1.813,12.195,0.569,11.273,0.996,-0.427
1.820,12.233,0.572,11.315,1.003,-0.431
1.826,12.270,0.575,11.357,1.009,-0.434
1.831,12.308,0.580,11.398,1.015,-0.435
1.838,12.348,0.586,11.438,1.022,-0.436
1.846,12.389,0.592,11.479,1.028,-0.436
1.851,12.431,0.598,11.518,1.034,-0.436
1.857,12.470,0.603,11.556,1.038,-0.435
1.863,12.510,0.610,11.595,1.043,-0.433
1.869,12.549,0.616,11.632,1.048,-0.432
1.908,12.590,0.625,11.672,1.055,-0.430
1.913,12.671,0.660,11.743,1.080,-0.420
1.920,12.716,0.667,11.788,1.086,-0.419
1.927,12.760,0.672,11.832,1.091,-0.419
1.933,12.803,0.675,11.875,1.096,-0.421
1.940,12.845,0.678,11.918,1.102,-0.424
1.945,12.886,0.680,11.960,1.107,-0.426
1.952,12.926,0.684,12.000,1.111,-0.427
1.957,12.967,0.689,12.042,1.117,-0.428
1.963,13.007,0.694,12.082,1.122,-0.429
1.970,13.047,0.699,12.123,1.128,-0.429
1.976,13.088,0.703,12.164,1.134,-0.431
1.982,13.129,0.708,12.204,1.140,-0.431
1.989,13.169,0.713,12.243,1.144,-0.431
1.995,13.207,0.717,12.282,1.148,-0.432
2.001,13.247,0.717,12.322,1.153,-0.436
2.008,13.288,0.717,12.361,1.158,-0.441
2.016,13.329,0.717,12.401,1.164,-0.447
2.023,13.368,0.718,12.441,1.170,-0.452
2.030,13.406,0.721,12.480,1.175,-0.454
2.036,13.447,0.727,12.518,1.179,-0.452
2.042,13.490,0.735,12.556,1.183,-0.448
2.050,13.531,0.742,12.594,1.187,-0.445
2.057,13.573,0.748,12.632,1.191,-0.443
2.063,13.613,0.753,12.670,1.196,-0.443
2.071,13.652,0.756,12.710,1.202,-0.446
2.077,13.688,0.759,12.751,1.209,-0.449
2.084,13.725,0.762,12.793,1.216,-0.453
2.091,13.763,0.767,12.834,1.223,-0.457
2.098,13.802,0.772,12.875,1.231,-0.459
2.105,13.842,0.778,12.914,1.237,-0.459
2.142,13.881,0.783,12.953,1.242,-0.459
2.148,13.944,0.800,13.009,1.257,-0.456
2.155,13.990,0.805,13.053,1.261,-0.456
2.161,14.034,0.811,13.097,1.266,-0.455
2.169,14.077,0.815,13.141,1.271,-0.456
2.176,14.119,0.818,13.185,1.277,-0.459
2.182,14.161,0.821,13.230,1.284,-0.463
2.189,14.202,0.823,13.274,1.290,-0.467
2.196,14.243,0.826,13.317,1.296,-0.470
2.204,14.283,0.829,13.359,1.301,-0.472
2.209,14.325,0.833,13.400,1.306,-0.473
2.215,14.367,0.838,13.442,1.311,-0.473
2.223,14.410,0.844,13.484,1.317,-0.473
2.229,14.453,0.851,13.528,1.324,-0.473
2.234,14.493,0.856,13.570,1.330,-0.474
2.242,14.534,0.861,13.611,1.336,-0.475
2.248,14.575,0.867,13.652,1.342,-0.475
2.256,14.615,0.872,13.692,1.347,-0.475
2.261,14.654,0.876,13.731,1.351,-0.475
2.266,14.691,0.878,13.769,1.354,-0.476
2.274,14.731,0.879,13.808,1.358,-0.479
2.281,14.771,0.879,13.847,1.362,-0.483
2.287,14.812,0.880,13.888,1.368,-0.488
2.292,14.850,0.881,13.929,1.374,-0.492
2.298,14.887,0.884,13.970,1.380,-0.496
2.306,14.926,0.889,14.009,1.386,-0.497
2.312,14.967,0.896,14.048,1.391,-0.495
2.319,15.008,0.903,14.087,1.395,-0.492
2.324,15.048,0.910,14.125,1.400,-0.490
2.332,15.087,0.914,14.163,1.405,-0.490
2.338,15.129,0.916,14.202,1.409,-0.493
2.377,15.171,0.916,14.239,1.413,-0.496
2.382,15.246,0.910,14.300,1.426,-0.516
2.389,15.288,0.913,14.345,1.431,-0.518
2.395,15.335,0.919,14.393,1.439,-0.519
2.401,15.384,0.929,14.440,1.446,-0.517
2.409,15.432,0.938,14.486,1.453,-0.515
2.416,15.481,0.948,14.530,1.460,-0.512
2.423,15.527,0.955,14.573,1.465,-0.510
2.428,15.573,0.961,14.615,1.470,-0.509
2.436,15.615,0.965,14.656,1.474,-0.509
2.441,15.657,0.968,14.697,1.479,-0.510
2.447,15.697,0.970,14.737,1.483,-0.513
2.454,15.738,0.971,14.779,1.489,-0.517
2.461,15.780,0.972,14.820,1.494,-0.522
2.467,15.823,0.971,14.861,1.500,-0.528
2.473,15.865,0.972,14.902,1.505,-0.532
2.479,15.904,0.974,14.942,1.510,-0.536
2.486,15.943,0.978,14.983,1.515,-0.537
2.492,15.983,0.983,15.024,1.520,-0.538
2.499,16.025,0.989,15.064,1.526,-0.536
2.507,16.067,0.996,15.105,1.531,-0.535
2.513,16.108,1.001,15.146,1.536,-0.536
2.520,16.149,1.003,15.187,1.542,-0.539
2.527,16.189,1.005,15.229,1.549,-0.543
2.534,16.228,1.008,15.271,1.555,-0.547
2.540,16.266,1.011,15.311,1.560,-0.549
2.546,16.305,1.016,15.351,1.565,-0.549
2.553,16.344,1.021,15.391,1.570,-0.548
2.561,16.383,1.025,15.431,1.574,-0.549
2.567,16.423,1.029,15.471,1.579,-0.550
2.573,16.462,1.033,15.511,1.584,-0.551
2.611,16.503,1.036,15.552,1.590,-0.554
2.617,16.566,1.039,15.622,1.610,-0.571
2.624,16.611,1.042,15.670,1.616,-0.573
2.631,16.655,1.046,15.715,1.621,-0.575
2.637,16.700,1.051,15.761,1.627,-0.575
2.644,16.745,1.056,15.805,1.632,-0.575
2.651,16.791,1.063,15.850,1.637,-0.574
2.658,16.839,1.069,15.895,1.642,-0.573
2.665,16.886,1.076,15.941,1.649,-0.573
2.672,16.931,1.081,15.987,1.655,-0.574
2.678,16.973,1.086,16.031,1.661,-0.575
2.684,17.015,1.090,16.075,1.667,-0.577
2.690,17.056,1.093,16.117,1.672,-0.579
2.697,17.098,1.096,16.159,1.677,-0.580
2.703,17.142,1.101,16.200,1.681,-0.580
2.711,17.186,1.107,16.242,1.686,-0.579
2.718,17.230,1.113,16.284,1.692,-0.578
2.725,17.274,1.119,16.326,1.698,-0.578
2.732,17.316,1.124,16.368,1.703,-0.580
2.739,17.358,1.127,16.410,1.709,-0.581
2.746,17.399,1.130,16.452,1.714,-0.584
2.753,17.439,1.131,16.494,1.719,-0.587
2.758,17.479,1.134,16.536,1.724,-0.590
2.766,17.519,1.138,16.577,1.730,-0.591
2.773,17.561,1.144,16.619,1.736,-0.591
2.779,17.604,1.150,16.660,1.741,-0.591
2.786,17.646,1.154,16.700,1.745,-0.591
2.793,17.688,1.158,16.740,1.749,-0.591
2.799,17.731,1.161,16.781,1.754,-0.593
2.806,17.772,1.163,16.823,1.759,-0.596
2.813,17.813,1.165,16.865,1.766,-0.601
2.851,17.853,1.167,16.908,1.772,-0.605
2.857,17.917,1.184,16.986,1.796,-0.612
2.864,17.966,1.191,17.034,1.802,-0.611
2.870,18.017,1.200,17.082,1.808,-0.608
2.875,18.064,1.207,17.128,1.813,-0.606
2.880,18.108,1.211,17.172,1.817,-0.605
2.886,18.153,1.214,17.215,1.821,-0.606
2.891,18.198,1.216,17.258,1.825,-0.609
2.898,18.242,1.218,17.300,1.830,-0.612
2.905,18.286,1.222,17.345,1.837,-0.615
2.912,18.330,1.227,17.389,1.844,-0.617
2.919,18.374,1.233,17.433,1.850,-0.617
2.924,18.416,1.238,17.475,1.854,-0.616
2.930,18.457,1.241,17.515,1.858,-0.616
2.937,18.497,1.245,17.557,1.862,-0.616
2.943,18.539,1.248,17.599,1.868,-0.619
2.948,18.579,1.251,17.641,1.873,-0.622
2.955,18.621,1.253,17.682,1.879,-0.625
2.960,18.662,1.256,17.723,1.883,-0.627
2.968,18.703,1.260,17.762,1.888,-0.627
2.973,18.745,1.266,17.803,1.893,-0.626
2.980,18.785,1.271,17.842,1.897,-0.626
2.985,18.825,1.275,17.883,1.903,-0.627
2.993,18.864,1.278,17.924,1.908,-0.630
2.999,18.904,1.278,17.965,1.913,-0.634
3.006,18.947,1.277,18.006,1.917,-0.639
3.013,18.989,1.276,18.047,1.920,-0.644
3.020,19.029,1.276,18.088,1.925,-0.648
3.027,19.068,1.280,18.130,1.931,-0.651
3.033,19.111,1.286,18.173,1.938,-0.652
3.040,19.157,1.295,18.215,1.945,-0.650
3.076,19.204,1.305,18.257,1.951,-0.646
3.082,19.298,1.343,18.324,1.970,-0.627
3.089,19.346,1.350,18.371,1.976,-0.626
3.095,19.393,1.355,18.418,1.982,-0.627
3.103,19.439,1.359,18.464,1.988,-0.629
3.109,19.484,1.362,18.510,1.994,-0.632
3.116,19.529,1.363,18.555,1.999,-0.635
3.123,19.574,1.366,18.600,2.005,-0.638
3.129,19.617,1.369,18.644,2.010,-0.641
3.136,19.660,1.373,18.689,2.016,-0.643
3.143,19.704,1.376,18.732,2.021,-0.645
3.148,19.747,1.379,18.774,2.025,-0.646
3.156,19.790,1.383,18.816,2.029,-0.645
3.162,19.834,1.389,18.859,2.034,-0.645
3.170,19.878,1.394,18.902,2.040,-0.645
3.176,19.920,1.398,18.946,2.046,-0.647
3.182,19.961,1.402,18.989,2.051,-0.649
3.188,20.001,1.406,19.030,2.056,-0.650
3.194,20.041,1.409,19.072,2.061,-0.651
3.201,20.082,1.412,19.113,2.066,-0.654
3.207,20.124,1.414,19.155,2.071,-0.657
3.214,20.165,1.417,19.196,2.076,-0.659
3.222,20.206,1.421,19.238,2.081,-0.660
3.227,20.248,1.426,19.281,2.087,-0.661
3.234,20.289,1.431,19.322,2.093,-0.662
3.241,20.331,1.435,19.364,2.098,-0.663
3.247,20.373,1.440,19.406,2.104,-0.664
3.253,20.413,1.444,19.447,2.109,-0.665
3.260,20.455,1.448,19.488,2.114,-0.666
3.266,20.496,1.453,19.529,2.120,-0.666
3.272,20.535,1.457,19.569,2.124,-0.666
3.310,20.574,1.461,19.610,2.128,-0.667
3.317,20.629,1.465,19.681,2.148,-0.683
3.325,20.676,1.467,19.730,2.155,-0.688
3.332,20.723,1.469,19.778,2.161,-0.692
3.339,20.770,1.471,19.826,2.167,-0.695
3.345,20.817,1.475,19.873,2.172,-0.697
3.351,20.863,1.479,19.918,2.177,-0.698
3.359,20.908,1.484,19.963,2.182,-0.698
3.366,20.954,1.488,20.008,2.187,-0.698
3.373,20.999,1.493,20.054,2.192,-0.699
3.379,21.044,1.498,20.100,2.198,-0.699
3.386,21.088,1.503,20.146,2.204,-0.701
3.394,21.131,1.506,20.192,2.211,-0.705
3.399,21.173,1.509,20.237,2.218,-0.708
3.406,21.214,1.513,20.281,2.223,-0.710
3.411,21.257,1.518,20.327,2.230,-0.712
3.416,21.299,1.523,20.370,2.235,-0.712
3.424,21.342,1.529,20.413,2.240,-0.711
3.431,21.385,1.534,20.454,2.245,-0.711
3.436,21.429,1.538,20.495,2.249,-0.711
3.442,21.472,1.541,20.535,2.253,-0.711
3.449,21.515,1.543,20.574,2.256,-0.713
3.456,21.559,1.544,20.614,2.260,-0.715
3.461,21.602,1.546,20.654,2.263,-0.717
3.467,21.642,1.548,20.695,2.267,-0.719
3.474,21.682,1.551,20.737,2.273,-0.721
3.481,21.721,1.554,20.780,2.279,-0.724
3.488,21.760,1.558,20.825,2.287,-0.728
3.493,21.800,1.562,20.869,2.295,-0.732
3.501,21.841,1.567,20.911,2.301,-0.734
3.507,21.882,1.571,20.952,2.306,-0.734
3.547,21.922,1.575,20.992,2.309,-0.733
3.553,21.992,1.579,21.050,2.316,-0.737
3.560,22.041,1.581,21.097,2.320,-0.739
3.566,22.090,1.583,21.144,2.325,-0.742
3.573,22.137,1.586,21.192,2.331,-0.745
3.578,22.184,1.588,21.242,2.339,-0.751
3.585,22.227,1.590,21.290,2.345,-0.755
3.591,22.275,1.596,21.339,2.354,-0.757
3.598,22.326,1.605,21.386,2.361,-0.756
3.604,22.380,1.615,21.432,2.367,-0.752
3.612,22.432,1.625,21.477,2.373,-0.748
3.619,22.481,1.634,21.522,2.378,-0.743
3.625,22.527,1.642,21.566,2.383,-0.741
3.631,22.569,1.646,21.609,2.389,-0.742
3.638,22.612,1.649,21.654,2.395,-0.745
3.644,22.657,1.650,21.695,2.399,-0.749
3.652,22.704,1.650,21.736,2.402,-0.753
3.658,22.752,1.649,21.777,2.405,-0.756
3.664,22.797,1.650,21.818,2.409,-0.758
3.671,22.839,1.652,21.860,2.413,-0.761
3.677,22.880,1.656,21.904,2.420,-0.763
3.685,22.921,1.660,21.948,2.426,-0.766
3.690,22.961,1.663,21.993,2.433,-0.770
3.698,23.002,1.668,22.037,2.440,-0.771
3.705,23.045,1.674,22.080,2.446,-0.771
3.711,23.091,1.682,22.123,2.452,-0.770
3.718,23.138,1.690,22.165,2.457,-0.767
3.725,23.185,1.698,22.208,2.463,-0.765
3.730,23.228,1.704,22.250,2.468,-0.764
3.737,23.269,1.707,22.292,2.474,-0.766
3.745,23.311,1.708,22.335,2.479,-0.770
3.782,23.353,1.709,22.377,2.485,-0.776
3.788,23.419,1.700,22.444,2.503,-0.803
3.795,23.465,1.701,22.493,2.508,-0.807
3.801,23.510,1.704,22.541,2.514,-0.809
3.808,23.557,1.709,22.589,2.519,-0.810
3.815,23.604,1.714,22.637,2.525,-0.811
3.821,23.649,1.718,22.685,2.531,-0.812
3.828,23.694,1.722,22.731,2.537,-0.814
3.834,23.740,1.728,22.778,2.543,-0.815
3.840,23.786,1.734,22.823,2.548,-0.814
3.852,23.832,1.740,22.867,2.553,-0.813
3.858,23.881,1.747,22.914,2.560,-0.813
3.865,23.926,1.751,22.959,2.565,-0.814
3.873,23.971,1.753,23.004,2.570,-0.816
3.879,24.016,1.754,23.049,2.575,-0.820
3.887,24.061,1.755,23.094,2.580,-0.825
3.892,24.103,1.757,23.140,2.586,-0.829
3.900,24.145,1.760,23.185,2.592,-0.832
3.906,24.192,1.765,23.231,2.598,-0.833
3.912,24.238,1.771,23.276,2.605,-0.833
3.918,24.282,1.777,23.320,2.610,-0.833
3.924,24.324,1.780,23.362,2.614,-0.834
3.931,24.365,1.783,23.404,2.619,-0.835
3.939,24.407,1.786,23.447,2.624,-0.838
3.947,24.450,1.789,23.490,2.629,-0.840
3.952,24.492,1.793,23.533,2.634,-0.841
3.960,24.536,1.795,23.574,2.638,-0.843
3.965,24.581,1.796,23.615,2.641,-0.845
3.971,24.625,1.797,23.655,2.645,-0.848
3.979,24.667,1.798,23.697,2.649,-0.850
3.986,24.708,1.802,23.740,2.654,-0.852
4.024,24.751,1.807,23.784,2.661,-0.854
4.031,24.815,1.822,23.862,2.685,-0.863
4.036,24.863,1.826,23.912,2.691,-0.865
4.041,24.911,1.828,23.959,2.696,-0.867
4.047,24.959,1.830,24.007,2.701,-0.870
4.054,25.005,1.834,24.053,2.705,-0.871
4.061,25.054,1.840,24.100,2.711,-0.871
4.068,25.102,1.846,24.146,2.715,-0.869
4.075,25.147,1.851,24.191,2.719,-0.867
4.081,25.191,1.853,24.237,2.723,-0.869
4.088,25.237,1.853,24.282,2.728,-0.874
4.093,25.286,1.852,24.329,2.734,-0.882
4.100,25.332,1.852,24.375,2.740,-0.888
4.107,25.375,1.854,24.421,2.746,-0.891
4.114,25.423,1.861,24.466,2.752,-0.890
4.120,25.474,1.872,24.510,2.757,-0.885
4.126,25.527,1.884,24.555,2.763,-0.879
4.132,25.574,1.892,24.599,2.768,-0.875
4.138,25.618,1.898,24.642,2.773,-0.875
4.143,25.662,1.902,24.686,2.779,-0.877
4.149,25.704,1.903,24.729,2.784,-0.880
4.154,25.748,1.904,24.770,2.789,-0.884
4.162,25.792,1.904,24.811,2.792,-0.888
4.169,25.836,1.904,24.853,2.796,-0.892
4.175,25.876,1.906,24.895,2.800,-0.894
4.182,25.917,1.909,24.938,2.805,-0.896
4.189,25.958,1.912,24.981,2.811,-0.898
4.196,26.001,1.916,25.024,2.816,-0.899
4.204,26.044,1.921,25.066,2.820,-0.899
4.210,26.086,1.925,25.109,2.825,-0.899
4.217,26.128,1.929,25.152,2.830,-0.900
4.255,26.170,1.932,25.194,2.835,-0.902
4.260,26.234,1.931,25.261,2.848,-0.916
4.266,26.283,1.933,25.310,2.852,-0.919
4.273,26.331,1.934,25.360,2.857,-0.923
4.279,26.378,1.936,25.409,2.863,-0.927
4.286,26.425,1.939,25.460,2.870,-0.930
4.294,26.476,1.945,25.510,2.877,-0.931
4.301,26.528,1.952,25.558,2.882,-0.930
4.307,26.580,1.960,25.605,2.888,-0.927
4.313,26.629,1.967,25.651,2.892,-0.925
4.320,26.677,1.974,25.697,2.897,-0.924
4.326,26.723,1.979,25.743,2.903,-0.923
4.333,26.768,1.982,25.789,2.909,-0.926
4.340,26.814,1.983,25.834,2.913,-0.930
4.346,26.862,1.983,25.879,2.918,-0.935
4.352,26.909,1.983,25.924,2.923,-0.940
4.357,26.954,1.983,25.968,2.927,-0.944
4.363,26.996,1.985,26.011,2.932,-0.946
4.369,27.039,1.989,26.054,2.937,-0.947
4.376,27.084,1.995,26.098,2.942,-0.947
4.384,27.128,2.000,26.142,2.947,-0.947
4.390,27.171,2.005,26.187,2.953,-0.948
4.396,27.213,2.008,26.230,2.958,-0.950
4.404,27.255,2.011,26.274,2.964,-0.952
4.409,27.297,2.015,26.318,2.969,-0.954
4.415,27.339,2.018,26.362,2.973,-0.955
4.423,27.381,2.022,26.405,2.978,-0.956
4.428,27.422,2.026,26.450,2.984,-0.958
4.435,27.462,2.028,26.492,2.989,-0.960
4.440,27.503,2.031,26.536,2.995,-0.963
4.447,27.544,2.033,26.578,2.999,-0.966
4.483,27.586,2.036,26.621,3.004,-0.967
