accBasedController [2021-03-27-21-59-14]
time[s]  vel_hum[rad/s]  vel_exo[rad/s]  acc_hum[rad/ss]  acc_exo[rad/ss]  theta_c[rad]  theta_l[rad]
5.558317  0.002  -0.016  -0.296  -0.068  0.000  0.000
5.561318  0.002  -0.016  -0.296  -0.068  0.000  0.000
5.564318  0.002  -0.016  -0.296  -0.068  0.000  0.000
5.567318  -0.002  -0.018  -0.438  -0.290  0.000  0.000
5.570318  -0.002  -0.018  -0.438  -0.290  0.000  0.000
5.573318  -0.002  -0.019  -0.019  -0.063  0.000  0.000
5.576319  -0.002  -0.019  -0.019  -0.063  0.000  0.000
5.579319  -0.005  -0.019  -0.373  0.010  0.000  0.000
5.582319  -0.005  -0.019  -0.373  0.010  0.000  0.000
5.585319  -0.005  -0.019  -0.373  0.010  0.000  0.000
5.588319  -0.002  -0.019  0.350  -0.041  0.000  0.000
5.591319  -0.002  -0.019  0.350  -0.041  0.000  0.000
5.594320  0.002  -0.020  0.497  -0.150  0.000  0.000
5.597320  0.002  -0.020  0.497  -0.150  0.000  0.000
5.600320  0.001  -0.020  -0.116  0.002  0.000  0.000
5.603320  0.001  -0.020  -0.116  0.002  0.000  0.000
5.606320  0.001  -0.020  -0.116  0.002  0.000  0.000
5.609320  -0.001  -0.021  -0.235  -0.128  0.000  0.000
5.612321  -0.001  -0.021  -0.235  -0.128  0.000  0.000
5.615321  -0.002  -0.020  -0.172  0.162  0.000  0.000
5.618321  -0.002  -0.020  -0.172  0.162  0.000  0.000
5.621321  -0.004  -0.020  -0.143  -0.011  0.000  0.000
5.624321  -0.004  -0.020  -0.143  -0.011  0.000  0.000
5.627321  -0.004  -0.020  -0.143  -0.011  0.000  0.000
5.630322  -0.005  -0.022  -0.237  -0.284  0.000  0.000
5.633322  -0.005  -0.022  -0.237  -0.284  0.000  0.000
5.636322  -0.008  -0.021  -0.358  0.139  0.000  0.000
5.639322  -0.008  -0.021  -0.358  0.139  0.000  0.000
5.642322  -0.015  -0.021  -0.834  0.082  0.000  0.000
5.645322  -0.015  -0.021  -0.834  0.082  0.000  0.000
5.648323  -0.015  -0.021  -0.834  0.082  0.000  0.000
5.651323  -0.016  -0.020  -0.184  0.018  0.000  0.000
5.654323  -0.016  -0.020  -0.184  0.018  0.000  0.000
5.658323  -0.017  -0.020  -0.041  0.004  0.000  0.000
5.662323  -0.017  -0.020  -0.041  0.004  0.000  0.000
5.665324  -0.017  -0.020  -0.009  0.001  0.000  0.000
5.668324  -0.017  -0.020  -0.009  0.001  0.000  0.000
5.671324  -0.017  -0.020  -0.009  0.001  0.000  0.000
5.674324  -0.017  -0.020  -0.002  0.000  0.000  0.000
5.677324  -0.017  -0.020  -0.002  0.000  0.000  0.000
5.680324  -0.017  -0.020  -0.000  0.000  0.000  0.000
5.683325  -0.017  -0.020  -0.000  0.000  0.000  0.000
5.686325  -0.012  -0.022  0.587  -0.247  0.000  0.000
5.689325  -0.012  -0.022  0.587  -0.247  0.000  0.000
5.692325  -0.012  -0.022  0.587  -0.247  0.000  0.000
5.695325  -0.012  -0.022  -0.034  0.022  0.000  0.000
5.698326  -0.012  -0.022  -0.034  0.022  0.000  0.000
5.701326  -0.011  -0.025  0.236  -0.346  0.000  0.000
5.704326  -0.011  -0.025  0.236  -0.346  0.000  0.000
5.707326  -0.011  -0.027  -0.060  -0.278  0.000  0.000
5.710326  -0.011  -0.027  -0.060  -0.278  0.000  0.000
5.713326  -0.011  -0.027  -0.060  -0.278  0.000  0.000
5.716327  -0.012  -0.028  -0.131  -0.120  0.000  0.000
5.719327  -0.012  -0.028  -0.131  -0.120  0.000  0.000
5.722327  -0.011  -0.031  0.079  -0.305  0.000  0.000
5.725327  -0.011  -0.031  0.079  -0.305  0.000  0.000
5.728327  -0.013  -0.032  -0.188  -0.220  0.000  0.000
5.731327  -0.013  -0.032  -0.188  -0.220  0.000  0.000
5.734328  -0.013  -0.032  -0.188  -0.220  0.000  0.000
5.737328  -0.013  -0.032  0.013  0.057  0.000  0.000
5.740328  -0.013  -0.032  0.013  0.057  0.000  0.000
5.743328  -0.013  -0.034  -0.019  -0.249  0.000  0.000
5.746328  -0.013  -0.034  -0.019  -0.249  0.000  0.000
5.749328  -0.011  -0.036  0.269  -0.283  0.000  0.000
5.752329  -0.011  -0.036  0.269  -0.283  0.000  0.000
5.755329  -0.011  -0.036  0.269  -0.283  0.000  0.000
5.758329  -0.010  -0.037  0.095  -0.056  0.000  0.000
5.761329  -0.010  -0.037  0.095  -0.056  0.000  0.000
5.764329  -0.011  -0.039  -0.075  -0.287  0.000  0.000
5.767329  -0.011  -0.039  -0.075  -0.287  0.000  0.000
5.770330  -0.009  -0.041  0.159  -0.281  0.000  0.000
5.773330  -0.009  -0.041  0.159  -0.281  0.000  0.000
5.776330  -0.009  -0.041  0.159  -0.281  0.000  0.000
5.779330  -0.006  -0.041  0.449  -0.010  0.000  0.000
5.782330  -0.006  -0.041  0.449  -0.010  0.000  0.000
5.785330  -0.009  -0.041  -0.440  0.047  0.000  0.000
5.788331  -0.009  -0.041  -0.440  0.047  0.000  0.000
5.791331  -0.014  -0.041  -0.619  -0.055  0.000  0.000
5.795331  -0.014  -0.041  -0.619  -0.055  0.000  0.000
5.798331  -0.014  -0.041  -0.619  -0.055  0.000  0.000
5.801331  -0.010  -0.040  0.488  0.117  0.000  0.000
5.804332  -0.010  -0.040  0.488  0.117  0.000  0.000
5.807332  -0.014  -0.042  -0.457  -0.162  0.000  0.000
5.810332  -0.014  -0.042  -0.457  -0.162  0.000  0.000
5.813332  -0.017  -0.042  -0.412  -0.094  0.000  0.000
5.816332  -0.017  -0.042  -0.412  -0.094  0.000  0.000
5.819332  -0.017  -0.042  -0.412  -0.094  0.000  0.000
5.822333  -0.015  -0.044  0.291  -0.170  0.000  0.000
5.825333  -0.015  -0.044  0.291  -0.170  0.000  0.000
5.828333  -0.019  -0.045  -0.463  -0.113  0.000  0.000
5.831333  -0.019  -0.045  -0.463  -0.113  0.000  0.000
5.834333  -0.019  -0.047  -0.072  -0.251  0.000  0.000
5.837333  -0.019  -0.047  -0.072  -0.251  0.000  0.000
5.840334  -0.019  -0.047  -0.072  -0.251  0.000  0.000
5.843334  -0.019  -0.047  -0.016  -0.055  0.000  0.000
5.846334  -0.019  -0.047  -0.016  -0.055  0.000  0.000
5.849334  -0.020  -0.047  -0.004  -0.012  0.000  0.000
5.852334  -0.020  -0.047  -0.004  -0.012  0.000  0.000
5.855334  -0.020  -0.047  -0.001  -0.003  0.000  0.000
5.859335  -0.020  -0.047  -0.001  -0.003  0.000  0.000
5.862335  -0.020  -0.047  -0.001  -0.003  0.000  0.000
5.865335  -0.020  -0.047  -0.000  -0.001  0.000  0.000
5.868335  -0.020  -0.047  -0.000  -0.001  0.000  0.000
5.871335  -0.020  -0.047  -0.000  -0.000  0.000  0.000
5.874336  -0.020  -0.047  -0.000  -0.000  0.000  0.000
5.877336  -0.023  -0.049  -0.456  -0.186  0.000  0.000
5.880336  -0.023  -0.049  -0.456  -0.186  0.000  0.000
5.883336  -0.023  -0.049  -0.456  -0.186  0.000  0.000
5.886336  -0.026  -0.048  -0.346  0.140  0.000  0.000
5.889336  -0.026  -0.048  -0.346  0.140  0.000  0.000
5.892337  -0.025  -0.048  0.108  -0.017  0.000  0.000
5.895337  -0.025  -0.048  0.108  -0.017  0.000  0.000
5.898337  -0.029  -0.051  -0.551  -0.422  0.000  0.000
5.901337  -0.029  -0.051  -0.551  -0.422  0.000  0.000
5.904337  -0.029  -0.051  -0.551  -0.422  0.000  0.000
5.907337  -0.029  -0.051  0.024  0.003  0.000  0.000
5.910338  -0.029  -0.051  0.024  0.003  0.000  0.000
5.913338  -0.034  -0.054  -0.630  -0.400  0.000  0.000
5.916338  -0.034  -0.054  -0.630  -0.400  0.000  0.000
5.919338  -0.033  -0.056  0.137  -0.160  0.000  0.000
5.922338  -0.033  -0.056  0.137  -0.160  0.000  0.000
5.925338  -0.033  -0.056  0.137  -0.160  0.000  0.000
5.928339  -0.033  -0.057  0.018  -0.126  0.000  0.000
5.931339  -0.033  -0.057  0.018  -0.126  0.000  0.000
5.934339  -0.039  -0.059  -0.766  -0.278  0.000  0.000
5.937339  -0.039  -0.059  -0.766  -0.278  0.000  0.000
5.940339  -0.043  -0.060  -0.443  -0.173  0.000  0.000
5.943340  -0.043  -0.060  -0.443  -0.173  0.000  0.000
5.946340  -0.043  -0.060  -0.443  -0.173  0.000  0.000
5.949340  -0.038  -0.060  0.634  -0.016  0.000  0.000
5.952340  -0.038  -0.060  0.634  -0.016  0.000  0.000
5.955340  -0.035  -0.060  0.311  0.060  0.000  0.000
5.958340  -0.035  -0.060  0.311  0.060  0.000  0.000
5.961341  -0.037  -0.062  -0.281  -0.312  0.000  0.000
5.964341  -0.037  -0.062  -0.281  -0.312  0.000  0.000
5.967341  -0.037  -0.062  -0.281  -0.312  0.000  0.000
5.970341  -0.038  -0.062  -0.044  0.006  0.000  0.000
5.974341  -0.038  -0.062  -0.044  0.006  0.000  0.000
5.977341  -0.036  -0.063  0.202  -0.102  0.000  0.000
5.980342  -0.036  -0.063  0.202  -0.102  0.000  0.000
5.983342  -0.034  -0.063  0.211  0.080  0.000  0.000
5.986342  -0.034  -0.063  0.211  0.080  0.000  0.000
5.989342  -0.034  -0.063  0.211  0.080  0.000  0.000
5.992342  -0.033  -0.063  0.156  -0.086  0.001  0.000
5.995342  -0.033  -0.063  0.156  -0.086  0.001  0.000
5.998343  -0.035  -0.064  -0.165  -0.122  0.001  0.000
6.001343  -0.035  -0.064  -0.165  -0.122  0.002  0.000
6.004343  -0.038  -0.063  -0.409  0.088  0.002  0.000
6.007343  -0.038  -0.063  -0.409  0.088  0.002  0.000
6.010343  -0.038  -0.063  -0.409  0.088  0.002  0.000
6.013344  -0.035  -0.063  0.323  0.024  0.002  0.000
6.016344  -0.035  -0.063  0.323  0.024  0.002  0.000
6.019344  -0.037  -0.064  -0.200  -0.110  0.002  0.000
6.022344  -0.037  -0.064  -0.200  -0.110  0.002  0.000
6.025344  -0.037  -0.063  -0.010  0.124  0.002  0.000
6.028344  -0.037  -0.063  -0.010  0.124  0.002  0.003
6.032345  -0.037  -0.063  -0.010  0.124  0.002  0.003
6.036345  -0.035  -0.066  0.211  -0.301  0.002  0.003
6.040345  -0.035  -0.066  0.211  -0.301  0.002  0.003
6.044345  -0.035  -0.066  0.047  -0.067  0.002  0.003
6.047345  -0.035  -0.066  0.047  -0.067  0.002  0.003
6.052346  -0.035  -0.066  0.010  -0.015  0.002  0.003
6.055346  -0.035  -0.066  0.010  -0.015  0.002  0.003
6.058346  -0.035  -0.066  0.010  -0.015  0.002  0.003
6.062346  -0.035  -0.066  0.002  -0.003  0.002  0.003
6.068347  -0.035  -0.066  0.002  -0.003  0.002  0.003
6.072347  -0.035  -0.066  0.001  -0.001  0.002  0.003
6.075347  -0.035  -0.066  0.001  -0.001  0.002  0.003
6.078347  -0.035  -0.066  0.000  -0.000  0.002  0.003
6.081347  -0.035  -0.066  0.000  -0.000  0.002  0.003
6.084348  -0.035  -0.066  0.000  -0.000  0.002  0.003
6.087348  -0.032  -0.066  0.292  0.093  0.002  0.003
6.090348  -0.032  -0.066  0.292  0.093  0.002  0.003
6.093348  -0.034  -0.063  -0.152  0.282  0.002  0.003
6.096348  -0.034  -0.063  -0.152  0.282  0.002  0.003
6.099348  -0.033  -0.062  0.111  0.217  0.002  0.003
6.102349  -0.033  -0.062  0.111  0.217  0.002  0.003
6.105349  -0.033  -0.062  0.111  0.217  0.002  0.003
6.108349  -0.031  -0.060  0.255  0.186  0.002  0.003
6.111349  -0.031  -0.060  0.255  0.186  0.002  0.003
6.114349  -0.029  -0.056  0.256  0.522  0.002  0.003
6.117349  -0.029  -0.056  0.256  0.522  0.002  0.003
6.120350  -0.027  -0.056  0.215  -0.015  0.002  0.003
6.123350  -0.027  -0.056  0.215  -0.015  0.002  0.003
6.126350  -0.027  -0.056  0.215  -0.015  0.002  0.003
6.129350  -0.025  -0.058  0.266  -0.243  0.002  0.003
6.132350  -0.025  -0.058  0.266  -0.243  0.002  0.003
6.135351  -0.023  -0.056  0.166  0.223  0.002  0.003
6.138351  -0.023  -0.056  0.166  0.223  0.002  0.003
6.141351  -0.024  -0.056  -0.012  0.047  0.002  0.003
6.144351  -0.024  -0.056  -0.012  0.047  0.002  0.003
6.147351  -0.024  -0.056  -0.012  0.047  0.002  0.003
6.150351  -0.020  -0.055  0.401  0.054  0.002  0.003
6.153352  -0.020  -0.055  0.401  0.054  0.002  0.003
6.156352  -0.015  -0.053  0.689  0.320  0.002  0.003
6.159352  -0.015  -0.053  0.689  0.320  0.002  0.003
6.162352  -0.014  -0.054  0.086  -0.118  0.002  0.003
6.165352  -0.014  -0.054  0.086  -0.118  0.002  0.003
6.168352  -0.014  -0.054  0.086  -0.118  0.002  0.003
6.171353  -0.014  -0.051  0.070  0.306  0.002  0.003
6.174353  -0.014  -0.051  0.070  0.306  0.002  0.003
6.177353  -0.014  -0.052  -0.055  -0.134  0.002  0.003
6.180353  -0.014  -0.052  -0.055  -0.134  0.002  0.003
6.183353  -0.012  -0.053  0.256  -0.130  0.002  0.003
6.186353  -0.012  -0.053  0.256  -0.130  0.002  0.003
6.189354  -0.012  -0.053  0.256  -0.130  0.002  0.003
6.192354  -0.010  -0.050  0.245  0.402  0.002  0.003
6.195354  -0.010  -0.050  0.245  0.402  0.002  0.003
6.198354  -0.011  -0.049  -0.080  0.087  0.002  0.003
6.201354  -0.011  -0.049  -0.080  0.087  0.002  0.003
6.204354  -0.014  -0.049  -0.387  0.055  0.002  0.003
6.207355  -0.014  -0.049  -0.387  0.055  0.002  0.003
6.210355  -0.014  -0.049  -0.387  0.055  0.002  0.003
6.213355  -0.021  -0.050  -0.898  -0.135  0.002  0.003
6.216355  -0.021  -0.050  -0.898  -0.135  0.002  0.003
6.219355  -0.027  -0.050  -0.695  0.010  0.002  0.003
6.222355  -0.027  -0.050  -0.695  0.010  0.002  0.003
6.225356  -0.029  -0.049  -0.354  0.112  0.002  0.003
6.228356  -0.029  -0.049  -0.354  0.112  0.002  0.003
6.231356  -0.029  -0.049  -0.354  0.112  0.002  0.003
6.234356  -0.029  -0.048  0.101  0.144  0.002  0.003
6.237356  -0.029  -0.048  0.101  0.144  0.002  0.003
6.240357  -0.028  -0.048  0.071  0.052  0.002  0.003
6.243357  -0.028  -0.048  0.071  0.052  0.002  0.003
6.246357  -0.028  -0.047  0.016  0.011  0.002  0.003
6.249357  -0.028  -0.047  0.016  0.011  0.002  0.003
6.254357  -0.028  -0.047  0.016  0.011  0.002  0.003
6.257357  -0.028  -0.047  0.003  0.003  0.002  0.003
6.261358  -0.028  -0.047  0.003  0.003  0.002  0.003
6.264358  -0.028  -0.047  0.001  0.001  0.002  0.003
6.267358  -0.028  -0.047  0.001  0.001  0.002  0.003
6.270358  -0.028  -0.047  0.000  0.000  0.002  0.003
6.273358  -0.028  -0.047  0.000  0.000  0.002  0.003
6.276359  -0.028  -0.047  0.000  0.000  0.002  0.003
6.279359  -0.028  -0.047  0.000  0.000  0.002  0.003
6.282359  -0.028  -0.047  0.000  0.000  0.002  0.003
6.285359  -0.027  -0.047  0.089  0.012  0.002  0.003
6.288359  -0.027  -0.047  0.089  0.012  0.002  0.003
6.291359  -0.022  -0.040  0.623  0.962  0.002  0.003
6.294360  -0.022  -0.040  0.623  0.962  0.002  0.003
6.297360  -0.022  -0.040  0.623  0.962  0.002  0.003
6.300360  -0.013  -0.033  1.128  0.867  0.002  0.003
6.304360  -0.013  -0.033  1.128  0.867  0.002  0.003
6.307360  -0.005  -0.033  1.026  -0.025  0.002  0.003
6.310361  -0.005  -0.033  1.026  -0.025  0.002  0.003
6.313361  0.003  -0.033  0.990  -0.054  0.002  0.003
6.316361  0.003  -0.033  0.990  -0.054  0.002  0.003
6.319361  0.003  -0.033  0.990  -0.054  0.002  0.003
6.322361  0.016  -0.029  1.566  0.537  0.002  0.003
6.325361  0.016  -0.029  1.566  0.537  0.002  0.003
6.328362  0.017  -0.027  0.245  0.288  0.002  0.003
6.331362  0.017  -0.027  0.245  0.288  0.003  0.003
6.334362  0.015  -0.023  -0.321  0.409  0.003  0.003
6.337362  0.015  -0.023  -0.321  0.409  0.003  0.003
6.340362  0.015  -0.023  -0.321  0.409  0.003  0.003
6.343362  0.011  -0.021  -0.470  0.293  0.003  0.003
6.346363  0.011  -0.021  -0.470  0.293  0.003  0.003
6.349363  0.008  -0.018  -0.377  0.336  0.003  0.003
6.352363  0.008  -0.018  -0.377  0.336  0.003  0.003
6.355363  0.004  -0.017  -0.480  0.241  0.003  0.003
6.358363  0.004  -0.017  -0.480  0.241  0.003  0.003
6.361363  0.004  -0.017  -0.480  0.241  0.003  0.003
6.364364  0.006  -0.017  0.232  -0.035  0.003  0.003
6.367364  0.006  -0.017  0.232  -0.035  0.003  0.003
6.370364  0.008  -0.020  0.234  -0.342  0.003  0.003
6.373364  0.008  -0.020  0.234  -0.342  0.003  0.003
6.376364  0.014  -0.018  0.776  0.135  0.003  0.003
6.379364  0.014  -0.018  0.776  0.135  0.003  0.003
6.382365  0.014  -0.018  0.776  0.135  0.003  0.003
6.385365  0.016  -0.018  0.242  0.086  0.003  0.003
6.388365  0.016  -0.018  0.242  0.086  0.003  0.003
6.391365  0.014  -0.017  -0.243  0.064  0.003  0.003
6.394365  0.014  -0.017  -0.243  0.064  0.003  0.003
6.397365  0.013  -0.016  -0.214  0.202  0.003  0.003
6.400366  0.013  -0.016  -0.214  0.202  0.003  0.003
6.403366  0.013  -0.016  -0.214  0.202  0.003  0.003
6.406366  0.011  -0.015  -0.230  0.082  0.003  0.003
6.409366  0.011  -0.015  -0.230  0.082  0.003  0.003
6.412366  0.009  -0.015  -0.215  0.033  0.003  0.003
6.415367  0.009  -0.015  -0.215  0.033  0.003  0.003
6.418367  0.007  -0.013  -0.285  0.250  0.003  0.003
6.421367  0.007  -0.013  -0.285  0.250  0.003  0.003
6.424367  0.007  -0.013  -0.285  0.250  0.003  0.003
6.427367  0.002  -0.012  -0.615  0.107  0.003  0.003
6.431367  0.002  -0.012  -0.615  0.107  0.003  0.003
6.434368  0.002  -0.014  0.042  -0.228  0.003  0.003
6.437368  0.002  -0.014  0.042  -0.228  0.003  0.003
6.440368  0.002  -0.014  0.009  -0.050  0.003  0.003
6.443368  0.002  -0.014  0.009  -0.050  0.003  0.003
6.446368  0.002  -0.014  0.009  -0.050  0.003  0.003
6.449368  0.002  -0.014  0.002  -0.011  0.003  0.003
6.452369  0.002  -0.014  0.002  -0.011  0.003  0.003
6.455369  0.002  -0.014  0.000  -0.002  0.003  0.003
6.458369  0.002  -0.014  0.000  -0.002  0.003  0.003
6.461369  0.002  -0.014  0.000  -0.001  0.003  0.003
6.464369  0.002  -0.014  0.000  -0.001  0.003  0.003
6.467369  0.002  -0.014  0.000  -0.001  0.003  0.003
6.470370  0.002  -0.014  0.000  -0.000  0.003  0.003
6.473370  0.002  -0.014  0.000  -0.000  0.003  0.003
6.476370  0.008  -0.015  0.725  -0.062  0.003  0.003
6.479370  0.008  -0.015  0.725  -0.062  0.003  0.003
6.482370  0.010  -0.015  0.286  -0.093  0.003  0.003
6.485371  0.010  -0.015  0.286  -0.093  0.003  0.003
6.488371  0.010  -0.015  0.286  -0.093  0.003  0.003
6.491371  0.015  -0.017  0.621  -0.238  0.003  0.003
6.494371  0.015  -0.017  0.621  -0.238  0.003  0.003
6.497371  0.018  -0.019  0.373  -0.175  0.003  0.003
6.500371  0.018  -0.019  0.373  -0.175  0.003  0.003
6.503372  0.018  -0.020  0.025  -0.125  0.003  0.003
6.506372  0.018  -0.020  0.025  -0.125  0.003  0.003
6.509372  0.018  -0.020  0.025  -0.125  0.003  0.003
6.512372  0.016  -0.022  -0.268  -0.333  0.003  0.003
6.515372  0.016  -0.022  -0.268  -0.333  0.003  0.003
6.518372  0.022  -0.024  0.712  -0.181  0.003  0.003
6.521373  0.022  -0.024  0.712  -0.181  0.003  0.003
6.524373  0.025  -0.023  0.358  0.066  0.003  0.003
6.527373  0.025  -0.023  0.358  0.066  0.003  0.003
6.530373  0.025  -0.023  0.358  0.066  0.003  0.003
6.533373  0.026  -0.023  0.199  0.044  0.003  0.003
6.536373  0.026  -0.023  0.199  0.044  0.003  0.003
6.539374  0.025  -0.022  -0.196  0.170  0.003  0.003
6.542374  0.025  -0.022  -0.196  0.170  0.003  0.003
6.545374  0.009  -0.026  -1.954  -0.495  0.003  0.003
6.548374  0.009  -0.026  -1.954  -0.495  0.003  0.003
6.551374  0.009  -0.026  -1.954  -0.495  0.003  0.003
6.554374  0.001  -0.027  -0.989  -0.180  0.003  0.003
6.557375  0.001  -0.027  -0.989  -0.180  0.003  0.003
6.560375  -0.002  -0.029  -0.434  -0.233  0.003  0.003
6.563375  -0.002  -0.029  -0.434  -0.233  0.003  0.003
6.566375  -0.001  -0.029  0.102  0.034  0.003  0.003
6.569375  -0.001  -0.029  0.102  0.034  0.003  0.003
6.572375  -0.001  -0.029  0.102  0.034  0.003  0.003
6.575376  0.000  -0.029  0.177  -0.076  0.003  0.003
6.579376  0.000  -0.029  0.177  -0.076  0.003  0.003
6.582376  -0.000  -0.030  -0.018  -0.078  0.003  0.003
6.585376  -0.000  -0.030  -0.018  -0.078  0.003  0.003
6.589376  -0.001  -0.030  -0.179  -0.030  0.003  0.003
6.592377  -0.001  -0.030  -0.179  -0.030  0.003  0.003
6.596377  -0.001  -0.030  -0.179  -0.030  0.003  0.003
6.599377  0.001  -0.031  0.250  -0.078  0.003  0.003
6.602377  0.001  -0.031  0.250  -0.078  0.003  0.003
6.605377  0.005  -0.031  0.598  0.023  0.003  0.003
6.608378  0.005  -0.031  0.598  0.023  0.003  0.003
6.611378  0.008  -0.031  0.350  -0.018  0.003  0.003
6.614378  0.008  -0.031  0.350  -0.018  0.003  0.003
6.617378  0.008  -0.031  0.350  -0.018  0.003  0.003
6.620378  0.010  -0.026  0.298  0.579  0.003  0.003
6.623378  0.010  -0.026  0.298  0.579  0.003  0.003
6.626379  0.011  -0.023  0.063  0.396  0.003  0.003
6.630379  0.011  -0.023  0.063  0.396  0.003  0.003
6.635379  0.011  -0.022  0.014  0.088  0.003  0.003
6.638379  0.011  -0.022  0.014  0.088  0.003  0.003
6.641379  0.011  -0.022  0.014  0.088  0.003  0.003
6.646380  0.011  -0.022  0.003  0.019  0.003  0.003
6.649380  0.011  -0.022  0.003  0.019  0.003  0.003
6.652380  0.011  -0.022  0.001  0.004  0.003  0.003
6.656380  0.011  -0.022  0.001  0.004  0.003  0.003
6.660381  0.011  -0.022  0.000  0.001  0.003  0.003
6.663381  0.011  -0.022  0.000  0.001  0.003  0.003
6.667381  0.011  -0.022  0.000  0.001  0.003  0.003
6.670381  0.011  -0.022  0.000  0.000  0.003  0.003
6.673381  0.011  -0.022  0.000  0.000  0.003  0.003
6.677382  0.011  -0.022  0.000  0.000  0.003  0.003
6.680382  0.011  -0.022  0.000  0.000  0.003  0.003
6.684382  0.009  -0.022  -0.309  -0.019  0.003  0.003
6.687382  0.009  -0.022  -0.309  -0.019  0.003  0.003
6.690382  0.009  -0.022  -0.309  -0.019  0.003  0.003
6.693382  0.004  -0.020  -0.565  0.296  0.003  0.003
6.696383  0.004  -0.020  -0.565  0.296  0.003  0.003
6.699383  -0.000  -0.016  -0.560  0.479  0.003  0.003
6.702383  -0.000  -0.016  -0.560  0.479  0.003  0.003
6.705383  0.003  -0.016  0.476  0.019  0.003  0.003
6.708383  0.003  -0.016  0.476  0.019  0.003  0.003
6.712384  0.003  -0.016  0.476  0.019  0.003  0.003
6.715384  0.008  -0.014  0.611  0.274  0.003  0.003
6.718384  0.008  -0.014  0.611  0.274  0.003  0.003
6.721384  0.014  -0.009  0.734  0.555  0.003  0.003
6.724384  0.014  -0.009  0.734  0.555  0.003  0.003
6.727384  0.016  -0.007  0.219  0.320  0.003  0.003
6.730385  0.016  -0.007  0.219  0.320  0.003  0.003
6.733385  0.016  -0.007  0.219  0.320  0.003  0.003
6.736385  0.015  -0.009  -0.098  -0.358  0.003  0.003
6.739385  0.015  -0.009  -0.098  -0.358  0.003  0.003
6.742385  0.018  -0.010  0.364  -0.091  0.003  0.003
6.745385  0.018  -0.010  0.364  -0.091  0.003  0.003
6.748386  0.022  -0.006  0.430  0.541  0.003  0.003
6.751386  0.022  -0.006  0.430  0.541  0.003  0.003
6.754386  0.022  -0.006  0.430  0.541  0.003  0.003
6.757386  0.021  0.002  -0.131  0.928  0.003  0.003
6.760386  0.021  0.002  -0.131  0.928  0.003  0.003
6.763386  0.017  0.007  -0.437  0.616  0.003  0.003
6.766387  0.017  0.007  -0.437  0.616  0.003  0.003
6.770387  0.011  0.008  -0.788  0.127  0.003  0.003
6.773387  0.011  0.008  -0.788  0.127  0.003  0.003
6.777387  0.011  0.008  -0.788  0.127  0.003  0.003
6.780387  0.006  0.009  -0.564  0.214  0.003  0.003
6.783388  0.006  0.009  -0.564  0.214  0.002  0.003
6.786388  0.014  0.009  1.033  -0.000  0.002  0.003
6.789388  0.014  0.009  1.033  -0.000  0.002  0.003
6.793388  0.018  0.010  0.437  0.110  0.002  0.003
6.796388  0.018  0.010  0.437  0.110  0.002  0.003
6.799388  0.018  0.010  0.437  0.110  0.002  0.003
6.802389  0.020  0.010  0.204  -0.002  0.002  0.003
6.805389  0.020  0.010  0.204  -0.002  0.002  0.003
6.809389  0.018  0.010  -0.229  0.044  0.002  0.003
6.812389  0.018  0.010  -0.229  0.044  0.002  0.003
6.815389  0.013  0.013  -0.630  0.370  0.002  0.003
6.818390  0.013  0.013  -0.630  0.370  0.002  0.003
6.821390  0.013  0.013  -0.630  0.370  0.002  0.003
6.824390  0.017  0.012  0.487  -0.139  0.002  0.003
6.827390  0.017  0.012  0.487  -0.139  0.002  0.003
6.830390  0.019  0.009  0.267  -0.366  0.002  0.003
6.833390  0.019  0.009  0.267  -0.366  0.002  0.003
6.836391  0.020  0.008  0.169  -0.182  0.002  0.003
6.840391  0.020  0.008  0.169  -0.182  0.002  0.003
6.843391  0.020  0.008  0.169  -0.182  0.002  0.003
6.847391  0.020  0.008  0.037  -0.040  0.002  0.003
6.851391  0.020  0.008  0.037  -0.040  0.002  0.003
6.855392  0.020  0.008  0.008  -0.009  0.002  0.003
6.859392  0.020  0.008  0.008  -0.009  0.002  0.003
6.862392  0.020  0.008  0.002  -0.002  0.002  0.003
6.865392  0.020  0.008  0.002  -0.002  0.002  0.003
6.869392  0.020  0.008  0.002  -0.002  0.002  0.003
6.872393  0.020  0.008  0.000  -0.000  0.002  0.003
6.875393  0.020  0.008  0.000  -0.000  0.002  0.003
6.879393  0.020  0.008  0.000  -0.000  0.002  0.003
6.882393  0.020  0.008  0.000  -0.000  0.002  0.003
6.885393  0.018  0.006  -0.310  -0.132  0.002  0.003
6.888394  0.018  0.006  -0.310  -0.132  0.002  0.003
6.891394  0.018  0.006  -0.310  -0.132  0.002  0.003
6.895394  0.016  0.008  -0.313  0.141  0.002  0.003
6.898394  0.016  0.008  -0.313  0.141  0.002  0.003
6.901394  0.013  0.002  -0.290  -0.679  0.002  0.003
6.904394  0.013  0.002  -0.290  -0.679  0.002  0.003
6.907395  0.015  -0.001  0.192  -0.360  0.002  0.003
6.911395  0.015  -0.001  0.192  -0.360  0.002  0.003
6.914395  0.015  -0.001  0.192  -0.360  0.002  0.003
6.917395  0.014  -0.003  -0.075  -0.264  0.002  0.003
6.920395  0.014  -0.003  -0.075  -0.264  0.002  0.003
6.923396  0.013  -0.004  -0.200  -0.175  0.002  0.003
6.927396  0.013  -0.004  -0.200  -0.175  0.002  0.003
6.930396  0.006  -0.009  -0.856  -0.558  0.002  0.003
