0.004000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.007000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,-0.0016
0.010000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005,0.0568,0.0008,-0.0082
0.013000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0005,-0.0000,0.0031,-0.0248
0.016000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0008,0.0000,0.0061,-0.0477
0.019001,0.0001,0.0000,0.0000,0.0004,0.0000,0.0008,0.0000,0.0097,-0.0732
0.022001,0.0001,0.0000,0.0000,0.0007,0.0000,0.0003,0.0000,0.0114,-0.0826
0.025001,0.0001,0.0000,0.0000,0.0010,0.0000,0.0003,0.0000,0.0126,-0.0909
0.028001,0.0001,0.0000,0.0000,0.0013,0.0000,0.0001,0.0000,0.0126,-0.0897
0.031001,0.0001,0.0000,0.0000,0.0016,0.0000,-0.0000,-0.0179,0.0121,-0.0857
0.034002,0.0001,0.0000,0.0000,0.0018,0.0000,-0.0000,0.0000,0.0109,-0.0773
0.038002,0.0001,0.0000,0.0000,0.0021,0.0000,-0.0004,0.0000,0.0087,-0.0600
0.041002,0.0001,0.0000,0.0000,0.0022,0.0000,-0.0004,0.0000,0.0055,-0.0380
0.044002,0.0000,0.0000,0.0000,0.0023,0.0000,-0.0005,0.0000,0.0019,-0.0130
0.047002,0.0000,0.0000,0.0000,0.0023,0.0000,-0.0002,0.0279,-0.0016,0.0096
0.050002,0.0000,0.0001,0.0000,0.0022,0.0001,-0.0002,0.0000,-0.0041,0.0271
0.053003,0.0000,0.0001,0.0000,0.0021,0.0001,0.0001,0.0000,-0.0059,0.0373
0.056003,0.0000,0.0001,0.0000,0.0019,0.0001,0.0001,0.0000,-0.0069,0.0435
0.059003,0.0000,0.0001,0.0000,0.0017,0.0001,0.0001,0.0000,-0.0075,0.0468
0.062003,0.0000,0.0001,0.0000,0.0015,0.0001,0.0003,0.0169,-0.0078,0.0478
0.065003,0.0000,0.0001,0.0000,0.0014,0.0001,0.0003,0.0000,-0.0075,0.0450
0.068003,0.0001,0.0001,0.0000,0.0012,0.0001,0.0007,0.0000,-0.0062,0.0329
0.071004,0.0001,0.0001,0.0000,0.0011,0.0001,0.0007,0.0000,-0.0038,0.0159
0.074004,0.0001,0.0001,0.0000,0.0011,0.0001,0.0011,0.0000,0.0002,-0.0155
0.077004,0.0001,0.0001,0.0000,0.0011,0.0001,0.0013,0.0315,0.0048,-0.0497
0.080004,0.0002,0.0001,0.0000,0.0013,0.0001,0.0013,0.0000,0.0103,-0.0888
0.083004,0.0002,0.0001,0.0000,0.0017,0.0001,0.0014,0.0000,0.0158,-0.1281
0.086004,0.0002,0.0001,0.0000,0.0021,0.0002,0.0014,0.0000,0.0212,-0.1663
0.089005,0.0003,0.0001,0.0000,0.0027,0.0002,0.0012,-0.0000,0.0257,-0.1977
